,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,104 S. Walnut Street,Unit 1A,Itasca,IL,60143,United States,847 773 1665,https://www.fgfinancial.com,Insurance—Diversified,Financial Services,"FG Financial Group, Inc. operates as a reinsurance, merchant banking, and asset management company in the United States. The company offers specialty property and casualty reinsurance products and services. It also operates a special purpose acquisition company platform (SPAC) that provides various strategic, administrative, and regulatory support services to newly formed SPACs for a monthly fee. The company was formerly known as 1347 Property Insurance Holdings, Inc. and changed its name to FG Financial Group, Inc. in December 2020. The company was incorporated in 2012 and is based in Itasca, Illinois.",7,"{'maxAge': 1, 'name': 'Mr. Larry Gene Swets Jr., C.F.A., CFA', 'age': 47, 'title': 'Pres, CEO & Director', 'yearBorn': 1975, 'fiscalYear': 2022, 'totalPay': 988768, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.2985,2.2985,2.2985,2.2985,2.2985,2.2985,2.2985,2.2985,0.0,0.65076,0,0,0,0.0,0.0,24004156,1.39,2.42,0.8167179,2.2985,2.301805,0.0,0.0,EUR,43134144,0.29995,4129945,10303700,0.05203,0.56466997,1.421,1.617523,1672444800,1703980800,1688083200,7030000,-0.69,1.468,FRA,EQUITY,LU5.F,LU5.F,"FG FINANC.GRP.NEV. -,001","FG Financial Group, Inc.",1621490400,Europe/Berlin,CEST,7200000,2.2985,none,2962000,0.287,48000,0.437,2.002,29391000,0.13,3.088,0.12838,0.27244,3570000,-11405000,0.61386,0.0,0.29996002,USD,
1,104 S. Walnut Street,Unit 1A,Itasca,IL,60143,United States,847 773 1665,https://www.fgfinancial.com,Insurance—Diversified,Financial Services,"FG Financial Group, Inc. operates as a reinsurance, merchant banking, and asset management company in the United States. The company offers specialty property and casualty reinsurance products and services. It also operates a special purpose acquisition company platform (SPAC) that provides various strategic, administrative, and regulatory support services to newly formed SPACs for a monthly fee. The company was formerly known as 1347 Property Insurance Holdings, Inc. and changed its name to FG Financial Group, Inc. in December 2020. The company was incorporated in 2012 and is based in Itasca, Illinois.",7,"{'maxAge': 1, 'name': 'Mr. Hassan Raza Baqar C.P.A.', 'age': 45, 'title': 'Exec. VP, CFO & Principal Financial and Accounting Officer', 'yearBorn': 1977, 'fiscalYear': 2022, 'totalPay': 864000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.2985,2.2985,2.2985,2.2985,2.2985,2.2985,2.2985,2.2985,0.0,0.65076,0,0,0,0.0,0.0,24004156,1.39,2.42,0.8167179,2.2985,2.301805,0.0,0.0,EUR,43134144,0.29995,4129945,10303700,0.05203,0.56466997,1.421,1.617523,1672444800,1703980800,1688083200,7030000,-0.69,1.468,FRA,EQUITY,LU5.F,LU5.F,"FG FINANC.GRP.NEV. -,001","FG Financial Group, Inc.",1621490400,Europe/Berlin,CEST,7200000,2.2985,none,2962000,0.287,48000,0.437,2.002,29391000,0.13,3.088,0.12838,0.27244,3570000,-11405000,0.61386,0.0,0.29996002,USD,
2,104 S. Walnut Street,Unit 1A,Itasca,IL,60143,United States,847 773 1665,https://www.fgfinancial.com,Insurance—Diversified,Financial Services,"FG Financial Group, Inc. operates as a reinsurance, merchant banking, and asset management company in the United States. The company offers specialty property and casualty reinsurance products and services. It also operates a special purpose acquisition company platform (SPAC) that provides various strategic, administrative, and regulatory support services to newly formed SPACs for a monthly fee. The company was formerly known as 1347 Property Insurance Holdings, Inc. and changed its name to FG Financial Group, Inc. in December 2020. The company was incorporated in 2012 and is based in Itasca, Illinois.",7,"{'maxAge': 1, 'name': 'Mr. Jeremy  Hellman CFA', 'title': 'Sr. Associate, The Equity Group Inc.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.2985,2.2985,2.2985,2.2985,2.2985,2.2985,2.2985,2.2985,0.0,0.65076,0,0,0,0.0,0.0,24004156,1.39,2.42,0.8167179,2.2985,2.301805,0.0,0.0,EUR,43134144,0.29995,4129945,10303700,0.05203,0.56466997,1.421,1.617523,1672444800,1703980800,1688083200,7030000,-0.69,1.468,FRA,EQUITY,LU5.F,LU5.F,"FG FINANC.GRP.NEV. -,001","FG Financial Group, Inc.",1621490400,Europe/Berlin,CEST,7200000,2.2985,none,2962000,0.287,48000,0.437,2.002,29391000,0.13,3.088,0.12838,0.27244,3570000,-11405000,0.61386,0.0,0.29996002,USD,
3,104 S. Walnut Street,Unit 1A,Itasca,IL,60143,United States,847 773 1665,https://www.fgfinancial.com,Insurance—Diversified,Financial Services,"FG Financial Group, Inc. operates as a reinsurance, merchant banking, and asset management company in the United States. The company offers specialty property and casualty reinsurance products and services. It also operates a special purpose acquisition company platform (SPAC) that provides various strategic, administrative, and regulatory support services to newly formed SPACs for a monthly fee. The company was formerly known as 1347 Property Insurance Holdings, Inc. and changed its name to FG Financial Group, Inc. in December 2020. The company was incorporated in 2012 and is based in Itasca, Illinois.",7,"{'maxAge': 1, 'name': 'Mr. Forrest  Hunt', 'title': 'Associate', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.2985,2.2985,2.2985,2.2985,2.2985,2.2985,2.2985,2.2985,0.0,0.65076,0,0,0,0.0,0.0,24004156,1.39,2.42,0.8167179,2.2985,2.301805,0.0,0.0,EUR,43134144,0.29995,4129945,10303700,0.05203,0.56466997,1.421,1.617523,1672444800,1703980800,1688083200,7030000,-0.69,1.468,FRA,EQUITY,LU5.F,LU5.F,"FG FINANC.GRP.NEV. -,001","FG Financial Group, Inc.",1621490400,Europe/Berlin,CEST,7200000,2.2985,none,2962000,0.287,48000,0.437,2.002,29391000,0.13,3.088,0.12838,0.27244,3570000,-11405000,0.61386,0.0,0.29996002,USD,
4,104 S. Walnut Street,Unit 1A,Itasca,IL,60143,United States,847 773 1665,https://www.fgfinancial.com,Insurance—Diversified,Financial Services,"FG Financial Group, Inc. operates as a reinsurance, merchant banking, and asset management company in the United States. The company offers specialty property and casualty reinsurance products and services. It also operates a special purpose acquisition company platform (SPAC) that provides various strategic, administrative, and regulatory support services to newly formed SPACs for a monthly fee. The company was formerly known as 1347 Property Insurance Holdings, Inc. and changed its name to FG Financial Group, Inc. in December 2020. The company was incorporated in 2012 and is based in Itasca, Illinois.",7,"{'maxAge': 1, 'name': 'Mr. Matt J. Hryniewicz', 'title': 'Assistant Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.2985,2.2985,2.2985,2.2985,2.2985,2.2985,2.2985,2.2985,0.0,0.65076,0,0,0,0.0,0.0,24004156,1.39,2.42,0.8167179,2.2985,2.301805,0.0,0.0,EUR,43134144,0.29995,4129945,10303700,0.05203,0.56466997,1.421,1.617523,1672444800,1703980800,1688083200,7030000,-0.69,1.468,FRA,EQUITY,LU5.F,LU5.F,"FG FINANC.GRP.NEV. -,001","FG Financial Group, Inc.",1621490400,Europe/Berlin,CEST,7200000,2.2985,none,2962000,0.287,48000,0.437,2.002,29391000,0.13,3.088,0.12838,0.27244,3570000,-11405000,0.61386,0.0,0.29996002,USD,
