,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,625 René-Lévesque Blvd West,Suite 1200,Montreal,QC,H3B 1R2,Canada,514 393 9000,514 393 9002,https://www.dynacor.com,Gold,Basic Materials,"Dynacor Group Inc. engages in the exploration, development, and mining of minerals properties in Peru. It explores for gold, silver, copper, and other precious metals deposits. The company holds interest in the Tumipampa property covering an area of 7,696 hectares located in Peru. It also holds a 100% interest in the greenfield Anta project that includes eight concessions covering an area of 5,600 hectares situated in Southern Peru. The company was formerly known as Dynacor Gold Mines Inc. and changed its name to Dynacor Group Inc. in June 2022. Dynacor Group Inc. was incorporated in 2006 and is headquartered in Montreal, Canada.",469,"{'maxAge': 1, 'name': 'Mr. Jean E. Martineau', 'age': 72, 'title': 'Pres, CEO & Director', 'yearBorn': 1950, 'fiscalYear': 2022, 'totalPay': 527483, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,3.1,3.1,3.1,3.14,3.1,3.1,3.1,3.14,0.12,0.0387,1694044800,0.24229999,2.64,0.892226,6.826087,6.6808515,2800,2800,19437,18120,18120,3.12,3.13,0,0,120403304,2.5,3.23,0.560728,3.08,3.006,0.08,0.025806451,CAD,89463464,0.061739996,31859708,38345000,21993,12190,1690761600,1693440000,0.00059999997,0.07788,0.09285,0.88,2.281,1.3765893,1672444800,1703980800,1688083200,0.739,13258123,0.46,0.47,0.417,3.967,TOR,EQUITY,DNG.TO,DNG.TO,DYNACOR GROUP INC,Dynacor Group Inc.,1193319000,America/Toronto,EDT,-14400000,3.14,3.49,3.49,3.49,3.49,1.0,strong_buy,1,30084940,0.785,22552552,678915,3.603,5.233,214726752,0.775,5.569,0.12081,0.15991001,24425274,-1411372,7803791,0.943,0.195,0.121549994,0.10503,0.08935001,USD,
1,625 René-Lévesque Blvd West,Suite 1200,Montreal,QC,H3B 1R2,Canada,514 393 9000,514 393 9002,https://www.dynacor.com,Gold,Basic Materials,"Dynacor Group Inc. engages in the exploration, development, and mining of minerals properties in Peru. It explores for gold, silver, copper, and other precious metals deposits. The company holds interest in the Tumipampa property covering an area of 7,696 hectares located in Peru. It also holds a 100% interest in the greenfield Anta project that includes eight concessions covering an area of 5,600 hectares situated in Southern Peru. The company was formerly known as Dynacor Gold Mines Inc. and changed its name to Dynacor Group Inc. in June 2022. Dynacor Group Inc. was incorporated in 2006 and is headquartered in Montreal, Canada.",469,"{'maxAge': 1, 'name': 'Mr. Leonard  Teoli C.A.', 'title': 'VP & CFO', 'fiscalYear': 2022, 'totalPay': 381260, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,3.1,3.1,3.1,3.14,3.1,3.1,3.1,3.14,0.12,0.0387,1694044800,0.24229999,2.64,0.892226,6.826087,6.6808515,2800,2800,19437,18120,18120,3.12,3.13,0,0,120403304,2.5,3.23,0.560728,3.08,3.006,0.08,0.025806451,CAD,89463464,0.061739996,31859708,38345000,21993,12190,1690761600,1693440000,0.00059999997,0.07788,0.09285,0.88,2.281,1.3765893,1672444800,1703980800,1688083200,0.739,13258123,0.46,0.47,0.417,3.967,TOR,EQUITY,DNG.TO,DNG.TO,DYNACOR GROUP INC,Dynacor Group Inc.,1193319000,America/Toronto,EDT,-14400000,3.14,3.49,3.49,3.49,3.49,1.0,strong_buy,1,30084940,0.785,22552552,678915,3.603,5.233,214726752,0.775,5.569,0.12081,0.15991001,24425274,-1411372,7803791,0.943,0.195,0.121549994,0.10503,0.08935001,USD,
2,625 René-Lévesque Blvd West,Suite 1200,Montreal,QC,H3B 1R2,Canada,514 393 9000,514 393 9002,https://www.dynacor.com,Gold,Basic Materials,"Dynacor Group Inc. engages in the exploration, development, and mining of minerals properties in Peru. It explores for gold, silver, copper, and other precious metals deposits. The company holds interest in the Tumipampa property covering an area of 7,696 hectares located in Peru. It also holds a 100% interest in the greenfield Anta project that includes eight concessions covering an area of 5,600 hectares situated in Southern Peru. The company was formerly known as Dynacor Gold Mines Inc. and changed its name to Dynacor Group Inc. in June 2022. Dynacor Group Inc. was incorporated in 2006 and is headquartered in Montreal, Canada.",469,"{'maxAge': 1, 'name': 'Mr. Jorge Luis Cardenas', 'title': 'Vice-Pres of Operations', 'fiscalYear': 2022, 'totalPay': 269820, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,3.1,3.1,3.1,3.14,3.1,3.1,3.1,3.14,0.12,0.0387,1694044800,0.24229999,2.64,0.892226,6.826087,6.6808515,2800,2800,19437,18120,18120,3.12,3.13,0,0,120403304,2.5,3.23,0.560728,3.08,3.006,0.08,0.025806451,CAD,89463464,0.061739996,31859708,38345000,21993,12190,1690761600,1693440000,0.00059999997,0.07788,0.09285,0.88,2.281,1.3765893,1672444800,1703980800,1688083200,0.739,13258123,0.46,0.47,0.417,3.967,TOR,EQUITY,DNG.TO,DNG.TO,DYNACOR GROUP INC,Dynacor Group Inc.,1193319000,America/Toronto,EDT,-14400000,3.14,3.49,3.49,3.49,3.49,1.0,strong_buy,1,30084940,0.785,22552552,678915,3.603,5.233,214726752,0.775,5.569,0.12081,0.15991001,24425274,-1411372,7803791,0.943,0.195,0.121549994,0.10503,0.08935001,USD,
3,625 René-Lévesque Blvd West,Suite 1200,Montreal,QC,H3B 1R2,Canada,514 393 9000,514 393 9002,https://www.dynacor.com,Gold,Basic Materials,"Dynacor Group Inc. engages in the exploration, development, and mining of minerals properties in Peru. It explores for gold, silver, copper, and other precious metals deposits. The company holds interest in the Tumipampa property covering an area of 7,696 hectares located in Peru. It also holds a 100% interest in the greenfield Anta project that includes eight concessions covering an area of 5,600 hectares situated in Southern Peru. The company was formerly known as Dynacor Gold Mines Inc. and changed its name to Dynacor Group Inc. in June 2022. Dynacor Group Inc. was incorporated in 2006 and is headquartered in Montreal, Canada.",469,"{'maxAge': 1, 'name': 'Dale  Nejmeldeen', 'title': 'Director of Shareholder Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,3.1,3.1,3.1,3.14,3.1,3.1,3.1,3.14,0.12,0.0387,1694044800,0.24229999,2.64,0.892226,6.826087,6.6808515,2800,2800,19437,18120,18120,3.12,3.13,0,0,120403304,2.5,3.23,0.560728,3.08,3.006,0.08,0.025806451,CAD,89463464,0.061739996,31859708,38345000,21993,12190,1690761600,1693440000,0.00059999997,0.07788,0.09285,0.88,2.281,1.3765893,1672444800,1703980800,1688083200,0.739,13258123,0.46,0.47,0.417,3.967,TOR,EQUITY,DNG.TO,DNG.TO,DYNACOR GROUP INC,Dynacor Group Inc.,1193319000,America/Toronto,EDT,-14400000,3.14,3.49,3.49,3.49,3.49,1.0,strong_buy,1,30084940,0.785,22552552,678915,3.603,5.233,214726752,0.775,5.569,0.12081,0.15991001,24425274,-1411372,7803791,0.943,0.195,0.121549994,0.10503,0.08935001,USD,
