,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,revenuePerShare,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"401-407, Sterling Centre","4th Floor Opp. Divine Child High School Andheri Kurla Road, Chakala Andheri East",Mumbai,400093,India,91 22 6121 1000,91 22 6121 1950,https://www.jetairways.com,Airlines,Industrials,"Jet Airways (India) Limited provides passenger and cargo air transportation services. It also provides aircraft leasing services. It operates flights to 66 destinations in India and international countries. As of November 22, 2018, the company had a fleet of 124 aircraft, comprising Boeing 777-300 ERs, Airbus A330-200/300, the latest Boeing 737 Max 8, Next Generation Boeing 737s, and ATR 72-500/600s. Jet Airways (India) Limited was founded in 1992 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Gautam  Acharya', 'title': 'Whole-Time Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,53.66,53.98,51.87,56.34,53.66,53.98,51.87,56.34,1189641600,0.0,1.02726,41000,41000,19931,31415,31415,56.34,0.0,0,0,6400054784,35.55,101.9,8.560801,56.7288,64.51395,0.0,0.0,INR,38538551296,0.0,57929518,113597000,0.74991995,0.0227,-1542.254,1680220800,1711843200,1688083200,-6625999872,-61.24,51.55,-7.617,BSE,EQUITY,JETAIRWAYS.BO,JETAIRWAYS.BO,JET AIRWAYS (INDIA) LTD.,Jet Airways (India) Limited,1110771900,Asia/Kolkata,IST,19800000,56.34,450.0,150.0,261.5,227.0,none,6,3471800064,30.571,-5059800064,35612098560,747600000,6.582,248700000,1.998,0.70425004,0.0,-8.813271,INR,
1,"401-407, Sterling Centre","4th Floor Opp. Divine Child High School Andheri Kurla Road, Chakala Andheri East",Mumbai,400093,India,91 22 6121 1000,91 22 6121 1950,https://www.jetairways.com,Airlines,Industrials,"Jet Airways (India) Limited provides passenger and cargo air transportation services. It also provides aircraft leasing services. It operates flights to 66 destinations in India and international countries. As of November 22, 2018, the company had a fleet of 124 aircraft, comprising Boeing 777-300 ERs, Airbus A330-200/300, the latest Boeing 737 Max 8, Next Generation Boeing 737s, and ATR 72-500/600s. Jet Airways (India) Limited was founded in 1992 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Sundaram  Ramesh', 'title': 'CFO & Whole-Time Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,53.66,53.98,51.87,56.34,53.66,53.98,51.87,56.34,1189641600,0.0,1.02726,41000,41000,19931,31415,31415,56.34,0.0,0,0,6400054784,35.55,101.9,8.560801,56.7288,64.51395,0.0,0.0,INR,38538551296,0.0,57929518,113597000,0.74991995,0.0227,-1542.254,1680220800,1711843200,1688083200,-6625999872,-61.24,51.55,-7.617,BSE,EQUITY,JETAIRWAYS.BO,JETAIRWAYS.BO,JET AIRWAYS (INDIA) LTD.,Jet Airways (India) Limited,1110771900,Asia/Kolkata,IST,19800000,56.34,450.0,150.0,261.5,227.0,none,6,3471800064,30.571,-5059800064,35612098560,747600000,6.582,248700000,1.998,0.70425004,0.0,-8.813271,INR,
2,"401-407, Sterling Centre","4th Floor Opp. Divine Child High School Andheri Kurla Road, Chakala Andheri East",Mumbai,400093,India,91 22 6121 1000,91 22 6121 1950,https://www.jetairways.com,Airlines,Industrials,"Jet Airways (India) Limited provides passenger and cargo air transportation services. It also provides aircraft leasing services. It operates flights to 66 destinations in India and international countries. As of November 22, 2018, the company had a fleet of 124 aircraft, comprising Boeing 777-300 ERs, Airbus A330-200/300, the latest Boeing 737 Max 8, Next Generation Boeing 737s, and ATR 72-500/600s. Jet Airways (India) Limited was founded in 1992 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. C. P. Varghese', 'title': 'Investor Relations Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,53.66,53.98,51.87,56.34,53.66,53.98,51.87,56.34,1189641600,0.0,1.02726,41000,41000,19931,31415,31415,56.34,0.0,0,0,6400054784,35.55,101.9,8.560801,56.7288,64.51395,0.0,0.0,INR,38538551296,0.0,57929518,113597000,0.74991995,0.0227,-1542.254,1680220800,1711843200,1688083200,-6625999872,-61.24,51.55,-7.617,BSE,EQUITY,JETAIRWAYS.BO,JETAIRWAYS.BO,JET AIRWAYS (INDIA) LTD.,Jet Airways (India) Limited,1110771900,Asia/Kolkata,IST,19800000,56.34,450.0,150.0,261.5,227.0,none,6,3471800064,30.571,-5059800064,35612098560,747600000,6.582,248700000,1.998,0.70425004,0.0,-8.813271,INR,
3,"401-407, Sterling Centre","4th Floor Opp. Divine Child High School Andheri Kurla Road, Chakala Andheri East",Mumbai,400093,India,91 22 6121 1000,91 22 6121 1950,https://www.jetairways.com,Airlines,Industrials,"Jet Airways (India) Limited provides passenger and cargo air transportation services. It also provides aircraft leasing services. It operates flights to 66 destinations in India and international countries. As of November 22, 2018, the company had a fleet of 124 aircraft, comprising Boeing 777-300 ERs, Airbus A330-200/300, the latest Boeing 737 Max 8, Next Generation Boeing 737s, and ATR 72-500/600s. Jet Airways (India) Limited was founded in 1992 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Ashok  Barimar', 'title': 'Sr. VP of Legal & Gen. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,53.66,53.98,51.87,56.34,53.66,53.98,51.87,56.34,1189641600,0.0,1.02726,41000,41000,19931,31415,31415,56.34,0.0,0,0,6400054784,35.55,101.9,8.560801,56.7288,64.51395,0.0,0.0,INR,38538551296,0.0,57929518,113597000,0.74991995,0.0227,-1542.254,1680220800,1711843200,1688083200,-6625999872,-61.24,51.55,-7.617,BSE,EQUITY,JETAIRWAYS.BO,JETAIRWAYS.BO,JET AIRWAYS (INDIA) LTD.,Jet Airways (India) Limited,1110771900,Asia/Kolkata,IST,19800000,56.34,450.0,150.0,261.5,227.0,none,6,3471800064,30.571,-5059800064,35612098560,747600000,6.582,248700000,1.998,0.70425004,0.0,-8.813271,INR,
4,"401-407, Sterling Centre","4th Floor Opp. Divine Child High School Andheri Kurla Road, Chakala Andheri East",Mumbai,400093,India,91 22 6121 1000,91 22 6121 1950,https://www.jetairways.com,Airlines,Industrials,"Jet Airways (India) Limited provides passenger and cargo air transportation services. It also provides aircraft leasing services. It operates flights to 66 destinations in India and international countries. As of November 22, 2018, the company had a fleet of 124 aircraft, comprising Boeing 777-300 ERs, Airbus A330-200/300, the latest Boeing 737 Max 8, Next Generation Boeing 737s, and ATR 72-500/600s. Jet Airways (India) Limited was founded in 1992 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Jaspreet  Singh', 'title': 'Company Sec. & Compliance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,53.66,53.98,51.87,56.34,53.66,53.98,51.87,56.34,1189641600,0.0,1.02726,41000,41000,19931,31415,31415,56.34,0.0,0,0,6400054784,35.55,101.9,8.560801,56.7288,64.51395,0.0,0.0,INR,38538551296,0.0,57929518,113597000,0.74991995,0.0227,-1542.254,1680220800,1711843200,1688083200,-6625999872,-61.24,51.55,-7.617,BSE,EQUITY,JETAIRWAYS.BO,JETAIRWAYS.BO,JET AIRWAYS (INDIA) LTD.,Jet Airways (India) Limited,1110771900,Asia/Kolkata,IST,19800000,56.34,450.0,150.0,261.5,227.0,none,6,3471800064,30.571,-5059800064,35612098560,747600000,6.582,248700000,1.998,0.70425004,0.0,-8.813271,INR,
5,"401-407, Sterling Centre","4th Floor Opp. Divine Child High School Andheri Kurla Road, Chakala Andheri East",Mumbai,400093,India,91 22 6121 1000,91 22 6121 1950,https://www.jetairways.com,Airlines,Industrials,"Jet Airways (India) Limited provides passenger and cargo air transportation services. It also provides aircraft leasing services. It operates flights to 66 destinations in India and international countries. As of November 22, 2018, the company had a fleet of 124 aircraft, comprising Boeing 777-300 ERs, Airbus A330-200/300, the latest Boeing 737 Max 8, Next Generation Boeing 737s, and ATR 72-500/600s. Jet Airways (India) Limited was founded in 1992 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Rahul  Taneja', 'age': 51, 'title': 'Chief People Officer', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,53.66,53.98,51.87,56.34,53.66,53.98,51.87,56.34,1189641600,0.0,1.02726,41000,41000,19931,31415,31415,56.34,0.0,0,0,6400054784,35.55,101.9,8.560801,56.7288,64.51395,0.0,0.0,INR,38538551296,0.0,57929518,113597000,0.74991995,0.0227,-1542.254,1680220800,1711843200,1688083200,-6625999872,-61.24,51.55,-7.617,BSE,EQUITY,JETAIRWAYS.BO,JETAIRWAYS.BO,JET AIRWAYS (INDIA) LTD.,Jet Airways (India) Limited,1110771900,Asia/Kolkata,IST,19800000,56.34,450.0,150.0,261.5,227.0,none,6,3471800064,30.571,-5059800064,35612098560,747600000,6.582,248700000,1.998,0.70425004,0.0,-8.813271,INR,
6,"401-407, Sterling Centre","4th Floor Opp. Divine Child High School Andheri Kurla Road, Chakala Andheri East",Mumbai,400093,India,91 22 6121 1000,91 22 6121 1950,https://www.jetairways.com,Airlines,Industrials,"Jet Airways (India) Limited provides passenger and cargo air transportation services. It also provides aircraft leasing services. It operates flights to 66 destinations in India and international countries. As of November 22, 2018, the company had a fleet of 124 aircraft, comprising Boeing 777-300 ERs, Airbus A330-200/300, the latest Boeing 737 Max 8, Next Generation Boeing 737s, and ATR 72-500/600s. Jet Airways (India) Limited was founded in 1992 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Prabh Sharan Singh', 'title': 'Chief Digital Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,53.66,53.98,51.87,56.34,53.66,53.98,51.87,56.34,1189641600,0.0,1.02726,41000,41000,19931,31415,31415,56.34,0.0,0,0,6400054784,35.55,101.9,8.560801,56.7288,64.51395,0.0,0.0,INR,38538551296,0.0,57929518,113597000,0.74991995,0.0227,-1542.254,1680220800,1711843200,1688083200,-6625999872,-61.24,51.55,-7.617,BSE,EQUITY,JETAIRWAYS.BO,JETAIRWAYS.BO,JET AIRWAYS (INDIA) LTD.,Jet Airways (India) Limited,1110771900,Asia/Kolkata,IST,19800000,56.34,450.0,150.0,261.5,227.0,none,6,3471800064,30.571,-5059800064,35612098560,747600000,6.582,248700000,1.998,0.70425004,0.0,-8.813271,INR,
