,address1,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,280 Park Avenue,New York,NY,10017,United States,800 822 5544,877 859 4112,https://individualinvestor.myleggmason.com/portal/server.pt?open=512&objID=1434&cached=true&mode=2&userID=355661&mktcd=MMU,Asset Management,Asset Management,Financial Services,Financial Services,"Western Asset Managed Municipals Fund Inc. is a closed ended fixed income mutual fund launched and managed by Legg Mason Partners Fund Advisor, LLC. The fund is co-managed by Western Asset Management Company. It invests in the fixed income markets of the United States. The fund invests in securities that provide income exempt from federal income tax. It invests primarily in investment grade municipal securities. The fund employs intensive proprietary research to create its portfolio. It benchmarks the performance of its portfolio against the Barclays Capital Municipal Bond Index. The fund was formerly known as Managed Municipals Portfolio Inc. Western Asset Managed Municipals Fund Inc. was formed on June 26, 1992 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Kenneth Donald Fuller', 'age': 64, 'title': 'Chairman, Chief Exec. Officer and Pres', 'yearBorn': 1958, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.43,9.42,9.41,9.49,9.43,9.42,9.41,9.49,0.44,0.0464,1695254400,4.66,0.317773,199068,199068,94201,147340,147340,9.34,9.72,2900,2200,408091936,9.37,10.77,13.4678335,9.757,10.0604,0.759,0.0804878,USD,635513728,-0.3415,43367900,10038,12866,1690761600,1693440000,0.0002,0.0,0.45002,0.09,43367900,11.524,0.81655675,1685491200,1717113600,1685491200,-11107777,-0.26,20.973,-0.0719921,0.14113986,0.037,1692748800,NYQ,EQUITY,MMU,MMU,Western Asset Managed Municipal,Western Asset Managed Municipals Fund Inc.,711379800,America/New_York,EDT,3c372f86-94ca-3864-abe0-e75149c4396f,finmb_3590667,-14400000,9.41,none,225226032,1.571,1.575,30301232,44.947,0.699,0.01928,-0.01956,12659535,43004232,0.12,1.0,0.0,0.77466005,USD,
1,280 Park Avenue,New York,NY,10017,United States,800 822 5544,877 859 4112,https://individualinvestor.myleggmason.com/portal/server.pt?open=512&objID=1434&cached=true&mode=2&userID=355661&mktcd=MMU,Asset Management,Asset Management,Financial Services,Financial Services,"Western Asset Managed Municipals Fund Inc. is a closed ended fixed income mutual fund launched and managed by Legg Mason Partners Fund Advisor, LLC. The fund is co-managed by Western Asset Management Company. It invests in the fixed income markets of the United States. The fund invests in securities that provide income exempt from federal income tax. It invests primarily in investment grade municipal securities. The fund employs intensive proprietary research to create its portfolio. It benchmarks the performance of its portfolio against the Barclays Capital Municipal Bond Index. The fund was formerly known as Managed Municipals Portfolio Inc. Western Asset Managed Municipals Fund Inc. was formed on June 26, 1992 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. David T. Fare', 'age': 59, 'title': 'Portfolio Mang.', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.43,9.42,9.41,9.49,9.43,9.42,9.41,9.49,0.44,0.0464,1695254400,4.66,0.317773,199068,199068,94201,147340,147340,9.34,9.72,2900,2200,408091936,9.37,10.77,13.4678335,9.757,10.0604,0.759,0.0804878,USD,635513728,-0.3415,43367900,10038,12866,1690761600,1693440000,0.0002,0.0,0.45002,0.09,43367900,11.524,0.81655675,1685491200,1717113600,1685491200,-11107777,-0.26,20.973,-0.0719921,0.14113986,0.037,1692748800,NYQ,EQUITY,MMU,MMU,Western Asset Managed Municipal,Western Asset Managed Municipals Fund Inc.,711379800,America/New_York,EDT,3c372f86-94ca-3864-abe0-e75149c4396f,finmb_3590667,-14400000,9.41,none,225226032,1.571,1.575,30301232,44.947,0.699,0.01928,-0.01956,12659535,43004232,0.12,1.0,0.0,0.77466005,USD,
2,280 Park Avenue,New York,NY,10017,United States,800 822 5544,877 859 4112,https://individualinvestor.myleggmason.com/portal/server.pt?open=512&objID=1434&cached=true&mode=2&userID=355661&mktcd=MMU,Asset Management,Asset Management,Financial Services,Financial Services,"Western Asset Managed Municipals Fund Inc. is a closed ended fixed income mutual fund launched and managed by Legg Mason Partners Fund Advisor, LLC. The fund is co-managed by Western Asset Management Company. It invests in the fixed income markets of the United States. The fund invests in securities that provide income exempt from federal income tax. It invests primarily in investment grade municipal securities. The fund employs intensive proprietary research to create its portfolio. It benchmarks the performance of its portfolio against the Barclays Capital Municipal Bond Index. The fund was formerly known as Managed Municipals Portfolio Inc. Western Asset Managed Municipals Fund Inc. was formed on June 26, 1992 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Stephen Kenneth Leech', 'age': 67, 'title': 'Chief Investment Officer and Portfolio Mang.', 'yearBorn': 1955, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.43,9.42,9.41,9.49,9.43,9.42,9.41,9.49,0.44,0.0464,1695254400,4.66,0.317773,199068,199068,94201,147340,147340,9.34,9.72,2900,2200,408091936,9.37,10.77,13.4678335,9.757,10.0604,0.759,0.0804878,USD,635513728,-0.3415,43367900,10038,12866,1690761600,1693440000,0.0002,0.0,0.45002,0.09,43367900,11.524,0.81655675,1685491200,1717113600,1685491200,-11107777,-0.26,20.973,-0.0719921,0.14113986,0.037,1692748800,NYQ,EQUITY,MMU,MMU,Western Asset Managed Municipal,Western Asset Managed Municipals Fund Inc.,711379800,America/New_York,EDT,3c372f86-94ca-3864-abe0-e75149c4396f,finmb_3590667,-14400000,9.41,none,225226032,1.571,1.575,30301232,44.947,0.699,0.01928,-0.01956,12659535,43004232,0.12,1.0,0.0,0.77466005,USD,
3,280 Park Avenue,New York,NY,10017,United States,800 822 5544,877 859 4112,https://individualinvestor.myleggmason.com/portal/server.pt?open=512&objID=1434&cached=true&mode=2&userID=355661&mktcd=MMU,Asset Management,Asset Management,Financial Services,Financial Services,"Western Asset Managed Municipals Fund Inc. is a closed ended fixed income mutual fund launched and managed by Legg Mason Partners Fund Advisor, LLC. The fund is co-managed by Western Asset Management Company. It invests in the fixed income markets of the United States. The fund invests in securities that provide income exempt from federal income tax. It invests primarily in investment grade municipal securities. The fund employs intensive proprietary research to create its portfolio. It benchmarks the performance of its portfolio against the Barclays Capital Municipal Bond Index. The fund was formerly known as Managed Municipals Portfolio Inc. Western Asset Managed Municipals Fund Inc. was formed on June 26, 1992 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Robert E. Amodeo CFA', 'age': 57, 'title': 'Portfolio Mang.', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.43,9.42,9.41,9.49,9.43,9.42,9.41,9.49,0.44,0.0464,1695254400,4.66,0.317773,199068,199068,94201,147340,147340,9.34,9.72,2900,2200,408091936,9.37,10.77,13.4678335,9.757,10.0604,0.759,0.0804878,USD,635513728,-0.3415,43367900,10038,12866,1690761600,1693440000,0.0002,0.0,0.45002,0.09,43367900,11.524,0.81655675,1685491200,1717113600,1685491200,-11107777,-0.26,20.973,-0.0719921,0.14113986,0.037,1692748800,NYQ,EQUITY,MMU,MMU,Western Asset Managed Municipal,Western Asset Managed Municipals Fund Inc.,711379800,America/New_York,EDT,3c372f86-94ca-3864-abe0-e75149c4396f,finmb_3590667,-14400000,9.41,none,225226032,1.571,1.575,30301232,44.947,0.699,0.01928,-0.01956,12659535,43004232,0.12,1.0,0.0,0.77466005,USD,
