,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,73 Front Street,5th Floor,Hamilton,HM 12,Bermuda,441 294 3309,https://www.bip.brookfield.com,Utilities—Diversified,Utilities,"Brookfield Infrastructure Partners L.P. owns and operates utilities, transport, midstream, and data businesses in North and South America, Europe, and the Asia Pacific. The company's Utilities segment operates approximately 60,000 kilometers (km) of operational electricity transmission and distribution lines; 2,900 km of electricity transmission lines; 4,200 km of natural gas pipelines; 7.8 million electricity and natural gas connections; and 540,000 long-term contracted sub-metering services. This segment also offers heating, cooling, and energy solutions; gas distribution; water heaters; and heating, ventilation, and air conditioner rental, as well as other home services. Its Transport segment offers transportation, storage, and handling services for merchandise goods, commodities, and passengers through a network of approximately 22,000 km of track; 5,500 km of track network; 4,800 km of rail; 3,800 km of motorways; and 11 port terminals. The company's Midstream segment offers natural gas transmission, gathering and processing, and storage services through approximately 15,000 km of natural gas transmission pipelines; 600 billion cubic feet of natural gas storage; 17 natural gas processing plants; and 10,600 km of gas gathering pipelines, as well as 525,000 tonnes polypropylene production capacity. Its Data segment operates approximately 207,000 operational telecom towers; approximately 46,600 km of fiber optic cables; approximately 881,000 fiber-to-the-premise connections; two semiconductor manufacturing facilities; and 70 distributed antenna systems, as well as 50 data centers and 230 megawatts of critical load capacity. The company was incorporated in 2007 and is based in Hamilton, Bermuda.","{'maxAge': 1, 'name': 'Mr. Samuel J. B. Pollock', 'age': 56, 'title': 'Chief Exec. Officer of Infrastructure', 'yearBorn': 1966, 'fiscalYear': 2018, 'totalPay': 491806, 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,2,32.8,32.94,32.43,33.0,32.8,32.94,32.43,33.0,1.53,0.0468,1693353600,4.5,4.15,0.894882,99.15151,38.494118,700251,700251,332246,402020,402020,32.37,33.03,800,900,15019036672,30.03,41.72,0.95003074,33.4028,34.22515,1.485,0.04527439,USD,75117215744,0.01328,456389478,458747008,2556499,1408073,1690761600,1693440000,0.0056,2.0000001e-05,0.58829,6.65,11.398,2.8706791,1672444800,1703980800,1688083200,1.657,173000000,0.33,0.85,3.26,112:100,1585612800,4.752,12.665,NYQ,EQUITY,BIP,BIP,Brookfield Infrastructure Partn,Brookfield Infrastructure Partners L.P.,1199975400,America/New_York,EDT,-14400000,32.72,50.0,36.0,43.38,45.0,2.0,buy,13,2345999872,5.114,5930999808,39059001344,0.599,0.648,15809000448,136.46,34.491,0.028859999,0.05752,3917000000,-158000000,3148999936,1.881,0.156,0.25353,0.37517,0.22721,USD,
1,73 Front Street,5th Floor,Hamilton,HM 12,Bermuda,441 294 3309,https://www.bip.brookfield.com,Utilities—Diversified,Utilities,"Brookfield Infrastructure Partners L.P. owns and operates utilities, transport, midstream, and data businesses in North and South America, Europe, and the Asia Pacific. The company's Utilities segment operates approximately 60,000 kilometers (km) of operational electricity transmission and distribution lines; 2,900 km of electricity transmission lines; 4,200 km of natural gas pipelines; 7.8 million electricity and natural gas connections; and 540,000 long-term contracted sub-metering services. This segment also offers heating, cooling, and energy solutions; gas distribution; water heaters; and heating, ventilation, and air conditioner rental, as well as other home services. Its Transport segment offers transportation, storage, and handling services for merchandise goods, commodities, and passengers through a network of approximately 22,000 km of track; 5,500 km of track network; 4,800 km of rail; 3,800 km of motorways; and 11 port terminals. The company's Midstream segment offers natural gas transmission, gathering and processing, and storage services through approximately 15,000 km of natural gas transmission pipelines; 600 billion cubic feet of natural gas storage; 17 natural gas processing plants; and 10,600 km of gas gathering pipelines, as well as 525,000 tonnes polypropylene production capacity. Its Data segment operates approximately 207,000 operational telecom towers; approximately 46,600 km of fiber optic cables; approximately 881,000 fiber-to-the-premise connections; two semiconductor manufacturing facilities; and 70 distributed antenna systems, as well as 50 data centers and 230 megawatts of critical load capacity. The company was incorporated in 2007 and is based in Hamilton, Bermuda.","{'maxAge': 1, 'name': 'Mr. Benjamin Michael Vaughan', 'age': 50, 'title': 'COO of Brookfield Infrastructure Partners Limited & Operating Partner of Infrastructure', 'yearBorn': 1972, 'fiscalYear': 2018, 'totalPay': 954886, 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,2,32.8,32.94,32.43,33.0,32.8,32.94,32.43,33.0,1.53,0.0468,1693353600,4.5,4.15,0.894882,99.15151,38.494118,700251,700251,332246,402020,402020,32.37,33.03,800,900,15019036672,30.03,41.72,0.95003074,33.4028,34.22515,1.485,0.04527439,USD,75117215744,0.01328,456389478,458747008,2556499,1408073,1690761600,1693440000,0.0056,2.0000001e-05,0.58829,6.65,11.398,2.8706791,1672444800,1703980800,1688083200,1.657,173000000,0.33,0.85,3.26,112:100,1585612800,4.752,12.665,NYQ,EQUITY,BIP,BIP,Brookfield Infrastructure Partn,Brookfield Infrastructure Partners L.P.,1199975400,America/New_York,EDT,-14400000,32.72,50.0,36.0,43.38,45.0,2.0,buy,13,2345999872,5.114,5930999808,39059001344,0.599,0.648,15809000448,136.46,34.491,0.028859999,0.05752,3917000000,-158000000,3148999936,1.881,0.156,0.25353,0.37517,0.22721,USD,
2,73 Front Street,5th Floor,Hamilton,HM 12,Bermuda,441 294 3309,https://www.bip.brookfield.com,Utilities—Diversified,Utilities,"Brookfield Infrastructure Partners L.P. owns and operates utilities, transport, midstream, and data businesses in North and South America, Europe, and the Asia Pacific. The company's Utilities segment operates approximately 60,000 kilometers (km) of operational electricity transmission and distribution lines; 2,900 km of electricity transmission lines; 4,200 km of natural gas pipelines; 7.8 million electricity and natural gas connections; and 540,000 long-term contracted sub-metering services. This segment also offers heating, cooling, and energy solutions; gas distribution; water heaters; and heating, ventilation, and air conditioner rental, as well as other home services. Its Transport segment offers transportation, storage, and handling services for merchandise goods, commodities, and passengers through a network of approximately 22,000 km of track; 5,500 km of track network; 4,800 km of rail; 3,800 km of motorways; and 11 port terminals. The company's Midstream segment offers natural gas transmission, gathering and processing, and storage services through approximately 15,000 km of natural gas transmission pipelines; 600 billion cubic feet of natural gas storage; 17 natural gas processing plants; and 10,600 km of gas gathering pipelines, as well as 525,000 tonnes polypropylene production capacity. Its Data segment operates approximately 207,000 operational telecom towers; approximately 46,600 km of fiber optic cables; approximately 881,000 fiber-to-the-premise connections; two semiconductor manufacturing facilities; and 70 distributed antenna systems, as well as 50 data centers and 230 megawatts of critical load capacity. The company was incorporated in 2007 and is based in Hamilton, Bermuda.","{'maxAge': 1, 'name': 'Mr. Brian A. Baker', 'age': 52, 'title': 'Operating Partner & Regional Head of North America of Infrastructure', 'yearBorn': 1970, 'fiscalYear': 2018, 'totalPay': 4794451, 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,2,32.8,32.94,32.43,33.0,32.8,32.94,32.43,33.0,1.53,0.0468,1693353600,4.5,4.15,0.894882,99.15151,38.494118,700251,700251,332246,402020,402020,32.37,33.03,800,900,15019036672,30.03,41.72,0.95003074,33.4028,34.22515,1.485,0.04527439,USD,75117215744,0.01328,456389478,458747008,2556499,1408073,1690761600,1693440000,0.0056,2.0000001e-05,0.58829,6.65,11.398,2.8706791,1672444800,1703980800,1688083200,1.657,173000000,0.33,0.85,3.26,112:100,1585612800,4.752,12.665,NYQ,EQUITY,BIP,BIP,Brookfield Infrastructure Partn,Brookfield Infrastructure Partners L.P.,1199975400,America/New_York,EDT,-14400000,32.72,50.0,36.0,43.38,45.0,2.0,buy,13,2345999872,5.114,5930999808,39059001344,0.599,0.648,15809000448,136.46,34.491,0.028859999,0.05752,3917000000,-158000000,3148999936,1.881,0.156,0.25353,0.37517,0.22721,USD,
3,73 Front Street,5th Floor,Hamilton,HM 12,Bermuda,441 294 3309,https://www.bip.brookfield.com,Utilities—Diversified,Utilities,"Brookfield Infrastructure Partners L.P. owns and operates utilities, transport, midstream, and data businesses in North and South America, Europe, and the Asia Pacific. The company's Utilities segment operates approximately 60,000 kilometers (km) of operational electricity transmission and distribution lines; 2,900 km of electricity transmission lines; 4,200 km of natural gas pipelines; 7.8 million electricity and natural gas connections; and 540,000 long-term contracted sub-metering services. This segment also offers heating, cooling, and energy solutions; gas distribution; water heaters; and heating, ventilation, and air conditioner rental, as well as other home services. Its Transport segment offers transportation, storage, and handling services for merchandise goods, commodities, and passengers through a network of approximately 22,000 km of track; 5,500 km of track network; 4,800 km of rail; 3,800 km of motorways; and 11 port terminals. The company's Midstream segment offers natural gas transmission, gathering and processing, and storage services through approximately 15,000 km of natural gas transmission pipelines; 600 billion cubic feet of natural gas storage; 17 natural gas processing plants; and 10,600 km of gas gathering pipelines, as well as 525,000 tonnes polypropylene production capacity. Its Data segment operates approximately 207,000 operational telecom towers; approximately 46,600 km of fiber optic cables; approximately 881,000 fiber-to-the-premise connections; two semiconductor manufacturing facilities; and 70 distributed antenna systems, as well as 50 data centers and 230 megawatts of critical load capacity. The company was incorporated in 2007 and is based in Hamilton, Bermuda.","{'maxAge': 1, 'name': 'Mr. David  Krant CPA', 'age': 35, 'title': 'CFO of Brookfield Infrastructure Partners Limited & Managing Partner of Infrastructure', 'yearBorn': 1987, 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,2,32.8,32.94,32.43,33.0,32.8,32.94,32.43,33.0,1.53,0.0468,1693353600,4.5,4.15,0.894882,99.15151,38.494118,700251,700251,332246,402020,402020,32.37,33.03,800,900,15019036672,30.03,41.72,0.95003074,33.4028,34.22515,1.485,0.04527439,USD,75117215744,0.01328,456389478,458747008,2556499,1408073,1690761600,1693440000,0.0056,2.0000001e-05,0.58829,6.65,11.398,2.8706791,1672444800,1703980800,1688083200,1.657,173000000,0.33,0.85,3.26,112:100,1585612800,4.752,12.665,NYQ,EQUITY,BIP,BIP,Brookfield Infrastructure Partn,Brookfield Infrastructure Partners L.P.,1199975400,America/New_York,EDT,-14400000,32.72,50.0,36.0,43.38,45.0,2.0,buy,13,2345999872,5.114,5930999808,39059001344,0.599,0.648,15809000448,136.46,34.491,0.028859999,0.05752,3917000000,-158000000,3148999936,1.881,0.156,0.25353,0.37517,0.22721,USD,
4,73 Front Street,5th Floor,Hamilton,HM 12,Bermuda,441 294 3309,https://www.bip.brookfield.com,Utilities—Diversified,Utilities,"Brookfield Infrastructure Partners L.P. owns and operates utilities, transport, midstream, and data businesses in North and South America, Europe, and the Asia Pacific. The company's Utilities segment operates approximately 60,000 kilometers (km) of operational electricity transmission and distribution lines; 2,900 km of electricity transmission lines; 4,200 km of natural gas pipelines; 7.8 million electricity and natural gas connections; and 540,000 long-term contracted sub-metering services. This segment also offers heating, cooling, and energy solutions; gas distribution; water heaters; and heating, ventilation, and air conditioner rental, as well as other home services. Its Transport segment offers transportation, storage, and handling services for merchandise goods, commodities, and passengers through a network of approximately 22,000 km of track; 5,500 km of track network; 4,800 km of rail; 3,800 km of motorways; and 11 port terminals. The company's Midstream segment offers natural gas transmission, gathering and processing, and storage services through approximately 15,000 km of natural gas transmission pipelines; 600 billion cubic feet of natural gas storage; 17 natural gas processing plants; and 10,600 km of gas gathering pipelines, as well as 525,000 tonnes polypropylene production capacity. Its Data segment operates approximately 207,000 operational telecom towers; approximately 46,600 km of fiber optic cables; approximately 881,000 fiber-to-the-premise connections; two semiconductor manufacturing facilities; and 70 distributed antenna systems, as well as 50 data centers and 230 megawatts of critical load capacity. The company was incorporated in 2007 and is based in Hamilton, Bermuda.","{'maxAge': 1, 'name': 'Melissa  Low', 'title': 'VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,2,32.8,32.94,32.43,33.0,32.8,32.94,32.43,33.0,1.53,0.0468,1693353600,4.5,4.15,0.894882,99.15151,38.494118,700251,700251,332246,402020,402020,32.37,33.03,800,900,15019036672,30.03,41.72,0.95003074,33.4028,34.22515,1.485,0.04527439,USD,75117215744,0.01328,456389478,458747008,2556499,1408073,1690761600,1693440000,0.0056,2.0000001e-05,0.58829,6.65,11.398,2.8706791,1672444800,1703980800,1688083200,1.657,173000000,0.33,0.85,3.26,112:100,1585612800,4.752,12.665,NYQ,EQUITY,BIP,BIP,Brookfield Infrastructure Partn,Brookfield Infrastructure Partners L.P.,1199975400,America/New_York,EDT,-14400000,32.72,50.0,36.0,43.38,45.0,2.0,buy,13,2345999872,5.114,5930999808,39059001344,0.599,0.648,15809000448,136.46,34.491,0.028859999,0.05752,3917000000,-158000000,3148999936,1.881,0.156,0.25353,0.37517,0.22721,USD,
5,73 Front Street,5th Floor,Hamilton,HM 12,Bermuda,441 294 3309,https://www.bip.brookfield.com,Utilities—Diversified,Utilities,"Brookfield Infrastructure Partners L.P. owns and operates utilities, transport, midstream, and data businesses in North and South America, Europe, and the Asia Pacific. The company's Utilities segment operates approximately 60,000 kilometers (km) of operational electricity transmission and distribution lines; 2,900 km of electricity transmission lines; 4,200 km of natural gas pipelines; 7.8 million electricity and natural gas connections; and 540,000 long-term contracted sub-metering services. This segment also offers heating, cooling, and energy solutions; gas distribution; water heaters; and heating, ventilation, and air conditioner rental, as well as other home services. Its Transport segment offers transportation, storage, and handling services for merchandise goods, commodities, and passengers through a network of approximately 22,000 km of track; 5,500 km of track network; 4,800 km of rail; 3,800 km of motorways; and 11 port terminals. The company's Midstream segment offers natural gas transmission, gathering and processing, and storage services through approximately 15,000 km of natural gas transmission pipelines; 600 billion cubic feet of natural gas storage; 17 natural gas processing plants; and 10,600 km of gas gathering pipelines, as well as 525,000 tonnes polypropylene production capacity. Its Data segment operates approximately 207,000 operational telecom towers; approximately 46,600 km of fiber optic cables; approximately 881,000 fiber-to-the-premise connections; two semiconductor manufacturing facilities; and 70 distributed antenna systems, as well as 50 data centers and 230 megawatts of critical load capacity. The company was incorporated in 2007 and is based in Hamilton, Bermuda.","{'maxAge': 1, 'name': 'Mr. John Marcus Stinebaugh CFA', 'age': 55, 'title': 'Vice Chair of Infrastructure', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,2,32.8,32.94,32.43,33.0,32.8,32.94,32.43,33.0,1.53,0.0468,1693353600,4.5,4.15,0.894882,99.15151,38.494118,700251,700251,332246,402020,402020,32.37,33.03,800,900,15019036672,30.03,41.72,0.95003074,33.4028,34.22515,1.485,0.04527439,USD,75117215744,0.01328,456389478,458747008,2556499,1408073,1690761600,1693440000,0.0056,2.0000001e-05,0.58829,6.65,11.398,2.8706791,1672444800,1703980800,1688083200,1.657,173000000,0.33,0.85,3.26,112:100,1585612800,4.752,12.665,NYQ,EQUITY,BIP,BIP,Brookfield Infrastructure Partn,Brookfield Infrastructure Partners L.P.,1199975400,America/New_York,EDT,-14400000,32.72,50.0,36.0,43.38,45.0,2.0,buy,13,2345999872,5.114,5930999808,39059001344,0.599,0.648,15809000448,136.46,34.491,0.028859999,0.05752,3917000000,-158000000,3148999936,1.881,0.156,0.25353,0.37517,0.22721,USD,
6,73 Front Street,5th Floor,Hamilton,HM 12,Bermuda,441 294 3309,https://www.bip.brookfield.com,Utilities—Diversified,Utilities,"Brookfield Infrastructure Partners L.P. owns and operates utilities, transport, midstream, and data businesses in North and South America, Europe, and the Asia Pacific. The company's Utilities segment operates approximately 60,000 kilometers (km) of operational electricity transmission and distribution lines; 2,900 km of electricity transmission lines; 4,200 km of natural gas pipelines; 7.8 million electricity and natural gas connections; and 540,000 long-term contracted sub-metering services. This segment also offers heating, cooling, and energy solutions; gas distribution; water heaters; and heating, ventilation, and air conditioner rental, as well as other home services. Its Transport segment offers transportation, storage, and handling services for merchandise goods, commodities, and passengers through a network of approximately 22,000 km of track; 5,500 km of track network; 4,800 km of rail; 3,800 km of motorways; and 11 port terminals. The company's Midstream segment offers natural gas transmission, gathering and processing, and storage services through approximately 15,000 km of natural gas transmission pipelines; 600 billion cubic feet of natural gas storage; 17 natural gas processing plants; and 10,600 km of gas gathering pipelines, as well as 525,000 tonnes polypropylene production capacity. Its Data segment operates approximately 207,000 operational telecom towers; approximately 46,600 km of fiber optic cables; approximately 881,000 fiber-to-the-premise connections; two semiconductor manufacturing facilities; and 70 distributed antenna systems, as well as 50 data centers and 230 megawatts of critical load capacity. The company was incorporated in 2007 and is based in Hamilton, Bermuda.","{'maxAge': 1, 'name': 'Mr. Michael John Botha', 'title': 'Operating Partner of Brookfield Infrastructure Partners Limited', 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,2,32.8,32.94,32.43,33.0,32.8,32.94,32.43,33.0,1.53,0.0468,1693353600,4.5,4.15,0.894882,99.15151,38.494118,700251,700251,332246,402020,402020,32.37,33.03,800,900,15019036672,30.03,41.72,0.95003074,33.4028,34.22515,1.485,0.04527439,USD,75117215744,0.01328,456389478,458747008,2556499,1408073,1690761600,1693440000,0.0056,2.0000001e-05,0.58829,6.65,11.398,2.8706791,1672444800,1703980800,1688083200,1.657,173000000,0.33,0.85,3.26,112:100,1585612800,4.752,12.665,NYQ,EQUITY,BIP,BIP,Brookfield Infrastructure Partn,Brookfield Infrastructure Partners L.P.,1199975400,America/New_York,EDT,-14400000,32.72,50.0,36.0,43.38,45.0,2.0,buy,13,2345999872,5.114,5930999808,39059001344,0.599,0.648,15809000448,136.46,34.491,0.028859999,0.05752,3917000000,-158000000,3148999936,1.881,0.156,0.25353,0.37517,0.22721,USD,
7,73 Front Street,5th Floor,Hamilton,HM 12,Bermuda,441 294 3309,https://www.bip.brookfield.com,Utilities—Diversified,Utilities,"Brookfield Infrastructure Partners L.P. owns and operates utilities, transport, midstream, and data businesses in North and South America, Europe, and the Asia Pacific. The company's Utilities segment operates approximately 60,000 kilometers (km) of operational electricity transmission and distribution lines; 2,900 km of electricity transmission lines; 4,200 km of natural gas pipelines; 7.8 million electricity and natural gas connections; and 540,000 long-term contracted sub-metering services. This segment also offers heating, cooling, and energy solutions; gas distribution; water heaters; and heating, ventilation, and air conditioner rental, as well as other home services. Its Transport segment offers transportation, storage, and handling services for merchandise goods, commodities, and passengers through a network of approximately 22,000 km of track; 5,500 km of track network; 4,800 km of rail; 3,800 km of motorways; and 11 port terminals. The company's Midstream segment offers natural gas transmission, gathering and processing, and storage services through approximately 15,000 km of natural gas transmission pipelines; 600 billion cubic feet of natural gas storage; 17 natural gas processing plants; and 10,600 km of gas gathering pipelines, as well as 525,000 tonnes polypropylene production capacity. Its Data segment operates approximately 207,000 operational telecom towers; approximately 46,600 km of fiber optic cables; approximately 881,000 fiber-to-the-premise connections; two semiconductor manufacturing facilities; and 70 distributed antenna systems, as well as 50 data centers and 230 megawatts of critical load capacity. The company was incorporated in 2007 and is based in Hamilton, Bermuda.","{'maxAge': 1, 'name': 'Mr. Michael J. Ryan', 'age': 51, 'title': 'Managing Director of Infrastructure - Brookfield Infrastructure Partners Limited', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,2,32.8,32.94,32.43,33.0,32.8,32.94,32.43,33.0,1.53,0.0468,1693353600,4.5,4.15,0.894882,99.15151,38.494118,700251,700251,332246,402020,402020,32.37,33.03,800,900,15019036672,30.03,41.72,0.95003074,33.4028,34.22515,1.485,0.04527439,USD,75117215744,0.01328,456389478,458747008,2556499,1408073,1690761600,1693440000,0.0056,2.0000001e-05,0.58829,6.65,11.398,2.8706791,1672444800,1703980800,1688083200,1.657,173000000,0.33,0.85,3.26,112:100,1585612800,4.752,12.665,NYQ,EQUITY,BIP,BIP,Brookfield Infrastructure Partn,Brookfield Infrastructure Partners L.P.,1199975400,America/New_York,EDT,-14400000,32.72,50.0,36.0,43.38,45.0,2.0,buy,13,2345999872,5.114,5930999808,39059001344,0.599,0.648,15809000448,136.46,34.491,0.028859999,0.05752,3917000000,-158000000,3148999936,1.881,0.156,0.25353,0.37517,0.22721,USD,
8,73 Front Street,5th Floor,Hamilton,HM 12,Bermuda,441 294 3309,https://www.bip.brookfield.com,Utilities—Diversified,Utilities,"Brookfield Infrastructure Partners L.P. owns and operates utilities, transport, midstream, and data businesses in North and South America, Europe, and the Asia Pacific. The company's Utilities segment operates approximately 60,000 kilometers (km) of operational electricity transmission and distribution lines; 2,900 km of electricity transmission lines; 4,200 km of natural gas pipelines; 7.8 million electricity and natural gas connections; and 540,000 long-term contracted sub-metering services. This segment also offers heating, cooling, and energy solutions; gas distribution; water heaters; and heating, ventilation, and air conditioner rental, as well as other home services. Its Transport segment offers transportation, storage, and handling services for merchandise goods, commodities, and passengers through a network of approximately 22,000 km of track; 5,500 km of track network; 4,800 km of rail; 3,800 km of motorways; and 11 port terminals. The company's Midstream segment offers natural gas transmission, gathering and processing, and storage services through approximately 15,000 km of natural gas transmission pipelines; 600 billion cubic feet of natural gas storage; 17 natural gas processing plants; and 10,600 km of gas gathering pipelines, as well as 525,000 tonnes polypropylene production capacity. Its Data segment operates approximately 207,000 operational telecom towers; approximately 46,600 km of fiber optic cables; approximately 881,000 fiber-to-the-premise connections; two semiconductor manufacturing facilities; and 70 distributed antenna systems, as well as 50 data centers and 230 megawatts of critical load capacity. The company was incorporated in 2007 and is based in Hamilton, Bermuda.","{'maxAge': 1, 'name': 'Mr. Carlos David Castro', 'title': 'Operating Partner of Brookfield Infrastructure Partners Limited', 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,2,32.8,32.94,32.43,33.0,32.8,32.94,32.43,33.0,1.53,0.0468,1693353600,4.5,4.15,0.894882,99.15151,38.494118,700251,700251,332246,402020,402020,32.37,33.03,800,900,15019036672,30.03,41.72,0.95003074,33.4028,34.22515,1.485,0.04527439,USD,75117215744,0.01328,456389478,458747008,2556499,1408073,1690761600,1693440000,0.0056,2.0000001e-05,0.58829,6.65,11.398,2.8706791,1672444800,1703980800,1688083200,1.657,173000000,0.33,0.85,3.26,112:100,1585612800,4.752,12.665,NYQ,EQUITY,BIP,BIP,Brookfield Infrastructure Partn,Brookfield Infrastructure Partners L.P.,1199975400,America/New_York,EDT,-14400000,32.72,50.0,36.0,43.38,45.0,2.0,buy,13,2345999872,5.114,5930999808,39059001344,0.599,0.648,15809000448,136.46,34.491,0.028859999,0.05752,3917000000,-158000000,3148999936,1.881,0.156,0.25353,0.37517,0.22721,USD,
9,73 Front Street,5th Floor,Hamilton,HM 12,Bermuda,441 294 3309,https://www.bip.brookfield.com,Utilities—Diversified,Utilities,"Brookfield Infrastructure Partners L.P. owns and operates utilities, transport, midstream, and data businesses in North and South America, Europe, and the Asia Pacific. The company's Utilities segment operates approximately 60,000 kilometers (km) of operational electricity transmission and distribution lines; 2,900 km of electricity transmission lines; 4,200 km of natural gas pipelines; 7.8 million electricity and natural gas connections; and 540,000 long-term contracted sub-metering services. This segment also offers heating, cooling, and energy solutions; gas distribution; water heaters; and heating, ventilation, and air conditioner rental, as well as other home services. Its Transport segment offers transportation, storage, and handling services for merchandise goods, commodities, and passengers through a network of approximately 22,000 km of track; 5,500 km of track network; 4,800 km of rail; 3,800 km of motorways; and 11 port terminals. The company's Midstream segment offers natural gas transmission, gathering and processing, and storage services through approximately 15,000 km of natural gas transmission pipelines; 600 billion cubic feet of natural gas storage; 17 natural gas processing plants; and 10,600 km of gas gathering pipelines, as well as 525,000 tonnes polypropylene production capacity. Its Data segment operates approximately 207,000 operational telecom towers; approximately 46,600 km of fiber optic cables; approximately 881,000 fiber-to-the-premise connections; two semiconductor manufacturing facilities; and 70 distributed antenna systems, as well as 50 data centers and 230 megawatts of critical load capacity. The company was incorporated in 2007 and is based in Hamilton, Bermuda.","{'maxAge': 1, 'name': 'Mr. Paul  Sim', 'title': 'Managing Partner of Infrastructure', 'exercisedValue': 0, 'unexercisedValue': 0}",1546214400,86400,2,32.8,32.94,32.43,33.0,32.8,32.94,32.43,33.0,1.53,0.0468,1693353600,4.5,4.15,0.894882,99.15151,38.494118,700251,700251,332246,402020,402020,32.37,33.03,800,900,15019036672,30.03,41.72,0.95003074,33.4028,34.22515,1.485,0.04527439,USD,75117215744,0.01328,456389478,458747008,2556499,1408073,1690761600,1693440000,0.0056,2.0000001e-05,0.58829,6.65,11.398,2.8706791,1672444800,1703980800,1688083200,1.657,173000000,0.33,0.85,3.26,112:100,1585612800,4.752,12.665,NYQ,EQUITY,BIP,BIP,Brookfield Infrastructure Partn,Brookfield Infrastructure Partners L.P.,1199975400,America/New_York,EDT,-14400000,32.72,50.0,36.0,43.38,45.0,2.0,buy,13,2345999872,5.114,5930999808,39059001344,0.599,0.648,15809000448,136.46,34.491,0.028859999,0.05752,3917000000,-158000000,3148999936,1.881,0.156,0.25353,0.37517,0.22721,USD,
