,address1,address2,city,country,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Queen’s Road Centre,6/F 152 Queen’s Road Central,Central,Hong Kong,852 2702 2022,https://www.cre8ir.com/longhui/,Restaurants,Consumer Cyclical,"Longhui International Holdings Limited, an investment holding company, engages in the hotpot restaurant business in the People's Republic of China. It owns and operates restaurants under the Faigo and Xiao Faigo Hotpot brands. The company is based in Central, Hong Kong.",346,"{'maxAge': 1, 'name': 'Mr. Shui Chak  Hung', 'age': 51, 'title': 'Exec. Chairman', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.75,0.73,0.73,0.81,0.75,0.73,0.73,0.81,0.0,0.554429,28000,28000,0,0,0,0.76,0.89,0,0,83080080,0.73,0.87,0.96938396,0.87,0.87,0.0,0.0,HKD,104374568,-0.5837,46595413,102568000,0.54722,0.0,-1.895,1672444800,1703980800,1688083200,-50025000,-0.54,1:20,1610582400,1.218,-6.897,HKG,EQUITY,1007.HK,1007.HK,LONGHUI INTL,Longhui International Holdings Limited,1288229400,Asia/Hong_Kong,HKT,28800000,0.81,none,4447000,0.045,-15134000,30292000,0.029,0.128,85704000,0.899,-0.14050001,0.426,0.04237,-0.17658001,-0.15273,CNY,
1,Queen’s Road Centre,6/F 152 Queen’s Road Central,Central,Hong Kong,852 2702 2022,https://www.cre8ir.com/longhui/,Restaurants,Consumer Cyclical,"Longhui International Holdings Limited, an investment holding company, engages in the hotpot restaurant business in the People's Republic of China. It owns and operates restaurants under the Faigo and Xiao Faigo Hotpot brands. The company is based in Central, Hong Kong.",346,"{'maxAge': 1, 'name': 'Mr. Kam Chuen  So', 'age': 41, 'title': 'Exec. Director', 'yearBorn': 1981, 'fiscalYear': 2022, 'totalPay': 53724, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.75,0.73,0.73,0.81,0.75,0.73,0.73,0.81,0.0,0.554429,28000,28000,0,0,0,0.76,0.89,0,0,83080080,0.73,0.87,0.96938396,0.87,0.87,0.0,0.0,HKD,104374568,-0.5837,46595413,102568000,0.54722,0.0,-1.895,1672444800,1703980800,1688083200,-50025000,-0.54,1:20,1610582400,1.218,-6.897,HKG,EQUITY,1007.HK,1007.HK,LONGHUI INTL,Longhui International Holdings Limited,1288229400,Asia/Hong_Kong,HKT,28800000,0.81,none,4447000,0.045,-15134000,30292000,0.029,0.128,85704000,0.899,-0.14050001,0.426,0.04237,-0.17658001,-0.15273,CNY,
2,Queen’s Road Centre,6/F 152 Queen’s Road Central,Central,Hong Kong,852 2702 2022,https://www.cre8ir.com/longhui/,Restaurants,Consumer Cyclical,"Longhui International Holdings Limited, an investment holding company, engages in the hotpot restaurant business in the People's Republic of China. It owns and operates restaurants under the Faigo and Xiao Faigo Hotpot brands. The company is based in Central, Hong Kong.",346,"{'maxAge': 1, 'name': 'Mr. Mingjie  Yuan', 'age': 42, 'title': 'Exec. Director', 'yearBorn': 1980, 'fiscalYear': 2022, 'totalPay': 42869, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.75,0.73,0.73,0.81,0.75,0.73,0.73,0.81,0.0,0.554429,28000,28000,0,0,0,0.76,0.89,0,0,83080080,0.73,0.87,0.96938396,0.87,0.87,0.0,0.0,HKD,104374568,-0.5837,46595413,102568000,0.54722,0.0,-1.895,1672444800,1703980800,1688083200,-50025000,-0.54,1:20,1610582400,1.218,-6.897,HKG,EQUITY,1007.HK,1007.HK,LONGHUI INTL,Longhui International Holdings Limited,1288229400,Asia/Hong_Kong,HKT,28800000,0.81,none,4447000,0.045,-15134000,30292000,0.029,0.128,85704000,0.899,-0.14050001,0.426,0.04237,-0.17658001,-0.15273,CNY,
3,Queen’s Road Centre,6/F 152 Queen’s Road Central,Central,Hong Kong,852 2702 2022,https://www.cre8ir.com/longhui/,Restaurants,Consumer Cyclical,"Longhui International Holdings Limited, an investment holding company, engages in the hotpot restaurant business in the People's Republic of China. It owns and operates restaurants under the Faigo and Xiao Faigo Hotpot brands. The company is based in Central, Hong Kong.",346,"{'maxAge': 1, 'name': 'Ms. Jia  Bi', 'age': 41, 'title': 'Public Affair Mang.', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.75,0.73,0.73,0.81,0.75,0.73,0.73,0.81,0.0,0.554429,28000,28000,0,0,0,0.76,0.89,0,0,83080080,0.73,0.87,0.96938396,0.87,0.87,0.0,0.0,HKD,104374568,-0.5837,46595413,102568000,0.54722,0.0,-1.895,1672444800,1703980800,1688083200,-50025000,-0.54,1:20,1610582400,1.218,-6.897,HKG,EQUITY,1007.HK,1007.HK,LONGHUI INTL,Longhui International Holdings Limited,1288229400,Asia/Hong_Kong,HKT,28800000,0.81,none,4447000,0.045,-15134000,30292000,0.029,0.128,85704000,0.899,-0.14050001,0.426,0.04237,-0.17658001,-0.15273,CNY,
4,Queen’s Road Centre,6/F 152 Queen’s Road Central,Central,Hong Kong,852 2702 2022,https://www.cre8ir.com/longhui/,Restaurants,Consumer Cyclical,"Longhui International Holdings Limited, an investment holding company, engages in the hotpot restaurant business in the People's Republic of China. It owns and operates restaurants under the Faigo and Xiao Faigo Hotpot brands. The company is based in Central, Hong Kong.",346,"{'maxAge': 1, 'name': 'Mr. Ming  Zhang', 'age': 39, 'title': 'Marketing Director', 'yearBorn': 1983, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.75,0.73,0.73,0.81,0.75,0.73,0.73,0.81,0.0,0.554429,28000,28000,0,0,0,0.76,0.89,0,0,83080080,0.73,0.87,0.96938396,0.87,0.87,0.0,0.0,HKD,104374568,-0.5837,46595413,102568000,0.54722,0.0,-1.895,1672444800,1703980800,1688083200,-50025000,-0.54,1:20,1610582400,1.218,-6.897,HKG,EQUITY,1007.HK,1007.HK,LONGHUI INTL,Longhui International Holdings Limited,1288229400,Asia/Hong_Kong,HKT,28800000,0.81,none,4447000,0.045,-15134000,30292000,0.029,0.128,85704000,0.899,-0.14050001,0.426,0.04237,-0.17658001,-0.15273,CNY,
5,Queen’s Road Centre,6/F 152 Queen’s Road Central,Central,Hong Kong,852 2702 2022,https://www.cre8ir.com/longhui/,Restaurants,Consumer Cyclical,"Longhui International Holdings Limited, an investment holding company, engages in the hotpot restaurant business in the People's Republic of China. It owns and operates restaurants under the Faigo and Xiao Faigo Hotpot brands. The company is based in Central, Hong Kong.",346,"{'maxAge': 1, 'name': 'Mr. Wing Kit  Wong', 'age': 51, 'title': 'Company Sec.', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.75,0.73,0.73,0.81,0.75,0.73,0.73,0.81,0.0,0.554429,28000,28000,0,0,0,0.76,0.89,0,0,83080080,0.73,0.87,0.96938396,0.87,0.87,0.0,0.0,HKD,104374568,-0.5837,46595413,102568000,0.54722,0.0,-1.895,1672444800,1703980800,1688083200,-50025000,-0.54,1:20,1610582400,1.218,-6.897,HKG,EQUITY,1007.HK,1007.HK,LONGHUI INTL,Longhui International Holdings Limited,1288229400,Asia/Hong_Kong,HKT,28800000,0.81,none,4447000,0.045,-15134000,30292000,0.029,0.128,85704000,0.899,-0.14050001,0.426,0.04237,-0.17658001,-0.15273,CNY,
