,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,revenuePerShare,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Lakeside 2 Bermuda Point,1301/1 Lake Orr Drive Varsity Lakes,Gold Coast,QLD,4227,Australia,61 4 0720 0200,61 7 5554 7100,https://www.iconenergy.com,Oil & Gas E&P,Energy,"Icon Energy Limited engages in the exploration for and development of oil and gas properties in Australia. It holds interests in the Cooper/Eromanga and Surat Basins located in Queensland. The company was formerly known as Icon Oil NL and changed its name to Icon Energy Limited in November 2000. Icon Energy Limited was incorporated in 1993 and is headquartered in Gold Coast, Australia.","{'maxAge': 1, 'name': 'Mr. Raymond Swinburn James', 'title': 'Company Sec. & Non-Exec. Director', 'fiscalYear': 2022, 'totalPay': 122236, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.0,1.137387,749464,749464,360610,775645,775645,0.007,0.008,0,0,5376098,0.003,0.019,0.00474,0.007005,0.0,0.0,AUD,3793872,0.0,361542295,768014016,0.50232,0.0,-0.003,1656547200,1688083200,1672444800,-5088858,-0.01,-2.742,ASX,EQUITY,ICN.AX,ICN.AX,ICONENERGY FPO,Icon Energy Limited,875664000,Australia/Sydney,AEST,36000000,0.007,none,1558798,0.002,-1383803,0,0.361,0.381,0.0,-0.73999,4589538,-1265009,0.0,0.0,0.0,AUD,
