,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"3, Hangang-daero 72-gil",Yongsan-gu,Seoul,South Korea,82 2 791 9133,82 2 791 9119,https://www.crown.co.kr,Confectioners,Consumer Defensive,"CROWNHAITAI Holdings Co.,Ltd. engages in the confectionary business in South Korea. It offers biscuits, cakes, snacks, candies, and chocolates under the Heim, Couque D'Asse, Sando, Vic Pie, Jolly Pong, C: Corn-Chip, Shinzzang, and Mychew brands. The company was formerly known as Crown Confectionery Co., Ltd. and changed its name to CROWNHAITAI Holdings Co.,Ltd. in March 2017. CROWNHAITAI Holdings Co.,Ltd. was founded in 1947 and is headquartered in Seoul, South Korea.","{'maxAge': 1, 'name': 'Mr. Young-Dal  Yoon', 'age': 77, 'title': 'Chairman and Chief Exec. Officer', 'yearBorn': 1945, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10490.0,10470.0,10320.0,10470.0,10490.0,10470.0,10320.0,10470.0,105.0,0.010199999,1672185600,0.253,0.84,0.862367,1075,1075,1261,2270,2270,10200.0,10400.0,0,0,86727884800,8930.0,12300.0,0.08576884,10152.6,10675.2,KRW,639195938816,0.00614,5343330,570627,0.01758,0.0,1672444800,1703980800,1688083200,5477787136,0:1,1491868800,0.632,6.352,KSC,EQUITY,005745.KS,005745.KS,CROWNHAITAI Holdings(1P),"CROWNHAITAI Holdings Co.,Ltd.",1127952000,Asia/Seoul,KST,32400000,10340.0,none,55115894784,3832.087,100634812416,317221797888,0.43,0.64,1011181682688,59.593,68939.12,0.028469998,0.03092,5902894080,65813913600,0.089,0.30278,0.09952,0.05195,KRW,
