,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"104, Gasan digital 1-ro",Geumcheon-gu,Seoul,08590,South Korea,82 2 818 5114,82 2 869 5613,https://www.shinyoungwacoal.co.kr,Apparel Manufacturing,Consumer Cyclical,"Shinyoungwacoal,Inc. produces and sells foundation products and lingerie for women in South Korea. It offers its products under the VENUS, VENUS MEN, PINK VENUS, ORLFA, SOLB, WACOAL, SALUTE, MC, RIECHE, MOTHERPIA, REMAMMA, ART-BEAU, VENUS CHOU, JASMIN, and ANETA brands. The company was founded in 1954 and is headquartered in Seoul, South Korea.","{'maxAge': 1, 'name': 'Eui-Pyung  Lee', 'age': 67, 'title': 'Chief Exec. Officer, Pres and Representative Director', 'yearBorn': 1955, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9070.0,9070.0,9030.0,9200.0,9070.0,9070.0,9030.0,9200.0,150.0,0.0164,1672185600,0.0596,1.38,0.426196,4547,4547,10985,10379,10379,9100.0,9160.0,0,0,82440003584,8990.0,12200.0,0.4026135,9713.8,10645.25,KRW,10716506112,0.11066,2789730,9000000,0.74003,0.00079,1672444800,1703980800,1688083200,-0.028,22659776512,0.052,1.115,KSC,EQUITY,005800.KS,005800.KS,ShinyoungWacoal,"Shinyoungwacoal,Inc.",946944000,Asia/Seoul,KST,32400000,9160.0,none,76919930880,8546.659,9611787264,5196434944,2.861,4.912,204762152960,1.416,22756.156,0.0078799995,0.06534,121359803930,-11625696256,-3854736128,-0.028,0.025,0.58423,0.04694,0.02463,KRW,
1,"104, Gasan digital 1-ro",Geumcheon-gu,Seoul,08590,South Korea,82 2 818 5114,82 2 869 5613,https://www.shinyoungwacoal.co.kr,Apparel Manufacturing,Consumer Cyclical,"Shinyoungwacoal,Inc. produces and sells foundation products and lingerie for women in South Korea. It offers its products under the VENUS, VENUS MEN, PINK VENUS, ORLFA, SOLB, WACOAL, SALUTE, MC, RIECHE, MOTHERPIA, REMAMMA, ART-BEAU, VENUS CHOU, JASMIN, and ANETA brands. The company was founded in 1954 and is headquartered in Seoul, South Korea.","{'maxAge': 1, 'name': 'Lee Ho Sung', 'title': 'Acting Co-Chief Exec. Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9070.0,9070.0,9030.0,9200.0,9070.0,9070.0,9030.0,9200.0,150.0,0.0164,1672185600,0.0596,1.38,0.426196,4547,4547,10985,10379,10379,9100.0,9160.0,0,0,82440003584,8990.0,12200.0,0.4026135,9713.8,10645.25,KRW,10716506112,0.11066,2789730,9000000,0.74003,0.00079,1672444800,1703980800,1688083200,-0.028,22659776512,0.052,1.115,KSC,EQUITY,005800.KS,005800.KS,ShinyoungWacoal,"Shinyoungwacoal,Inc.",946944000,Asia/Seoul,KST,32400000,9160.0,none,76919930880,8546.659,9611787264,5196434944,2.861,4.912,204762152960,1.416,22756.156,0.0078799995,0.06534,121359803930,-11625696256,-3854736128,-0.028,0.025,0.58423,0.04694,0.02463,KRW,
2,"104, Gasan digital 1-ro",Geumcheon-gu,Seoul,08590,South Korea,82 2 818 5114,82 2 869 5613,https://www.shinyoungwacoal.co.kr,Apparel Manufacturing,Consumer Cyclical,"Shinyoungwacoal,Inc. produces and sells foundation products and lingerie for women in South Korea. It offers its products under the VENUS, VENUS MEN, PINK VENUS, ORLFA, SOLB, WACOAL, SALUTE, MC, RIECHE, MOTHERPIA, REMAMMA, ART-BEAU, VENUS CHOU, JASMIN, and ANETA brands. The company was founded in 1954 and is headquartered in Seoul, South Korea.","{'maxAge': 1, 'name': 'Hun-Young  Bae', 'age': 72, 'title': 'Sr. Managing Director and Director', 'yearBorn': 1950, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9070.0,9070.0,9030.0,9200.0,9070.0,9070.0,9030.0,9200.0,150.0,0.0164,1672185600,0.0596,1.38,0.426196,4547,4547,10985,10379,10379,9100.0,9160.0,0,0,82440003584,8990.0,12200.0,0.4026135,9713.8,10645.25,KRW,10716506112,0.11066,2789730,9000000,0.74003,0.00079,1672444800,1703980800,1688083200,-0.028,22659776512,0.052,1.115,KSC,EQUITY,005800.KS,005800.KS,ShinyoungWacoal,"Shinyoungwacoal,Inc.",946944000,Asia/Seoul,KST,32400000,9160.0,none,76919930880,8546.659,9611787264,5196434944,2.861,4.912,204762152960,1.416,22756.156,0.0078799995,0.06534,121359803930,-11625696256,-3854736128,-0.028,0.025,0.58423,0.04694,0.02463,KRW,
3,"104, Gasan digital 1-ro",Geumcheon-gu,Seoul,08590,South Korea,82 2 818 5114,82 2 869 5613,https://www.shinyoungwacoal.co.kr,Apparel Manufacturing,Consumer Cyclical,"Shinyoungwacoal,Inc. produces and sells foundation products and lingerie for women in South Korea. It offers its products under the VENUS, VENUS MEN, PINK VENUS, ORLFA, SOLB, WACOAL, SALUTE, MC, RIECHE, MOTHERPIA, REMAMMA, ART-BEAU, VENUS CHOU, JASMIN, and ANETA brands. The company was founded in 1954 and is headquartered in Seoul, South Korea.","{'maxAge': 1, 'name': 'Jong-Chul  Kim', 'age': 62, 'title': 'Managing Director and Director', 'yearBorn': 1960, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9070.0,9070.0,9030.0,9200.0,9070.0,9070.0,9030.0,9200.0,150.0,0.0164,1672185600,0.0596,1.38,0.426196,4547,4547,10985,10379,10379,9100.0,9160.0,0,0,82440003584,8990.0,12200.0,0.4026135,9713.8,10645.25,KRW,10716506112,0.11066,2789730,9000000,0.74003,0.00079,1672444800,1703980800,1688083200,-0.028,22659776512,0.052,1.115,KSC,EQUITY,005800.KS,005800.KS,ShinyoungWacoal,"Shinyoungwacoal,Inc.",946944000,Asia/Seoul,KST,32400000,9160.0,none,76919930880,8546.659,9611787264,5196434944,2.861,4.912,204762152960,1.416,22756.156,0.0078799995,0.06534,121359803930,-11625696256,-3854736128,-0.028,0.025,0.58423,0.04694,0.02463,KRW,
