,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,700 West Pender Street,Suite 915,Vancouver,BC,V6C 1G8,Canada,604-805-4602,https://www.colouredtiescapital.com,Asset Management,Asset Management,Financial Services,Financial Services,"Coloured Ties Capital Inc. is a venture capital firm specializing in early stage investments. The firm seeks to invest in equity, debt, and convertible securities in all sectors of the junior capital markets, which may be held for both long-term capital appreciation and shorter-term gains. It invests in companies in the junior resources and breakthrough and disruptive technologies. The firm engages in the acquisition, exploration, and development of mineral properties. It holds 100% interest in the Cadillac-Pontiac Lithium belt comprises 108 claims located southwest of Val-d'Or, Canada. The company was formerly known as GrowMax Resources Corp. and changed its name to Coloured Ties Capital Inc. in November 2021. Coloured Ties Capital Inc. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Kulwant Sing Malhi', 'age': 55, 'title': 'Chairman, Pres, Director & CEO', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 279922, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,1567728000,0.0,0.163567,1.0131578,1000,1000,1185,100,100,0.0,0.0,0,0,13374592,0.18,0.97,0.49574083,0.7598,0.6175,0.0,0.0,USD,-23518444,0.85092,13193217,17369600,0.39873,0.0,17369600,2.158,0.35681185,1664496000,1696032000,1688083200,22957000,0.76,1:10,1638144000,-0.872,1.5666666,0.14113986,PNK,EQUITY,APEOF,APEOF,COLOURED TIES CAPITAL INC,Coloured Ties Capital Inc.,1262701800,America/New_York,EDT,3074082e-d557-3cd3-b322-37cc33a35604,finmb_38895783,-14400000,0.77,none,41974000,2.417,5081000,7.856,7.959,26979000,13.552,1.339,0.47307,0.84027,-52000,15685750,1707000,0.99759,0.0,0.84473,CAD,
1,700 West Pender Street,Suite 915,Vancouver,BC,V6C 1G8,Canada,604-805-4602,https://www.colouredtiescapital.com,Asset Management,Asset Management,Financial Services,Financial Services,"Coloured Ties Capital Inc. is a venture capital firm specializing in early stage investments. The firm seeks to invest in equity, debt, and convertible securities in all sectors of the junior capital markets, which may be held for both long-term capital appreciation and shorter-term gains. It invests in companies in the junior resources and breakthrough and disruptive technologies. The firm engages in the acquisition, exploration, and development of mineral properties. It holds 100% interest in the Cadillac-Pontiac Lithium belt comprises 108 claims located southwest of Val-d'Or, Canada. The company was formerly known as GrowMax Resources Corp. and changed its name to Coloured Ties Capital Inc. in November 2021. Coloured Ties Capital Inc. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Zara  Kanji', 'title': 'CFO & Corp. Sec.', 'fiscalYear': 2022, 'totalPay': 67231, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,1567728000,0.0,0.163567,1.0131578,1000,1000,1185,100,100,0.0,0.0,0,0,13374592,0.18,0.97,0.49574083,0.7598,0.6175,0.0,0.0,USD,-23518444,0.85092,13193217,17369600,0.39873,0.0,17369600,2.158,0.35681185,1664496000,1696032000,1688083200,22957000,0.76,1:10,1638144000,-0.872,1.5666666,0.14113986,PNK,EQUITY,APEOF,APEOF,COLOURED TIES CAPITAL INC,Coloured Ties Capital Inc.,1262701800,America/New_York,EDT,3074082e-d557-3cd3-b322-37cc33a35604,finmb_38895783,-14400000,0.77,none,41974000,2.417,5081000,7.856,7.959,26979000,13.552,1.339,0.47307,0.84027,-52000,15685750,1707000,0.99759,0.0,0.84473,CAD,
2,700 West Pender Street,Suite 915,Vancouver,BC,V6C 1G8,Canada,604-805-4602,https://www.colouredtiescapital.com,Asset Management,Asset Management,Financial Services,Financial Services,"Coloured Ties Capital Inc. is a venture capital firm specializing in early stage investments. The firm seeks to invest in equity, debt, and convertible securities in all sectors of the junior capital markets, which may be held for both long-term capital appreciation and shorter-term gains. It invests in companies in the junior resources and breakthrough and disruptive technologies. The firm engages in the acquisition, exploration, and development of mineral properties. It holds 100% interest in the Cadillac-Pontiac Lithium belt comprises 108 claims located southwest of Val-d'Or, Canada. The company was formerly known as GrowMax Resources Corp. and changed its name to Coloured Ties Capital Inc. in November 2021. Coloured Ties Capital Inc. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Milan  Malhi', 'title': 'Corp. Devel. Officer', 'fiscalYear': 2022, 'totalPay': 12947, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,1567728000,0.0,0.163567,1.0131578,1000,1000,1185,100,100,0.0,0.0,0,0,13374592,0.18,0.97,0.49574083,0.7598,0.6175,0.0,0.0,USD,-23518444,0.85092,13193217,17369600,0.39873,0.0,17369600,2.158,0.35681185,1664496000,1696032000,1688083200,22957000,0.76,1:10,1638144000,-0.872,1.5666666,0.14113986,PNK,EQUITY,APEOF,APEOF,COLOURED TIES CAPITAL INC,Coloured Ties Capital Inc.,1262701800,America/New_York,EDT,3074082e-d557-3cd3-b322-37cc33a35604,finmb_38895783,-14400000,0.77,none,41974000,2.417,5081000,7.856,7.959,26979000,13.552,1.339,0.47307,0.84027,-52000,15685750,1707000,0.99759,0.0,0.84473,CAD,
3,700 West Pender Street,Suite 915,Vancouver,BC,V6C 1G8,Canada,604-805-4602,https://www.colouredtiescapital.com,Asset Management,Asset Management,Financial Services,Financial Services,"Coloured Ties Capital Inc. is a venture capital firm specializing in early stage investments. The firm seeks to invest in equity, debt, and convertible securities in all sectors of the junior capital markets, which may be held for both long-term capital appreciation and shorter-term gains. It invests in companies in the junior resources and breakthrough and disruptive technologies. The firm engages in the acquisition, exploration, and development of mineral properties. It holds 100% interest in the Cadillac-Pontiac Lithium belt comprises 108 claims located southwest of Val-d'Or, Canada. The company was formerly known as GrowMax Resources Corp. and changed its name to Coloured Ties Capital Inc. in November 2021. Coloured Ties Capital Inc. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Joanna  Rodrigues', 'title': 'Director of Investor Relations & Internal Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,1567728000,0.0,0.163567,1.0131578,1000,1000,1185,100,100,0.0,0.0,0,0,13374592,0.18,0.97,0.49574083,0.7598,0.6175,0.0,0.0,USD,-23518444,0.85092,13193217,17369600,0.39873,0.0,17369600,2.158,0.35681185,1664496000,1696032000,1688083200,22957000,0.76,1:10,1638144000,-0.872,1.5666666,0.14113986,PNK,EQUITY,APEOF,APEOF,COLOURED TIES CAPITAL INC,Coloured Ties Capital Inc.,1262701800,America/New_York,EDT,3074082e-d557-3cd3-b322-37cc33a35604,finmb_38895783,-14400000,0.77,none,41974000,2.417,5081000,7.856,7.959,26979000,13.552,1.339,0.47307,0.84027,-52000,15685750,1707000,0.99759,0.0,0.84473,CAD,
4,700 West Pender Street,Suite 915,Vancouver,BC,V6C 1G8,Canada,604-805-4602,https://www.colouredtiescapital.com,Asset Management,Asset Management,Financial Services,Financial Services,"Coloured Ties Capital Inc. is a venture capital firm specializing in early stage investments. The firm seeks to invest in equity, debt, and convertible securities in all sectors of the junior capital markets, which may be held for both long-term capital appreciation and shorter-term gains. It invests in companies in the junior resources and breakthrough and disruptive technologies. The firm engages in the acquisition, exploration, and development of mineral properties. It holds 100% interest in the Cadillac-Pontiac Lithium belt comprises 108 claims located southwest of Val-d'Or, Canada. The company was formerly known as GrowMax Resources Corp. and changed its name to Coloured Ties Capital Inc. in November 2021. Coloured Ties Capital Inc. is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Pabo  Varetto', 'title': 'Chief Financial Officer of Argentina Division', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,1567728000,0.0,0.163567,1.0131578,1000,1000,1185,100,100,0.0,0.0,0,0,13374592,0.18,0.97,0.49574083,0.7598,0.6175,0.0,0.0,USD,-23518444,0.85092,13193217,17369600,0.39873,0.0,17369600,2.158,0.35681185,1664496000,1696032000,1688083200,22957000,0.76,1:10,1638144000,-0.872,1.5666666,0.14113986,PNK,EQUITY,APEOF,APEOF,COLOURED TIES CAPITAL INC,Coloured Ties Capital Inc.,1262701800,America/New_York,EDT,3074082e-d557-3cd3-b322-37cc33a35604,finmb_38895783,-14400000,0.77,none,41974000,2.417,5081000,7.856,7.959,26979000,13.552,1.339,0.47307,0.84027,-52000,15685750,1707000,0.99759,0.0,0.84473,CAD,
