,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1805 N. Carson Street,Suite 150,Carson City,NV,89701,United States,916 776 2166,https://www.mexusgoldus.com,Other Precious Metals & Mining,Basic Materials,"Mexus Gold US, an exploration stage mining company, engages in the evaluation, acquisition, exploration, and advancement of gold, silver, copper, and other precious metal projects in the State of Sonora, Mexico. It holds interests in the Santa Elena prospect comprising seven concessions covering an area of 898.028 hectares located to the northwest of the city of Caborca, Sonora State, as well as the Mabel Property covering an area of 2,128 hectares located to the southwest of Nogales, Sonora State. The company was formerly known as Action Fashions, Ltd. and changed its name to Mexus Gold US in September 2009. Mexus Gold US was incorporated in 1990 and is based in Carson City, Nevada.",1,"{'maxAge': 1, 'name': 'Mr. Paul D. Thompson Sr.', 'age': 81, 'title': 'Pres Director, Pres, CEO, CFO, Principal Accounting Officer, Sec. & Director', 'yearBorn': 1941, 'fiscalYear': 2022, 'totalPay': 180000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.0006,0.0006,0.0006,0.0008,0.0006,0.0006,0.0006,0.0008,0.0,0.887621,370625,370625,2362793,1155132,1155132,0.0,0.0,0,0,899870,0.0003,0.0016,0.0010044,0.0008095,0.0,0.0,USD,2480486,0.0,1159150305,1285529984,0.10139,0.0,-0.001,1648684800,1680220800,1672444800,-1414443,-0.0,1:20,1602201600,-3.163,PNK,EQUITY,MXSG,MXSG,MEXUS GOLD US,Mexus Gold US,1263997800,America/New_York,EDT,-14400000,0.0007,none,5824,0.0,-784227,1585439,0.002,0.002,-0.49116,-795717,-605886,0.0,0.0,0.0,USD,
