,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1300 North 17th Street,17th Floor,Arlington,VA,22209,United States,703 345 6300,https://www.ghco.com,Education & Training Services,Consumer Defensive,"Graham Holdings Company, through its subsidiaries, operates as a diversified education and media company in the United States and internationally. It provides test preparation services and materials; professional training and exam preparation for professional certifications and licensures; and non-academic operations support services to the Purdue University Global; operations support services for online courses and programs; training and test preparation services for accounting and financial services professionals; English-language training, academic preparation programs, and test preparation for English proficiency exams; and A-level examination preparation services, as well as operates colleges, business school, higher education institution, and an online learning institution. The company also owns and operates television stations, restaurants, and entertainment venues; engages in the financial training and automobile dealerships business; offers social media management tools to connect newsrooms with their users; produces Foreign Policy magazine and ForeignPolicy.com website; and publishes Slate, an online magazine, as well as French-language news magazine websites at slate.fr and slateafrique.com. In addition, it provides social media marketing solutions; home health, hospice, and palliative services; burners, igniters, dampers, and controls; screw jacks, linear actuators, and related linear motion products, and lifting systems; pressure impregnated kiln-dried lumber and plywood products; digital advertising services; power charging and data systems, industrial and commercial indoor lighting solutions, and electrical components and assemblies; dermatology and professional aesthetics, and skin care services; software and services; and operates pharmacy. The company was formerly known as The Washington Post Company and changed its name to Graham Holdings Company in November 2013. Graham Holdings Company was founded in 1877 and is based in Arlington, Virginia.",13859,"{'maxAge': 1, 'name': ""Mr. Timothy J. O'Shaughnessy"", 'age': 41, 'title': 'Pres, CEO & Director', 'yearBorn': 1981, 'fiscalYear': 2022, 'totalPay': 3464556, 'exercisedValue': 433348, 'unexercisedValue': 4007933}",9,8,5,10,8,1693526400,1672444800,86400,2,594.73,594.21,585.81,594.34,594.73,594.21,585.81,594.34,6.6,0.0111,1697500800,0.1445,1.04,1.030428,13.099507,9.845546,59333,59333,17777,23060,23060,234.72,590.32,900,800,2723155456,525.58,681.7,0.6463674,579.8112,595.6572,6.46,0.010862072,USD,3237331456,0.05079,3522840,3684530,58830,47766,1690761600,1693440000,0.0127,0.118990004,0.81712997,4.02,0.0252,819.502,0.71483654,1672444800,1703980800,1688083200,212682000,44.72,59.5,0.81,1655:1000,1435708800,0.768,6.251,NYQ,EQUITY,GHC,GHC,Graham Holdings Company,Graham Holdings Company,99153000,America/New_York,EDT,-14400000,585.81,626.0,626.0,626.0,626.0,4.0,underperform,1,773043968,166.299,517908992,1164573952,1.122,1.503,4213015040,29.933,885.273,0.03506,0.052729998,1266775000,290895616,198435008,0.184,0.31035998,0.122930005,0.091639996,USD,
1,1300 North 17th Street,17th Floor,Arlington,VA,22209,United States,703 345 6300,https://www.ghco.com,Education & Training Services,Consumer Defensive,"Graham Holdings Company, through its subsidiaries, operates as a diversified education and media company in the United States and internationally. It provides test preparation services and materials; professional training and exam preparation for professional certifications and licensures; and non-academic operations support services to the Purdue University Global; operations support services for online courses and programs; training and test preparation services for accounting and financial services professionals; English-language training, academic preparation programs, and test preparation for English proficiency exams; and A-level examination preparation services, as well as operates colleges, business school, higher education institution, and an online learning institution. The company also owns and operates television stations, restaurants, and entertainment venues; engages in the financial training and automobile dealerships business; offers social media management tools to connect newsrooms with their users; produces Foreign Policy magazine and ForeignPolicy.com website; and publishes Slate, an online magazine, as well as French-language news magazine websites at slate.fr and slateafrique.com. In addition, it provides social media marketing solutions; home health, hospice, and palliative services; burners, igniters, dampers, and controls; screw jacks, linear actuators, and related linear motion products, and lifting systems; pressure impregnated kiln-dried lumber and plywood products; digital advertising services; power charging and data systems, industrial and commercial indoor lighting solutions, and electrical components and assemblies; dermatology and professional aesthetics, and skin care services; software and services; and operates pharmacy. The company was formerly known as The Washington Post Company and changed its name to Graham Holdings Company in November 2013. Graham Holdings Company was founded in 1877 and is based in Arlington, Virginia.",13859,"{'maxAge': 1, 'name': 'Mr. Wallace R. Cooney', 'age': 59, 'title': 'Sr. VP of Fin. & CFO', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 1886831, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,5,10,8,1693526400,1672444800,86400,2,594.73,594.21,585.81,594.34,594.73,594.21,585.81,594.34,6.6,0.0111,1697500800,0.1445,1.04,1.030428,13.099507,9.845546,59333,59333,17777,23060,23060,234.72,590.32,900,800,2723155456,525.58,681.7,0.6463674,579.8112,595.6572,6.46,0.010862072,USD,3237331456,0.05079,3522840,3684530,58830,47766,1690761600,1693440000,0.0127,0.118990004,0.81712997,4.02,0.0252,819.502,0.71483654,1672444800,1703980800,1688083200,212682000,44.72,59.5,0.81,1655:1000,1435708800,0.768,6.251,NYQ,EQUITY,GHC,GHC,Graham Holdings Company,Graham Holdings Company,99153000,America/New_York,EDT,-14400000,585.81,626.0,626.0,626.0,626.0,4.0,underperform,1,773043968,166.299,517908992,1164573952,1.122,1.503,4213015040,29.933,885.273,0.03506,0.052729998,1266775000,290895616,198435008,0.184,0.31035998,0.122930005,0.091639996,USD,
2,1300 North 17th Street,17th Floor,Arlington,VA,22209,United States,703 345 6300,https://www.ghco.com,Education & Training Services,Consumer Defensive,"Graham Holdings Company, through its subsidiaries, operates as a diversified education and media company in the United States and internationally. It provides test preparation services and materials; professional training and exam preparation for professional certifications and licensures; and non-academic operations support services to the Purdue University Global; operations support services for online courses and programs; training and test preparation services for accounting and financial services professionals; English-language training, academic preparation programs, and test preparation for English proficiency exams; and A-level examination preparation services, as well as operates colleges, business school, higher education institution, and an online learning institution. The company also owns and operates television stations, restaurants, and entertainment venues; engages in the financial training and automobile dealerships business; offers social media management tools to connect newsrooms with their users; produces Foreign Policy magazine and ForeignPolicy.com website; and publishes Slate, an online magazine, as well as French-language news magazine websites at slate.fr and slateafrique.com. In addition, it provides social media marketing solutions; home health, hospice, and palliative services; burners, igniters, dampers, and controls; screw jacks, linear actuators, and related linear motion products, and lifting systems; pressure impregnated kiln-dried lumber and plywood products; digital advertising services; power charging and data systems, industrial and commercial indoor lighting solutions, and electrical components and assemblies; dermatology and professional aesthetics, and skin care services; software and services; and operates pharmacy. The company was formerly known as The Washington Post Company and changed its name to Graham Holdings Company in November 2013. Graham Holdings Company was founded in 1877 and is based in Arlington, Virginia.",13859,"{'maxAge': 1, 'name': 'Ms. Nicole Marie Maddrey', 'age': 57, 'title': 'Sr. VP, Gen. Counsel & Sec.', 'yearBorn': 1965, 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,5,10,8,1693526400,1672444800,86400,2,594.73,594.21,585.81,594.34,594.73,594.21,585.81,594.34,6.6,0.0111,1697500800,0.1445,1.04,1.030428,13.099507,9.845546,59333,59333,17777,23060,23060,234.72,590.32,900,800,2723155456,525.58,681.7,0.6463674,579.8112,595.6572,6.46,0.010862072,USD,3237331456,0.05079,3522840,3684530,58830,47766,1690761600,1693440000,0.0127,0.118990004,0.81712997,4.02,0.0252,819.502,0.71483654,1672444800,1703980800,1688083200,212682000,44.72,59.5,0.81,1655:1000,1435708800,0.768,6.251,NYQ,EQUITY,GHC,GHC,Graham Holdings Company,Graham Holdings Company,99153000,America/New_York,EDT,-14400000,585.81,626.0,626.0,626.0,626.0,4.0,underperform,1,773043968,166.299,517908992,1164573952,1.122,1.503,4213015040,29.933,885.273,0.03506,0.052729998,1266775000,290895616,198435008,0.184,0.31035998,0.122930005,0.091639996,USD,
3,1300 North 17th Street,17th Floor,Arlington,VA,22209,United States,703 345 6300,https://www.ghco.com,Education & Training Services,Consumer Defensive,"Graham Holdings Company, through its subsidiaries, operates as a diversified education and media company in the United States and internationally. It provides test preparation services and materials; professional training and exam preparation for professional certifications and licensures; and non-academic operations support services to the Purdue University Global; operations support services for online courses and programs; training and test preparation services for accounting and financial services professionals; English-language training, academic preparation programs, and test preparation for English proficiency exams; and A-level examination preparation services, as well as operates colleges, business school, higher education institution, and an online learning institution. The company also owns and operates television stations, restaurants, and entertainment venues; engages in the financial training and automobile dealerships business; offers social media management tools to connect newsrooms with their users; produces Foreign Policy magazine and ForeignPolicy.com website; and publishes Slate, an online magazine, as well as French-language news magazine websites at slate.fr and slateafrique.com. In addition, it provides social media marketing solutions; home health, hospice, and palliative services; burners, igniters, dampers, and controls; screw jacks, linear actuators, and related linear motion products, and lifting systems; pressure impregnated kiln-dried lumber and plywood products; digital advertising services; power charging and data systems, industrial and commercial indoor lighting solutions, and electrical components and assemblies; dermatology and professional aesthetics, and skin care services; software and services; and operates pharmacy. The company was formerly known as The Washington Post Company and changed its name to Graham Holdings Company in November 2013. Graham Holdings Company was founded in 1877 and is based in Arlington, Virginia.",13859,"{'maxAge': 1, 'name': 'Mr. Andrew Stephen Rosen', 'age': 61, 'title': 'Exec. VP', 'yearBorn': 1961, 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,5,10,8,1693526400,1672444800,86400,2,594.73,594.21,585.81,594.34,594.73,594.21,585.81,594.34,6.6,0.0111,1697500800,0.1445,1.04,1.030428,13.099507,9.845546,59333,59333,17777,23060,23060,234.72,590.32,900,800,2723155456,525.58,681.7,0.6463674,579.8112,595.6572,6.46,0.010862072,USD,3237331456,0.05079,3522840,3684530,58830,47766,1690761600,1693440000,0.0127,0.118990004,0.81712997,4.02,0.0252,819.502,0.71483654,1672444800,1703980800,1688083200,212682000,44.72,59.5,0.81,1655:1000,1435708800,0.768,6.251,NYQ,EQUITY,GHC,GHC,Graham Holdings Company,Graham Holdings Company,99153000,America/New_York,EDT,-14400000,585.81,626.0,626.0,626.0,626.0,4.0,underperform,1,773043968,166.299,517908992,1164573952,1.122,1.503,4213015040,29.933,885.273,0.03506,0.052729998,1266775000,290895616,198435008,0.184,0.31035998,0.122930005,0.091639996,USD,
4,1300 North 17th Street,17th Floor,Arlington,VA,22209,United States,703 345 6300,https://www.ghco.com,Education & Training Services,Consumer Defensive,"Graham Holdings Company, through its subsidiaries, operates as a diversified education and media company in the United States and internationally. It provides test preparation services and materials; professional training and exam preparation for professional certifications and licensures; and non-academic operations support services to the Purdue University Global; operations support services for online courses and programs; training and test preparation services for accounting and financial services professionals; English-language training, academic preparation programs, and test preparation for English proficiency exams; and A-level examination preparation services, as well as operates colleges, business school, higher education institution, and an online learning institution. The company also owns and operates television stations, restaurants, and entertainment venues; engages in the financial training and automobile dealerships business; offers social media management tools to connect newsrooms with their users; produces Foreign Policy magazine and ForeignPolicy.com website; and publishes Slate, an online magazine, as well as French-language news magazine websites at slate.fr and slateafrique.com. In addition, it provides social media marketing solutions; home health, hospice, and palliative services; burners, igniters, dampers, and controls; screw jacks, linear actuators, and related linear motion products, and lifting systems; pressure impregnated kiln-dried lumber and plywood products; digital advertising services; power charging and data systems, industrial and commercial indoor lighting solutions, and electrical components and assemblies; dermatology and professional aesthetics, and skin care services; software and services; and operates pharmacy. The company was formerly known as The Washington Post Company and changed its name to Graham Holdings Company in November 2013. Graham Holdings Company was founded in 1877 and is based in Arlington, Virginia.",13859,"{'maxAge': 1, 'name': 'Mr. Jacob M. Maas', 'age': 45, 'title': 'Exec. VP', 'yearBorn': 1977, 'fiscalYear': 2022, 'totalPay': 1747407, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,5,10,8,1693526400,1672444800,86400,2,594.73,594.21,585.81,594.34,594.73,594.21,585.81,594.34,6.6,0.0111,1697500800,0.1445,1.04,1.030428,13.099507,9.845546,59333,59333,17777,23060,23060,234.72,590.32,900,800,2723155456,525.58,681.7,0.6463674,579.8112,595.6572,6.46,0.010862072,USD,3237331456,0.05079,3522840,3684530,58830,47766,1690761600,1693440000,0.0127,0.118990004,0.81712997,4.02,0.0252,819.502,0.71483654,1672444800,1703980800,1688083200,212682000,44.72,59.5,0.81,1655:1000,1435708800,0.768,6.251,NYQ,EQUITY,GHC,GHC,Graham Holdings Company,Graham Holdings Company,99153000,America/New_York,EDT,-14400000,585.81,626.0,626.0,626.0,626.0,4.0,underperform,1,773043968,166.299,517908992,1164573952,1.122,1.503,4213015040,29.933,885.273,0.03506,0.052729998,1266775000,290895616,198435008,0.184,0.31035998,0.122930005,0.091639996,USD,
5,1300 North 17th Street,17th Floor,Arlington,VA,22209,United States,703 345 6300,https://www.ghco.com,Education & Training Services,Consumer Defensive,"Graham Holdings Company, through its subsidiaries, operates as a diversified education and media company in the United States and internationally. It provides test preparation services and materials; professional training and exam preparation for professional certifications and licensures; and non-academic operations support services to the Purdue University Global; operations support services for online courses and programs; training and test preparation services for accounting and financial services professionals; English-language training, academic preparation programs, and test preparation for English proficiency exams; and A-level examination preparation services, as well as operates colleges, business school, higher education institution, and an online learning institution. The company also owns and operates television stations, restaurants, and entertainment venues; engages in the financial training and automobile dealerships business; offers social media management tools to connect newsrooms with their users; produces Foreign Policy magazine and ForeignPolicy.com website; and publishes Slate, an online magazine, as well as French-language news magazine websites at slate.fr and slateafrique.com. In addition, it provides social media marketing solutions; home health, hospice, and palliative services; burners, igniters, dampers, and controls; screw jacks, linear actuators, and related linear motion products, and lifting systems; pressure impregnated kiln-dried lumber and plywood products; digital advertising services; power charging and data systems, industrial and commercial indoor lighting solutions, and electrical components and assemblies; dermatology and professional aesthetics, and skin care services; software and services; and operates pharmacy. The company was formerly known as The Washington Post Company and changed its name to Graham Holdings Company in November 2013. Graham Holdings Company was founded in 1877 and is based in Arlington, Virginia.",13859,"{'maxAge': 1, 'name': 'Mr. Marcel A. Snyman', 'age': 47, 'title': 'VP & Chief Accounting Officer', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,5,10,8,1693526400,1672444800,86400,2,594.73,594.21,585.81,594.34,594.73,594.21,585.81,594.34,6.6,0.0111,1697500800,0.1445,1.04,1.030428,13.099507,9.845546,59333,59333,17777,23060,23060,234.72,590.32,900,800,2723155456,525.58,681.7,0.6463674,579.8112,595.6572,6.46,0.010862072,USD,3237331456,0.05079,3522840,3684530,58830,47766,1690761600,1693440000,0.0127,0.118990004,0.81712997,4.02,0.0252,819.502,0.71483654,1672444800,1703980800,1688083200,212682000,44.72,59.5,0.81,1655:1000,1435708800,0.768,6.251,NYQ,EQUITY,GHC,GHC,Graham Holdings Company,Graham Holdings Company,99153000,America/New_York,EDT,-14400000,585.81,626.0,626.0,626.0,626.0,4.0,underperform,1,773043968,166.299,517908992,1164573952,1.122,1.503,4213015040,29.933,885.273,0.03506,0.052729998,1266775000,290895616,198435008,0.184,0.31035998,0.122930005,0.091639996,USD,
6,1300 North 17th Street,17th Floor,Arlington,VA,22209,United States,703 345 6300,https://www.ghco.com,Education & Training Services,Consumer Defensive,"Graham Holdings Company, through its subsidiaries, operates as a diversified education and media company in the United States and internationally. It provides test preparation services and materials; professional training and exam preparation for professional certifications and licensures; and non-academic operations support services to the Purdue University Global; operations support services for online courses and programs; training and test preparation services for accounting and financial services professionals; English-language training, academic preparation programs, and test preparation for English proficiency exams; and A-level examination preparation services, as well as operates colleges, business school, higher education institution, and an online learning institution. The company also owns and operates television stations, restaurants, and entertainment venues; engages in the financial training and automobile dealerships business; offers social media management tools to connect newsrooms with their users; produces Foreign Policy magazine and ForeignPolicy.com website; and publishes Slate, an online magazine, as well as French-language news magazine websites at slate.fr and slateafrique.com. In addition, it provides social media marketing solutions; home health, hospice, and palliative services; burners, igniters, dampers, and controls; screw jacks, linear actuators, and related linear motion products, and lifting systems; pressure impregnated kiln-dried lumber and plywood products; digital advertising services; power charging and data systems, industrial and commercial indoor lighting solutions, and electrical components and assemblies; dermatology and professional aesthetics, and skin care services; software and services; and operates pharmacy. The company was formerly known as The Washington Post Company and changed its name to Graham Holdings Company in November 2013. Graham Holdings Company was founded in 1877 and is based in Arlington, Virginia.",13859,"{'maxAge': 1, 'name': 'Mr. Scot  Gillespie', 'title': 'CTO & VP', 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,5,10,8,1693526400,1672444800,86400,2,594.73,594.21,585.81,594.34,594.73,594.21,585.81,594.34,6.6,0.0111,1697500800,0.1445,1.04,1.030428,13.099507,9.845546,59333,59333,17777,23060,23060,234.72,590.32,900,800,2723155456,525.58,681.7,0.6463674,579.8112,595.6572,6.46,0.010862072,USD,3237331456,0.05079,3522840,3684530,58830,47766,1690761600,1693440000,0.0127,0.118990004,0.81712997,4.02,0.0252,819.502,0.71483654,1672444800,1703980800,1688083200,212682000,44.72,59.5,0.81,1655:1000,1435708800,0.768,6.251,NYQ,EQUITY,GHC,GHC,Graham Holdings Company,Graham Holdings Company,99153000,America/New_York,EDT,-14400000,585.81,626.0,626.0,626.0,626.0,4.0,underperform,1,773043968,166.299,517908992,1164573952,1.122,1.503,4213015040,29.933,885.273,0.03506,0.052729998,1266775000,290895616,198435008,0.184,0.31035998,0.122930005,0.091639996,USD,
7,1300 North 17th Street,17th Floor,Arlington,VA,22209,United States,703 345 6300,https://www.ghco.com,Education & Training Services,Consumer Defensive,"Graham Holdings Company, through its subsidiaries, operates as a diversified education and media company in the United States and internationally. It provides test preparation services and materials; professional training and exam preparation for professional certifications and licensures; and non-academic operations support services to the Purdue University Global; operations support services for online courses and programs; training and test preparation services for accounting and financial services professionals; English-language training, academic preparation programs, and test preparation for English proficiency exams; and A-level examination preparation services, as well as operates colleges, business school, higher education institution, and an online learning institution. The company also owns and operates television stations, restaurants, and entertainment venues; engages in the financial training and automobile dealerships business; offers social media management tools to connect newsrooms with their users; produces Foreign Policy magazine and ForeignPolicy.com website; and publishes Slate, an online magazine, as well as French-language news magazine websites at slate.fr and slateafrique.com. In addition, it provides social media marketing solutions; home health, hospice, and palliative services; burners, igniters, dampers, and controls; screw jacks, linear actuators, and related linear motion products, and lifting systems; pressure impregnated kiln-dried lumber and plywood products; digital advertising services; power charging and data systems, industrial and commercial indoor lighting solutions, and electrical components and assemblies; dermatology and professional aesthetics, and skin care services; software and services; and operates pharmacy. The company was formerly known as The Washington Post Company and changed its name to Graham Holdings Company in November 2013. Graham Holdings Company was founded in 1877 and is based in Arlington, Virginia.",13859,"{'maxAge': 1, 'name': 'Mr. Shailesh  Prakash', 'age': 53, 'title': 'Chief Information Officer & Exec. VP', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,5,10,8,1693526400,1672444800,86400,2,594.73,594.21,585.81,594.34,594.73,594.21,585.81,594.34,6.6,0.0111,1697500800,0.1445,1.04,1.030428,13.099507,9.845546,59333,59333,17777,23060,23060,234.72,590.32,900,800,2723155456,525.58,681.7,0.6463674,579.8112,595.6572,6.46,0.010862072,USD,3237331456,0.05079,3522840,3684530,58830,47766,1690761600,1693440000,0.0127,0.118990004,0.81712997,4.02,0.0252,819.502,0.71483654,1672444800,1703980800,1688083200,212682000,44.72,59.5,0.81,1655:1000,1435708800,0.768,6.251,NYQ,EQUITY,GHC,GHC,Graham Holdings Company,Graham Holdings Company,99153000,America/New_York,EDT,-14400000,585.81,626.0,626.0,626.0,626.0,4.0,underperform,1,773043968,166.299,517908992,1164573952,1.122,1.503,4213015040,29.933,885.273,0.03506,0.052729998,1266775000,290895616,198435008,0.184,0.31035998,0.122930005,0.091639996,USD,
8,1300 North 17th Street,17th Floor,Arlington,VA,22209,United States,703 345 6300,https://www.ghco.com,Education & Training Services,Consumer Defensive,"Graham Holdings Company, through its subsidiaries, operates as a diversified education and media company in the United States and internationally. It provides test preparation services and materials; professional training and exam preparation for professional certifications and licensures; and non-academic operations support services to the Purdue University Global; operations support services for online courses and programs; training and test preparation services for accounting and financial services professionals; English-language training, academic preparation programs, and test preparation for English proficiency exams; and A-level examination preparation services, as well as operates colleges, business school, higher education institution, and an online learning institution. The company also owns and operates television stations, restaurants, and entertainment venues; engages in the financial training and automobile dealerships business; offers social media management tools to connect newsrooms with their users; produces Foreign Policy magazine and ForeignPolicy.com website; and publishes Slate, an online magazine, as well as French-language news magazine websites at slate.fr and slateafrique.com. In addition, it provides social media marketing solutions; home health, hospice, and palliative services; burners, igniters, dampers, and controls; screw jacks, linear actuators, and related linear motion products, and lifting systems; pressure impregnated kiln-dried lumber and plywood products; digital advertising services; power charging and data systems, industrial and commercial indoor lighting solutions, and electrical components and assemblies; dermatology and professional aesthetics, and skin care services; software and services; and operates pharmacy. The company was formerly known as The Washington Post Company and changed its name to Graham Holdings Company in November 2013. Graham Holdings Company was founded in 1877 and is based in Arlington, Virginia.",13859,"{'maxAge': 1, 'name': 'Ms. Pinkie Dent Mayfield', 'age': 53, 'title': 'VP of Corp. Affairs & Chief Communications Officer', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,5,10,8,1693526400,1672444800,86400,2,594.73,594.21,585.81,594.34,594.73,594.21,585.81,594.34,6.6,0.0111,1697500800,0.1445,1.04,1.030428,13.099507,9.845546,59333,59333,17777,23060,23060,234.72,590.32,900,800,2723155456,525.58,681.7,0.6463674,579.8112,595.6572,6.46,0.010862072,USD,3237331456,0.05079,3522840,3684530,58830,47766,1690761600,1693440000,0.0127,0.118990004,0.81712997,4.02,0.0252,819.502,0.71483654,1672444800,1703980800,1688083200,212682000,44.72,59.5,0.81,1655:1000,1435708800,0.768,6.251,NYQ,EQUITY,GHC,GHC,Graham Holdings Company,Graham Holdings Company,99153000,America/New_York,EDT,-14400000,585.81,626.0,626.0,626.0,626.0,4.0,underperform,1,773043968,166.299,517908992,1164573952,1.122,1.503,4213015040,29.933,885.273,0.03506,0.052729998,1266775000,290895616,198435008,0.184,0.31035998,0.122930005,0.091639996,USD,
9,1300 North 17th Street,17th Floor,Arlington,VA,22209,United States,703 345 6300,https://www.ghco.com,Education & Training Services,Consumer Defensive,"Graham Holdings Company, through its subsidiaries, operates as a diversified education and media company in the United States and internationally. It provides test preparation services and materials; professional training and exam preparation for professional certifications and licensures; and non-academic operations support services to the Purdue University Global; operations support services for online courses and programs; training and test preparation services for accounting and financial services professionals; English-language training, academic preparation programs, and test preparation for English proficiency exams; and A-level examination preparation services, as well as operates colleges, business school, higher education institution, and an online learning institution. The company also owns and operates television stations, restaurants, and entertainment venues; engages in the financial training and automobile dealerships business; offers social media management tools to connect newsrooms with their users; produces Foreign Policy magazine and ForeignPolicy.com website; and publishes Slate, an online magazine, as well as French-language news magazine websites at slate.fr and slateafrique.com. In addition, it provides social media marketing solutions; home health, hospice, and palliative services; burners, igniters, dampers, and controls; screw jacks, linear actuators, and related linear motion products, and lifting systems; pressure impregnated kiln-dried lumber and plywood products; digital advertising services; power charging and data systems, industrial and commercial indoor lighting solutions, and electrical components and assemblies; dermatology and professional aesthetics, and skin care services; software and services; and operates pharmacy. The company was formerly known as The Washington Post Company and changed its name to Graham Holdings Company in November 2013. Graham Holdings Company was founded in 1877 and is based in Arlington, Virginia.",13859,"{'maxAge': 1, 'name': 'Ms. Miki  King', 'title': 'Chief Marketing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,5,10,8,1693526400,1672444800,86400,2,594.73,594.21,585.81,594.34,594.73,594.21,585.81,594.34,6.6,0.0111,1697500800,0.1445,1.04,1.030428,13.099507,9.845546,59333,59333,17777,23060,23060,234.72,590.32,900,800,2723155456,525.58,681.7,0.6463674,579.8112,595.6572,6.46,0.010862072,USD,3237331456,0.05079,3522840,3684530,58830,47766,1690761600,1693440000,0.0127,0.118990004,0.81712997,4.02,0.0252,819.502,0.71483654,1672444800,1703980800,1688083200,212682000,44.72,59.5,0.81,1655:1000,1435708800,0.768,6.251,NYQ,EQUITY,GHC,GHC,Graham Holdings Company,Graham Holdings Company,99153000,America/New_York,EDT,-14400000,585.81,626.0,626.0,626.0,626.0,4.0,underperform,1,773043968,166.299,517908992,1164573952,1.122,1.503,4213015040,29.933,885.273,0.03506,0.052729998,1266775000,290895616,198435008,0.184,0.31035998,0.122930005,0.091639996,USD,
