,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2801 Post Oak Boulevard,Suite 600,Houston,TX,77056,United States,713 585 2900,https://www.wlkpartners.com,Chemicals,Basic Materials,"Westlake Chemical Partners LP acquires, develops, and operates ethylene production facilities and related assets in the United States. The company's ethylene production facilities primarily convert ethane into ethylene. It also sells ethylene co-products, including propylene, crude butadiene, pyrolysis gasoline, and hydrogen directly to third parties on either a spot or contract basis. Westlake Chemical Partners GP LLC serves as the general partner of the company. The company was founded in 1991 and is headquartered in Houston, Texas.","{'maxAge': 1, 'name': 'Mr. Albert Yuan Chao', 'age': 72, 'title': 'Pres, CEO & Director of Westlake Chemical Partners GP LLC', 'yearBorn': 1950, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.73,21.68,21.6,21.8736,21.73,21.68,21.6,21.8736,1.89,0.087299995,1691625600,1.1428,7.97,0.962309,13.09091,11.25,19731,19731,35062,33560,33560,21.5,22.32,1300,800,760793024,18.58,26.0,0.5619619,22.4696,22.5695,1.886,0.086792454,USD,1440917376,0.043080002,17123463,35221900,47401,20691,1690761600,1693440000,0.0013,0.45036998,0.36048,1.37,0.0034,14.993,1.4406723,1672444800,1703980800,1688083200,-0.277,58319000,1.65,1.92,4.18,1.064,3.078,NYQ,EQUITY,WLKP,WLKP,Westlake Chemical Partners LP,Westlake Chemical Partners LP,1406727000,America/New_York,EDT,-14400000,21.6,123.0,22.0,44.2,26.0,2.8,hold,5,59434000,1.687,468203008,399673984,3.266,3.326,1353816064,46.048,38.436,0.15894,0.36613998,377365000,378936864,481472000,-0.277,-0.411,0.28247,0.34584,0.26277,USD,
1,2801 Post Oak Boulevard,Suite 600,Houston,TX,77056,United States,713 585 2900,https://www.wlkpartners.com,Chemicals,Basic Materials,"Westlake Chemical Partners LP acquires, develops, and operates ethylene production facilities and related assets in the United States. The company's ethylene production facilities primarily convert ethane into ethylene. It also sells ethylene co-products, including propylene, crude butadiene, pyrolysis gasoline, and hydrogen directly to third parties on either a spot or contract basis. Westlake Chemical Partners GP LLC serves as the general partner of the company. The company was founded in 1991 and is headquartered in Houston, Texas.","{'maxAge': 1, 'name': 'Mr. Mark Steven Bender CPA', 'age': 65, 'title': 'Exec. VP, CFO & Director of Westlake Chemical Partners GP LLC', 'yearBorn': 1957, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.73,21.68,21.6,21.8736,21.73,21.68,21.6,21.8736,1.89,0.087299995,1691625600,1.1428,7.97,0.962309,13.09091,11.25,19731,19731,35062,33560,33560,21.5,22.32,1300,800,760793024,18.58,26.0,0.5619619,22.4696,22.5695,1.886,0.086792454,USD,1440917376,0.043080002,17123463,35221900,47401,20691,1690761600,1693440000,0.0013,0.45036998,0.36048,1.37,0.0034,14.993,1.4406723,1672444800,1703980800,1688083200,-0.277,58319000,1.65,1.92,4.18,1.064,3.078,NYQ,EQUITY,WLKP,WLKP,Westlake Chemical Partners LP,Westlake Chemical Partners LP,1406727000,America/New_York,EDT,-14400000,21.6,123.0,22.0,44.2,26.0,2.8,hold,5,59434000,1.687,468203008,399673984,3.266,3.326,1353816064,46.048,38.436,0.15894,0.36613998,377365000,378936864,481472000,-0.277,-0.411,0.28247,0.34584,0.26277,USD,
2,2801 Post Oak Boulevard,Suite 600,Houston,TX,77056,United States,713 585 2900,https://www.wlkpartners.com,Chemicals,Basic Materials,"Westlake Chemical Partners LP acquires, develops, and operates ethylene production facilities and related assets in the United States. The company's ethylene production facilities primarily convert ethane into ethylene. It also sells ethylene co-products, including propylene, crude butadiene, pyrolysis gasoline, and hydrogen directly to third parties on either a spot or contract basis. Westlake Chemical Partners GP LLC serves as the general partner of the company. The company was founded in 1991 and is headquartered in Houston, Texas.","{'maxAge': 1, 'name': 'Mr. Johnathan Stevan Zoeller', 'age': 46, 'title': 'VP & Chief Accounting Officer of Westlake Chemical Partners GP LLC', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.73,21.68,21.6,21.8736,21.73,21.68,21.6,21.8736,1.89,0.087299995,1691625600,1.1428,7.97,0.962309,13.09091,11.25,19731,19731,35062,33560,33560,21.5,22.32,1300,800,760793024,18.58,26.0,0.5619619,22.4696,22.5695,1.886,0.086792454,USD,1440917376,0.043080002,17123463,35221900,47401,20691,1690761600,1693440000,0.0013,0.45036998,0.36048,1.37,0.0034,14.993,1.4406723,1672444800,1703980800,1688083200,-0.277,58319000,1.65,1.92,4.18,1.064,3.078,NYQ,EQUITY,WLKP,WLKP,Westlake Chemical Partners LP,Westlake Chemical Partners LP,1406727000,America/New_York,EDT,-14400000,21.6,123.0,22.0,44.2,26.0,2.8,hold,5,59434000,1.687,468203008,399673984,3.266,3.326,1353816064,46.048,38.436,0.15894,0.36613998,377365000,378936864,481472000,-0.277,-0.411,0.28247,0.34584,0.26277,USD,
3,2801 Post Oak Boulevard,Suite 600,Houston,TX,77056,United States,713 585 2900,https://www.wlkpartners.com,Chemicals,Basic Materials,"Westlake Chemical Partners LP acquires, develops, and operates ethylene production facilities and related assets in the United States. The company's ethylene production facilities primarily convert ethane into ethylene. It also sells ethylene co-products, including propylene, crude butadiene, pyrolysis gasoline, and hydrogen directly to third parties on either a spot or contract basis. Westlake Chemical Partners GP LLC serves as the general partner of the company. The company was founded in 1991 and is headquartered in Houston, Texas.","{'maxAge': 1, 'name': 'Mr. L. Benjamin Ederington', 'age': 51, 'title': 'EVP Perf. & Ess. Mat., Gen. Counsel, Chief Admin Off. and Director of Westlake Chem. Partners GP LLC', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.73,21.68,21.6,21.8736,21.73,21.68,21.6,21.8736,1.89,0.087299995,1691625600,1.1428,7.97,0.962309,13.09091,11.25,19731,19731,35062,33560,33560,21.5,22.32,1300,800,760793024,18.58,26.0,0.5619619,22.4696,22.5695,1.886,0.086792454,USD,1440917376,0.043080002,17123463,35221900,47401,20691,1690761600,1693440000,0.0013,0.45036998,0.36048,1.37,0.0034,14.993,1.4406723,1672444800,1703980800,1688083200,-0.277,58319000,1.65,1.92,4.18,1.064,3.078,NYQ,EQUITY,WLKP,WLKP,Westlake Chemical Partners LP,Westlake Chemical Partners LP,1406727000,America/New_York,EDT,-14400000,21.6,123.0,22.0,44.2,26.0,2.8,hold,5,59434000,1.687,468203008,399673984,3.266,3.326,1353816064,46.048,38.436,0.15894,0.36613998,377365000,378936864,481472000,-0.277,-0.411,0.28247,0.34584,0.26277,USD,
4,2801 Post Oak Boulevard,Suite 600,Houston,TX,77056,United States,713 585 2900,https://www.wlkpartners.com,Chemicals,Basic Materials,"Westlake Chemical Partners LP acquires, develops, and operates ethylene production facilities and related assets in the United States. The company's ethylene production facilities primarily convert ethane into ethylene. It also sells ethylene co-products, including propylene, crude butadiene, pyrolysis gasoline, and hydrogen directly to third parties on either a spot or contract basis. Westlake Chemical Partners GP LLC serves as the general partner of the company. The company was founded in 1991 and is headquartered in Houston, Texas.","{'maxAge': 1, 'name': 'Mr. Andrew F. Kenner', 'age': 57, 'title': 'Sr. VP of Olefin Materials & Corp. Procurement of Westlake Chemical Partners GP LLC', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.73,21.68,21.6,21.8736,21.73,21.68,21.6,21.8736,1.89,0.087299995,1691625600,1.1428,7.97,0.962309,13.09091,11.25,19731,19731,35062,33560,33560,21.5,22.32,1300,800,760793024,18.58,26.0,0.5619619,22.4696,22.5695,1.886,0.086792454,USD,1440917376,0.043080002,17123463,35221900,47401,20691,1690761600,1693440000,0.0013,0.45036998,0.36048,1.37,0.0034,14.993,1.4406723,1672444800,1703980800,1688083200,-0.277,58319000,1.65,1.92,4.18,1.064,3.078,NYQ,EQUITY,WLKP,WLKP,Westlake Chemical Partners LP,Westlake Chemical Partners LP,1406727000,America/New_York,EDT,-14400000,21.6,123.0,22.0,44.2,26.0,2.8,hold,5,59434000,1.687,468203008,399673984,3.266,3.326,1353816064,46.048,38.436,0.15894,0.36613998,377365000,378936864,481472000,-0.277,-0.411,0.28247,0.34584,0.26277,USD,
5,2801 Post Oak Boulevard,Suite 600,Houston,TX,77056,United States,713 585 2900,https://www.wlkpartners.com,Chemicals,Basic Materials,"Westlake Chemical Partners LP acquires, develops, and operates ethylene production facilities and related assets in the United States. The company's ethylene production facilities primarily convert ethane into ethylene. It also sells ethylene co-products, including propylene, crude butadiene, pyrolysis gasoline, and hydrogen directly to third parties on either a spot or contract basis. Westlake Chemical Partners GP LLC serves as the general partner of the company. The company was founded in 1991 and is headquartered in Houston, Texas.","{'maxAge': 1, 'name': 'Mr. Jeff  Holy', 'title': 'VP & Treasurer of Westlake Chemical Partners GP LLC', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.73,21.68,21.6,21.8736,21.73,21.68,21.6,21.8736,1.89,0.087299995,1691625600,1.1428,7.97,0.962309,13.09091,11.25,19731,19731,35062,33560,33560,21.5,22.32,1300,800,760793024,18.58,26.0,0.5619619,22.4696,22.5695,1.886,0.086792454,USD,1440917376,0.043080002,17123463,35221900,47401,20691,1690761600,1693440000,0.0013,0.45036998,0.36048,1.37,0.0034,14.993,1.4406723,1672444800,1703980800,1688083200,-0.277,58319000,1.65,1.92,4.18,1.064,3.078,NYQ,EQUITY,WLKP,WLKP,Westlake Chemical Partners LP,Westlake Chemical Partners LP,1406727000,America/New_York,EDT,-14400000,21.6,123.0,22.0,44.2,26.0,2.8,hold,5,59434000,1.687,468203008,399673984,3.266,3.326,1353816064,46.048,38.436,0.15894,0.36613998,377365000,378936864,481472000,-0.277,-0.411,0.28247,0.34584,0.26277,USD,
