,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"37-39/28, Prospekt Mira",Kostroma,156013,Russia,7 4942 44 00 44,7 4942 44 00 66,https://www.k-sc.ru,Utilities—Regulated Electric,Utilities,"Publichnoe Akcionernoe Obshestvo ""Kostromskaya Sbytovaya Compania"" is involved in the supply of electricity to consumers in Russia. The company engages in the wholesale and retail of electricity in the Kostroma region. The company was incorporated in 2005 and is based in Kostroma, Russia. Publichnoe Akcionernoe Obshestvo ""Kostromskaya Sbytovaya Compania"" operates as a subsidiary of Rusenergocapital Management Company.",220,"{'maxAge': 1, 'name': 'Mr. Valriy Vladimirovich Barinov', 'title': 'Chief Accountant', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.289,0.2835,0.263,0.2835,0.289,0.2835,0.263,0.2835,1436745600,0.0,0.581117,7.0625,490000,490000,0,0,0,0.28,0.283,1000000,34000000,539351808,0.263,0.299,0.0546595,0.299,0.299,0.0,0.0,RUB,232749056,0.00301,18335866,136332992,0.665,0.42481202,1672444800,1703980800,1672444800,29690000,0.04,0.024,5.822,MCX,EQUITY,KTSBP.ME,KTSBP.ME,KOSTROMSKAYA SBYTO,"Publichnoe Akcionernoe Obshestvo ""Kostromskaya Sbytovaya Compania""",1267597800,Europe/Moscow,MSK,10800000,0.2825,none,259435008,0.299,39977000,246692000,1.203,1.214,9867485184,42.688,9.815,0.00638,0.052729998,-51496376,-4027000,0.096,0.50453,0.00405,0.0022200001,RUB,
