,address1,address2,city,zip,country,phone,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Pastoral Road,Block 11A,Sunyani,20109,Ghana,703-334-8453,"Emerging World Pharma, Inc. invests in generic based pharmaceutical companies manufacturing within developing nations. It provides production infrastructure, hiring and training of local employees, and raw materials to these companies. The company focuses its investments on pharmaceutical companies that have contracts with church and other non government organizations, government, and wholesalers. Emerging World Pharma, Inc. was formerly known as Tubearoo, Inc. and changed its name to Emerging World Pharma, Inc. in November 2009. The company was founded in 1997 and is based in Sunyani, Ghana.","{'maxAge': 1, 'name': 'Mr. Terry  Agrivos', 'title': 'Sec. and Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,310.823,11,11,60020,51525,51525,0.0,0.0,0,0,11900,1e-06,0.0001,2.38462e-05,2.38462e-05,0.0,0.0,USD,2154016,0.0,119295000,-0.007,1262217600,1293753600,1285804800,-219241,-0.002,PNK,EQUITY,EWPI,EWPI,EMERGING WORLD PHARMA INC,"Emerging World Pharma, Inc.",954340200,America/New_York,EDT,-14400000,0.0001,none,118425,0.001,2263643,0.048,0.048,-74550,0.0,0.0,0.0,USD,
