,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1 Vasilisis Sofias & Megalou Alexandro,Marousi,15124,Greece,30 210 81 28 107,https://www.topships.org,Marine Shipping,Industrials,"Top Ships Inc. owns and operates tanker vessels worldwide. The company's medium range tanker vessels transport crude oil, petroleum products, and bulk liquid chemicals. As of December 31, 2022, it had a fleet with a total capacity of 1,435,000 deadweight tonnes (dwt) consisting of one 50,000 dwt product/chemical tanker, five 157,000 dwt Suezmax tankers, two 300,000 dwt very large crude carriers, and two 50,000 dwt product tankers. The company was formerly known as Top Tankers Inc. and changed its name to Top Ships Inc. in December 2007. Top Ships Inc. was Founded in 2000 and is based in Maroussi, Greece.","{'maxAge': 1, 'name': 'Mr. Evangelos J. Pistiolis', 'age': 49, 'title': 'Founder, Pres, CEO & Director', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.6889,0.689,0.655,0.7,0.6889,0.689,0.655,0.7,1144800000,0.0,0.750691,0.2137931,1.5860465,262441,262441,552906,203570,203570,0.671,0.699,1300,1000,13876040,0.56,11.6,0.1672719,0.7158,0.958,0.0,0.0,USD,311131040,0.19429001,18714131,20346100,217681,99194,1690761600,1693440000,0.0107,0.04921,0.060060002,0.25,0.0107,6.171,0.11051693,1672444800,1703980800,1688083200,-0.329,6219000,3.19,0.43,1:25,1597017600,3.751,6.466,NCM,EQUITY,TOPS,TOPS,TOP Ships Inc.,Top Ships Inc.,1091453400,America/New_York,EDT,-14400000,0.682,2.0,buy,9629000,0.473,48115000,246824992,0.179,0.225,82955000,132.979,7.636,0.04579,0.085559994,49540000,37180376,32495000,0.059,0.62962,0.58001,0.40698,USD,
1,1 Vasilisis Sofias & Megalou Alexandro,Marousi,15124,Greece,30 210 81 28 107,https://www.topships.org,Marine Shipping,Industrials,"Top Ships Inc. owns and operates tanker vessels worldwide. The company's medium range tanker vessels transport crude oil, petroleum products, and bulk liquid chemicals. As of December 31, 2022, it had a fleet with a total capacity of 1,435,000 deadweight tonnes (dwt) consisting of one 50,000 dwt product/chemical tanker, five 157,000 dwt Suezmax tankers, two 300,000 dwt very large crude carriers, and two 50,000 dwt product tankers. The company was formerly known as Top Tankers Inc. and changed its name to Top Ships Inc. in December 2007. Top Ships Inc. was Founded in 2000 and is based in Maroussi, Greece.","{'maxAge': 1, 'name': 'Mr. Alexandros  Tsirikos', 'age': 48, 'title': 'CFO & Exec. Director', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.6889,0.689,0.655,0.7,0.6889,0.689,0.655,0.7,1144800000,0.0,0.750691,0.2137931,1.5860465,262441,262441,552906,203570,203570,0.671,0.699,1300,1000,13876040,0.56,11.6,0.1672719,0.7158,0.958,0.0,0.0,USD,311131040,0.19429001,18714131,20346100,217681,99194,1690761600,1693440000,0.0107,0.04921,0.060060002,0.25,0.0107,6.171,0.11051693,1672444800,1703980800,1688083200,-0.329,6219000,3.19,0.43,1:25,1597017600,3.751,6.466,NCM,EQUITY,TOPS,TOPS,TOP Ships Inc.,Top Ships Inc.,1091453400,America/New_York,EDT,-14400000,0.682,2.0,buy,9629000,0.473,48115000,246824992,0.179,0.225,82955000,132.979,7.636,0.04579,0.085559994,49540000,37180376,32495000,0.059,0.62962,0.58001,0.40698,USD,
2,1 Vasilisis Sofias & Megalou Alexandro,Marousi,15124,Greece,30 210 81 28 107,https://www.topships.org,Marine Shipping,Industrials,"Top Ships Inc. owns and operates tanker vessels worldwide. The company's medium range tanker vessels transport crude oil, petroleum products, and bulk liquid chemicals. As of December 31, 2022, it had a fleet with a total capacity of 1,435,000 deadweight tonnes (dwt) consisting of one 50,000 dwt product/chemical tanker, five 157,000 dwt Suezmax tankers, two 300,000 dwt very large crude carriers, and two 50,000 dwt product tankers. The company was formerly known as Top Tankers Inc. and changed its name to Top Ships Inc. in December 2007. Top Ships Inc. was Founded in 2000 and is based in Maroussi, Greece.","{'maxAge': 1, 'name': 'Mr. Vangelis G. Ikonomou', 'age': 57, 'title': 'Chief Operating Officer', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.6889,0.689,0.655,0.7,0.6889,0.689,0.655,0.7,1144800000,0.0,0.750691,0.2137931,1.5860465,262441,262441,552906,203570,203570,0.671,0.699,1300,1000,13876040,0.56,11.6,0.1672719,0.7158,0.958,0.0,0.0,USD,311131040,0.19429001,18714131,20346100,217681,99194,1690761600,1693440000,0.0107,0.04921,0.060060002,0.25,0.0107,6.171,0.11051693,1672444800,1703980800,1688083200,-0.329,6219000,3.19,0.43,1:25,1597017600,3.751,6.466,NCM,EQUITY,TOPS,TOPS,TOP Ships Inc.,Top Ships Inc.,1091453400,America/New_York,EDT,-14400000,0.682,2.0,buy,9629000,0.473,48115000,246824992,0.179,0.225,82955000,132.979,7.636,0.04579,0.085559994,49540000,37180376,32495000,0.059,0.62962,0.58001,0.40698,USD,
3,1 Vasilisis Sofias & Megalou Alexandro,Marousi,15124,Greece,30 210 81 28 107,https://www.topships.org,Marine Shipping,Industrials,"Top Ships Inc. owns and operates tanker vessels worldwide. The company's medium range tanker vessels transport crude oil, petroleum products, and bulk liquid chemicals. As of December 31, 2022, it had a fleet with a total capacity of 1,435,000 deadweight tonnes (dwt) consisting of one 50,000 dwt product/chemical tanker, five 157,000 dwt Suezmax tankers, two 300,000 dwt very large crude carriers, and two 50,000 dwt product tankers. The company was formerly known as Top Tankers Inc. and changed its name to Top Ships Inc. in December 2007. Top Ships Inc. was Founded in 2000 and is based in Maroussi, Greece.","{'maxAge': 1, 'name': 'Mr. Konstantinos  Patis', 'age': 48, 'title': 'Chief Technical Officer', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.6889,0.689,0.655,0.7,0.6889,0.689,0.655,0.7,1144800000,0.0,0.750691,0.2137931,1.5860465,262441,262441,552906,203570,203570,0.671,0.699,1300,1000,13876040,0.56,11.6,0.1672719,0.7158,0.958,0.0,0.0,USD,311131040,0.19429001,18714131,20346100,217681,99194,1690761600,1693440000,0.0107,0.04921,0.060060002,0.25,0.0107,6.171,0.11051693,1672444800,1703980800,1688083200,-0.329,6219000,3.19,0.43,1:25,1597017600,3.751,6.466,NCM,EQUITY,TOPS,TOPS,TOP Ships Inc.,Top Ships Inc.,1091453400,America/New_York,EDT,-14400000,0.682,2.0,buy,9629000,0.473,48115000,246824992,0.179,0.225,82955000,132.979,7.636,0.04579,0.085559994,49540000,37180376,32495000,0.059,0.62962,0.58001,0.40698,USD,
