,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Lenin Avenue,building 21b,Yaroslavl,150003,Russia,7 880 077 54476,https://www.yar.tns-e.ru,Utilities—Regulated Electric,Utilities,"Public Joint Stock Company TNS Energo Yaroslavl supplies electricity to the wholesale and retail markets in Russia. The company sells electricity to industrial enterprises, small and medium businesses, public sector institutions, and residential customers. It serves approximately 15,000 industrial and 600,000 household customers. The company was formerly known as Open Joint Stock Company Yaroslavl Retail Company and changed its name to Public Joint Stock Company TNS Energo Yaroslavl in June 2015. The company was founded in 1936 and is based in Yaroslavl, Russia. Public Joint Stock Company TNS Energo Yaroslavl is a subsidiary of Public Joint Stock Company Group of Companies TNS energo.",526,"{'maxAge': 1, 'name': 'Dotsenko Oleg Mikhailovich', 'title': 'Acting Gen. Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,1467072000,0.0,0.436502,491.4286,40,40,0,0,0,172.0,174.0,10000,10000,3322953984,172.0,174.0,0.16217747,174.0,174.0,0.0,0.0,RUB,4476152832,0.0018000001,523565,17143600,0.97125,0.0,43.607,3.944321,1672444800,1703980800,1672444800,36980000,0.35,0.218,18.097,MCX,EQUITY,YRSB.ME,YRSB.ME,TNS ENERGO YAROSAV,Public Joint Stock Company TNS Energo Yaroslavl,1323754200,Europe/Moscow,MSK,10800000,172.0,none,77117000,4.498,247340992,1600066048,0.797,0.802,20489615360,212.749,1195.148,0.0135699995,0.05499,23744876,430735008,0.002,0.44959,0.01207,0.00736,RUB,
1,Lenin Avenue,building 21b,Yaroslavl,150003,Russia,7 880 077 54476,https://www.yar.tns-e.ru,Utilities—Regulated Electric,Utilities,"Public Joint Stock Company TNS Energo Yaroslavl supplies electricity to the wholesale and retail markets in Russia. The company sells electricity to industrial enterprises, small and medium businesses, public sector institutions, and residential customers. It serves approximately 15,000 industrial and 600,000 household customers. The company was formerly known as Open Joint Stock Company Yaroslavl Retail Company and changed its name to Public Joint Stock Company TNS Energo Yaroslavl in June 2015. The company was founded in 1936 and is based in Yaroslavl, Russia. Public Joint Stock Company TNS Energo Yaroslavl is a subsidiary of Public Joint Stock Company Group of Companies TNS energo.",526,"{'maxAge': 1, 'name': 'Shumikhina Elena Vladimirovna', 'title': 'Chief Accountant', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,1467072000,0.0,0.436502,491.4286,40,40,0,0,0,172.0,174.0,10000,10000,3322953984,172.0,174.0,0.16217747,174.0,174.0,0.0,0.0,RUB,4476152832,0.0018000001,523565,17143600,0.97125,0.0,43.607,3.944321,1672444800,1703980800,1672444800,36980000,0.35,0.218,18.097,MCX,EQUITY,YRSB.ME,YRSB.ME,TNS ENERGO YAROSAV,Public Joint Stock Company TNS Energo Yaroslavl,1323754200,Europe/Moscow,MSK,10800000,172.0,none,77117000,4.498,247340992,1600066048,0.797,0.802,20489615360,212.749,1195.148,0.0135699995,0.05499,23744876,430735008,0.002,0.44959,0.01207,0.00736,RUB,
2,Lenin Avenue,building 21b,Yaroslavl,150003,Russia,7 880 077 54476,https://www.yar.tns-e.ru,Utilities—Regulated Electric,Utilities,"Public Joint Stock Company TNS Energo Yaroslavl supplies electricity to the wholesale and retail markets in Russia. The company sells electricity to industrial enterprises, small and medium businesses, public sector institutions, and residential customers. It serves approximately 15,000 industrial and 600,000 household customers. The company was formerly known as Open Joint Stock Company Yaroslavl Retail Company and changed its name to Public Joint Stock Company TNS Energo Yaroslavl in June 2015. The company was founded in 1936 and is based in Yaroslavl, Russia. Public Joint Stock Company TNS Energo Yaroslavl is a subsidiary of Public Joint Stock Company Group of Companies TNS energo.",526,"{'maxAge': 1, 'name': 'Ermakov Alexey Nikolaevich', 'title': 'MD & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,1467072000,0.0,0.436502,491.4286,40,40,0,0,0,172.0,174.0,10000,10000,3322953984,172.0,174.0,0.16217747,174.0,174.0,0.0,0.0,RUB,4476152832,0.0018000001,523565,17143600,0.97125,0.0,43.607,3.944321,1672444800,1703980800,1672444800,36980000,0.35,0.218,18.097,MCX,EQUITY,YRSB.ME,YRSB.ME,TNS ENERGO YAROSAV,Public Joint Stock Company TNS Energo Yaroslavl,1323754200,Europe/Moscow,MSK,10800000,172.0,none,77117000,4.498,247340992,1600066048,0.797,0.802,20489615360,212.749,1195.148,0.0135699995,0.05499,23744876,430735008,0.002,0.44959,0.01207,0.00736,RUB,
3,Lenin Avenue,building 21b,Yaroslavl,150003,Russia,7 880 077 54476,https://www.yar.tns-e.ru,Utilities—Regulated Electric,Utilities,"Public Joint Stock Company TNS Energo Yaroslavl supplies electricity to the wholesale and retail markets in Russia. The company sells electricity to industrial enterprises, small and medium businesses, public sector institutions, and residential customers. It serves approximately 15,000 industrial and 600,000 household customers. The company was formerly known as Open Joint Stock Company Yaroslavl Retail Company and changed its name to Public Joint Stock Company TNS Energo Yaroslavl in June 2015. The company was founded in 1936 and is based in Yaroslavl, Russia. Public Joint Stock Company TNS Energo Yaroslavl is a subsidiary of Public Joint Stock Company Group of Companies TNS energo.",526,"{'maxAge': 1, 'name': 'Shtabov Andrey Nikolaevich', 'title': 'Deputy Gen. Director for sales of electric energy', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,1467072000,0.0,0.436502,491.4286,40,40,0,0,0,172.0,174.0,10000,10000,3322953984,172.0,174.0,0.16217747,174.0,174.0,0.0,0.0,RUB,4476152832,0.0018000001,523565,17143600,0.97125,0.0,43.607,3.944321,1672444800,1703980800,1672444800,36980000,0.35,0.218,18.097,MCX,EQUITY,YRSB.ME,YRSB.ME,TNS ENERGO YAROSAV,Public Joint Stock Company TNS Energo Yaroslavl,1323754200,Europe/Moscow,MSK,10800000,172.0,none,77117000,4.498,247340992,1600066048,0.797,0.802,20489615360,212.749,1195.148,0.0135699995,0.05499,23744876,430735008,0.002,0.44959,0.01207,0.00736,RUB,
4,Lenin Avenue,building 21b,Yaroslavl,150003,Russia,7 880 077 54476,https://www.yar.tns-e.ru,Utilities—Regulated Electric,Utilities,"Public Joint Stock Company TNS Energo Yaroslavl supplies electricity to the wholesale and retail markets in Russia. The company sells electricity to industrial enterprises, small and medium businesses, public sector institutions, and residential customers. It serves approximately 15,000 industrial and 600,000 household customers. The company was formerly known as Open Joint Stock Company Yaroslavl Retail Company and changed its name to Public Joint Stock Company TNS Energo Yaroslavl in June 2015. The company was founded in 1936 and is based in Yaroslavl, Russia. Public Joint Stock Company TNS Energo Yaroslavl is a subsidiary of Public Joint Stock Company Group of Companies TNS energo.",526,"{'maxAge': 1, 'name': 'Sosnin Alexander Alexandrovich', 'title': 'Deputy Gen. Director for Economics and Fin.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,1467072000,0.0,0.436502,491.4286,40,40,0,0,0,172.0,174.0,10000,10000,3322953984,172.0,174.0,0.16217747,174.0,174.0,0.0,0.0,RUB,4476152832,0.0018000001,523565,17143600,0.97125,0.0,43.607,3.944321,1672444800,1703980800,1672444800,36980000,0.35,0.218,18.097,MCX,EQUITY,YRSB.ME,YRSB.ME,TNS ENERGO YAROSAV,Public Joint Stock Company TNS Energo Yaroslavl,1323754200,Europe/Moscow,MSK,10800000,172.0,none,77117000,4.498,247340992,1600066048,0.797,0.802,20489615360,212.749,1195.148,0.0135699995,0.05499,23744876,430735008,0.002,0.44959,0.01207,0.00736,RUB,
5,Lenin Avenue,building 21b,Yaroslavl,150003,Russia,7 880 077 54476,https://www.yar.tns-e.ru,Utilities—Regulated Electric,Utilities,"Public Joint Stock Company TNS Energo Yaroslavl supplies electricity to the wholesale and retail markets in Russia. The company sells electricity to industrial enterprises, small and medium businesses, public sector institutions, and residential customers. It serves approximately 15,000 industrial and 600,000 household customers. The company was formerly known as Open Joint Stock Company Yaroslavl Retail Company and changed its name to Public Joint Stock Company TNS Energo Yaroslavl in June 2015. The company was founded in 1936 and is based in Yaroslavl, Russia. Public Joint Stock Company TNS Energo Yaroslavl is a subsidiary of Public Joint Stock Company Group of Companies TNS energo.",526,"{'maxAge': 1, 'name': 'Mr. Kirill Valentinovich Litvinenko', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,1467072000,0.0,0.436502,491.4286,40,40,0,0,0,172.0,174.0,10000,10000,3322953984,172.0,174.0,0.16217747,174.0,174.0,0.0,0.0,RUB,4476152832,0.0018000001,523565,17143600,0.97125,0.0,43.607,3.944321,1672444800,1703980800,1672444800,36980000,0.35,0.218,18.097,MCX,EQUITY,YRSB.ME,YRSB.ME,TNS ENERGO YAROSAV,Public Joint Stock Company TNS Energo Yaroslavl,1323754200,Europe/Moscow,MSK,10800000,172.0,none,77117000,4.498,247340992,1600066048,0.797,0.802,20489615360,212.749,1195.148,0.0135699995,0.05499,23744876,430735008,0.002,0.44959,0.01207,0.00736,RUB,
