,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,299 Ruijin Nan Road,Huangpu District,Shanghai,200023,China,86 21 6302 6789,86 21 5352 2427,https://www.ydauto.com.cn,Auto & Truck Dealerships,Consumer Cyclical,"China Yongda Automobiles Services Holdings Limited, an investment holding company, operates as a passenger vehicle retailer and service provider in the People's Republic of China. It operates through Passenger Vehicle Sales and Services and Automobile Operating Lease Services segments. The company focuses on luxury and ultra-luxury brands. It offers after-sales, automobile operating lease, repair and maintenance, and automobile extended products and services, as well as distributes automobile insurance and financial products. The company also provides pre-owned vehicles and automobile rental services, as well as offers services primarily through its 4S dealerships, including sales, spare parts, service, and survey. China Yongda Automobiles Services Holdings Limited was founded in 1991 and is headquartered in Shanghai, the People's Republic of China.",16901,"{'maxAge': 1, 'name': 'Mr. Tak On  Cheung', 'age': 55, 'title': 'Chairman of Directors', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 342912, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.05,0.1462,1694044800,0.4936,1.576576,4.4,470,470,275,0,0,0.356,0.408,1170000,1170000,713581440,0.334,0.86,0.009452137,0.37896,0.568095,0.397,1.127841,EUR,4513882112,0.01545,1309336237,1935010048,0.32646,0.37088,7.184,0.04899777,1672444800,1703980800,1688083200,-0.396,1166231040,0.08,0.06,1.626,FRA,EQUITY,1CY.F,1CY.F,"CHINA YONG.AUTOM.S.HD-,01",China Yongda Automobiles Services Holdings Limited,1343628000,Europe/Berlin,CEST,7200000,0.352,none,1878812032,0.964,2776402432,5243701760,0.508,1.221,75494187008,36.257,38.579,0.03874,0.08534,6389343000,-0.386,0.111,0.07827,0.03678,0.02493,CNY,
1,299 Ruijin Nan Road,Huangpu District,Shanghai,200023,China,86 21 6302 6789,86 21 5352 2427,https://www.ydauto.com.cn,Auto & Truck Dealerships,Consumer Cyclical,"China Yongda Automobiles Services Holdings Limited, an investment holding company, operates as a passenger vehicle retailer and service provider in the People's Republic of China. It operates through Passenger Vehicle Sales and Services and Automobile Operating Lease Services segments. The company focuses on luxury and ultra-luxury brands. It offers after-sales, automobile operating lease, repair and maintenance, and automobile extended products and services, as well as distributes automobile insurance and financial products. The company also provides pre-owned vehicles and automobile rental services, as well as offers services primarily through its 4S dealerships, including sales, spare parts, service, and survey. China Yongda Automobiles Services Holdings Limited was founded in 1991 and is headquartered in Shanghai, the People's Republic of China.",16901,"{'maxAge': 1, 'name': 'Mr. Yue  Xu', 'age': 46, 'title': 'CEO, Pres & Vice Chairman', 'yearBorn': 1976, 'fiscalYear': 2022, 'totalPay': 184581, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.05,0.1462,1694044800,0.4936,1.576576,4.4,470,470,275,0,0,0.356,0.408,1170000,1170000,713581440,0.334,0.86,0.009452137,0.37896,0.568095,0.397,1.127841,EUR,4513882112,0.01545,1309336237,1935010048,0.32646,0.37088,7.184,0.04899777,1672444800,1703980800,1688083200,-0.396,1166231040,0.08,0.06,1.626,FRA,EQUITY,1CY.F,1CY.F,"CHINA YONG.AUTOM.S.HD-,01",China Yongda Automobiles Services Holdings Limited,1343628000,Europe/Berlin,CEST,7200000,0.352,none,1878812032,0.964,2776402432,5243701760,0.508,1.221,75494187008,36.257,38.579,0.03874,0.08534,6389343000,-0.386,0.111,0.07827,0.03678,0.02493,CNY,
2,299 Ruijin Nan Road,Huangpu District,Shanghai,200023,China,86 21 6302 6789,86 21 5352 2427,https://www.ydauto.com.cn,Auto & Truck Dealerships,Consumer Cyclical,"China Yongda Automobiles Services Holdings Limited, an investment holding company, operates as a passenger vehicle retailer and service provider in the People's Republic of China. It operates through Passenger Vehicle Sales and Services and Automobile Operating Lease Services segments. The company focuses on luxury and ultra-luxury brands. It offers after-sales, automobile operating lease, repair and maintenance, and automobile extended products and services, as well as distributes automobile insurance and financial products. The company also provides pre-owned vehicles and automobile rental services, as well as offers services primarily through its 4S dealerships, including sales, spare parts, service, and survey. China Yongda Automobiles Services Holdings Limited was founded in 1991 and is headquartered in Shanghai, the People's Republic of China.",16901,"{'maxAge': 1, 'name': 'Mr. Yingjie  Cai', 'age': 54, 'title': 'Exec. Vice Chairman', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 180321, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.05,0.1462,1694044800,0.4936,1.576576,4.4,470,470,275,0,0,0.356,0.408,1170000,1170000,713581440,0.334,0.86,0.009452137,0.37896,0.568095,0.397,1.127841,EUR,4513882112,0.01545,1309336237,1935010048,0.32646,0.37088,7.184,0.04899777,1672444800,1703980800,1688083200,-0.396,1166231040,0.08,0.06,1.626,FRA,EQUITY,1CY.F,1CY.F,"CHINA YONG.AUTOM.S.HD-,01",China Yongda Automobiles Services Holdings Limited,1343628000,Europe/Berlin,CEST,7200000,0.352,none,1878812032,0.964,2776402432,5243701760,0.508,1.221,75494187008,36.257,38.579,0.03874,0.08534,6389343000,-0.386,0.111,0.07827,0.03678,0.02493,CNY,
3,299 Ruijin Nan Road,Huangpu District,Shanghai,200023,China,86 21 6302 6789,86 21 5352 2427,https://www.ydauto.com.cn,Auto & Truck Dealerships,Consumer Cyclical,"China Yongda Automobiles Services Holdings Limited, an investment holding company, operates as a passenger vehicle retailer and service provider in the People's Republic of China. It operates through Passenger Vehicle Sales and Services and Automobile Operating Lease Services segments. The company focuses on luxury and ultra-luxury brands. It offers after-sales, automobile operating lease, repair and maintenance, and automobile extended products and services, as well as distributes automobile insurance and financial products. The company also provides pre-owned vehicles and automobile rental services, as well as offers services primarily through its 4S dealerships, including sales, spare parts, service, and survey. China Yongda Automobiles Services Holdings Limited was founded in 1991 and is headquartered in Shanghai, the People's Republic of China.",16901,"{'maxAge': 1, 'name': 'Mr. Zhigao  Wang', 'age': 53, 'title': 'Exec. Vice Chairman', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 167951, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.05,0.1462,1694044800,0.4936,1.576576,4.4,470,470,275,0,0,0.356,0.408,1170000,1170000,713581440,0.334,0.86,0.009452137,0.37896,0.568095,0.397,1.127841,EUR,4513882112,0.01545,1309336237,1935010048,0.32646,0.37088,7.184,0.04899777,1672444800,1703980800,1688083200,-0.396,1166231040,0.08,0.06,1.626,FRA,EQUITY,1CY.F,1CY.F,"CHINA YONG.AUTOM.S.HD-,01",China Yongda Automobiles Services Holdings Limited,1343628000,Europe/Berlin,CEST,7200000,0.352,none,1878812032,0.964,2776402432,5243701760,0.508,1.221,75494187008,36.257,38.579,0.03874,0.08534,6389343000,-0.386,0.111,0.07827,0.03678,0.02493,CNY,
4,299 Ruijin Nan Road,Huangpu District,Shanghai,200023,China,86 21 6302 6789,86 21 5352 2427,https://www.ydauto.com.cn,Auto & Truck Dealerships,Consumer Cyclical,"China Yongda Automobiles Services Holdings Limited, an investment holding company, operates as a passenger vehicle retailer and service provider in the People's Republic of China. It operates through Passenger Vehicle Sales and Services and Automobile Operating Lease Services segments. The company focuses on luxury and ultra-luxury brands. It offers after-sales, automobile operating lease, repair and maintenance, and automobile extended products and services, as well as distributes automobile insurance and financial products. The company also provides pre-owned vehicles and automobile rental services, as well as offers services primarily through its 4S dealerships, including sales, spare parts, service, and survey. China Yongda Automobiles Services Holdings Limited was founded in 1991 and is headquartered in Shanghai, the People's Republic of China.",16901,"{'maxAge': 1, 'name': 'Ms. Yi  Chen', 'age': 49, 'title': 'VP & Exec. Director', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 145548, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.05,0.1462,1694044800,0.4936,1.576576,4.4,470,470,275,0,0,0.356,0.408,1170000,1170000,713581440,0.334,0.86,0.009452137,0.37896,0.568095,0.397,1.127841,EUR,4513882112,0.01545,1309336237,1935010048,0.32646,0.37088,7.184,0.04899777,1672444800,1703980800,1688083200,-0.396,1166231040,0.08,0.06,1.626,FRA,EQUITY,1CY.F,1CY.F,"CHINA YONG.AUTOM.S.HD-,01",China Yongda Automobiles Services Holdings Limited,1343628000,Europe/Berlin,CEST,7200000,0.352,none,1878812032,0.964,2776402432,5243701760,0.508,1.221,75494187008,36.257,38.579,0.03874,0.08534,6389343000,-0.386,0.111,0.07827,0.03678,0.02493,CNY,
5,299 Ruijin Nan Road,Huangpu District,Shanghai,200023,China,86 21 6302 6789,86 21 5352 2427,https://www.ydauto.com.cn,Auto & Truck Dealerships,Consumer Cyclical,"China Yongda Automobiles Services Holdings Limited, an investment holding company, operates as a passenger vehicle retailer and service provider in the People's Republic of China. It operates through Passenger Vehicle Sales and Services and Automobile Operating Lease Services segments. The company focuses on luxury and ultra-luxury brands. It offers after-sales, automobile operating lease, repair and maintenance, and automobile extended products and services, as well as distributes automobile insurance and financial products. The company also provides pre-owned vehicles and automobile rental services, as well as offers services primarily through its 4S dealerships, including sales, spare parts, service, and survey. China Yongda Automobiles Services Holdings Limited was founded in 1991 and is headquartered in Shanghai, the People's Republic of China.",16901,"{'maxAge': 1, 'name': 'Mr. Liang  Tang', 'age': 43, 'title': 'VP & Exec. Director', 'yearBorn': 1979, 'fiscalYear': 2022, 'totalPay': 130430, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.05,0.1462,1694044800,0.4936,1.576576,4.4,470,470,275,0,0,0.356,0.408,1170000,1170000,713581440,0.334,0.86,0.009452137,0.37896,0.568095,0.397,1.127841,EUR,4513882112,0.01545,1309336237,1935010048,0.32646,0.37088,7.184,0.04899777,1672444800,1703980800,1688083200,-0.396,1166231040,0.08,0.06,1.626,FRA,EQUITY,1CY.F,1CY.F,"CHINA YONG.AUTOM.S.HD-,01",China Yongda Automobiles Services Holdings Limited,1343628000,Europe/Berlin,CEST,7200000,0.352,none,1878812032,0.964,2776402432,5243701760,0.508,1.221,75494187008,36.257,38.579,0.03874,0.08534,6389343000,-0.386,0.111,0.07827,0.03678,0.02493,CNY,
6,299 Ruijin Nan Road,Huangpu District,Shanghai,200023,China,86 21 6302 6789,86 21 5352 2427,https://www.ydauto.com.cn,Auto & Truck Dealerships,Consumer Cyclical,"China Yongda Automobiles Services Holdings Limited, an investment holding company, operates as a passenger vehicle retailer and service provider in the People's Republic of China. It operates through Passenger Vehicle Sales and Services and Automobile Operating Lease Services segments. The company focuses on luxury and ultra-luxury brands. It offers after-sales, automobile operating lease, repair and maintenance, and automobile extended products and services, as well as distributes automobile insurance and financial products. The company also provides pre-owned vehicles and automobile rental services, as well as offers services primarily through its 4S dealerships, including sales, spare parts, service, and survey. China Yongda Automobiles Services Holdings Limited was founded in 1991 and is headquartered in Shanghai, the People's Republic of China.",16901,"{'maxAge': 1, 'name': 'Mr. Austin  Mak', 'title': 'Gen. Mang. of Corp. Fin. / Investors Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.05,0.1462,1694044800,0.4936,1.576576,4.4,470,470,275,0,0,0.356,0.408,1170000,1170000,713581440,0.334,0.86,0.009452137,0.37896,0.568095,0.397,1.127841,EUR,4513882112,0.01545,1309336237,1935010048,0.32646,0.37088,7.184,0.04899777,1672444800,1703980800,1688083200,-0.396,1166231040,0.08,0.06,1.626,FRA,EQUITY,1CY.F,1CY.F,"CHINA YONG.AUTOM.S.HD-,01",China Yongda Automobiles Services Holdings Limited,1343628000,Europe/Berlin,CEST,7200000,0.352,none,1878812032,0.964,2776402432,5243701760,0.508,1.221,75494187008,36.257,38.579,0.03874,0.08534,6389343000,-0.386,0.111,0.07827,0.03678,0.02493,CNY,
7,299 Ruijin Nan Road,Huangpu District,Shanghai,200023,China,86 21 6302 6789,86 21 5352 2427,https://www.ydauto.com.cn,Auto & Truck Dealerships,Consumer Cyclical,"China Yongda Automobiles Services Holdings Limited, an investment holding company, operates as a passenger vehicle retailer and service provider in the People's Republic of China. It operates through Passenger Vehicle Sales and Services and Automobile Operating Lease Services segments. The company focuses on luxury and ultra-luxury brands. It offers after-sales, automobile operating lease, repair and maintenance, and automobile extended products and services, as well as distributes automobile insurance and financial products. The company also provides pre-owned vehicles and automobile rental services, as well as offers services primarily through its 4S dealerships, including sales, spare parts, service, and survey. China Yongda Automobiles Services Holdings Limited was founded in 1991 and is headquartered in Shanghai, the People's Republic of China.",16901,"{'maxAge': 1, 'name': 'Ms. Hong  Zhang', 'age': 38, 'title': 'VP & Joint Company Sec.', 'yearBorn': 1984, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.05,0.1462,1694044800,0.4936,1.576576,4.4,470,470,275,0,0,0.356,0.408,1170000,1170000,713581440,0.334,0.86,0.009452137,0.37896,0.568095,0.397,1.127841,EUR,4513882112,0.01545,1309336237,1935010048,0.32646,0.37088,7.184,0.04899777,1672444800,1703980800,1688083200,-0.396,1166231040,0.08,0.06,1.626,FRA,EQUITY,1CY.F,1CY.F,"CHINA YONG.AUTOM.S.HD-,01",China Yongda Automobiles Services Holdings Limited,1343628000,Europe/Berlin,CEST,7200000,0.352,none,1878812032,0.964,2776402432,5243701760,0.508,1.221,75494187008,36.257,38.579,0.03874,0.08534,6389343000,-0.386,0.111,0.07827,0.03678,0.02493,CNY,
8,299 Ruijin Nan Road,Huangpu District,Shanghai,200023,China,86 21 6302 6789,86 21 5352 2427,https://www.ydauto.com.cn,Auto & Truck Dealerships,Consumer Cyclical,"China Yongda Automobiles Services Holdings Limited, an investment holding company, operates as a passenger vehicle retailer and service provider in the People's Republic of China. It operates through Passenger Vehicle Sales and Services and Automobile Operating Lease Services segments. The company focuses on luxury and ultra-luxury brands. It offers after-sales, automobile operating lease, repair and maintenance, and automobile extended products and services, as well as distributes automobile insurance and financial products. The company also provides pre-owned vehicles and automobile rental services, as well as offers services primarily through its 4S dealerships, including sales, spare parts, service, and survey. China Yongda Automobiles Services Holdings Limited was founded in 1991 and is headquartered in Shanghai, the People's Republic of China.",16901,"{'maxAge': 1, 'name': 'Ms. Ka Man  So A.C.I.S., A.C.S., ACIS, ACS, FCIS, FCS', 'age': 48, 'title': 'Joint Company Sec.', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.05,0.1462,1694044800,0.4936,1.576576,4.4,470,470,275,0,0,0.356,0.408,1170000,1170000,713581440,0.334,0.86,0.009452137,0.37896,0.568095,0.397,1.127841,EUR,4513882112,0.01545,1309336237,1935010048,0.32646,0.37088,7.184,0.04899777,1672444800,1703980800,1688083200,-0.396,1166231040,0.08,0.06,1.626,FRA,EQUITY,1CY.F,1CY.F,"CHINA YONG.AUTOM.S.HD-,01",China Yongda Automobiles Services Holdings Limited,1343628000,Europe/Berlin,CEST,7200000,0.352,none,1878812032,0.964,2776402432,5243701760,0.508,1.221,75494187008,36.257,38.579,0.03874,0.08534,6389343000,-0.386,0.111,0.07827,0.03678,0.02493,CNY,
