,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,mostRecentQuarter,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,79 West Monroe Street,Suite 1007,Chicago,IL,60603,United States,312-345-5888,888-988-8130,https://www.unionmilk.com,Food Distribution,Consumer Defensive,"Tritent International Agriculture, Inc. focuses on the manufacture, processing, import and export, and distribution of dairy products in China. The company dairy products comprise infant formula, milk-based cereal, bee products, and related agricultural products. It intends to offer infant formula Steps 1, 2 & 3, children's milk-based cereal, milk-based meal substitute, colostrum supplement, and corn and soybean raw animal feed under the Union Milk brand. The company was founded in 1995 and is headquartered in Chicago, Illinois. Tritent International Agriculture, Inc. is a subsidiary of Tritent International Corp.","{'maxAge': 1, 'name': 'Mr. Nathaniel K. Hsieh', 'age': 57, 'title': 'Chairman, Chief Exec. Officer and Pres', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,1,1,2103,0,0,0.0,0.0,0,0,21004,0.0051,0.199,0.008692,0.036155,0.0,0.0,USD,-1654361,0.0,3388000,0.179,0.03463687,1333152000,1:2000,1341964800,PNK,EQUITY,UNMK,UNMK,TRITENT INTL AGRICULTURE INC NE,"Tritent International Agriculture, Inc.",1348579800,America/New_York,EDT,-14400000,0.0062,none,1697557,0.244,0,0.0,0.0,0.0,USD,
1,79 West Monroe Street,Suite 1007,Chicago,IL,60603,United States,312-345-5888,888-988-8130,https://www.unionmilk.com,Food Distribution,Consumer Defensive,"Tritent International Agriculture, Inc. focuses on the manufacture, processing, import and export, and distribution of dairy products in China. The company dairy products comprise infant formula, milk-based cereal, bee products, and related agricultural products. It intends to offer infant formula Steps 1, 2 & 3, children's milk-based cereal, milk-based meal substitute, colostrum supplement, and corn and soybean raw animal feed under the Union Milk brand. The company was founded in 1995 and is headquartered in Chicago, Illinois. Tritent International Agriculture, Inc. is a subsidiary of Tritent International Corp.","{'maxAge': 1, 'name': 'Ms. Dong  Han', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,1,1,2103,0,0,0.0,0.0,0,0,21004,0.0051,0.199,0.008692,0.036155,0.0,0.0,USD,-1654361,0.0,3388000,0.179,0.03463687,1333152000,1:2000,1341964800,PNK,EQUITY,UNMK,UNMK,TRITENT INTL AGRICULTURE INC NE,"Tritent International Agriculture, Inc.",1348579800,America/New_York,EDT,-14400000,0.0062,none,1697557,0.244,0,0.0,0.0,0.0,USD,
2,79 West Monroe Street,Suite 1007,Chicago,IL,60603,United States,312-345-5888,888-988-8130,https://www.unionmilk.com,Food Distribution,Consumer Defensive,"Tritent International Agriculture, Inc. focuses on the manufacture, processing, import and export, and distribution of dairy products in China. The company dairy products comprise infant formula, milk-based cereal, bee products, and related agricultural products. It intends to offer infant formula Steps 1, 2 & 3, children's milk-based cereal, milk-based meal substitute, colostrum supplement, and corn and soybean raw animal feed under the Union Milk brand. The company was founded in 1995 and is headquartered in Chicago, Illinois. Tritent International Agriculture, Inc. is a subsidiary of Tritent International Corp.","{'maxAge': 1, 'name': 'Dr. Geoff  Hsueh', 'title': 'Chief Scientific Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,1,1,2103,0,0,0.0,0.0,0,0,21004,0.0051,0.199,0.008692,0.036155,0.0,0.0,USD,-1654361,0.0,3388000,0.179,0.03463687,1333152000,1:2000,1341964800,PNK,EQUITY,UNMK,UNMK,TRITENT INTL AGRICULTURE INC NE,"Tritent International Agriculture, Inc.",1348579800,America/New_York,EDT,-14400000,0.0062,none,1697557,0.244,0,0.0,0.0,0.0,USD,
3,79 West Monroe Street,Suite 1007,Chicago,IL,60603,United States,312-345-5888,888-988-8130,https://www.unionmilk.com,Food Distribution,Consumer Defensive,"Tritent International Agriculture, Inc. focuses on the manufacture, processing, import and export, and distribution of dairy products in China. The company dairy products comprise infant formula, milk-based cereal, bee products, and related agricultural products. It intends to offer infant formula Steps 1, 2 & 3, children's milk-based cereal, milk-based meal substitute, colostrum supplement, and corn and soybean raw animal feed under the Union Milk brand. The company was founded in 1995 and is headquartered in Chicago, Illinois. Tritent International Agriculture, Inc. is a subsidiary of Tritent International Corp.","{'maxAge': 1, 'name': 'Dr. Brian  Gould', 'title': 'Economic Advisor and Independent Board Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,1,1,2103,0,0,0.0,0.0,0,0,21004,0.0051,0.199,0.008692,0.036155,0.0,0.0,USD,-1654361,0.0,3388000,0.179,0.03463687,1333152000,1:2000,1341964800,PNK,EQUITY,UNMK,UNMK,TRITENT INTL AGRICULTURE INC NE,"Tritent International Agriculture, Inc.",1348579800,America/New_York,EDT,-14400000,0.0062,none,1697557,0.244,0,0.0,0.0,0.0,USD,
4,79 West Monroe Street,Suite 1007,Chicago,IL,60603,United States,312-345-5888,888-988-8130,https://www.unionmilk.com,Food Distribution,Consumer Defensive,"Tritent International Agriculture, Inc. focuses on the manufacture, processing, import and export, and distribution of dairy products in China. The company dairy products comprise infant formula, milk-based cereal, bee products, and related agricultural products. It intends to offer infant formula Steps 1, 2 & 3, children's milk-based cereal, milk-based meal substitute, colostrum supplement, and corn and soybean raw animal feed under the Union Milk brand. The company was founded in 1995 and is headquartered in Chicago, Illinois. Tritent International Agriculture, Inc. is a subsidiary of Tritent International Corp.","{'maxAge': 1, 'name': 'Mr. William S. Moylan', 'title': 'Company Comptroller', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,1,1,2103,0,0,0.0,0.0,0,0,21004,0.0051,0.199,0.008692,0.036155,0.0,0.0,USD,-1654361,0.0,3388000,0.179,0.03463687,1333152000,1:2000,1341964800,PNK,EQUITY,UNMK,UNMK,TRITENT INTL AGRICULTURE INC NE,"Tritent International Agriculture, Inc.",1348579800,America/New_York,EDT,-14400000,0.0062,none,1697557,0.244,0,0.0,0.0,0.0,USD,
