,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Units 32/33,Level 3 22 Railway Road,Subiaco,WA,6008,Australia,61 8 9380 9920,61 8 9381 5064,https://www.pel.net.au,Uranium,Energy,"Peninsula Energy Limited, together with its subsidiaries, engages in the exploration, development, and mining of uranium deposits in the United States. Its flagship project is its 100% owned Lance uranium project located in Wyoming. The company was formerly known as Peninsula Minerals Limited and changed its name to Peninsula Energy Limited in November 2010. Peninsula Energy Limited was incorporated in 1993 and is based in Subiaco, Australia.","{'maxAge': 1, 'name': 'Mr. Wayne W. Heili B.Sc.', 'age': 56, 'title': 'MD, CEO & Director', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 462544, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.095,0.1,0.098,0.11,0.095,0.1,0.098,0.11,0.0,1.012762,-10.5,27215290,27215290,8481420,15624348,15624348,0.105,0.11,0,0,131990248,0.086,0.2,6.182213,0.11268,0.14032,0.0,0.0,AUD,105829248,-0.1666,1199162851,1257049984,0.042779997,0.24025999,0.074,1.4189188,1656547200,1688083200,1672444800,-3587000,-0.01,-0.01,1:40,1443398400,4.957,41.551,ASX,EQUITY,PEN.AX,PEN.AX,PENINSULA FPO,Peninsula Energy Limited,770428800,Australia/Sydney,AEST,36000000,0.105,0.3,0.2,0.25,0.26,1.7,buy,3,25098000,0.02,2547000,6000,1.866,4.047,21350000,0.006,0.02,0.01434,-0.04319,3051000,-10706750,-1422000,0.33,0.15338999,0.1193,0.11101,USD,
1,Units 32/33,Level 3 22 Railway Road,Subiaco,WA,6008,Australia,61 8 9380 9920,61 8 9381 5064,https://www.pel.net.au,Uranium,Energy,"Peninsula Energy Limited, together with its subsidiaries, engages in the exploration, development, and mining of uranium deposits in the United States. Its flagship project is its 100% owned Lance uranium project located in Wyoming. The company was formerly known as Peninsula Minerals Limited and changed its name to Peninsula Energy Limited in November 2010. Peninsula Energy Limited was incorporated in 1993 and is based in Subiaco, Australia.","{'maxAge': 1, 'name': 'Ms. Rachel Jane Rees B.Bus (Acc), FCA, FCIS, FTIA, Grad Dip CSA, MAICD', 'age': 53, 'title': 'CFO, Joint Company Sec. and Exec. Director of Fin. & Corp. Affairs', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 23573, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.095,0.1,0.098,0.11,0.095,0.1,0.098,0.11,0.0,1.012762,-10.5,27215290,27215290,8481420,15624348,15624348,0.105,0.11,0,0,131990248,0.086,0.2,6.182213,0.11268,0.14032,0.0,0.0,AUD,105829248,-0.1666,1199162851,1257049984,0.042779997,0.24025999,0.074,1.4189188,1656547200,1688083200,1672444800,-3587000,-0.01,-0.01,1:40,1443398400,4.957,41.551,ASX,EQUITY,PEN.AX,PEN.AX,PENINSULA FPO,Peninsula Energy Limited,770428800,Australia/Sydney,AEST,36000000,0.105,0.3,0.2,0.25,0.26,1.7,buy,3,25098000,0.02,2547000,6000,1.866,4.047,21350000,0.006,0.02,0.01434,-0.04319,3051000,-10706750,-1422000,0.33,0.15338999,0.1193,0.11101,USD,
2,Units 32/33,Level 3 22 Railway Road,Subiaco,WA,6008,Australia,61 8 9380 9920,61 8 9381 5064,https://www.pel.net.au,Uranium,Energy,"Peninsula Energy Limited, together with its subsidiaries, engages in the exploration, development, and mining of uranium deposits in the United States. Its flagship project is its 100% owned Lance uranium project located in Wyoming. The company was formerly known as Peninsula Minerals Limited and changed its name to Peninsula Energy Limited in November 2010. Peninsula Energy Limited was incorporated in 1993 and is based in Subiaco, Australia.","{'maxAge': 1, 'name': 'Mr. Ralph H. Knode III', 'title': 'CEO of Strata Energy Inc', 'fiscalYear': 2022, 'totalPay': 334510, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.095,0.1,0.098,0.11,0.095,0.1,0.098,0.11,0.0,1.012762,-10.5,27215290,27215290,8481420,15624348,15624348,0.105,0.11,0,0,131990248,0.086,0.2,6.182213,0.11268,0.14032,0.0,0.0,AUD,105829248,-0.1666,1199162851,1257049984,0.042779997,0.24025999,0.074,1.4189188,1656547200,1688083200,1672444800,-3587000,-0.01,-0.01,1:40,1443398400,4.957,41.551,ASX,EQUITY,PEN.AX,PEN.AX,PENINSULA FPO,Peninsula Energy Limited,770428800,Australia/Sydney,AEST,36000000,0.105,0.3,0.2,0.25,0.26,1.7,buy,3,25098000,0.02,2547000,6000,1.866,4.047,21350000,0.006,0.02,0.01434,-0.04319,3051000,-10706750,-1422000,0.33,0.15338999,0.1193,0.11101,USD,
3,Units 32/33,Level 3 22 Railway Road,Subiaco,WA,6008,Australia,61 8 9380 9920,61 8 9381 5064,https://www.pel.net.au,Uranium,Energy,"Peninsula Energy Limited, together with its subsidiaries, engages in the exploration, development, and mining of uranium deposits in the United States. Its flagship project is its 100% owned Lance uranium project located in Wyoming. The company was formerly known as Peninsula Minerals Limited and changed its name to Peninsula Energy Limited in November 2010. Peninsula Energy Limited was incorporated in 1993 and is based in Subiaco, Australia.","{'maxAge': 1, 'name': 'Mr. Jonathan David Whyte B.Com, B.Com., C.A., CA', 'age': 49, 'title': 'Joint Company Sec.', 'yearBorn': 1973, 'fiscalYear': 2021, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.095,0.1,0.098,0.11,0.095,0.1,0.098,0.11,0.0,1.012762,-10.5,27215290,27215290,8481420,15624348,15624348,0.105,0.11,0,0,131990248,0.086,0.2,6.182213,0.11268,0.14032,0.0,0.0,AUD,105829248,-0.1666,1199162851,1257049984,0.042779997,0.24025999,0.074,1.4189188,1656547200,1688083200,1672444800,-3587000,-0.01,-0.01,1:40,1443398400,4.957,41.551,ASX,EQUITY,PEN.AX,PEN.AX,PENINSULA FPO,Peninsula Energy Limited,770428800,Australia/Sydney,AEST,36000000,0.105,0.3,0.2,0.25,0.26,1.7,buy,3,25098000,0.02,2547000,6000,1.866,4.047,21350000,0.006,0.02,0.01434,-0.04319,3051000,-10706750,-1422000,0.33,0.15338999,0.1193,0.11101,USD,
