,address1,address2,city,zip,country,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Xiamen Xtep Tower,No. 89 Jiayi Road Guanyinshan Siming District,Xiamen,361008,China,https://www.xtep.com.hk,Apparel Retail,Consumer Cyclical,"Xtep International Holdings Limited engages in the design, development, manufacture, and marketing of sports footwear, apparel, and accessories for adults and children. It operates in three segments: Mass Market, Athleisure, and Professional Sports. The company sells its products primarily under the Xtep, K-Swiss, Palladium, Saucony, and Merrell brand names. It also operates stores in the Asia-Pacific, North America, Europe, the Middle East, and Africa regions. The company was founded in 1999 and is headquartered in Xiamen, the People's Republic of China.",9300,"{'maxAge': 1, 'name': 'Mr. Shui Po  Ding', 'age': 51, 'title': 'Founder, Exec. Chairman & CEO', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 726232, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.02,0.026400002,1693872000,0.4593,3.75,1.28566,18.5,1080,1080,138,0,0,0.935,0.95,850000,850000,2380681728,0.85,1.3,0.17289853,0.9225,1.03205,0.188,0.20324324,EUR,2204691200,0.07238,1226576595,2521489920,0.49131,0.20111999,3.458,0.26749566,1672444800,1703980800,1688083200,0.127,996678976,0.05,0.16,1.402,FRA,EQUITY,4QI.F,4QI.F,"XTEP INTL HOL.REGS HD-,01",Xtep International Holdings Limited,1212645600,Europe/Berlin,CEST,7200000,0.925,none,3730800128,1.478,1572060032,3531301120,1.359,2.053,13769241600,40.14,5.46,0.05511,0.11612,634705984,1105538048,0.143,0.148,0.41411,0.11417,0.10381,CNY,
1,Xiamen Xtep Tower,No. 89 Jiayi Road Guanyinshan Siming District,Xiamen,361008,China,https://www.xtep.com.hk,Apparel Retail,Consumer Cyclical,"Xtep International Holdings Limited engages in the design, development, manufacture, and marketing of sports footwear, apparel, and accessories for adults and children. It operates in three segments: Mass Market, Athleisure, and Professional Sports. The company sells its products primarily under the Xtep, K-Swiss, Palladium, Saucony, and Merrell brand names. It also operates stores in the Asia-Pacific, North America, Europe, the Middle East, and Africa regions. The company was founded in 1999 and is headquartered in Xiamen, the People's Republic of China.",9300,"{'maxAge': 1, 'name': 'Ms. Mei Qing  Ding', 'age': 49, 'title': 'VP & Exec. Director', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 497670, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.02,0.026400002,1693872000,0.4593,3.75,1.28566,18.5,1080,1080,138,0,0,0.935,0.95,850000,850000,2380681728,0.85,1.3,0.17289853,0.9225,1.03205,0.188,0.20324324,EUR,2204691200,0.07238,1226576595,2521489920,0.49131,0.20111999,3.458,0.26749566,1672444800,1703980800,1688083200,0.127,996678976,0.05,0.16,1.402,FRA,EQUITY,4QI.F,4QI.F,"XTEP INTL HOL.REGS HD-,01",Xtep International Holdings Limited,1212645600,Europe/Berlin,CEST,7200000,0.925,none,3730800128,1.478,1572060032,3531301120,1.359,2.053,13769241600,40.14,5.46,0.05511,0.11612,634705984,1105538048,0.143,0.148,0.41411,0.11417,0.10381,CNY,
2,Xiamen Xtep Tower,No. 89 Jiayi Road Guanyinshan Siming District,Xiamen,361008,China,https://www.xtep.com.hk,Apparel Retail,Consumer Cyclical,"Xtep International Holdings Limited engages in the design, development, manufacture, and marketing of sports footwear, apparel, and accessories for adults and children. It operates in three segments: Mass Market, Athleisure, and Professional Sports. The company sells its products primarily under the Xtep, K-Swiss, Palladium, Saucony, and Merrell brand names. It also operates stores in the Asia-Pacific, North America, Europe, the Middle East, and Africa regions. The company was founded in 1999 and is headquartered in Xiamen, the People's Republic of China.",9300,"{'maxAge': 1, 'name': 'Mr. Ming Zhong  Ding', 'age': 45, 'title': 'VP & Exec. Director', 'yearBorn': 1977, 'fiscalYear': 2022, 'totalPay': 366277, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.02,0.026400002,1693872000,0.4593,3.75,1.28566,18.5,1080,1080,138,0,0,0.935,0.95,850000,850000,2380681728,0.85,1.3,0.17289853,0.9225,1.03205,0.188,0.20324324,EUR,2204691200,0.07238,1226576595,2521489920,0.49131,0.20111999,3.458,0.26749566,1672444800,1703980800,1688083200,0.127,996678976,0.05,0.16,1.402,FRA,EQUITY,4QI.F,4QI.F,"XTEP INTL HOL.REGS HD-,01",Xtep International Holdings Limited,1212645600,Europe/Berlin,CEST,7200000,0.925,none,3730800128,1.478,1572060032,3531301120,1.359,2.053,13769241600,40.14,5.46,0.05511,0.11612,634705984,1105538048,0.143,0.148,0.41411,0.11417,0.10381,CNY,
3,Xiamen Xtep Tower,No. 89 Jiayi Road Guanyinshan Siming District,Xiamen,361008,China,https://www.xtep.com.hk,Apparel Retail,Consumer Cyclical,"Xtep International Holdings Limited engages in the design, development, manufacture, and marketing of sports footwear, apparel, and accessories for adults and children. It operates in three segments: Mass Market, Athleisure, and Professional Sports. The company sells its products primarily under the Xtep, K-Swiss, Palladium, Saucony, and Merrell brand names. It also operates stores in the Asia-Pacific, North America, Europe, the Middle East, and Africa regions. The company was founded in 1999 and is headquartered in Xiamen, the People's Republic of China.",9300,"{'maxAge': 1, 'name': 'Mr. Lo Bun  Yeung FCPA', 'age': 44, 'title': 'CFO, VP & Company Sec.', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.02,0.026400002,1693872000,0.4593,3.75,1.28566,18.5,1080,1080,138,0,0,0.935,0.95,850000,850000,2380681728,0.85,1.3,0.17289853,0.9225,1.03205,0.188,0.20324324,EUR,2204691200,0.07238,1226576595,2521489920,0.49131,0.20111999,3.458,0.26749566,1672444800,1703980800,1688083200,0.127,996678976,0.05,0.16,1.402,FRA,EQUITY,4QI.F,4QI.F,"XTEP INTL HOL.REGS HD-,01",Xtep International Holdings Limited,1212645600,Europe/Berlin,CEST,7200000,0.925,none,3730800128,1.478,1572060032,3531301120,1.359,2.053,13769241600,40.14,5.46,0.05511,0.11612,634705984,1105538048,0.143,0.148,0.41411,0.11417,0.10381,CNY,
4,Xiamen Xtep Tower,No. 89 Jiayi Road Guanyinshan Siming District,Xiamen,361008,China,https://www.xtep.com.hk,Apparel Retail,Consumer Cyclical,"Xtep International Holdings Limited engages in the design, development, manufacture, and marketing of sports footwear, apparel, and accessories for adults and children. It operates in three segments: Mass Market, Athleisure, and Professional Sports. The company sells its products primarily under the Xtep, K-Swiss, Palladium, Saucony, and Merrell brand names. It also operates stores in the Asia-Pacific, North America, Europe, the Middle East, and Africa regions. The company was founded in 1999 and is headquartered in Xiamen, the People's Republic of China.",9300,"{'maxAge': 1, 'name': 'Ms. Sophia  Wong', 'title': 'Director of Investor Relations and Corp. Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.02,0.026400002,1693872000,0.4593,3.75,1.28566,18.5,1080,1080,138,0,0,0.935,0.95,850000,850000,2380681728,0.85,1.3,0.17289853,0.9225,1.03205,0.188,0.20324324,EUR,2204691200,0.07238,1226576595,2521489920,0.49131,0.20111999,3.458,0.26749566,1672444800,1703980800,1688083200,0.127,996678976,0.05,0.16,1.402,FRA,EQUITY,4QI.F,4QI.F,"XTEP INTL HOL.REGS HD-,01",Xtep International Holdings Limited,1212645600,Europe/Berlin,CEST,7200000,0.925,none,3730800128,1.478,1572060032,3531301120,1.359,2.053,13769241600,40.14,5.46,0.05511,0.11612,634705984,1105538048,0.143,0.148,0.41411,0.11417,0.10381,CNY,
