,address1,address2,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1166 Alberni Street,Suite 1200,Vancouver,BC,V6E 3Z3,Canada,(604) 684-9497,604 669 2926,https://www.westerncopperandgold.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Western Copper and Gold Corporation, an exploration stage company, engages in the exploration and development of mineral properties in Canada. The company explores for gold, copper, silver, and molybdenum deposits. Its principal property is the Casino mineral property that comprise 1,136 full and partial quartz claims, and 55 placer claims located in Yukon, Canada. The company was formerly known as Western Copper Corporation and changed its name to Western Copper and Gold Corporation in October 2011. The company was incorporated in 2006 and is headquartered in Vancouver, Canada.",14,"{'maxAge': 1, 'name': 'Dr. Paul  West-Sells', 'title': 'Pres & CEO', 'fiscalYear': 2022, 'totalPay': 349656, 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,10,5,9,1693526400,1672444800,86400,4,1.42,1.43,1.41,1.47,1.42,1.43,1.41,1.47,0.0,2.314735,-73.0,122201,122201,109461,93660,93660,1.45,1.47,1100,1000,239283776,1.16,1.98,1.4976,1.6565,0.0,0.0,USD,198602592,0.0,147044275,162519008,797583,393201,1690761600,1693440000,0.0049,0.1567,0.17733999,5.95,0.0053,163892992,0.823,1.7739975,1672444800,1703980800,1688083200,-4076663,-0.02,-0.02,-53.758,0.123076916,0.14113986,ASE,EQUITY,WRN,WRN,Western Copper and Gold Corpora,Western Copper and Gold Corporation,1148045400,America/New_York,EDT,1b572d72-f920-3225-a4fe-60fb747a1055,finmb_27236007,-14400000,1.46,3.76,3.76,3.76,3.76,2.0,buy,1,38986184,0.24,-3694401,310492,11.242,11.514,0.232,-0.019270001,-0.033350002,-23100796,-3148176,0.0,0.0,0.0,CAD,
1,1166 Alberni Street,Suite 1200,Vancouver,BC,V6E 3Z3,Canada,(604) 684-9497,604 669 2926,https://www.westerncopperandgold.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Western Copper and Gold Corporation, an exploration stage company, engages in the exploration and development of mineral properties in Canada. The company explores for gold, copper, silver, and molybdenum deposits. Its principal property is the Casino mineral property that comprise 1,136 full and partial quartz claims, and 55 placer claims located in Yukon, Canada. The company was formerly known as Western Copper Corporation and changed its name to Western Copper and Gold Corporation in October 2011. The company was incorporated in 2006 and is headquartered in Vancouver, Canada.",14,"{'maxAge': 1, 'name': 'Mr. Varun  Prasad CPA, CGA', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 170027, 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,10,5,9,1693526400,1672444800,86400,4,1.42,1.43,1.41,1.47,1.42,1.43,1.41,1.47,0.0,2.314735,-73.0,122201,122201,109461,93660,93660,1.45,1.47,1100,1000,239283776,1.16,1.98,1.4976,1.6565,0.0,0.0,USD,198602592,0.0,147044275,162519008,797583,393201,1690761600,1693440000,0.0049,0.1567,0.17733999,5.95,0.0053,163892992,0.823,1.7739975,1672444800,1703980800,1688083200,-4076663,-0.02,-0.02,-53.758,0.123076916,0.14113986,ASE,EQUITY,WRN,WRN,Western Copper and Gold Corpora,Western Copper and Gold Corporation,1148045400,America/New_York,EDT,1b572d72-f920-3225-a4fe-60fb747a1055,finmb_27236007,-14400000,1.46,3.76,3.76,3.76,3.76,2.0,buy,1,38986184,0.24,-3694401,310492,11.242,11.514,0.232,-0.019270001,-0.033350002,-23100796,-3148176,0.0,0.0,0.0,CAD,
2,1166 Alberni Street,Suite 1200,Vancouver,BC,V6E 3Z3,Canada,(604) 684-9497,604 669 2926,https://www.westerncopperandgold.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Western Copper and Gold Corporation, an exploration stage company, engages in the exploration and development of mineral properties in Canada. The company explores for gold, copper, silver, and molybdenum deposits. Its principal property is the Casino mineral property that comprise 1,136 full and partial quartz claims, and 55 placer claims located in Yukon, Canada. The company was formerly known as Western Copper Corporation and changed its name to Western Copper and Gold Corporation in October 2011. The company was incorporated in 2006 and is headquartered in Vancouver, Canada.",14,"{'maxAge': 1, 'name': 'Mr. Kenneth  Engquist B.Sc.', 'title': 'Chief Operating Officer', 'fiscalYear': 2022, 'totalPay': 377575, 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,10,5,9,1693526400,1672444800,86400,4,1.42,1.43,1.41,1.47,1.42,1.43,1.41,1.47,0.0,2.314735,-73.0,122201,122201,109461,93660,93660,1.45,1.47,1100,1000,239283776,1.16,1.98,1.4976,1.6565,0.0,0.0,USD,198602592,0.0,147044275,162519008,797583,393201,1690761600,1693440000,0.0049,0.1567,0.17733999,5.95,0.0053,163892992,0.823,1.7739975,1672444800,1703980800,1688083200,-4076663,-0.02,-0.02,-53.758,0.123076916,0.14113986,ASE,EQUITY,WRN,WRN,Western Copper and Gold Corpora,Western Copper and Gold Corporation,1148045400,America/New_York,EDT,1b572d72-f920-3225-a4fe-60fb747a1055,finmb_27236007,-14400000,1.46,3.76,3.76,3.76,3.76,2.0,buy,1,38986184,0.24,-3694401,310492,11.242,11.514,0.232,-0.019270001,-0.033350002,-23100796,-3148176,0.0,0.0,0.0,CAD,
3,1166 Alberni Street,Suite 1200,Vancouver,BC,V6E 3Z3,Canada,(604) 684-9497,604 669 2926,https://www.westerncopperandgold.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Western Copper and Gold Corporation, an exploration stage company, engages in the exploration and development of mineral properties in Canada. The company explores for gold, copper, silver, and molybdenum deposits. Its principal property is the Casino mineral property that comprise 1,136 full and partial quartz claims, and 55 placer claims located in Yukon, Canada. The company was formerly known as Western Copper Corporation and changed its name to Western Copper and Gold Corporation in October 2011. The company was incorporated in 2006 and is headquartered in Vancouver, Canada.",14,"{'maxAge': 1, 'name': 'Mr. Cameron  Brown P.Eng.', 'title': 'Special Technical Advisor', 'fiscalYear': 2022, 'totalPay': 206098, 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,10,5,9,1693526400,1672444800,86400,4,1.42,1.43,1.41,1.47,1.42,1.43,1.41,1.47,0.0,2.314735,-73.0,122201,122201,109461,93660,93660,1.45,1.47,1100,1000,239283776,1.16,1.98,1.4976,1.6565,0.0,0.0,USD,198602592,0.0,147044275,162519008,797583,393201,1690761600,1693440000,0.0049,0.1567,0.17733999,5.95,0.0053,163892992,0.823,1.7739975,1672444800,1703980800,1688083200,-4076663,-0.02,-0.02,-53.758,0.123076916,0.14113986,ASE,EQUITY,WRN,WRN,Western Copper and Gold Corpora,Western Copper and Gold Corporation,1148045400,America/New_York,EDT,1b572d72-f920-3225-a4fe-60fb747a1055,finmb_27236007,-14400000,1.46,3.76,3.76,3.76,3.76,2.0,buy,1,38986184,0.24,-3694401,310492,11.242,11.514,0.232,-0.019270001,-0.033350002,-23100796,-3148176,0.0,0.0,0.0,CAD,
4,1166 Alberni Street,Suite 1200,Vancouver,BC,V6E 3Z3,Canada,(604) 684-9497,604 669 2926,https://www.westerncopperandgold.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Western Copper and Gold Corporation, an exploration stage company, engages in the exploration and development of mineral properties in Canada. The company explores for gold, copper, silver, and molybdenum deposits. Its principal property is the Casino mineral property that comprise 1,136 full and partial quartz claims, and 55 placer claims located in Yukon, Canada. The company was formerly known as Western Copper Corporation and changed its name to Western Copper and Gold Corporation in October 2011. The company was incorporated in 2006 and is headquartered in Vancouver, Canada.",14,"{'maxAge': 1, 'name': 'Ms. Shena  Shaw B.A.', 'title': 'VP of Environmental & Community Affairs', 'fiscalYear': 2022, 'totalPay': 184799, 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,10,5,9,1693526400,1672444800,86400,4,1.42,1.43,1.41,1.47,1.42,1.43,1.41,1.47,0.0,2.314735,-73.0,122201,122201,109461,93660,93660,1.45,1.47,1100,1000,239283776,1.16,1.98,1.4976,1.6565,0.0,0.0,USD,198602592,0.0,147044275,162519008,797583,393201,1690761600,1693440000,0.0049,0.1567,0.17733999,5.95,0.0053,163892992,0.823,1.7739975,1672444800,1703980800,1688083200,-4076663,-0.02,-0.02,-53.758,0.123076916,0.14113986,ASE,EQUITY,WRN,WRN,Western Copper and Gold Corpora,Western Copper and Gold Corporation,1148045400,America/New_York,EDT,1b572d72-f920-3225-a4fe-60fb747a1055,finmb_27236007,-14400000,1.46,3.76,3.76,3.76,3.76,2.0,buy,1,38986184,0.24,-3694401,310492,11.242,11.514,0.232,-0.019270001,-0.033350002,-23100796,-3148176,0.0,0.0,0.0,CAD,
5,1166 Alberni Street,Suite 1200,Vancouver,BC,V6E 3Z3,Canada,(604) 684-9497,604 669 2926,https://www.westerncopperandgold.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Western Copper and Gold Corporation, an exploration stage company, engages in the exploration and development of mineral properties in Canada. The company explores for gold, copper, silver, and molybdenum deposits. Its principal property is the Casino mineral property that comprise 1,136 full and partial quartz claims, and 55 placer claims located in Yukon, Canada. The company was formerly known as Western Copper Corporation and changed its name to Western Copper and Gold Corporation in October 2011. The company was incorporated in 2006 and is headquartered in Vancouver, Canada.",14,"{'maxAge': 1, 'name': 'Ms. Sandy  Noyes', 'title': 'Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,10,5,9,1693526400,1672444800,86400,4,1.42,1.43,1.41,1.47,1.42,1.43,1.41,1.47,0.0,2.314735,-73.0,122201,122201,109461,93660,93660,1.45,1.47,1100,1000,239283776,1.16,1.98,1.4976,1.6565,0.0,0.0,USD,198602592,0.0,147044275,162519008,797583,393201,1690761600,1693440000,0.0049,0.1567,0.17733999,5.95,0.0053,163892992,0.823,1.7739975,1672444800,1703980800,1688083200,-4076663,-0.02,-0.02,-53.758,0.123076916,0.14113986,ASE,EQUITY,WRN,WRN,Western Copper and Gold Corpora,Western Copper and Gold Corporation,1148045400,America/New_York,EDT,1b572d72-f920-3225-a4fe-60fb747a1055,finmb_27236007,-14400000,1.46,3.76,3.76,3.76,3.76,2.0,buy,1,38986184,0.24,-3694401,310492,11.242,11.514,0.232,-0.019270001,-0.033350002,-23100796,-3148176,0.0,0.0,0.0,CAD,
6,1166 Alberni Street,Suite 1200,Vancouver,BC,V6E 3Z3,Canada,(604) 684-9497,604 669 2926,https://www.westerncopperandgold.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Western Copper and Gold Corporation, an exploration stage company, engages in the exploration and development of mineral properties in Canada. The company explores for gold, copper, silver, and molybdenum deposits. Its principal property is the Casino mineral property that comprise 1,136 full and partial quartz claims, and 55 placer claims located in Yukon, Canada. The company was formerly known as Western Copper Corporation and changed its name to Western Copper and Gold Corporation in October 2011. The company was incorporated in 2006 and is headquartered in Vancouver, Canada.",14,"{'maxAge': 1, 'name': 'Ms. Julie Kim Pelly', 'title': 'Mang. of Communications & HR', 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,10,5,9,1693526400,1672444800,86400,4,1.42,1.43,1.41,1.47,1.42,1.43,1.41,1.47,0.0,2.314735,-73.0,122201,122201,109461,93660,93660,1.45,1.47,1100,1000,239283776,1.16,1.98,1.4976,1.6565,0.0,0.0,USD,198602592,0.0,147044275,162519008,797583,393201,1690761600,1693440000,0.0049,0.1567,0.17733999,5.95,0.0053,163892992,0.823,1.7739975,1672444800,1703980800,1688083200,-4076663,-0.02,-0.02,-53.758,0.123076916,0.14113986,ASE,EQUITY,WRN,WRN,Western Copper and Gold Corpora,Western Copper and Gold Corporation,1148045400,America/New_York,EDT,1b572d72-f920-3225-a4fe-60fb747a1055,finmb_27236007,-14400000,1.46,3.76,3.76,3.76,3.76,2.0,buy,1,38986184,0.24,-3694401,310492,11.242,11.514,0.232,-0.019270001,-0.033350002,-23100796,-3148176,0.0,0.0,0.0,CAD,
7,1166 Alberni Street,Suite 1200,Vancouver,BC,V6E 3Z3,Canada,(604) 684-9497,604 669 2926,https://www.westerncopperandgold.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Western Copper and Gold Corporation, an exploration stage company, engages in the exploration and development of mineral properties in Canada. The company explores for gold, copper, silver, and molybdenum deposits. Its principal property is the Casino mineral property that comprise 1,136 full and partial quartz claims, and 55 placer claims located in Yukon, Canada. The company was formerly known as Western Copper Corporation and changed its name to Western Copper and Gold Corporation in October 2011. The company was incorporated in 2006 and is headquartered in Vancouver, Canada.",14,"{'maxAge': 1, 'name': 'Mr. Jonathan  Clegg', 'title': 'Exec. VP of Engineering', 'fiscalYear': 2007, 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,10,5,9,1693526400,1672444800,86400,4,1.42,1.43,1.41,1.47,1.42,1.43,1.41,1.47,0.0,2.314735,-73.0,122201,122201,109461,93660,93660,1.45,1.47,1100,1000,239283776,1.16,1.98,1.4976,1.6565,0.0,0.0,USD,198602592,0.0,147044275,162519008,797583,393201,1690761600,1693440000,0.0049,0.1567,0.17733999,5.95,0.0053,163892992,0.823,1.7739975,1672444800,1703980800,1688083200,-4076663,-0.02,-0.02,-53.758,0.123076916,0.14113986,ASE,EQUITY,WRN,WRN,Western Copper and Gold Corpora,Western Copper and Gold Corporation,1148045400,America/New_York,EDT,1b572d72-f920-3225-a4fe-60fb747a1055,finmb_27236007,-14400000,1.46,3.76,3.76,3.76,3.76,2.0,buy,1,38986184,0.24,-3694401,310492,11.242,11.514,0.232,-0.019270001,-0.033350002,-23100796,-3148176,0.0,0.0,0.0,CAD,
8,1166 Alberni Street,Suite 1200,Vancouver,BC,V6E 3Z3,Canada,(604) 684-9497,604 669 2926,https://www.westerncopperandgold.com,Other Industrial Metals & Mining,Other Industrial Metals & Mining,Basic Materials,Basic Materials,"Western Copper and Gold Corporation, an exploration stage company, engages in the exploration and development of mineral properties in Canada. The company explores for gold, copper, silver, and molybdenum deposits. Its principal property is the Casino mineral property that comprise 1,136 full and partial quartz claims, and 55 placer claims located in Yukon, Canada. The company was formerly known as Western Copper Corporation and changed its name to Western Copper and Gold Corporation in October 2011. The company was incorporated in 2006 and is headquartered in Vancouver, Canada.",14,"{'maxAge': 1, 'name': 'Ms. Elena  Spivak B.E.', 'title': 'Paralegal & Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",10,5,10,5,9,1693526400,1672444800,86400,4,1.42,1.43,1.41,1.47,1.42,1.43,1.41,1.47,0.0,2.314735,-73.0,122201,122201,109461,93660,93660,1.45,1.47,1100,1000,239283776,1.16,1.98,1.4976,1.6565,0.0,0.0,USD,198602592,0.0,147044275,162519008,797583,393201,1690761600,1693440000,0.0049,0.1567,0.17733999,5.95,0.0053,163892992,0.823,1.7739975,1672444800,1703980800,1688083200,-4076663,-0.02,-0.02,-53.758,0.123076916,0.14113986,ASE,EQUITY,WRN,WRN,Western Copper and Gold Corpora,Western Copper and Gold Corporation,1148045400,America/New_York,EDT,1b572d72-f920-3225-a4fe-60fb747a1055,finmb_27236007,-14400000,1.46,3.76,3.76,3.76,3.76,2.0,buy,1,38986184,0.24,-3694401,310492,11.242,11.514,0.232,-0.019270001,-0.033350002,-23100796,-3148176,0.0,0.0,0.0,CAD,
