,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,South Quay House,Temple Back,Bristol,BS1 6FL,United Kingdom,44 11 7302 7000,https://www.unitegroup.com,REIT—Diversified,Real Estate,"Unite Group PLC, owns, manages, and develops purpose-built student accommodation facilities for the higher education sector in the United Kingdom. The company operates through Operations and Property segments. It manages rental properties, as well as offers asset management services. The company was founded in 1991 and is headquartered in Bristol, England.",1764,"{'maxAge': 1, 'name': 'Mr. Richard S. Smith', 'age': 48, 'title': 'CEO & Director', 'yearBorn': 1974, 'fiscalYear': 2022, 'totalPay': 866011, 'exercisedValue': 0, 'unexercisedValue': 2708566}",3,9,3,1,6,1693526400,1672444800,86400,2,928.5,936.0,915.5,939.5,928.5,936.0,915.5,939.5,0.34,0.0363,1694649600,0.9424,1.165915,2637.1428,19.9137,1890468,1890468,861644,710107,710107,927.0,1100.0,0,0,4036998912,773.0,1053.0,12.502319,933.68,935.1425,0.335,0.00036079698,GBp,5039928832,0.4314,397393813,435726016,0.0027200002,0.88736,9.593,96.21599,1672444800,1703980800,1688083200,-0.652,139300000,0.35,46.35,3.0,1000:1008,1394064000,15.608,22.057,LSE,EQUITY,UTG.L,UTG.L,UNITE GROUP PLC ORD 25P,Unite Group PLC,928220400,Europe/London,BST,3600000,923.0,1160.0,945.0,1061.82,1100.0,2.1,buy,11,65500000,0.164,228500000,1382200064,0.638,0.711,322900000,35.728,0.807,0.02537,0.03625,238000000,334262496,222500000,-0.653,0.088,0.78105,0.70765,0.68658996,GBP,2.5232
1,South Quay House,Temple Back,Bristol,BS1 6FL,United Kingdom,44 11 7302 7000,https://www.unitegroup.com,REIT—Diversified,Real Estate,"Unite Group PLC, owns, manages, and develops purpose-built student accommodation facilities for the higher education sector in the United Kingdom. The company operates through Operations and Property segments. It manages rental properties, as well as offers asset management services. The company was founded in 1991 and is headquartered in Bristol, England.",1764,"{'maxAge': 1, 'name': 'Mr. Joseph J. Lister', 'age': 51, 'title': 'CFO & Director', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 682292, 'exercisedValue': 0, 'unexercisedValue': 2181352}",3,9,3,1,6,1693526400,1672444800,86400,2,928.5,936.0,915.5,939.5,928.5,936.0,915.5,939.5,0.34,0.0363,1694649600,0.9424,1.165915,2637.1428,19.9137,1890468,1890468,861644,710107,710107,927.0,1100.0,0,0,4036998912,773.0,1053.0,12.502319,933.68,935.1425,0.335,0.00036079698,GBp,5039928832,0.4314,397393813,435726016,0.0027200002,0.88736,9.593,96.21599,1672444800,1703980800,1688083200,-0.652,139300000,0.35,46.35,3.0,1000:1008,1394064000,15.608,22.057,LSE,EQUITY,UTG.L,UTG.L,UNITE GROUP PLC ORD 25P,Unite Group PLC,928220400,Europe/London,BST,3600000,923.0,1160.0,945.0,1061.82,1100.0,2.1,buy,11,65500000,0.164,228500000,1382200064,0.638,0.711,322900000,35.728,0.807,0.02537,0.03625,238000000,334262496,222500000,-0.653,0.088,0.78105,0.70765,0.68658996,GBP,2.5232
2,South Quay House,Temple Back,Bristol,BS1 6FL,United Kingdom,44 11 7302 7000,https://www.unitegroup.com,REIT—Diversified,Real Estate,"Unite Group PLC, owns, manages, and develops purpose-built student accommodation facilities for the higher education sector in the United Kingdom. The company operates through Operations and Property segments. It manages rental properties, as well as offers asset management services. The company was founded in 1991 and is headquartered in Bristol, England.",1764,"{'maxAge': 1, 'name': 'Mr. Michael James Burt', 'title': 'Group Investment Director', 'exercisedValue': 0, 'unexercisedValue': 0}",3,9,3,1,6,1693526400,1672444800,86400,2,928.5,936.0,915.5,939.5,928.5,936.0,915.5,939.5,0.34,0.0363,1694649600,0.9424,1.165915,2637.1428,19.9137,1890468,1890468,861644,710107,710107,927.0,1100.0,0,0,4036998912,773.0,1053.0,12.502319,933.68,935.1425,0.335,0.00036079698,GBp,5039928832,0.4314,397393813,435726016,0.0027200002,0.88736,9.593,96.21599,1672444800,1703980800,1688083200,-0.652,139300000,0.35,46.35,3.0,1000:1008,1394064000,15.608,22.057,LSE,EQUITY,UTG.L,UTG.L,UNITE GROUP PLC ORD 25P,Unite Group PLC,928220400,Europe/London,BST,3600000,923.0,1160.0,945.0,1061.82,1100.0,2.1,buy,11,65500000,0.164,228500000,1382200064,0.638,0.711,322900000,35.728,0.807,0.02537,0.03625,238000000,334262496,222500000,-0.653,0.088,0.78105,0.70765,0.68658996,GBP,2.5232
3,South Quay House,Temple Back,Bristol,BS1 6FL,United Kingdom,44 11 7302 7000,https://www.unitegroup.com,REIT—Diversified,Real Estate,"Unite Group PLC, owns, manages, and develops purpose-built student accommodation facilities for the higher education sector in the United Kingdom. The company operates through Operations and Property segments. It manages rental properties, as well as offers asset management services. The company was founded in 1991 and is headquartered in Bristol, England.",1764,"{'maxAge': 1, 'name': 'Ms. Caroline  Hall', 'title': 'PA to CFO & Corp. Devel. Director', 'exercisedValue': 0, 'unexercisedValue': 0}",3,9,3,1,6,1693526400,1672444800,86400,2,928.5,936.0,915.5,939.5,928.5,936.0,915.5,939.5,0.34,0.0363,1694649600,0.9424,1.165915,2637.1428,19.9137,1890468,1890468,861644,710107,710107,927.0,1100.0,0,0,4036998912,773.0,1053.0,12.502319,933.68,935.1425,0.335,0.00036079698,GBp,5039928832,0.4314,397393813,435726016,0.0027200002,0.88736,9.593,96.21599,1672444800,1703980800,1688083200,-0.652,139300000,0.35,46.35,3.0,1000:1008,1394064000,15.608,22.057,LSE,EQUITY,UTG.L,UTG.L,UNITE GROUP PLC ORD 25P,Unite Group PLC,928220400,Europe/London,BST,3600000,923.0,1160.0,945.0,1061.82,1100.0,2.1,buy,11,65500000,0.164,228500000,1382200064,0.638,0.711,322900000,35.728,0.807,0.02537,0.03625,238000000,334262496,222500000,-0.653,0.088,0.78105,0.70765,0.68658996,GBP,2.5232
4,South Quay House,Temple Back,Bristol,BS1 6FL,United Kingdom,44 11 7302 7000,https://www.unitegroup.com,REIT—Diversified,Real Estate,"Unite Group PLC, owns, manages, and develops purpose-built student accommodation facilities for the higher education sector in the United Kingdom. The company operates through Operations and Property segments. It manages rental properties, as well as offers asset management services. The company was founded in 1991 and is headquartered in Bristol, England.",1764,"{'maxAge': 1, 'name': 'Mr. Christopher Robert Szpojnarowicz', 'age': 54, 'title': 'Company Sec., Head of Legal & Group Legal Director', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",3,9,3,1,6,1693526400,1672444800,86400,2,928.5,936.0,915.5,939.5,928.5,936.0,915.5,939.5,0.34,0.0363,1694649600,0.9424,1.165915,2637.1428,19.9137,1890468,1890468,861644,710107,710107,927.0,1100.0,0,0,4036998912,773.0,1053.0,12.502319,933.68,935.1425,0.335,0.00036079698,GBp,5039928832,0.4314,397393813,435726016,0.0027200002,0.88736,9.593,96.21599,1672444800,1703980800,1688083200,-0.652,139300000,0.35,46.35,3.0,1000:1008,1394064000,15.608,22.057,LSE,EQUITY,UTG.L,UTG.L,UNITE GROUP PLC ORD 25P,Unite Group PLC,928220400,Europe/London,BST,3600000,923.0,1160.0,945.0,1061.82,1100.0,2.1,buy,11,65500000,0.164,228500000,1382200064,0.638,0.711,322900000,35.728,0.807,0.02537,0.03625,238000000,334262496,222500000,-0.653,0.088,0.78105,0.70765,0.68658996,GBP,2.5232
5,South Quay House,Temple Back,Bristol,BS1 6FL,United Kingdom,44 11 7302 7000,https://www.unitegroup.com,REIT—Diversified,Real Estate,"Unite Group PLC, owns, manages, and develops purpose-built student accommodation facilities for the higher education sector in the United Kingdom. The company operates through Operations and Property segments. It manages rental properties, as well as offers asset management services. The company was founded in 1991 and is headquartered in Bristol, England.",1764,"{'maxAge': 1, 'name': 'Ms. Helene  Murphy', 'title': 'Group People Director', 'exercisedValue': 0, 'unexercisedValue': 0}",3,9,3,1,6,1693526400,1672444800,86400,2,928.5,936.0,915.5,939.5,928.5,936.0,915.5,939.5,0.34,0.0363,1694649600,0.9424,1.165915,2637.1428,19.9137,1890468,1890468,861644,710107,710107,927.0,1100.0,0,0,4036998912,773.0,1053.0,12.502319,933.68,935.1425,0.335,0.00036079698,GBp,5039928832,0.4314,397393813,435726016,0.0027200002,0.88736,9.593,96.21599,1672444800,1703980800,1688083200,-0.652,139300000,0.35,46.35,3.0,1000:1008,1394064000,15.608,22.057,LSE,EQUITY,UTG.L,UTG.L,UNITE GROUP PLC ORD 25P,Unite Group PLC,928220400,Europe/London,BST,3600000,923.0,1160.0,945.0,1061.82,1100.0,2.1,buy,11,65500000,0.164,228500000,1382200064,0.638,0.711,322900000,35.728,0.807,0.02537,0.03625,238000000,334262496,222500000,-0.653,0.088,0.78105,0.70765,0.68658996,GBP,2.5232
6,South Quay House,Temple Back,Bristol,BS1 6FL,United Kingdom,44 11 7302 7000,https://www.unitegroup.com,REIT—Diversified,Real Estate,"Unite Group PLC, owns, manages, and develops purpose-built student accommodation facilities for the higher education sector in the United Kingdom. The company operates through Operations and Property segments. It manages rental properties, as well as offers asset management services. The company was founded in 1991 and is headquartered in Bristol, England.",1764,"{'maxAge': 1, 'name': 'Mr. Karan  Khanna', 'title': 'Chief Customer Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,9,3,1,6,1693526400,1672444800,86400,2,928.5,936.0,915.5,939.5,928.5,936.0,915.5,939.5,0.34,0.0363,1694649600,0.9424,1.165915,2637.1428,19.9137,1890468,1890468,861644,710107,710107,927.0,1100.0,0,0,4036998912,773.0,1053.0,12.502319,933.68,935.1425,0.335,0.00036079698,GBp,5039928832,0.4314,397393813,435726016,0.0027200002,0.88736,9.593,96.21599,1672444800,1703980800,1688083200,-0.652,139300000,0.35,46.35,3.0,1000:1008,1394064000,15.608,22.057,LSE,EQUITY,UTG.L,UTG.L,UNITE GROUP PLC ORD 25P,Unite Group PLC,928220400,Europe/London,BST,3600000,923.0,1160.0,945.0,1061.82,1100.0,2.1,buy,11,65500000,0.164,228500000,1382200064,0.638,0.711,322900000,35.728,0.807,0.02537,0.03625,238000000,334262496,222500000,-0.653,0.088,0.78105,0.70765,0.68658996,GBP,2.5232
7,South Quay House,Temple Back,Bristol,BS1 6FL,United Kingdom,44 11 7302 7000,https://www.unitegroup.com,REIT—Diversified,Real Estate,"Unite Group PLC, owns, manages, and develops purpose-built student accommodation facilities for the higher education sector in the United Kingdom. The company operates through Operations and Property segments. It manages rental properties, as well as offers asset management services. The company was founded in 1991 and is headquartered in Bristol, England.",1764,"{'maxAge': 1, 'name': 'Paul  Sweeney', 'title': 'Chief Strategy Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,9,3,1,6,1693526400,1672444800,86400,2,928.5,936.0,915.5,939.5,928.5,936.0,915.5,939.5,0.34,0.0363,1694649600,0.9424,1.165915,2637.1428,19.9137,1890468,1890468,861644,710107,710107,927.0,1100.0,0,0,4036998912,773.0,1053.0,12.502319,933.68,935.1425,0.335,0.00036079698,GBp,5039928832,0.4314,397393813,435726016,0.0027200002,0.88736,9.593,96.21599,1672444800,1703980800,1688083200,-0.652,139300000,0.35,46.35,3.0,1000:1008,1394064000,15.608,22.057,LSE,EQUITY,UTG.L,UTG.L,UNITE GROUP PLC ORD 25P,Unite Group PLC,928220400,Europe/London,BST,3600000,923.0,1160.0,945.0,1061.82,1100.0,2.1,buy,11,65500000,0.164,228500000,1382200064,0.638,0.711,322900000,35.728,0.807,0.02537,0.03625,238000000,334262496,222500000,-0.653,0.088,0.78105,0.70765,0.68658996,GBP,2.5232
