,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,grossProfits,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1000 South Hope Street,Suite 528,Los Angeles,CA,90015,United States,310-746-8149,https://www.tfnthefootballnetwork.net,Broadcasting,Communication Services,"The Football Network (TFN) specializes in coverage of football. TFN produces a radio show, ""TFN's Football Focus"", which is carried on radio stations nationwide. The company is developing a 24-hour cable television channel devoted exclusively to football, providing coverage of the sport, its players, behind the scenes reports, and shows devoted to football-related topics. It has offices in Marina Del Rey, California and Lynnfield Massachusetts.","{'maxAge': 1, 'name': 'Mr. Jerry  Solomon', 'title': 'Chief Exec. Officer, Pres and Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,28.62033,100,100,55555,0,0,6485,1e-06,0.0003,0.20020993,0.0001,0.000179,0.0,0.0,USD,0.0,6485040128,978220800,1009756800,985996800,-1319591,PNK,EQUITY,TFBN,TFBN,TFN FOOTBALL NETWORK INC,TFN Football Network,1363872600,America/New_York,EDT,-14400000,1e-06,none,18112,-1299196,100000,0.076,0.55,32391,-70793,-1105474,18.812,-1.80362,0.0,-40.616,USD,
