,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240197/blackrock-global-opportunities-equity-trust-fund,Asset Management,Financial Services,"BlackRock Enhanced Global Dividend Trust is a closed ended equity mutual fund launched by BlackRock, Inc. The fund is co-managed by BlackRock Advisors, LLC and BlackRock International Limited. It invests in public equity markets across the globe. The fund seeks to invest in stocks of companies operating across diversified sectors. It invests in stocks of companies across all market capitalizations. The fund also invests through derivatives, with an emphasis on options on equity securities or indices. It benchmarks the performance of its portfolio against the S&P Global Broad Market Index. The fund was formerly known as BlackRock Global Opportunities Equity Trust. BlackRock Enhanced Global Dividend Trust was formed on May 31, 2005 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Charles Choon Sik Park', 'age': 55, 'title': 'Chief Compliance Officer and Anti-Money Laundering Officer', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.79,9.71,9.67,9.76,9.79,9.71,9.67,9.76,0.76,0.078,1694649600,0.6407,7.36,0.92289,8.211864,173417,173417,112048,108530,108530,9.62,9.95,1100,1800,603021248,8.52,10.61,31.222164,9.9636,9.9643,0.756,0.077221654,USD,3.69945,62231300,39938,17408,1690761600,1693440000,0.00059999997,0.0,0.41457,0.35,0.00059999997,11.59,0.83606553,1672444800,1703980800,1688083200,71450768,1.18,NYQ,EQUITY,BOE,BOE,Blackrock Enhanced Global Divid,BlackRock Enhanced Global Dividend Trust,1117114200,America/New_York,EDT,-14400000,9.69,none,24,0.0,121987,0.775,0.784,19313884,0.017,0.31,0.01097,0.09985,19327299,6557821,55077752,-0.001,1.0,0.0,0.67085,USD,
1,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240197/blackrock-global-opportunities-equity-trust-fund,Asset Management,Financial Services,"BlackRock Enhanced Global Dividend Trust is a closed ended equity mutual fund launched by BlackRock, Inc. The fund is co-managed by BlackRock Advisors, LLC and BlackRock International Limited. It invests in public equity markets across the globe. The fund seeks to invest in stocks of companies operating across diversified sectors. It invests in stocks of companies across all market capitalizations. The fund also invests through derivatives, with an emphasis on options on equity securities or indices. It benchmarks the performance of its portfolio against the S&P Global Broad Market Index. The fund was formerly known as BlackRock Global Opportunities Equity Trust. BlackRock Enhanced Global Dividend Trust was formed on May 31, 2005 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Kyle G. McClements C.F.A., CFA', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.79,9.71,9.67,9.76,9.79,9.71,9.67,9.76,0.76,0.078,1694649600,0.6407,7.36,0.92289,8.211864,173417,173417,112048,108530,108530,9.62,9.95,1100,1800,603021248,8.52,10.61,31.222164,9.9636,9.9643,0.756,0.077221654,USD,3.69945,62231300,39938,17408,1690761600,1693440000,0.00059999997,0.0,0.41457,0.35,0.00059999997,11.59,0.83606553,1672444800,1703980800,1688083200,71450768,1.18,NYQ,EQUITY,BOE,BOE,Blackrock Enhanced Global Divid,BlackRock Enhanced Global Dividend Trust,1117114200,America/New_York,EDT,-14400000,9.69,none,24,0.0,121987,0.775,0.784,19313884,0.017,0.31,0.01097,0.09985,19327299,6557821,55077752,-0.001,1.0,0.0,0.67085,USD,
2,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240197/blackrock-global-opportunities-equity-trust-fund,Asset Management,Financial Services,"BlackRock Enhanced Global Dividend Trust is a closed ended equity mutual fund launched by BlackRock, Inc. The fund is co-managed by BlackRock Advisors, LLC and BlackRock International Limited. It invests in public equity markets across the globe. The fund seeks to invest in stocks of companies operating across diversified sectors. It invests in stocks of companies across all market capitalizations. The fund also invests through derivatives, with an emphasis on options on equity securities or indices. It benchmarks the performance of its portfolio against the S&P Global Broad Market Index. The fund was formerly known as BlackRock Global Opportunities Equity Trust. BlackRock Enhanced Global Dividend Trust was formed on May 31, 2005 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Thomas P. Callan C.F.A.', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.79,9.71,9.67,9.76,9.79,9.71,9.67,9.76,0.76,0.078,1694649600,0.6407,7.36,0.92289,8.211864,173417,173417,112048,108530,108530,9.62,9.95,1100,1800,603021248,8.52,10.61,31.222164,9.9636,9.9643,0.756,0.077221654,USD,3.69945,62231300,39938,17408,1690761600,1693440000,0.00059999997,0.0,0.41457,0.35,0.00059999997,11.59,0.83606553,1672444800,1703980800,1688083200,71450768,1.18,NYQ,EQUITY,BOE,BOE,Blackrock Enhanced Global Divid,BlackRock Enhanced Global Dividend Trust,1117114200,America/New_York,EDT,-14400000,9.69,none,24,0.0,121987,0.775,0.784,19313884,0.017,0.31,0.01097,0.09985,19327299,6557821,55077752,-0.001,1.0,0.0,0.67085,USD,
3,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240197/blackrock-global-opportunities-equity-trust-fund,Asset Management,Financial Services,"BlackRock Enhanced Global Dividend Trust is a closed ended equity mutual fund launched by BlackRock, Inc. The fund is co-managed by BlackRock Advisors, LLC and BlackRock International Limited. It invests in public equity markets across the globe. The fund seeks to invest in stocks of companies operating across diversified sectors. It invests in stocks of companies across all market capitalizations. The fund also invests through derivatives, with an emphasis on options on equity securities or indices. It benchmarks the performance of its portfolio against the S&P Global Broad Market Index. The fund was formerly known as BlackRock Global Opportunities Equity Trust. BlackRock Enhanced Global Dividend Trust was formed on May 31, 2005 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Simon  McGeough', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.79,9.71,9.67,9.76,9.79,9.71,9.67,9.76,0.76,0.078,1694649600,0.6407,7.36,0.92289,8.211864,173417,173417,112048,108530,108530,9.62,9.95,1100,1800,603021248,8.52,10.61,31.222164,9.9636,9.9643,0.756,0.077221654,USD,3.69945,62231300,39938,17408,1690761600,1693440000,0.00059999997,0.0,0.41457,0.35,0.00059999997,11.59,0.83606553,1672444800,1703980800,1688083200,71450768,1.18,NYQ,EQUITY,BOE,BOE,Blackrock Enhanced Global Divid,BlackRock Enhanced Global Dividend Trust,1117114200,America/New_York,EDT,-14400000,9.69,none,24,0.0,121987,0.775,0.784,19313884,0.017,0.31,0.01097,0.09985,19327299,6557821,55077752,-0.001,1.0,0.0,0.67085,USD,
4,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240197/blackrock-global-opportunities-equity-trust-fund,Asset Management,Financial Services,"BlackRock Enhanced Global Dividend Trust is a closed ended equity mutual fund launched by BlackRock, Inc. The fund is co-managed by BlackRock Advisors, LLC and BlackRock International Limited. It invests in public equity markets across the globe. The fund seeks to invest in stocks of companies operating across diversified sectors. It invests in stocks of companies across all market capitalizations. The fund also invests through derivatives, with an emphasis on options on equity securities or indices. It benchmarks the performance of its portfolio against the S&P Global Broad Market Index. The fund was formerly known as BlackRock Global Opportunities Equity Trust. BlackRock Enhanced Global Dividend Trust was formed on May 31, 2005 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Dr. Erin  Xie Ph.D.', 'age': 54, 'title': 'Portfolio Mang.', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.79,9.71,9.67,9.76,9.79,9.71,9.67,9.76,0.76,0.078,1694649600,0.6407,7.36,0.92289,8.211864,173417,173417,112048,108530,108530,9.62,9.95,1100,1800,603021248,8.52,10.61,31.222164,9.9636,9.9643,0.756,0.077221654,USD,3.69945,62231300,39938,17408,1690761600,1693440000,0.00059999997,0.0,0.41457,0.35,0.00059999997,11.59,0.83606553,1672444800,1703980800,1688083200,71450768,1.18,NYQ,EQUITY,BOE,BOE,Blackrock Enhanced Global Divid,BlackRock Enhanced Global Dividend Trust,1117114200,America/New_York,EDT,-14400000,9.69,none,24,0.0,121987,0.775,0.784,19313884,0.017,0.31,0.01097,0.09985,19327299,6557821,55077752,-0.001,1.0,0.0,0.67085,USD,
5,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240197/blackrock-global-opportunities-equity-trust-fund,Asset Management,Financial Services,"BlackRock Enhanced Global Dividend Trust is a closed ended equity mutual fund launched by BlackRock, Inc. The fund is co-managed by BlackRock Advisors, LLC and BlackRock International Limited. It invests in public equity markets across the globe. The fund seeks to invest in stocks of companies operating across diversified sectors. It invests in stocks of companies across all market capitalizations. The fund also invests through derivatives, with an emphasis on options on equity securities or indices. It benchmarks the performance of its portfolio against the S&P Global Broad Market Index. The fund was formerly known as BlackRock Global Opportunities Equity Trust. BlackRock Enhanced Global Dividend Trust was formed on May 31, 2005 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Christopher M. Accettella', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.79,9.71,9.67,9.76,9.79,9.71,9.67,9.76,0.76,0.078,1694649600,0.6407,7.36,0.92289,8.211864,173417,173417,112048,108530,108530,9.62,9.95,1100,1800,603021248,8.52,10.61,31.222164,9.9636,9.9643,0.756,0.077221654,USD,3.69945,62231300,39938,17408,1690761600,1693440000,0.00059999997,0.0,0.41457,0.35,0.00059999997,11.59,0.83606553,1672444800,1703980800,1688083200,71450768,1.18,NYQ,EQUITY,BOE,BOE,Blackrock Enhanced Global Divid,BlackRock Enhanced Global Dividend Trust,1117114200,America/New_York,EDT,-14400000,9.69,none,24,0.0,121987,0.775,0.784,19313884,0.017,0.31,0.01097,0.09985,19327299,6557821,55077752,-0.001,1.0,0.0,0.67085,USD,
6,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240197/blackrock-global-opportunities-equity-trust-fund,Asset Management,Financial Services,"BlackRock Enhanced Global Dividend Trust is a closed ended equity mutual fund launched by BlackRock, Inc. The fund is co-managed by BlackRock Advisors, LLC and BlackRock International Limited. It invests in public equity markets across the globe. The fund seeks to invest in stocks of companies operating across diversified sectors. It invests in stocks of companies across all market capitalizations. The fund also invests through derivatives, with an emphasis on options on equity securities or indices. It benchmarks the performance of its portfolio against the S&P Global Broad Market Index. The fund was formerly known as BlackRock Global Opportunities Equity Trust. BlackRock Enhanced Global Dividend Trust was formed on May 31, 2005 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Stuart Edward Reeve', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.79,9.71,9.67,9.76,9.79,9.71,9.67,9.76,0.76,0.078,1694649600,0.6407,7.36,0.92289,8.211864,173417,173417,112048,108530,108530,9.62,9.95,1100,1800,603021248,8.52,10.61,31.222164,9.9636,9.9643,0.756,0.077221654,USD,3.69945,62231300,39938,17408,1690761600,1693440000,0.00059999997,0.0,0.41457,0.35,0.00059999997,11.59,0.83606553,1672444800,1703980800,1688083200,71450768,1.18,NYQ,EQUITY,BOE,BOE,Blackrock Enhanced Global Divid,BlackRock Enhanced Global Dividend Trust,1117114200,America/New_York,EDT,-14400000,9.69,none,24,0.0,121987,0.775,0.784,19313884,0.017,0.31,0.01097,0.09985,19327299,6557821,55077752,-0.001,1.0,0.0,0.67085,USD,
7,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240197/blackrock-global-opportunities-equity-trust-fund,Asset Management,Financial Services,"BlackRock Enhanced Global Dividend Trust is a closed ended equity mutual fund launched by BlackRock, Inc. The fund is co-managed by BlackRock Advisors, LLC and BlackRock International Limited. It invests in public equity markets across the globe. The fund seeks to invest in stocks of companies operating across diversified sectors. It invests in stocks of companies across all market capitalizations. The fund also invests through derivatives, with an emphasis on options on equity securities or indices. It benchmarks the performance of its portfolio against the S&P Global Broad Market Index. The fund was formerly known as BlackRock Global Opportunities Equity Trust. BlackRock Enhanced Global Dividend Trust was formed on May 31, 2005 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Andrew  Wheatley-Hubbard C.F.A., CFA', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.79,9.71,9.67,9.76,9.79,9.71,9.67,9.76,0.76,0.078,1694649600,0.6407,7.36,0.92289,8.211864,173417,173417,112048,108530,108530,9.62,9.95,1100,1800,603021248,8.52,10.61,31.222164,9.9636,9.9643,0.756,0.077221654,USD,3.69945,62231300,39938,17408,1690761600,1693440000,0.00059999997,0.0,0.41457,0.35,0.00059999997,11.59,0.83606553,1672444800,1703980800,1688083200,71450768,1.18,NYQ,EQUITY,BOE,BOE,Blackrock Enhanced Global Divid,BlackRock Enhanced Global Dividend Trust,1117114200,America/New_York,EDT,-14400000,9.69,none,24,0.0,121987,0.775,0.784,19313884,0.017,0.31,0.01097,0.09985,19327299,6557821,55077752,-0.001,1.0,0.0,0.67085,USD,
