,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1320 Boulevard Graham,Suite 132,Montreal,QC,H3P 3C8,Canada,(514) 951-4411,https://www.ayagoldsilver.com,Silver,Silver,Basic Materials,Basic Materials,"Aya Gold & Silver Inc., together with its subsidiaries, engages in the acquisition, exploration, evaluation, and development of precious metal properties in Morocco. The company primarily explores for gold, silver, zinc, lead, tungsten, molybdenum, uranium, and copper deposits. Its flagship project is the Zgounder property located approximately 265 kms east of Agadir in the Proterozoic Siroua Massif of the Anti-Atlas Range, Morocco. The company was incorporated in 2007 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Benoit  La Salle CPA, F.C.A., FCA, FCPA, M.B.A., MBA', 'age': 67, 'title': 'Pres, CEO & Director', 'yearBorn': 1955, 'fiscalYear': 2022, 'totalPay': 999000, 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,6,8,8,1693526400,1672444800,86400,2,7.43,7.53,7.51,7.86,7.43,7.53,7.51,7.86,0.0,1.160228,257.6667,21.472221,819720,819720,172577,246950,246950,7.69,7.74,925041344,6.59,11.39,22.798914,8.1714,8.78305,0.0,0.0,CAD,868760704,0.07129,105286016,119669000,413605,339401,1690761600,1693440000,0.0034999999,0.14008,0.33947,2.38,119669000,1.726,4.4785633,1672444800,1703980800,1688083200,2892615,0.03,0.36,1:4,1519948800,21.412,98.493,0.018445373,0.14113986,TOR,EQUITY,AYA.TO,AYA.TO,AYA GOLD AND SILVER INC,Aya Gold & Silver Inc.,1216906200,America/Toronto,EDT,ad564029-fcb5-3de4-ad33-053826faf9bd,finmb_44699093,-14400000,7.73,16.96,11.47,14.11,13.97,1.9,buy,7,49568000,0.42,8820504,627000,1.883,2.264,40573920,0.301,0.368,0.0041,0.01833,10283977,-73180464,17077774,0.122,0.25441998,0.21739,0.0327,USD,
1,1320 Boulevard Graham,Suite 132,Montreal,QC,H3P 3C8,Canada,(514) 951-4411,https://www.ayagoldsilver.com,Silver,Silver,Basic Materials,Basic Materials,"Aya Gold & Silver Inc., together with its subsidiaries, engages in the acquisition, exploration, evaluation, and development of precious metal properties in Morocco. The company primarily explores for gold, silver, zinc, lead, tungsten, molybdenum, uranium, and copper deposits. Its flagship project is the Zgounder property located approximately 265 kms east of Agadir in the Proterozoic Siroua Massif of the Anti-Atlas Range, Morocco. The company was incorporated in 2007 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Ugo  Landry-Tolszczuk C.F.A.', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 594500, 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,6,8,8,1693526400,1672444800,86400,2,7.43,7.53,7.51,7.86,7.43,7.53,7.51,7.86,0.0,1.160228,257.6667,21.472221,819720,819720,172577,246950,246950,7.69,7.74,925041344,6.59,11.39,22.798914,8.1714,8.78305,0.0,0.0,CAD,868760704,0.07129,105286016,119669000,413605,339401,1690761600,1693440000,0.0034999999,0.14008,0.33947,2.38,119669000,1.726,4.4785633,1672444800,1703980800,1688083200,2892615,0.03,0.36,1:4,1519948800,21.412,98.493,0.018445373,0.14113986,TOR,EQUITY,AYA.TO,AYA.TO,AYA GOLD AND SILVER INC,Aya Gold & Silver Inc.,1216906200,America/Toronto,EDT,ad564029-fcb5-3de4-ad33-053826faf9bd,finmb_44699093,-14400000,7.73,16.96,11.47,14.11,13.97,1.9,buy,7,49568000,0.42,8820504,627000,1.883,2.264,40573920,0.301,0.368,0.0041,0.01833,10283977,-73180464,17077774,0.122,0.25441998,0.21739,0.0327,USD,
2,1320 Boulevard Graham,Suite 132,Montreal,QC,H3P 3C8,Canada,(514) 951-4411,https://www.ayagoldsilver.com,Silver,Silver,Basic Materials,Basic Materials,"Aya Gold & Silver Inc., together with its subsidiaries, engages in the acquisition, exploration, evaluation, and development of precious metal properties in Morocco. The company primarily explores for gold, silver, zinc, lead, tungsten, molybdenum, uranium, and copper deposits. Its flagship project is the Zgounder property located approximately 265 kms east of Agadir in the Proterozoic Siroua Massif of the Anti-Atlas Range, Morocco. The company was incorporated in 2007 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Raphael  Beaudoin', 'title': 'VP of Operations', 'fiscalYear': 2022, 'totalPay': 420000, 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,6,8,8,1693526400,1672444800,86400,2,7.43,7.53,7.51,7.86,7.43,7.53,7.51,7.86,0.0,1.160228,257.6667,21.472221,819720,819720,172577,246950,246950,7.69,7.74,925041344,6.59,11.39,22.798914,8.1714,8.78305,0.0,0.0,CAD,868760704,0.07129,105286016,119669000,413605,339401,1690761600,1693440000,0.0034999999,0.14008,0.33947,2.38,119669000,1.726,4.4785633,1672444800,1703980800,1688083200,2892615,0.03,0.36,1:4,1519948800,21.412,98.493,0.018445373,0.14113986,TOR,EQUITY,AYA.TO,AYA.TO,AYA GOLD AND SILVER INC,Aya Gold & Silver Inc.,1216906200,America/Toronto,EDT,ad564029-fcb5-3de4-ad33-053826faf9bd,finmb_44699093,-14400000,7.73,16.96,11.47,14.11,13.97,1.9,buy,7,49568000,0.42,8820504,627000,1.883,2.264,40573920,0.301,0.368,0.0041,0.01833,10283977,-73180464,17077774,0.122,0.25441998,0.21739,0.0327,USD,
3,1320 Boulevard Graham,Suite 132,Montreal,QC,H3P 3C8,Canada,(514) 951-4411,https://www.ayagoldsilver.com,Silver,Silver,Basic Materials,Basic Materials,"Aya Gold & Silver Inc., together with its subsidiaries, engages in the acquisition, exploration, evaluation, and development of precious metal properties in Morocco. The company primarily explores for gold, silver, zinc, lead, tungsten, molybdenum, uranium, and copper deposits. Its flagship project is the Zgounder property located approximately 265 kms east of Agadir in the Proterozoic Siroua Massif of the Anti-Atlas Range, Morocco. The company was incorporated in 2007 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Elias J. Elias L.L.B.', 'title': 'VP of Legal & Corp. Sec.', 'fiscalYear': 2022, 'totalPay': 376300, 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,6,8,8,1693526400,1672444800,86400,2,7.43,7.53,7.51,7.86,7.43,7.53,7.51,7.86,0.0,1.160228,257.6667,21.472221,819720,819720,172577,246950,246950,7.69,7.74,925041344,6.59,11.39,22.798914,8.1714,8.78305,0.0,0.0,CAD,868760704,0.07129,105286016,119669000,413605,339401,1690761600,1693440000,0.0034999999,0.14008,0.33947,2.38,119669000,1.726,4.4785633,1672444800,1703980800,1688083200,2892615,0.03,0.36,1:4,1519948800,21.412,98.493,0.018445373,0.14113986,TOR,EQUITY,AYA.TO,AYA.TO,AYA GOLD AND SILVER INC,Aya Gold & Silver Inc.,1216906200,America/Toronto,EDT,ad564029-fcb5-3de4-ad33-053826faf9bd,finmb_44699093,-14400000,7.73,16.96,11.47,14.11,13.97,1.9,buy,7,49568000,0.42,8820504,627000,1.883,2.264,40573920,0.301,0.368,0.0041,0.01833,10283977,-73180464,17077774,0.122,0.25441998,0.21739,0.0327,USD,
4,1320 Boulevard Graham,Suite 132,Montreal,QC,H3P 3C8,Canada,(514) 951-4411,https://www.ayagoldsilver.com,Silver,Silver,Basic Materials,Basic Materials,"Aya Gold & Silver Inc., together with its subsidiaries, engages in the acquisition, exploration, evaluation, and development of precious metal properties in Morocco. The company primarily explores for gold, silver, zinc, lead, tungsten, molybdenum, uranium, and copper deposits. Its flagship project is the Zgounder property located approximately 265 kms east of Agadir in the Proterozoic Siroua Massif of the Anti-Atlas Range, Morocco. The company was incorporated in 2007 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Mustapha  EL Ouafi', 'title': 'GM & Pres of Morocco', 'fiscalYear': 2022, 'totalPay': 559313, 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,6,8,8,1693526400,1672444800,86400,2,7.43,7.53,7.51,7.86,7.43,7.53,7.51,7.86,0.0,1.160228,257.6667,21.472221,819720,819720,172577,246950,246950,7.69,7.74,925041344,6.59,11.39,22.798914,8.1714,8.78305,0.0,0.0,CAD,868760704,0.07129,105286016,119669000,413605,339401,1690761600,1693440000,0.0034999999,0.14008,0.33947,2.38,119669000,1.726,4.4785633,1672444800,1703980800,1688083200,2892615,0.03,0.36,1:4,1519948800,21.412,98.493,0.018445373,0.14113986,TOR,EQUITY,AYA.TO,AYA.TO,AYA GOLD AND SILVER INC,Aya Gold & Silver Inc.,1216906200,America/Toronto,EDT,ad564029-fcb5-3de4-ad33-053826faf9bd,finmb_44699093,-14400000,7.73,16.96,11.47,14.11,13.97,1.9,buy,7,49568000,0.42,8820504,627000,1.883,2.264,40573920,0.301,0.368,0.0041,0.01833,10283977,-73180464,17077774,0.122,0.25441998,0.21739,0.0327,USD,
5,1320 Boulevard Graham,Suite 132,Montreal,QC,H3P 3C8,Canada,(514) 951-4411,https://www.ayagoldsilver.com,Silver,Silver,Basic Materials,Basic Materials,"Aya Gold & Silver Inc., together with its subsidiaries, engages in the acquisition, exploration, evaluation, and development of precious metal properties in Morocco. The company primarily explores for gold, silver, zinc, lead, tungsten, molybdenum, uranium, and copper deposits. Its flagship project is the Zgounder property located approximately 265 kms east of Agadir in the Proterozoic Siroua Massif of the Anti-Atlas Range, Morocco. The company was incorporated in 2007 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Alex  Ball', 'title': 'VP of Corp. Devel. & Investor Relations', 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,6,8,8,1693526400,1672444800,86400,2,7.43,7.53,7.51,7.86,7.43,7.53,7.51,7.86,0.0,1.160228,257.6667,21.472221,819720,819720,172577,246950,246950,7.69,7.74,925041344,6.59,11.39,22.798914,8.1714,8.78305,0.0,0.0,CAD,868760704,0.07129,105286016,119669000,413605,339401,1690761600,1693440000,0.0034999999,0.14008,0.33947,2.38,119669000,1.726,4.4785633,1672444800,1703980800,1688083200,2892615,0.03,0.36,1:4,1519948800,21.412,98.493,0.018445373,0.14113986,TOR,EQUITY,AYA.TO,AYA.TO,AYA GOLD AND SILVER INC,Aya Gold & Silver Inc.,1216906200,America/Toronto,EDT,ad564029-fcb5-3de4-ad33-053826faf9bd,finmb_44699093,-14400000,7.73,16.96,11.47,14.11,13.97,1.9,buy,7,49568000,0.42,8820504,627000,1.883,2.264,40573920,0.301,0.368,0.0041,0.01833,10283977,-73180464,17077774,0.122,0.25441998,0.21739,0.0327,USD,
6,1320 Boulevard Graham,Suite 132,Montreal,QC,H3P 3C8,Canada,(514) 951-4411,https://www.ayagoldsilver.com,Silver,Silver,Basic Materials,Basic Materials,"Aya Gold & Silver Inc., together with its subsidiaries, engages in the acquisition, exploration, evaluation, and development of precious metal properties in Morocco. The company primarily explores for gold, silver, zinc, lead, tungsten, molybdenum, uranium, and copper deposits. Its flagship project is the Zgounder property located approximately 265 kms east of Agadir in the Proterozoic Siroua Massif of the Anti-Atlas Range, Morocco. The company was incorporated in 2007 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Dr. Christian G. Derosier', 'title': 'VP of Exploration', 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,6,8,8,1693526400,1672444800,86400,2,7.43,7.53,7.51,7.86,7.43,7.53,7.51,7.86,0.0,1.160228,257.6667,21.472221,819720,819720,172577,246950,246950,7.69,7.74,925041344,6.59,11.39,22.798914,8.1714,8.78305,0.0,0.0,CAD,868760704,0.07129,105286016,119669000,413605,339401,1690761600,1693440000,0.0034999999,0.14008,0.33947,2.38,119669000,1.726,4.4785633,1672444800,1703980800,1688083200,2892615,0.03,0.36,1:4,1519948800,21.412,98.493,0.018445373,0.14113986,TOR,EQUITY,AYA.TO,AYA.TO,AYA GOLD AND SILVER INC,Aya Gold & Silver Inc.,1216906200,America/Toronto,EDT,ad564029-fcb5-3de4-ad33-053826faf9bd,finmb_44699093,-14400000,7.73,16.96,11.47,14.11,13.97,1.9,buy,7,49568000,0.42,8820504,627000,1.883,2.264,40573920,0.301,0.368,0.0041,0.01833,10283977,-73180464,17077774,0.122,0.25441998,0.21739,0.0327,USD,
