,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,650 Fifth Avenue,30th Floor,New York,NY,10019-6108,United States,212 415 6500,212 421 5799,https://www.globalnetlease.com,REIT—Diversified,Real Estate,"Global Net Lease, Inc. (NYSE: GNL) is a publicly traded real estate investment trust listed on the NYSE focused on acquiring a diversified global portfolio of commercial properties, with an emphasis on sale-leaseback transactions involving single tenant, mission critical income producing net-leased assets across the United States, Western and Northern Europe.",1,"{'maxAge': 1, 'name': 'Mr. Edward Michael Weil Jr.', 'age': 55, 'title': 'Co-CEO & Director', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,8,10,10,1693526400,1672444800,86400,2,11.42,11.31,10.85,11.38,11.42,11.31,10.85,11.38,1.6,0.1426,1689120000,11.23,1.220262,7.737931,6489462,6489462,1884543,6002710,6002710,11.08,11.2,1800,3100,2598305280,8.84,15.28,6.897124,10.9434,12.01225,1.6,0.14010508,USD,3609560576,-0.06623,103541020,229078000,6467404,5416137,1690761600,1693440000,0.0619,0.0036300002,0.74521005,6.04,0.0941,12.859,0.87254065,1672444800,1703980800,1688083200,-46324000,-0.43,1.45,1:3,1488326400,9.581,13.932,NYQ,EQUITY,GNL,GNL,"Global Net Lease, Inc.","Global Net Lease, Inc.",1433251800,America/New_York,EDT,-14400000,11.22,19.0,11.0,14.25,13.5,2.3,buy,4,125463000,1.208,259083008,2549825024,5.231,6.718,376723008,188.155,3.627,0.01676,-0.01731,305614000,148404256,160284992,0.007,0.78378,0.68773,0.28634,USD,
1,650 Fifth Avenue,30th Floor,New York,NY,10019-6108,United States,212 415 6500,212 421 5799,https://www.globalnetlease.com,REIT—Diversified,Real Estate,"Global Net Lease, Inc. (NYSE: GNL) is a publicly traded real estate investment trust listed on the NYSE focused on acquiring a diversified global portfolio of commercial properties, with an emphasis on sale-leaseback transactions involving single tenant, mission critical income producing net-leased assets across the United States, Western and Northern Europe.",1,"{'maxAge': 1, 'name': 'Mr. James Larry Nelson', 'age': 72, 'title': 'Co-CEO & Director', 'yearBorn': 1950, 'fiscalYear': 2022, 'totalPay': 52445, 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,8,10,10,1693526400,1672444800,86400,2,11.42,11.31,10.85,11.38,11.42,11.31,10.85,11.38,1.6,0.1426,1689120000,11.23,1.220262,7.737931,6489462,6489462,1884543,6002710,6002710,11.08,11.2,1800,3100,2598305280,8.84,15.28,6.897124,10.9434,12.01225,1.6,0.14010508,USD,3609560576,-0.06623,103541020,229078000,6467404,5416137,1690761600,1693440000,0.0619,0.0036300002,0.74521005,6.04,0.0941,12.859,0.87254065,1672444800,1703980800,1688083200,-46324000,-0.43,1.45,1:3,1488326400,9.581,13.932,NYQ,EQUITY,GNL,GNL,"Global Net Lease, Inc.","Global Net Lease, Inc.",1433251800,America/New_York,EDT,-14400000,11.22,19.0,11.0,14.25,13.5,2.3,buy,4,125463000,1.208,259083008,2549825024,5.231,6.718,376723008,188.155,3.627,0.01676,-0.01731,305614000,148404256,160284992,0.007,0.78378,0.68773,0.28634,USD,
2,650 Fifth Avenue,30th Floor,New York,NY,10019-6108,United States,212 415 6500,212 421 5799,https://www.globalnetlease.com,REIT—Diversified,Real Estate,"Global Net Lease, Inc. (NYSE: GNL) is a publicly traded real estate investment trust listed on the NYSE focused on acquiring a diversified global portfolio of commercial properties, with an emphasis on sale-leaseback transactions involving single tenant, mission critical income producing net-leased assets across the United States, Western and Northern Europe.",1,"{'maxAge': 1, 'name': 'Mr. Christopher J. Masterson C.P.A.', 'age': 39, 'title': 'Chief Financial Officer', 'yearBorn': 1983, 'fiscalYear': 2022, 'totalPay': 67449, 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,8,10,10,1693526400,1672444800,86400,2,11.42,11.31,10.85,11.38,11.42,11.31,10.85,11.38,1.6,0.1426,1689120000,11.23,1.220262,7.737931,6489462,6489462,1884543,6002710,6002710,11.08,11.2,1800,3100,2598305280,8.84,15.28,6.897124,10.9434,12.01225,1.6,0.14010508,USD,3609560576,-0.06623,103541020,229078000,6467404,5416137,1690761600,1693440000,0.0619,0.0036300002,0.74521005,6.04,0.0941,12.859,0.87254065,1672444800,1703980800,1688083200,-46324000,-0.43,1.45,1:3,1488326400,9.581,13.932,NYQ,EQUITY,GNL,GNL,"Global Net Lease, Inc.","Global Net Lease, Inc.",1433251800,America/New_York,EDT,-14400000,11.22,19.0,11.0,14.25,13.5,2.3,buy,4,125463000,1.208,259083008,2549825024,5.231,6.718,376723008,188.155,3.627,0.01676,-0.01731,305614000,148404256,160284992,0.007,0.78378,0.68773,0.28634,USD,
3,650 Fifth Avenue,30th Floor,New York,NY,10019-6108,United States,212 415 6500,212 421 5799,https://www.globalnetlease.com,REIT—Diversified,Real Estate,"Global Net Lease, Inc. (NYSE: GNL) is a publicly traded real estate investment trust listed on the NYSE focused on acquiring a diversified global portfolio of commercial properties, with an emphasis on sale-leaseback transactions involving single tenant, mission critical income producing net-leased assets across the United States, Western and Northern Europe.",1,"{'maxAge': 1, 'name': 'Mr. Jason  Slear', 'title': 'Exec. VP of Acquisitions', 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,8,10,10,1693526400,1672444800,86400,2,11.42,11.31,10.85,11.38,11.42,11.31,10.85,11.38,1.6,0.1426,1689120000,11.23,1.220262,7.737931,6489462,6489462,1884543,6002710,6002710,11.08,11.2,1800,3100,2598305280,8.84,15.28,6.897124,10.9434,12.01225,1.6,0.14010508,USD,3609560576,-0.06623,103541020,229078000,6467404,5416137,1690761600,1693440000,0.0619,0.0036300002,0.74521005,6.04,0.0941,12.859,0.87254065,1672444800,1703980800,1688083200,-46324000,-0.43,1.45,1:3,1488326400,9.581,13.932,NYQ,EQUITY,GNL,GNL,"Global Net Lease, Inc.","Global Net Lease, Inc.",1433251800,America/New_York,EDT,-14400000,11.22,19.0,11.0,14.25,13.5,2.3,buy,4,125463000,1.208,259083008,2549825024,5.231,6.718,376723008,188.155,3.627,0.01676,-0.01731,305614000,148404256,160284992,0.007,0.78378,0.68773,0.28634,USD,
4,650 Fifth Avenue,30th Floor,New York,NY,10019-6108,United States,212 415 6500,212 421 5799,https://www.globalnetlease.com,REIT—Diversified,Real Estate,"Global Net Lease, Inc. (NYSE: GNL) is a publicly traded real estate investment trust listed on the NYSE focused on acquiring a diversified global portfolio of commercial properties, with an emphasis on sale-leaseback transactions involving single tenant, mission critical income producing net-leased assets across the United States, Western and Northern Europe.",1,"{'maxAge': 1, 'name': 'Ms. Jacqui  Shimmin', 'title': 'Managing Director', 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,8,10,10,1693526400,1672444800,86400,2,11.42,11.31,10.85,11.38,11.42,11.31,10.85,11.38,1.6,0.1426,1689120000,11.23,1.220262,7.737931,6489462,6489462,1884543,6002710,6002710,11.08,11.2,1800,3100,2598305280,8.84,15.28,6.897124,10.9434,12.01225,1.6,0.14010508,USD,3609560576,-0.06623,103541020,229078000,6467404,5416137,1690761600,1693440000,0.0619,0.0036300002,0.74521005,6.04,0.0941,12.859,0.87254065,1672444800,1703980800,1688083200,-46324000,-0.43,1.45,1:3,1488326400,9.581,13.932,NYQ,EQUITY,GNL,GNL,"Global Net Lease, Inc.","Global Net Lease, Inc.",1433251800,America/New_York,EDT,-14400000,11.22,19.0,11.0,14.25,13.5,2.3,buy,4,125463000,1.208,259083008,2549825024,5.231,6.718,376723008,188.155,3.627,0.01676,-0.01731,305614000,148404256,160284992,0.007,0.78378,0.68773,0.28634,USD,
