,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,422 Richards Street,Suite 170,Vancouver,BC,V6B 2Z4,Canada,609 651 6277,https://www.nassvalleygateway.com,Medical Distribution,Healthcare,"Nass Valley Gateway Ltd. sells and distributes hemp based cannabidiol (CBD) with zero tetrahydrocannabinol content products for pet and human consumption in the United States and internationally. It sells CBD infused skin, bath, and body care products under the Nass Valley Gardens brand through retail, wholesale, direct sales, and digital sales channels. The company is based in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Michael  Semler', 'title': 'Chief Exec. Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.016908,4000,4000,0,0,0,0.0,0.0,0,0,5318161,0.0085,0.05,180.36224,0.017,0.0235225,0.0,0.0,EUR,6554408,0.0,312832992,0.67027,0.0,-0.048,1640908800,1672444800,1664496000,-1594831,-0.0,1:3,1331596800,222.289,FRA,EQUITY,3NVN.F,3NVN.F,NASS VALLEY GATEWAY NEW,Nass Valley Gateway Ltd.,1190354400,Europe/Berlin,CEST,7200000,0.017,none,1236251,0.061,0.098,29486,0.0,-0.54885,729714,-1967871,-0.715,0.609,0.0,-42.619072,CAD,
