,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,HeiligenstAedter Strasse 43,Vienna,1190,Austria,43 1 367 08 49 0,https://gruppe.gurktaler.at,Beverages—Brewers,Consumer Defensive,"Gurktaler Aktiengesellschaft produces and distributes herbal spirits in Austria. It is also engaged in cultivation, harvesting, processing, and marketing of herbs. The company was founded in 1897 and is based in Vienna, Austria.",5,"{'maxAge': 1, 'name': 'Magistrate Wolfgang  Spiller', 'age': 55, 'title': 'Chairman', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,5.9,0.5364,1663891200,6.3440995,11.82,-0.923048,11.827957,1345,1345,180,318,318,0.0,0.0,3000,100,31951370,10.0,19.1,71.63985,10.758,10.7165,0.11,0.01,EUR,22967004,4.39462,852246,750000,10.571,1.0405828,1680220800,1711843200,1680220800,0.909,1960000,0.93,51.496,-49.82,VIE,EQUITY,GAGV.VI,GAGV.VI,Gurktaler AG Vz,Gurktaler Aktiengesellschaft,1361174100,Europe/Amsterdam,CEST,7200000,11.0,none,198000,0.094,-461000,17000,6.251,6.29,446000,0.076,0.212,-0.01076,0.07136,446000,-696250,-505000,0.916,0.018,1.0,-1.03363,-1.09193,EUR,
