,address1,address2,city,state,zip,country,phone,fax,website,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,55 Hudson Yards,51st Floor,New York,NY,10001,United States,212-715-6707,212-318-3851,https://www.thirdpointpublic.com,"Third Point Offshore Investors Limited is a close ended feeder fund launched and managed by Third Point LLC. The fund invests its entire corpus in Third Point Offshore Fund Ltd. It seeks to benchmark the performance of its portfolio against the S&P 500 TR USD. The fund was formed on July 20, 2007 and is domiciled in Guernsey, Channel Islands.","{'maxAge': 1, 'name': 'Mr. Joshua Laurence Targoff', 'age': 53, 'title': 'COO - Third Point LLC, Gen. Counsel of Third Point LLC and Non-Exec. Director', 'yearBorn': 1969, 'fiscalYear': 2013, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,2,19.75,19.67,19.75,19.75,19.75,19.67,19.75,19.75,0.521771,3.2250164,5280,5280,1196,1670,1670,0.0,0.0,0,0,912203136,18.25,21.7,-4.030423,19.4932,19.94075,0.0,0.0,USD,694521664,0.0,49630100,0.06816,0.32423002,24.615,0.8023563,1672444800,1703980800,1672444800,-253662864,6.124,-3.069,PNK,EQUITY,TPNTF,TPNTF,THIRD POINT INVESTORS LTD,Third Point Investors Limited,1246887000,America/New_York,EDT,-14400000,19.75,none,64597,0.002,151527024,17.821,17.821,-226329376,22.387,-8.231,-0.14862001,-0.29256,-160638992,-400995,0.0,0.0,1.06942,USD,
