,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1 Applied Plaza,Cleveland,OH,44115,United States,216 426 4000,https://www.applied.com,Industrial Distribution,Industrial Distribution,Industrials,Industrials,"Applied Industrial Technologies, Inc. distributes industrial motion, power, control, and automation technology solutions in North America, Australia, New Zealand, and Singapore. It operates in two segments, Service Center Based Distribution, and Engineered Solutions. The company distributes bearings, power transmission products, engineered fluid power components and systems, specialty flow control solutions, advanced automation products, industrial rubber products, linear motion components, automation solutions, tools, safety products, oilfield supplies, and other industrial and maintenance supplies; and motors, belting, drives, couplings, pumps, hydraulic and pneumatic components, filtration supplies, valves, fittings, process instrumentation, actuators, and hoses, filtration supplies, as well as other related supplies for general operational needs of customers' machinery and equipment. It also operates fabricated rubber shops and service field crews that install, modify, and repair conveyor belts and rubber linings, as well as offer hose assemblies. In addition, the company provides technical support services; engages in the distribution of fluid power and industrial flow control products; advanced automation solutions, including machine vision, robotics, motion control, and smart technologies. It distributes industrial products through a network of service centers. The company serves various industries, including agriculture and food processing, cement, chemicals and petrochemicals, fabricated metals, forest products, industrial machinery and equipment, life sciences, mining, oil and gas, primary metals, technology, transportation, and utilities, as well as government entities. The company was formerly known as Bearings, Inc. and changed its to name to Applied Industrial Technologies, Inc. in 1997. The company was founded in 1923 and is headquartered in Cleveland, Ohio.",6200,"{'maxAge': 1, 'name': 'Mr. Neil A. Schrimsher', 'age': 58, 'title': 'Pres, CEO & Director', 'yearBorn': 1964, 'fiscalYear': 2023, 'totalPay': 2871759, 'exercisedValue': 8829166, 'unexercisedValue': 4867697}",5,2,3,9,5,1693526400,1703980800,86400,2,157.53,157.01,155.36,157.84,157.53,157.01,155.36,157.84,1.4,0.0089,1691971200,0.15609999,1.62,1.199861,17.756786,15.903749,486555,486555,199722,295750,295750,156.67,156.84,1000,800,6082210816,96.43,162.67,1.378313,149.3208,137.51045,1.38,0.008760236,USD,6449890816,0.07857,38015845,38747600,708968,470729,1690761600,1693440000,0.0183,0.0149,0.95723,3.15,0.026800001,38747600,37.728,4.16057,1688083200,1719705600,1688083200,0.166,346739008,8.84,9.87,1.43,3:2,1150416000,1.462,12.291,0.48617685,0.14113986,0.35,1691971200,NYQ,EQUITY,AIT,AIT,Applied Industrial Technologies,"Applied Industrial Technologies, Inc.",322151400,America/New_York,EDT,6c319b61-5409-3763-8162-eda62e54614c,finmb_254679,-14400000,156.97,185.0,174.0,180.33,182.0,1.7,buy,3,344036000,8.9,524752000,725972992,1.981,3.048,4412793856,49.777,114.345,0.11347,0.26593,1286965000,245208880,343966016,0.163,0.091,0.29163998,0.11892,0.10689,USD,
1,1 Applied Plaza,Cleveland,OH,44115,United States,216 426 4000,https://www.applied.com,Industrial Distribution,Industrial Distribution,Industrials,Industrials,"Applied Industrial Technologies, Inc. distributes industrial motion, power, control, and automation technology solutions in North America, Australia, New Zealand, and Singapore. It operates in two segments, Service Center Based Distribution, and Engineered Solutions. The company distributes bearings, power transmission products, engineered fluid power components and systems, specialty flow control solutions, advanced automation products, industrial rubber products, linear motion components, automation solutions, tools, safety products, oilfield supplies, and other industrial and maintenance supplies; and motors, belting, drives, couplings, pumps, hydraulic and pneumatic components, filtration supplies, valves, fittings, process instrumentation, actuators, and hoses, filtration supplies, as well as other related supplies for general operational needs of customers' machinery and equipment. It also operates fabricated rubber shops and service field crews that install, modify, and repair conveyor belts and rubber linings, as well as offer hose assemblies. In addition, the company provides technical support services; engages in the distribution of fluid power and industrial flow control products; advanced automation solutions, including machine vision, robotics, motion control, and smart technologies. It distributes industrial products through a network of service centers. The company serves various industries, including agriculture and food processing, cement, chemicals and petrochemicals, fabricated metals, forest products, industrial machinery and equipment, life sciences, mining, oil and gas, primary metals, technology, transportation, and utilities, as well as government entities. The company was formerly known as Bearings, Inc. and changed its to name to Applied Industrial Technologies, Inc. in 1997. The company was founded in 1923 and is headquartered in Cleveland, Ohio.",6200,"{'maxAge': 1, 'name': 'Mr. David K. Wells', 'age': 58, 'title': 'VP, CFO, Principal Accounting Officer & Treasurer', 'yearBorn': 1964, 'fiscalYear': 2023, 'totalPay': 1091755, 'exercisedValue': 0, 'unexercisedValue': 4859446}",5,2,3,9,5,1693526400,1703980800,86400,2,157.53,157.01,155.36,157.84,157.53,157.01,155.36,157.84,1.4,0.0089,1691971200,0.15609999,1.62,1.199861,17.756786,15.903749,486555,486555,199722,295750,295750,156.67,156.84,1000,800,6082210816,96.43,162.67,1.378313,149.3208,137.51045,1.38,0.008760236,USD,6449890816,0.07857,38015845,38747600,708968,470729,1690761600,1693440000,0.0183,0.0149,0.95723,3.15,0.026800001,38747600,37.728,4.16057,1688083200,1719705600,1688083200,0.166,346739008,8.84,9.87,1.43,3:2,1150416000,1.462,12.291,0.48617685,0.14113986,0.35,1691971200,NYQ,EQUITY,AIT,AIT,Applied Industrial Technologies,"Applied Industrial Technologies, Inc.",322151400,America/New_York,EDT,6c319b61-5409-3763-8162-eda62e54614c,finmb_254679,-14400000,156.97,185.0,174.0,180.33,182.0,1.7,buy,3,344036000,8.9,524752000,725972992,1.981,3.048,4412793856,49.777,114.345,0.11347,0.26593,1286965000,245208880,343966016,0.163,0.091,0.29163998,0.11892,0.10689,USD,
2,1 Applied Plaza,Cleveland,OH,44115,United States,216 426 4000,https://www.applied.com,Industrial Distribution,Industrial Distribution,Industrials,Industrials,"Applied Industrial Technologies, Inc. distributes industrial motion, power, control, and automation technology solutions in North America, Australia, New Zealand, and Singapore. It operates in two segments, Service Center Based Distribution, and Engineered Solutions. The company distributes bearings, power transmission products, engineered fluid power components and systems, specialty flow control solutions, advanced automation products, industrial rubber products, linear motion components, automation solutions, tools, safety products, oilfield supplies, and other industrial and maintenance supplies; and motors, belting, drives, couplings, pumps, hydraulic and pneumatic components, filtration supplies, valves, fittings, process instrumentation, actuators, and hoses, filtration supplies, as well as other related supplies for general operational needs of customers' machinery and equipment. It also operates fabricated rubber shops and service field crews that install, modify, and repair conveyor belts and rubber linings, as well as offer hose assemblies. In addition, the company provides technical support services; engages in the distribution of fluid power and industrial flow control products; advanced automation solutions, including machine vision, robotics, motion control, and smart technologies. It distributes industrial products through a network of service centers. The company serves various industries, including agriculture and food processing, cement, chemicals and petrochemicals, fabricated metals, forest products, industrial machinery and equipment, life sciences, mining, oil and gas, primary metals, technology, transportation, and utilities, as well as government entities. The company was formerly known as Bearings, Inc. and changed its to name to Applied Industrial Technologies, Inc. in 1997. The company was founded in 1923 and is headquartered in Cleveland, Ohio.",6200,"{'maxAge': 1, 'name': 'Mr. Kurt W. Loring', 'age': 53, 'title': 'VP & Chief Human Resource Officer', 'yearBorn': 1969, 'fiscalYear': 2023, 'totalPay': 776924, 'exercisedValue': 1335688, 'unexercisedValue': 4419279}",5,2,3,9,5,1693526400,1703980800,86400,2,157.53,157.01,155.36,157.84,157.53,157.01,155.36,157.84,1.4,0.0089,1691971200,0.15609999,1.62,1.199861,17.756786,15.903749,486555,486555,199722,295750,295750,156.67,156.84,1000,800,6082210816,96.43,162.67,1.378313,149.3208,137.51045,1.38,0.008760236,USD,6449890816,0.07857,38015845,38747600,708968,470729,1690761600,1693440000,0.0183,0.0149,0.95723,3.15,0.026800001,38747600,37.728,4.16057,1688083200,1719705600,1688083200,0.166,346739008,8.84,9.87,1.43,3:2,1150416000,1.462,12.291,0.48617685,0.14113986,0.35,1691971200,NYQ,EQUITY,AIT,AIT,Applied Industrial Technologies,"Applied Industrial Technologies, Inc.",322151400,America/New_York,EDT,6c319b61-5409-3763-8162-eda62e54614c,finmb_254679,-14400000,156.97,185.0,174.0,180.33,182.0,1.7,buy,3,344036000,8.9,524752000,725972992,1.981,3.048,4412793856,49.777,114.345,0.11347,0.26593,1286965000,245208880,343966016,0.163,0.091,0.29163998,0.11892,0.10689,USD,
3,1 Applied Plaza,Cleveland,OH,44115,United States,216 426 4000,https://www.applied.com,Industrial Distribution,Industrial Distribution,Industrials,Industrials,"Applied Industrial Technologies, Inc. distributes industrial motion, power, control, and automation technology solutions in North America, Australia, New Zealand, and Singapore. It operates in two segments, Service Center Based Distribution, and Engineered Solutions. The company distributes bearings, power transmission products, engineered fluid power components and systems, specialty flow control solutions, advanced automation products, industrial rubber products, linear motion components, automation solutions, tools, safety products, oilfield supplies, and other industrial and maintenance supplies; and motors, belting, drives, couplings, pumps, hydraulic and pneumatic components, filtration supplies, valves, fittings, process instrumentation, actuators, and hoses, filtration supplies, as well as other related supplies for general operational needs of customers' machinery and equipment. It also operates fabricated rubber shops and service field crews that install, modify, and repair conveyor belts and rubber linings, as well as offer hose assemblies. In addition, the company provides technical support services; engages in the distribution of fluid power and industrial flow control products; advanced automation solutions, including machine vision, robotics, motion control, and smart technologies. It distributes industrial products through a network of service centers. The company serves various industries, including agriculture and food processing, cement, chemicals and petrochemicals, fabricated metals, forest products, industrial machinery and equipment, life sciences, mining, oil and gas, primary metals, technology, transportation, and utilities, as well as government entities. The company was formerly known as Bearings, Inc. and changed its to name to Applied Industrial Technologies, Inc. in 1997. The company was founded in 1923 and is headquartered in Cleveland, Ohio.",6200,"{'maxAge': 1, 'name': 'Mr. Ryan Dale Cieslak', 'title': 'Director of Investor Relations & Assistant Treasurer', 'exercisedValue': 0, 'unexercisedValue': 0}",5,2,3,9,5,1693526400,1703980800,86400,2,157.53,157.01,155.36,157.84,157.53,157.01,155.36,157.84,1.4,0.0089,1691971200,0.15609999,1.62,1.199861,17.756786,15.903749,486555,486555,199722,295750,295750,156.67,156.84,1000,800,6082210816,96.43,162.67,1.378313,149.3208,137.51045,1.38,0.008760236,USD,6449890816,0.07857,38015845,38747600,708968,470729,1690761600,1693440000,0.0183,0.0149,0.95723,3.15,0.026800001,38747600,37.728,4.16057,1688083200,1719705600,1688083200,0.166,346739008,8.84,9.87,1.43,3:2,1150416000,1.462,12.291,0.48617685,0.14113986,0.35,1691971200,NYQ,EQUITY,AIT,AIT,Applied Industrial Technologies,"Applied Industrial Technologies, Inc.",322151400,America/New_York,EDT,6c319b61-5409-3763-8162-eda62e54614c,finmb_254679,-14400000,156.97,185.0,174.0,180.33,182.0,1.7,buy,3,344036000,8.9,524752000,725972992,1.981,3.048,4412793856,49.777,114.345,0.11347,0.26593,1286965000,245208880,343966016,0.163,0.091,0.29163998,0.11892,0.10689,USD,
4,1 Applied Plaza,Cleveland,OH,44115,United States,216 426 4000,https://www.applied.com,Industrial Distribution,Industrial Distribution,Industrials,Industrials,"Applied Industrial Technologies, Inc. distributes industrial motion, power, control, and automation technology solutions in North America, Australia, New Zealand, and Singapore. It operates in two segments, Service Center Based Distribution, and Engineered Solutions. The company distributes bearings, power transmission products, engineered fluid power components and systems, specialty flow control solutions, advanced automation products, industrial rubber products, linear motion components, automation solutions, tools, safety products, oilfield supplies, and other industrial and maintenance supplies; and motors, belting, drives, couplings, pumps, hydraulic and pneumatic components, filtration supplies, valves, fittings, process instrumentation, actuators, and hoses, filtration supplies, as well as other related supplies for general operational needs of customers' machinery and equipment. It also operates fabricated rubber shops and service field crews that install, modify, and repair conveyor belts and rubber linings, as well as offer hose assemblies. In addition, the company provides technical support services; engages in the distribution of fluid power and industrial flow control products; advanced automation solutions, including machine vision, robotics, motion control, and smart technologies. It distributes industrial products through a network of service centers. The company serves various industries, including agriculture and food processing, cement, chemicals and petrochemicals, fabricated metals, forest products, industrial machinery and equipment, life sciences, mining, oil and gas, primary metals, technology, transportation, and utilities, as well as government entities. The company was formerly known as Bearings, Inc. and changed its to name to Applied Industrial Technologies, Inc. in 1997. The company was founded in 1923 and is headquartered in Cleveland, Ohio.",6200,"{'maxAge': 1, 'name': 'Mr. Jon S. Ploetz J.D.', 'age': 49, 'title': 'VP, Gen. Counsel & Sec.', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",5,2,3,9,5,1693526400,1703980800,86400,2,157.53,157.01,155.36,157.84,157.53,157.01,155.36,157.84,1.4,0.0089,1691971200,0.15609999,1.62,1.199861,17.756786,15.903749,486555,486555,199722,295750,295750,156.67,156.84,1000,800,6082210816,96.43,162.67,1.378313,149.3208,137.51045,1.38,0.008760236,USD,6449890816,0.07857,38015845,38747600,708968,470729,1690761600,1693440000,0.0183,0.0149,0.95723,3.15,0.026800001,38747600,37.728,4.16057,1688083200,1719705600,1688083200,0.166,346739008,8.84,9.87,1.43,3:2,1150416000,1.462,12.291,0.48617685,0.14113986,0.35,1691971200,NYQ,EQUITY,AIT,AIT,Applied Industrial Technologies,"Applied Industrial Technologies, Inc.",322151400,America/New_York,EDT,6c319b61-5409-3763-8162-eda62e54614c,finmb_254679,-14400000,156.97,185.0,174.0,180.33,182.0,1.7,buy,3,344036000,8.9,524752000,725972992,1.981,3.048,4412793856,49.777,114.345,0.11347,0.26593,1286965000,245208880,343966016,0.163,0.091,0.29163998,0.11892,0.10689,USD,
5,1 Applied Plaza,Cleveland,OH,44115,United States,216 426 4000,https://www.applied.com,Industrial Distribution,Industrial Distribution,Industrials,Industrials,"Applied Industrial Technologies, Inc. distributes industrial motion, power, control, and automation technology solutions in North America, Australia, New Zealand, and Singapore. It operates in two segments, Service Center Based Distribution, and Engineered Solutions. The company distributes bearings, power transmission products, engineered fluid power components and systems, specialty flow control solutions, advanced automation products, industrial rubber products, linear motion components, automation solutions, tools, safety products, oilfield supplies, and other industrial and maintenance supplies; and motors, belting, drives, couplings, pumps, hydraulic and pneumatic components, filtration supplies, valves, fittings, process instrumentation, actuators, and hoses, filtration supplies, as well as other related supplies for general operational needs of customers' machinery and equipment. It also operates fabricated rubber shops and service field crews that install, modify, and repair conveyor belts and rubber linings, as well as offer hose assemblies. In addition, the company provides technical support services; engages in the distribution of fluid power and industrial flow control products; advanced automation solutions, including machine vision, robotics, motion control, and smart technologies. It distributes industrial products through a network of service centers. The company serves various industries, including agriculture and food processing, cement, chemicals and petrochemicals, fabricated metals, forest products, industrial machinery and equipment, life sciences, mining, oil and gas, primary metals, technology, transportation, and utilities, as well as government entities. The company was formerly known as Bearings, Inc. and changed its to name to Applied Industrial Technologies, Inc. in 1997. The company was founded in 1923 and is headquartered in Cleveland, Ohio.",6200,"{'maxAge': 1, 'name': 'Ms. Julie A. Kho', 'title': 'Mang. of Corp. Communications & Media Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",5,2,3,9,5,1693526400,1703980800,86400,2,157.53,157.01,155.36,157.84,157.53,157.01,155.36,157.84,1.4,0.0089,1691971200,0.15609999,1.62,1.199861,17.756786,15.903749,486555,486555,199722,295750,295750,156.67,156.84,1000,800,6082210816,96.43,162.67,1.378313,149.3208,137.51045,1.38,0.008760236,USD,6449890816,0.07857,38015845,38747600,708968,470729,1690761600,1693440000,0.0183,0.0149,0.95723,3.15,0.026800001,38747600,37.728,4.16057,1688083200,1719705600,1688083200,0.166,346739008,8.84,9.87,1.43,3:2,1150416000,1.462,12.291,0.48617685,0.14113986,0.35,1691971200,NYQ,EQUITY,AIT,AIT,Applied Industrial Technologies,"Applied Industrial Technologies, Inc.",322151400,America/New_York,EDT,6c319b61-5409-3763-8162-eda62e54614c,finmb_254679,-14400000,156.97,185.0,174.0,180.33,182.0,1.7,buy,3,344036000,8.9,524752000,725972992,1.981,3.048,4412793856,49.777,114.345,0.11347,0.26593,1286965000,245208880,343966016,0.163,0.091,0.29163998,0.11892,0.10689,USD,
6,1 Applied Plaza,Cleveland,OH,44115,United States,216 426 4000,https://www.applied.com,Industrial Distribution,Industrial Distribution,Industrials,Industrials,"Applied Industrial Technologies, Inc. distributes industrial motion, power, control, and automation technology solutions in North America, Australia, New Zealand, and Singapore. It operates in two segments, Service Center Based Distribution, and Engineered Solutions. The company distributes bearings, power transmission products, engineered fluid power components and systems, specialty flow control solutions, advanced automation products, industrial rubber products, linear motion components, automation solutions, tools, safety products, oilfield supplies, and other industrial and maintenance supplies; and motors, belting, drives, couplings, pumps, hydraulic and pneumatic components, filtration supplies, valves, fittings, process instrumentation, actuators, and hoses, filtration supplies, as well as other related supplies for general operational needs of customers' machinery and equipment. It also operates fabricated rubber shops and service field crews that install, modify, and repair conveyor belts and rubber linings, as well as offer hose assemblies. In addition, the company provides technical support services; engages in the distribution of fluid power and industrial flow control products; advanced automation solutions, including machine vision, robotics, motion control, and smart technologies. It distributes industrial products through a network of service centers. The company serves various industries, including agriculture and food processing, cement, chemicals and petrochemicals, fabricated metals, forest products, industrial machinery and equipment, life sciences, mining, oil and gas, primary metals, technology, transportation, and utilities, as well as government entities. The company was formerly known as Bearings, Inc. and changed its to name to Applied Industrial Technologies, Inc. in 1997. The company was founded in 1923 and is headquartered in Cleveland, Ohio.",6200,"{'maxAge': 1, 'name': 'Joe  Mangiapane', 'title': 'Managing Director of Australia & New Zealand', 'exercisedValue': 0, 'unexercisedValue': 0}",5,2,3,9,5,1693526400,1703980800,86400,2,157.53,157.01,155.36,157.84,157.53,157.01,155.36,157.84,1.4,0.0089,1691971200,0.15609999,1.62,1.199861,17.756786,15.903749,486555,486555,199722,295750,295750,156.67,156.84,1000,800,6082210816,96.43,162.67,1.378313,149.3208,137.51045,1.38,0.008760236,USD,6449890816,0.07857,38015845,38747600,708968,470729,1690761600,1693440000,0.0183,0.0149,0.95723,3.15,0.026800001,38747600,37.728,4.16057,1688083200,1719705600,1688083200,0.166,346739008,8.84,9.87,1.43,3:2,1150416000,1.462,12.291,0.48617685,0.14113986,0.35,1691971200,NYQ,EQUITY,AIT,AIT,Applied Industrial Technologies,"Applied Industrial Technologies, Inc.",322151400,America/New_York,EDT,6c319b61-5409-3763-8162-eda62e54614c,finmb_254679,-14400000,156.97,185.0,174.0,180.33,182.0,1.7,buy,3,344036000,8.9,524752000,725972992,1.981,3.048,4412793856,49.777,114.345,0.11347,0.26593,1286965000,245208880,343966016,0.163,0.091,0.29163998,0.11892,0.10689,USD,
7,1 Applied Plaza,Cleveland,OH,44115,United States,216 426 4000,https://www.applied.com,Industrial Distribution,Industrial Distribution,Industrials,Industrials,"Applied Industrial Technologies, Inc. distributes industrial motion, power, control, and automation technology solutions in North America, Australia, New Zealand, and Singapore. It operates in two segments, Service Center Based Distribution, and Engineered Solutions. The company distributes bearings, power transmission products, engineered fluid power components and systems, specialty flow control solutions, advanced automation products, industrial rubber products, linear motion components, automation solutions, tools, safety products, oilfield supplies, and other industrial and maintenance supplies; and motors, belting, drives, couplings, pumps, hydraulic and pneumatic components, filtration supplies, valves, fittings, process instrumentation, actuators, and hoses, filtration supplies, as well as other related supplies for general operational needs of customers' machinery and equipment. It also operates fabricated rubber shops and service field crews that install, modify, and repair conveyor belts and rubber linings, as well as offer hose assemblies. In addition, the company provides technical support services; engages in the distribution of fluid power and industrial flow control products; advanced automation solutions, including machine vision, robotics, motion control, and smart technologies. It distributes industrial products through a network of service centers. The company serves various industries, including agriculture and food processing, cement, chemicals and petrochemicals, fabricated metals, forest products, industrial machinery and equipment, life sciences, mining, oil and gas, primary metals, technology, transportation, and utilities, as well as government entities. The company was formerly known as Bearings, Inc. and changed its to name to Applied Industrial Technologies, Inc. in 1997. The company was founded in 1923 and is headquartered in Cleveland, Ohio.",6200,"{'maxAge': 1, 'name': 'Mr. Christopher  Macey', 'age': 49, 'title': 'Corp. Controller', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",5,2,3,9,5,1693526400,1703980800,86400,2,157.53,157.01,155.36,157.84,157.53,157.01,155.36,157.84,1.4,0.0089,1691971200,0.15609999,1.62,1.199861,17.756786,15.903749,486555,486555,199722,295750,295750,156.67,156.84,1000,800,6082210816,96.43,162.67,1.378313,149.3208,137.51045,1.38,0.008760236,USD,6449890816,0.07857,38015845,38747600,708968,470729,1690761600,1693440000,0.0183,0.0149,0.95723,3.15,0.026800001,38747600,37.728,4.16057,1688083200,1719705600,1688083200,0.166,346739008,8.84,9.87,1.43,3:2,1150416000,1.462,12.291,0.48617685,0.14113986,0.35,1691971200,NYQ,EQUITY,AIT,AIT,Applied Industrial Technologies,"Applied Industrial Technologies, Inc.",322151400,America/New_York,EDT,6c319b61-5409-3763-8162-eda62e54614c,finmb_254679,-14400000,156.97,185.0,174.0,180.33,182.0,1.7,buy,3,344036000,8.9,524752000,725972992,1.981,3.048,4412793856,49.777,114.345,0.11347,0.26593,1286965000,245208880,343966016,0.163,0.091,0.29163998,0.11892,0.10689,USD,
8,1 Applied Plaza,Cleveland,OH,44115,United States,216 426 4000,https://www.applied.com,Industrial Distribution,Industrial Distribution,Industrials,Industrials,"Applied Industrial Technologies, Inc. distributes industrial motion, power, control, and automation technology solutions in North America, Australia, New Zealand, and Singapore. It operates in two segments, Service Center Based Distribution, and Engineered Solutions. The company distributes bearings, power transmission products, engineered fluid power components and systems, specialty flow control solutions, advanced automation products, industrial rubber products, linear motion components, automation solutions, tools, safety products, oilfield supplies, and other industrial and maintenance supplies; and motors, belting, drives, couplings, pumps, hydraulic and pneumatic components, filtration supplies, valves, fittings, process instrumentation, actuators, and hoses, filtration supplies, as well as other related supplies for general operational needs of customers' machinery and equipment. It also operates fabricated rubber shops and service field crews that install, modify, and repair conveyor belts and rubber linings, as well as offer hose assemblies. In addition, the company provides technical support services; engages in the distribution of fluid power and industrial flow control products; advanced automation solutions, including machine vision, robotics, motion control, and smart technologies. It distributes industrial products through a network of service centers. The company serves various industries, including agriculture and food processing, cement, chemicals and petrochemicals, fabricated metals, forest products, industrial machinery and equipment, life sciences, mining, oil and gas, primary metals, technology, transportation, and utilities, as well as government entities. The company was formerly known as Bearings, Inc. and changed its to name to Applied Industrial Technologies, Inc. in 1997. The company was founded in 1923 and is headquartered in Cleveland, Ohio.",6200,"{'maxAge': 1, 'name': 'Mike R. Allen', 'title': 'Pres of Applied Industrial Technologies, LP - Canada', 'exercisedValue': 0, 'unexercisedValue': 0}",5,2,3,9,5,1693526400,1703980800,86400,2,157.53,157.01,155.36,157.84,157.53,157.01,155.36,157.84,1.4,0.0089,1691971200,0.15609999,1.62,1.199861,17.756786,15.903749,486555,486555,199722,295750,295750,156.67,156.84,1000,800,6082210816,96.43,162.67,1.378313,149.3208,137.51045,1.38,0.008760236,USD,6449890816,0.07857,38015845,38747600,708968,470729,1690761600,1693440000,0.0183,0.0149,0.95723,3.15,0.026800001,38747600,37.728,4.16057,1688083200,1719705600,1688083200,0.166,346739008,8.84,9.87,1.43,3:2,1150416000,1.462,12.291,0.48617685,0.14113986,0.35,1691971200,NYQ,EQUITY,AIT,AIT,Applied Industrial Technologies,"Applied Industrial Technologies, Inc.",322151400,America/New_York,EDT,6c319b61-5409-3763-8162-eda62e54614c,finmb_254679,-14400000,156.97,185.0,174.0,180.33,182.0,1.7,buy,3,344036000,8.9,524752000,725972992,1.981,3.048,4412793856,49.777,114.345,0.11347,0.26593,1286965000,245208880,343966016,0.163,0.091,0.29163998,0.11892,0.10689,USD,
9,1 Applied Plaza,Cleveland,OH,44115,United States,216 426 4000,https://www.applied.com,Industrial Distribution,Industrial Distribution,Industrials,Industrials,"Applied Industrial Technologies, Inc. distributes industrial motion, power, control, and automation technology solutions in North America, Australia, New Zealand, and Singapore. It operates in two segments, Service Center Based Distribution, and Engineered Solutions. The company distributes bearings, power transmission products, engineered fluid power components and systems, specialty flow control solutions, advanced automation products, industrial rubber products, linear motion components, automation solutions, tools, safety products, oilfield supplies, and other industrial and maintenance supplies; and motors, belting, drives, couplings, pumps, hydraulic and pneumatic components, filtration supplies, valves, fittings, process instrumentation, actuators, and hoses, filtration supplies, as well as other related supplies for general operational needs of customers' machinery and equipment. It also operates fabricated rubber shops and service field crews that install, modify, and repair conveyor belts and rubber linings, as well as offer hose assemblies. In addition, the company provides technical support services; engages in the distribution of fluid power and industrial flow control products; advanced automation solutions, including machine vision, robotics, motion control, and smart technologies. It distributes industrial products through a network of service centers. The company serves various industries, including agriculture and food processing, cement, chemicals and petrochemicals, fabricated metals, forest products, industrial machinery and equipment, life sciences, mining, oil and gas, primary metals, technology, transportation, and utilities, as well as government entities. The company was formerly known as Bearings, Inc. and changed its to name to Applied Industrial Technologies, Inc. in 1997. The company was founded in 1923 and is headquartered in Cleveland, Ohio.",6200,"{'maxAge': 1, 'name': 'Sergio H. Nevárez', 'title': 'Pres of Applied Mexico', 'exercisedValue': 0, 'unexercisedValue': 0}",5,2,3,9,5,1693526400,1703980800,86400,2,157.53,157.01,155.36,157.84,157.53,157.01,155.36,157.84,1.4,0.0089,1691971200,0.15609999,1.62,1.199861,17.756786,15.903749,486555,486555,199722,295750,295750,156.67,156.84,1000,800,6082210816,96.43,162.67,1.378313,149.3208,137.51045,1.38,0.008760236,USD,6449890816,0.07857,38015845,38747600,708968,470729,1690761600,1693440000,0.0183,0.0149,0.95723,3.15,0.026800001,38747600,37.728,4.16057,1688083200,1719705600,1688083200,0.166,346739008,8.84,9.87,1.43,3:2,1150416000,1.462,12.291,0.48617685,0.14113986,0.35,1691971200,NYQ,EQUITY,AIT,AIT,Applied Industrial Technologies,"Applied Industrial Technologies, Inc.",322151400,America/New_York,EDT,6c319b61-5409-3763-8162-eda62e54614c,finmb_254679,-14400000,156.97,185.0,174.0,180.33,182.0,1.7,buy,3,344036000,8.9,524752000,725972992,1.981,3.048,4412793856,49.777,114.345,0.11347,0.26593,1286965000,245208880,343966016,0.163,0.091,0.29163998,0.11892,0.10689,USD,
