,address1,address2,city,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Swan Building,26 Victoria Street,Hamilton,HM12,Bermuda,441 292 7202,https://www.nat.bm,Marine Shipping,Marine Shipping,Industrials,Industrials,"Nordic American Tankers Limited, a tanker company, acquires and charters double-hull tankers in Bermuda and internationally. It operates a fleet of 19 Suezmax crude oil tankers. The company was incorporated in 1995 and is headquartered in Hamilton, Bermuda.",18,"{'maxAge': 1, 'name': 'Mr. Herbjorn  Hansson', 'age': 74, 'title': 'Founder, Chairman, Pres & CEO', 'yearBorn': 1948, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.78,3.76,3.73,3.82,3.78,3.76,3.73,3.82,0.52,0.1376,1694563200,0.65519994,6.7,0.156639,6.5172415,5.04,3304262,3304262,2582991,2959330,2959330,3.78,3.8,3200,4000,789248896,2.47,4.65,1.7777517,4.0178,3.6747,0.48,0.12698412,USD,971503552,0.26976,202478264,208796000,6053291,6622243,1690761600,1693440000,0.029000001,0.030199999,0.46397,2.23,0.0299,208796000,2.644,1.429652,1672444800,1703980800,1688083200,119761000,0.58,0.75,1.26,1008:1000,1502323200,2.188,5.025,0.07692313,0.14113986,0.13,1694563200,NYQ,EQUITY,NAT,NAT,Nordic American Tankers Limited,Nordic American Tankers Limited,875626200,America/New_York,EDT,e0ce58c0-26a0-30cf-bddb-f5b65f40cef3,finmb_390562,-14400000,3.78,11.0,4.0,5.85,4.8,2.0,buy,6,96480000,0.462,193335008,278732992,0.721,0.992,443959008,50.495,2.131,0.10023,0.22857,105395000,146554752,137215008,-0.376,0.48094,0.43548,0.32176998,USD,
1,Swan Building,26 Victoria Street,Hamilton,HM12,Bermuda,441 292 7202,https://www.nat.bm,Marine Shipping,Marine Shipping,Industrials,Industrials,"Nordic American Tankers Limited, a tanker company, acquires and charters double-hull tankers in Bermuda and internationally. It operates a fleet of 19 Suezmax crude oil tankers. The company was incorporated in 1995 and is headquartered in Hamilton, Bermuda.",18,"{'maxAge': 1, 'name': 'Mr. Bjorn  Giaever', 'age': 55, 'title': 'Exec. VP, CFO & Sec.', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.78,3.76,3.73,3.82,3.78,3.76,3.73,3.82,0.52,0.1376,1694563200,0.65519994,6.7,0.156639,6.5172415,5.04,3304262,3304262,2582991,2959330,2959330,3.78,3.8,3200,4000,789248896,2.47,4.65,1.7777517,4.0178,3.6747,0.48,0.12698412,USD,971503552,0.26976,202478264,208796000,6053291,6622243,1690761600,1693440000,0.029000001,0.030199999,0.46397,2.23,0.0299,208796000,2.644,1.429652,1672444800,1703980800,1688083200,119761000,0.58,0.75,1.26,1008:1000,1502323200,2.188,5.025,0.07692313,0.14113986,0.13,1694563200,NYQ,EQUITY,NAT,NAT,Nordic American Tankers Limited,Nordic American Tankers Limited,875626200,America/New_York,EDT,e0ce58c0-26a0-30cf-bddb-f5b65f40cef3,finmb_390562,-14400000,3.78,11.0,4.0,5.85,4.8,2.0,buy,6,96480000,0.462,193335008,278732992,0.721,0.992,443959008,50.495,2.131,0.10023,0.22857,105395000,146554752,137215008,-0.376,0.48094,0.43548,0.32176998,USD,
2,Swan Building,26 Victoria Street,Hamilton,HM12,Bermuda,441 292 7202,https://www.nat.bm,Marine Shipping,Marine Shipping,Industrials,Industrials,"Nordic American Tankers Limited, a tanker company, acquires and charters double-hull tankers in Bermuda and internationally. It operates a fleet of 19 Suezmax crude oil tankers. The company was incorporated in 1995 and is headquartered in Hamilton, Bermuda.",18,"{'maxAge': 1, 'name': 'Mr. Jan H. A. Møller', 'age': 37, 'title': 'Head of Investor Relations and Financial Mang.', 'yearBorn': 1985, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.78,3.76,3.73,3.82,3.78,3.76,3.73,3.82,0.52,0.1376,1694563200,0.65519994,6.7,0.156639,6.5172415,5.04,3304262,3304262,2582991,2959330,2959330,3.78,3.8,3200,4000,789248896,2.47,4.65,1.7777517,4.0178,3.6747,0.48,0.12698412,USD,971503552,0.26976,202478264,208796000,6053291,6622243,1690761600,1693440000,0.029000001,0.030199999,0.46397,2.23,0.0299,208796000,2.644,1.429652,1672444800,1703980800,1688083200,119761000,0.58,0.75,1.26,1008:1000,1502323200,2.188,5.025,0.07692313,0.14113986,0.13,1694563200,NYQ,EQUITY,NAT,NAT,Nordic American Tankers Limited,Nordic American Tankers Limited,875626200,America/New_York,EDT,e0ce58c0-26a0-30cf-bddb-f5b65f40cef3,finmb_390562,-14400000,3.78,11.0,4.0,5.85,4.8,2.0,buy,6,96480000,0.462,193335008,278732992,0.721,0.992,443959008,50.495,2.131,0.10023,0.22857,105395000,146554752,137215008,-0.376,0.48094,0.43548,0.32176998,USD,
3,Swan Building,26 Victoria Street,Hamilton,HM12,Bermuda,441 292 7202,https://www.nat.bm,Marine Shipping,Marine Shipping,Industrials,Industrials,"Nordic American Tankers Limited, a tanker company, acquires and charters double-hull tankers in Bermuda and internationally. It operates a fleet of 19 Suezmax crude oil tankers. The company was incorporated in 1995 and is headquartered in Hamilton, Bermuda.",18,"{'maxAge': 1, 'name': 'Erik  Tomstad', 'title': 'Exec. VP of Chartering', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.78,3.76,3.73,3.82,3.78,3.76,3.73,3.82,0.52,0.1376,1694563200,0.65519994,6.7,0.156639,6.5172415,5.04,3304262,3304262,2582991,2959330,2959330,3.78,3.8,3200,4000,789248896,2.47,4.65,1.7777517,4.0178,3.6747,0.48,0.12698412,USD,971503552,0.26976,202478264,208796000,6053291,6622243,1690761600,1693440000,0.029000001,0.030199999,0.46397,2.23,0.0299,208796000,2.644,1.429652,1672444800,1703980800,1688083200,119761000,0.58,0.75,1.26,1008:1000,1502323200,2.188,5.025,0.07692313,0.14113986,0.13,1694563200,NYQ,EQUITY,NAT,NAT,Nordic American Tankers Limited,Nordic American Tankers Limited,875626200,America/New_York,EDT,e0ce58c0-26a0-30cf-bddb-f5b65f40cef3,finmb_390562,-14400000,3.78,11.0,4.0,5.85,4.8,2.0,buy,6,96480000,0.462,193335008,278732992,0.721,0.992,443959008,50.495,2.131,0.10023,0.22857,105395000,146554752,137215008,-0.376,0.48094,0.43548,0.32176998,USD,
