,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,West Tower,Suite 800 777 South Flagler Drive,West Palm Beach,FL,33401,United States,(561) 515-6163,(916) 990-9172,https://gdsi.co,Security & Protection Services,Industrials,"Global Digital Solutions, Inc., together with its subsidiaries, focuses on the cyber arms technology and security and technology solutions business. The company is based in West Palm Beach, Florida.",2,"{'maxAge': 1, 'name': 'Mr. William J. Delgado MBA', 'age': 63, 'title': 'Chairman, CEO & Exec. VP', 'yearBorn': 1959, 'fiscalYear': 2022, 'totalPay': 240000, 'exercisedValue': 0, 'unexercisedValue': 12675}",1672444800,86400,4,0.01,0.00935,0.009,0.011,0.01,0.00935,0.009,0.011,0.0,0.948132,2123194,2123194,1104913,750234,750234,0.0,0.0,0,0,9015020,0.005,0.0385,0.00943,0.0145728,0.0,0.0,USD,17092800,0.0,888123986,901502016,0.01704,0.0,-0.014,1672444800,1703980800,1680220800,-4241281,-0.01,PNK,EQUITY,GDSI,GDSI,GLOBAL DIGITAL SOLUTIONS INC,"Global Digital Solutions, Inc.",1001943000,America/New_York,EDT,-14400000,0.01,none,1585,0.0,8078362,0.0,0.0,-2.7309299,1137201,-583275,0.0,0.0,0.0,USD,
1,West Tower,Suite 800 777 South Flagler Drive,West Palm Beach,FL,33401,United States,(561) 515-6163,(916) 990-9172,https://gdsi.co,Security & Protection Services,Industrials,"Global Digital Solutions, Inc., together with its subsidiaries, focuses on the cyber arms technology and security and technology solutions business. The company is based in West Palm Beach, Florida.",2,"{'maxAge': 1, 'name': 'Mr. Jerome J. Gomolski', 'age': 74, 'title': 'Chief Financial Officer', 'yearBorn': 1948, 'fiscalYear': 2022, 'totalPay': 60000, 'exercisedValue': 0, 'unexercisedValue': 18900}",1672444800,86400,4,0.01,0.00935,0.009,0.011,0.01,0.00935,0.009,0.011,0.0,0.948132,2123194,2123194,1104913,750234,750234,0.0,0.0,0,0,9015020,0.005,0.0385,0.00943,0.0145728,0.0,0.0,USD,17092800,0.0,888123986,901502016,0.01704,0.0,-0.014,1672444800,1703980800,1680220800,-4241281,-0.01,PNK,EQUITY,GDSI,GDSI,GLOBAL DIGITAL SOLUTIONS INC,"Global Digital Solutions, Inc.",1001943000,America/New_York,EDT,-14400000,0.01,none,1585,0.0,8078362,0.0,0.0,-2.7309299,1137201,-583275,0.0,0.0,0.0,USD,
2,West Tower,Suite 800 777 South Flagler Drive,West Palm Beach,FL,33401,United States,(561) 515-6163,(916) 990-9172,https://gdsi.co,Security & Protection Services,Industrials,"Global Digital Solutions, Inc., together with its subsidiaries, focuses on the cyber arms technology and security and technology solutions business. The company is based in West Palm Beach, Florida.",2,"{'maxAge': 1, 'name': 'Mr. Gary A. Gray', 'age': 70, 'title': 'VP & CTO', 'yearBorn': 1952, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.01,0.00935,0.009,0.011,0.01,0.00935,0.009,0.011,0.0,0.948132,2123194,2123194,1104913,750234,750234,0.0,0.0,0,0,9015020,0.005,0.0385,0.00943,0.0145728,0.0,0.0,USD,17092800,0.0,888123986,901502016,0.01704,0.0,-0.014,1672444800,1703980800,1680220800,-4241281,-0.01,PNK,EQUITY,GDSI,GDSI,GLOBAL DIGITAL SOLUTIONS INC,"Global Digital Solutions, Inc.",1001943000,America/New_York,EDT,-14400000,0.01,none,1585,0.0,8078362,0.0,0.0,-2.7309299,1137201,-583275,0.0,0.0,0.0,USD,
