,address1,address2,city,zip,country,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Grand Pavilion,Hibiscus Way 802 West Bay Road PO Box 31119,Grand Cayman,KY1-1205,Cayman Islands,https://tw.kingcan.net,Packaging & Containers,Consumer Cyclical,"Kingcan Holdings Limited manufactures and sells metal packaging containers and food cans in China. It also engages in trading activities. In addition, the company provides food and beverage canned filling OEM. It also exports its products. The company was incorporated in 2009 and is headquartered in Grand Cayman, the Cayman Islands.","{'maxAge': 1, 'name': 'Ms. Su-Cheng  Chuang', 'title': 'GM & Director', 'fiscalYear': 2021, 'totalPay': 1180000, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,2,14.25,14.25,14.15,14.3,14.25,14.25,14.15,14.3,1658793600,0.673537,25.535715,21275,21275,139808,60347,60347,14.2,14.3,0,0,3123177216,12.1,16.25,0.36303452,14.717,14.425,0.0,0.0,TWD,6281294336,-0.020539999,107000488,218404000,0.64248,0.06525,25.667,0.55713564,1672444800,1703980800,1688083200,-176686000,-0.93,0.56,1107:1000,1500508800,0.73,15.015,TAI,EQUITY,8411.TW,8411.TW,KINGCAN HOLDINGS LIMITED,Kingcan Holdings Limited,1320109200,Asia/Taipei,CST,28800000,14.3,2.0,buy,1548118016,7.088,418336992,4557831168,0.874,1.363,8602976256,79.21,42.227,0.0010899999,-0.03061,722162000,-24818624,786326016,0.049,0.078260005,0.04863,0.0025600002,TWD,
1,Grand Pavilion,Hibiscus Way 802 West Bay Road PO Box 31119,Grand Cayman,KY1-1205,Cayman Islands,https://tw.kingcan.net,Packaging & Containers,Consumer Cyclical,"Kingcan Holdings Limited manufactures and sells metal packaging containers and food cans in China. It also engages in trading activities. In addition, the company provides food and beverage canned filling OEM. It also exports its products. The company was incorporated in 2009 and is headquartered in Grand Cayman, the Cayman Islands.","{'maxAge': 1, 'name': 'Ms. Yu-Lan  Lee', 'title': 'Exec. VP, Corp. Governance Officer & Director', 'fiscalYear': 2021, 'totalPay': 1180000, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,2,14.25,14.25,14.15,14.3,14.25,14.25,14.15,14.3,1658793600,0.673537,25.535715,21275,21275,139808,60347,60347,14.2,14.3,0,0,3123177216,12.1,16.25,0.36303452,14.717,14.425,0.0,0.0,TWD,6281294336,-0.020539999,107000488,218404000,0.64248,0.06525,25.667,0.55713564,1672444800,1703980800,1688083200,-176686000,-0.93,0.56,1107:1000,1500508800,0.73,15.015,TAI,EQUITY,8411.TW,8411.TW,KINGCAN HOLDINGS LIMITED,Kingcan Holdings Limited,1320109200,Asia/Taipei,CST,28800000,14.3,2.0,buy,1548118016,7.088,418336992,4557831168,0.874,1.363,8602976256,79.21,42.227,0.0010899999,-0.03061,722162000,-24818624,786326016,0.049,0.078260005,0.04863,0.0025600002,TWD,
2,Grand Pavilion,Hibiscus Way 802 West Bay Road PO Box 31119,Grand Cayman,KY1-1205,Cayman Islands,https://tw.kingcan.net,Packaging & Containers,Consumer Cyclical,"Kingcan Holdings Limited manufactures and sells metal packaging containers and food cans in China. It also engages in trading activities. In addition, the company provides food and beverage canned filling OEM. It also exports its products. The company was incorporated in 2009 and is headquartered in Grand Cayman, the Cayman Islands.","{'maxAge': 1, 'name': 'Mr. Chien-Chung  Lan', 'title': 'Fin. Mang.', 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,2,14.25,14.25,14.15,14.3,14.25,14.25,14.15,14.3,1658793600,0.673537,25.535715,21275,21275,139808,60347,60347,14.2,14.3,0,0,3123177216,12.1,16.25,0.36303452,14.717,14.425,0.0,0.0,TWD,6281294336,-0.020539999,107000488,218404000,0.64248,0.06525,25.667,0.55713564,1672444800,1703980800,1688083200,-176686000,-0.93,0.56,1107:1000,1500508800,0.73,15.015,TAI,EQUITY,8411.TW,8411.TW,KINGCAN HOLDINGS LIMITED,Kingcan Holdings Limited,1320109200,Asia/Taipei,CST,28800000,14.3,2.0,buy,1548118016,7.088,418336992,4557831168,0.874,1.363,8602976256,79.21,42.227,0.0010899999,-0.03061,722162000,-24818624,786326016,0.049,0.078260005,0.04863,0.0025600002,TWD,
