,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Jln. Gatot Subroto Km.7,8",Kel. Pasir Jaya Kec. Jatiuwung,Tangerang,15135,Indonesia,62 21 592 2404,62 21 592 2576,https://www.sikabel.com,Electrical Equipment & Parts,Industrials,"PT Sumi Indo Kabel Tbk manufactures and sells cables and electrical equipment in Indonesia. The company's products include power, control and instrument, telecommunication, and automobile cables, as well as conductors. It also offers bare conductor cables, fire resistance cables, armored and non-armored cables, and low and medium voltage cables. In addition, the company provides low-voltage wires for batteries, earth bond low voltage wires, and vinyl insulated low voltage wires for automobiles, as well as steel tape or steel wire amour cables for underground. Further, it offers special products, including laminated aluminum polyethylene polyamide, low temperature, solar, bonding, and rolling stock cables. The company was formerly known as PT IKI Indah Kabel Indonesia Tbk and changed its name to PT Sumi Indo Kabel Tbk in 1999. The company was founded in 1981 and is headquartered in Tangerang, Indonesia. PT Sumi Indo Kabel Tbk is a subsidiary of Sumitomo Electric Industries, Ltd.",501,"{'maxAge': 1, 'name': 'Mr. Shigetoshi  Sasaki', 'age': 59, 'title': 'Pres Director and Fin. & Accounting Division Director', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,725.0,725.0,700.0,800.0,725.0,725.0,700.0,800.0,15.78,0.0218,1693872000,0.0,0.312167,9.990081,348600,348600,786955,461100,461100,700.0,715.0,0,0,862919983104,196.0,970.0,3652.2754,557.86,297.94,0.001,1.3793104e-06,IDR,862937088000,0.02596,95888160,1224000000,0.93581,0.0,0.059,11949.152,1680220800,1711843200,1688083200,232.496,6133695,70.57,4:1,1474416000,3652.348,67614.164,JKT,EQUITY,IKBI.JK,IKBI.JK,Sumi Indo Kabel Tbk,PT Sumi Indo Kabel Tbk,1020391200,Asia/Jakarta,WIB,25200000,705.0,none,1499465,0.001,12762667,18589272,1.173,1.749,236269152,25.586,0.192,0.047140002,0.087740004,-9489881,-283072,243.444,0.2,0.07321,0.05402,0.03683,USD,
1,"Jln. Gatot Subroto Km.7,8",Kel. Pasir Jaya Kec. Jatiuwung,Tangerang,15135,Indonesia,62 21 592 2404,62 21 592 2576,https://www.sikabel.com,Electrical Equipment & Parts,Industrials,"PT Sumi Indo Kabel Tbk manufactures and sells cables and electrical equipment in Indonesia. The company's products include power, control and instrument, telecommunication, and automobile cables, as well as conductors. It also offers bare conductor cables, fire resistance cables, armored and non-armored cables, and low and medium voltage cables. In addition, the company provides low-voltage wires for batteries, earth bond low voltage wires, and vinyl insulated low voltage wires for automobiles, as well as steel tape or steel wire amour cables for underground. Further, it offers special products, including laminated aluminum polyethylene polyamide, low temperature, solar, bonding, and rolling stock cables. The company was formerly known as PT IKI Indah Kabel Indonesia Tbk and changed its name to PT Sumi Indo Kabel Tbk in 1999. The company was founded in 1981 and is headquartered in Tangerang, Indonesia. PT Sumi Indo Kabel Tbk is a subsidiary of Sumitomo Electric Industries, Ltd.",501,"{'maxAge': 1, 'name': 'Mr. Sulim Herman Limbono', 'age': 52, 'title': 'VP Director & Marketing Division Director', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,725.0,725.0,700.0,800.0,725.0,725.0,700.0,800.0,15.78,0.0218,1693872000,0.0,0.312167,9.990081,348600,348600,786955,461100,461100,700.0,715.0,0,0,862919983104,196.0,970.0,3652.2754,557.86,297.94,0.001,1.3793104e-06,IDR,862937088000,0.02596,95888160,1224000000,0.93581,0.0,0.059,11949.152,1680220800,1711843200,1688083200,232.496,6133695,70.57,4:1,1474416000,3652.348,67614.164,JKT,EQUITY,IKBI.JK,IKBI.JK,Sumi Indo Kabel Tbk,PT Sumi Indo Kabel Tbk,1020391200,Asia/Jakarta,WIB,25200000,705.0,none,1499465,0.001,12762667,18589272,1.173,1.749,236269152,25.586,0.192,0.047140002,0.087740004,-9489881,-283072,243.444,0.2,0.07321,0.05402,0.03683,USD,
2,"Jln. Gatot Subroto Km.7,8",Kel. Pasir Jaya Kec. Jatiuwung,Tangerang,15135,Indonesia,62 21 592 2404,62 21 592 2576,https://www.sikabel.com,Electrical Equipment & Parts,Industrials,"PT Sumi Indo Kabel Tbk manufactures and sells cables and electrical equipment in Indonesia. The company's products include power, control and instrument, telecommunication, and automobile cables, as well as conductors. It also offers bare conductor cables, fire resistance cables, armored and non-armored cables, and low and medium voltage cables. In addition, the company provides low-voltage wires for batteries, earth bond low voltage wires, and vinyl insulated low voltage wires for automobiles, as well as steel tape or steel wire amour cables for underground. Further, it offers special products, including laminated aluminum polyethylene polyamide, low temperature, solar, bonding, and rolling stock cables. The company was formerly known as PT IKI Indah Kabel Indonesia Tbk and changed its name to PT Sumi Indo Kabel Tbk in 1999. The company was founded in 1981 and is headquartered in Tangerang, Indonesia. PT Sumi Indo Kabel Tbk is a subsidiary of Sumitomo Electric Industries, Ltd.",501,"{'maxAge': 1, 'name': 'Mr. Palgunadi  Budiono', 'title': 'Internal Audit Chairman', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,725.0,725.0,700.0,800.0,725.0,725.0,700.0,800.0,15.78,0.0218,1693872000,0.0,0.312167,9.990081,348600,348600,786955,461100,461100,700.0,715.0,0,0,862919983104,196.0,970.0,3652.2754,557.86,297.94,0.001,1.3793104e-06,IDR,862937088000,0.02596,95888160,1224000000,0.93581,0.0,0.059,11949.152,1680220800,1711843200,1688083200,232.496,6133695,70.57,4:1,1474416000,3652.348,67614.164,JKT,EQUITY,IKBI.JK,IKBI.JK,Sumi Indo Kabel Tbk,PT Sumi Indo Kabel Tbk,1020391200,Asia/Jakarta,WIB,25200000,705.0,none,1499465,0.001,12762667,18589272,1.173,1.749,236269152,25.586,0.192,0.047140002,0.087740004,-9489881,-283072,243.444,0.2,0.07321,0.05402,0.03683,USD,
3,"Jln. Gatot Subroto Km.7,8",Kel. Pasir Jaya Kec. Jatiuwung,Tangerang,15135,Indonesia,62 21 592 2404,62 21 592 2576,https://www.sikabel.com,Electrical Equipment & Parts,Industrials,"PT Sumi Indo Kabel Tbk manufactures and sells cables and electrical equipment in Indonesia. The company's products include power, control and instrument, telecommunication, and automobile cables, as well as conductors. It also offers bare conductor cables, fire resistance cables, armored and non-armored cables, and low and medium voltage cables. In addition, the company provides low-voltage wires for batteries, earth bond low voltage wires, and vinyl insulated low voltage wires for automobiles, as well as steel tape or steel wire amour cables for underground. Further, it offers special products, including laminated aluminum polyethylene polyamide, low temperature, solar, bonding, and rolling stock cables. The company was formerly known as PT IKI Indah Kabel Indonesia Tbk and changed its name to PT Sumi Indo Kabel Tbk in 1999. The company was founded in 1981 and is headquartered in Tangerang, Indonesia. PT Sumi Indo Kabel Tbk is a subsidiary of Sumitomo Electric Industries, Ltd.",501,"{'maxAge': 1, 'name': 'Mr. -  Suprapto', 'age': 54, 'title': 'QA, QC & Manufacturing Division Director and Director', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,725.0,725.0,700.0,800.0,725.0,725.0,700.0,800.0,15.78,0.0218,1693872000,0.0,0.312167,9.990081,348600,348600,786955,461100,461100,700.0,715.0,0,0,862919983104,196.0,970.0,3652.2754,557.86,297.94,0.001,1.3793104e-06,IDR,862937088000,0.02596,95888160,1224000000,0.93581,0.0,0.059,11949.152,1680220800,1711843200,1688083200,232.496,6133695,70.57,4:1,1474416000,3652.348,67614.164,JKT,EQUITY,IKBI.JK,IKBI.JK,Sumi Indo Kabel Tbk,PT Sumi Indo Kabel Tbk,1020391200,Asia/Jakarta,WIB,25200000,705.0,none,1499465,0.001,12762667,18589272,1.173,1.749,236269152,25.586,0.192,0.047140002,0.087740004,-9489881,-283072,243.444,0.2,0.07321,0.05402,0.03683,USD,
4,"Jln. Gatot Subroto Km.7,8",Kel. Pasir Jaya Kec. Jatiuwung,Tangerang,15135,Indonesia,62 21 592 2404,62 21 592 2576,https://www.sikabel.com,Electrical Equipment & Parts,Industrials,"PT Sumi Indo Kabel Tbk manufactures and sells cables and electrical equipment in Indonesia. The company's products include power, control and instrument, telecommunication, and automobile cables, as well as conductors. It also offers bare conductor cables, fire resistance cables, armored and non-armored cables, and low and medium voltage cables. In addition, the company provides low-voltage wires for batteries, earth bond low voltage wires, and vinyl insulated low voltage wires for automobiles, as well as steel tape or steel wire amour cables for underground. Further, it offers special products, including laminated aluminum polyethylene polyamide, low temperature, solar, bonding, and rolling stock cables. The company was formerly known as PT IKI Indah Kabel Indonesia Tbk and changed its name to PT Sumi Indo Kabel Tbk in 1999. The company was founded in 1981 and is headquartered in Tangerang, Indonesia. PT Sumi Indo Kabel Tbk is a subsidiary of Sumitomo Electric Industries, Ltd.",501,"{'maxAge': 1, 'name': 'Ms. Anastasia  Senja', 'title': 'Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,725.0,725.0,700.0,800.0,725.0,725.0,700.0,800.0,15.78,0.0218,1693872000,0.0,0.312167,9.990081,348600,348600,786955,461100,461100,700.0,715.0,0,0,862919983104,196.0,970.0,3652.2754,557.86,297.94,0.001,1.3793104e-06,IDR,862937088000,0.02596,95888160,1224000000,0.93581,0.0,0.059,11949.152,1680220800,1711843200,1688083200,232.496,6133695,70.57,4:1,1474416000,3652.348,67614.164,JKT,EQUITY,IKBI.JK,IKBI.JK,Sumi Indo Kabel Tbk,PT Sumi Indo Kabel Tbk,1020391200,Asia/Jakarta,WIB,25200000,705.0,none,1499465,0.001,12762667,18589272,1.173,1.749,236269152,25.586,0.192,0.047140002,0.087740004,-9489881,-283072,243.444,0.2,0.07321,0.05402,0.03683,USD,
