,address1,address2,city,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"156, No. 202, Dream Building)",Jinandong,Hwaseong-si,South Korea,82 2 2186 1346,https://www.wooridulls.co.kr,Drug Manufacturers—General,Healthcare,"SMEDI Co., Ltd. engages in the medical, life and health, pharmaceutical, and storage businesses. It sells medical equipment and appliances, health equipment, medicines, and computer servers. The company was formerly known as THE MEDIPHARM CO.,Ltd. SMEDI Co., Ltd. was founded in 2009 and is based in Hwaseong-si, South Korea.","{'maxAge': 1, 'name': 'Ms. Soo-Kyung  Kim', 'age': 73, 'title': 'Chairman and Chief Exec. Officer', 'yearBorn': 1949, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,472.0,477.0,467.0,477.0,472.0,477.0,467.0,477.0,0.0,1.460438,147431,147431,665721,176335,176335,471.0,472.0,0,0,57860935680,430.0,891.0,1.9550285,489.3,546.46,KRW,96442720256,-0.94861,44100123,122847000,0.30967,0.0010899999,1672444800,1703980800,1688083200,-28075139072,1:10,1392249600,3.259,287.143,KSC,EQUITY,118000.KS,118000.KS,THE MEDIPHARM,"SMEDI Co., Ltd.",1146787200,Asia/Seoul,KST,32400000,471.0,none,16818539520,187.086,335869952,24455155712,0.736,1.342,29595955200,16.801,343.822,-0.00695,-0.2057,6485998750,3249064192,10569450496,1.102,0.21962,0.01135,-0.0664,KRW,
