,address1,city,state,zip,country,phone,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,112 North Curry Street,Carson City,NV,89703,United States,646-736-0345,Shell Companies,Financial Services,"Kunekt Corporation does not have significant operations. The company intends to acquire or merge with an established business. Previously, it focused on designing, building, and marketing mobile phones, smartphones, and tablets. The company was founded in 2007 and is based in Carson City, Nevada.","{'maxAge': 1, 'name': 'Mr. Chengwu  Zhu', 'age': 52, 'title': 'VP of Engineering & Operations and Member of Bus. Advisory Board', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-45.90664,759607,759607,14871,84845,84845,0.0,0.0,0,0,867999,0.0001,0.0022,0.000168,0.0010295,0.0,0.0,USD,-80592,0.0,62000000,0.0,0.0,-0.002,1320019200,1351641600,1343692800,-153376,-0.0,40:1,1274054400,PNK,EQUITY,KNKT,KNKT,KUNEKT CORP,Kunekt Corporation,1255095000,America/New_York,EDT,-14400000,0.0001,none,90014,0.001,3222,0.432,0.432,-0.38446,13620,-76737,0.0,0.0,0.0,USD,
