,address1,address2,city,state,zip,country,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,715 – 5th Avenue SW,Suite 2000,Calgary,AB,T2P 2X6,Canada,https://cpsglass.com,Other Industrial Metals & Mining,Basic Materials,"Canadian Premium Sand Inc., an exploration stage company, explores for and develops silica sand deposits. Its flagship project is the Wanipigow Sand Project consists of 41 contiguous quarry leases covering 2,148 hectares located to the North-East of Winnipeg, Manitoba. The company was formerly known as Claim Post Resources Inc. and changed its name to Canadian Premium Sand Inc. in November 2018. Canadian Premium Sand Inc. was founded in 2005 and is headquartered in Calgary, Canada.","{'maxAge': 1, 'name': 'Mr. Glenn  Leroux P.Eng.', 'title': 'Pres, CEO & Director', 'fiscalYear': 2022, 'totalPay': 228750, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.48,0.49,0.475,0.49,0.48,0.49,0.475,0.49,0.0,2.381497,13954,13954,30514,9320,9320,0.47,0.48,0,0,37311104,0.37,0.63,0.4839,0.4654,0.0,0.0,CAD,37745436,0.0,44499953,78549696,2671,15878,1690761600,1693440000,0.0,0.22295,0.21993999,0.11,-0.019,1664496000,1696032000,1688083200,-9101208,-0.13,1:15,1542326400,-4.281,VAN,EQUITY,CPS.V,CPS.V,CANADIAN PREMIUM SAND INC,Canadian Premium Sand Inc.,1271943000,America/Toronto,EDT,-14400000,0.475,none,2500572,0.032,-8815977,2934918,0.608,0.65,-2.3672,-5443837,-8510543,0.0,0.0,0.0,CAD,
1,715 – 5th Avenue SW,Suite 2000,Calgary,AB,T2P 2X6,Canada,https://cpsglass.com,Other Industrial Metals & Mining,Basic Materials,"Canadian Premium Sand Inc., an exploration stage company, explores for and develops silica sand deposits. Its flagship project is the Wanipigow Sand Project consists of 41 contiguous quarry leases covering 2,148 hectares located to the North-East of Winnipeg, Manitoba. The company was formerly known as Claim Post Resources Inc. and changed its name to Canadian Premium Sand Inc. in November 2018. Canadian Premium Sand Inc. was founded in 2005 and is headquartered in Calgary, Canada.","{'maxAge': 1, 'name': 'Mr. Cameron  Deller CFA', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 203333, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.48,0.49,0.475,0.49,0.48,0.49,0.475,0.49,0.0,2.381497,13954,13954,30514,9320,9320,0.47,0.48,0,0,37311104,0.37,0.63,0.4839,0.4654,0.0,0.0,CAD,37745436,0.0,44499953,78549696,2671,15878,1690761600,1693440000,0.0,0.22295,0.21993999,0.11,-0.019,1664496000,1696032000,1688083200,-9101208,-0.13,1:15,1542326400,-4.281,VAN,EQUITY,CPS.V,CPS.V,CANADIAN PREMIUM SAND INC,Canadian Premium Sand Inc.,1271943000,America/Toronto,EDT,-14400000,0.475,none,2500572,0.032,-8815977,2934918,0.608,0.65,-2.3672,-5443837,-8510543,0.0,0.0,0.0,CAD,
2,715 – 5th Avenue SW,Suite 2000,Calgary,AB,T2P 2X6,Canada,https://cpsglass.com,Other Industrial Metals & Mining,Basic Materials,"Canadian Premium Sand Inc., an exploration stage company, explores for and develops silica sand deposits. Its flagship project is the Wanipigow Sand Project consists of 41 contiguous quarry leases covering 2,148 hectares located to the North-East of Winnipeg, Manitoba. The company was formerly known as Claim Post Resources Inc. and changed its name to Canadian Premium Sand Inc. in November 2018. Canadian Premium Sand Inc. was founded in 2005 and is headquartered in Calgary, Canada.","{'maxAge': 1, 'name': 'Mr. Anshul  Vishal', 'title': 'VP of Corp. Devel.', 'fiscalYear': 2022, 'totalPay': 167750, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.48,0.49,0.475,0.49,0.48,0.49,0.475,0.49,0.0,2.381497,13954,13954,30514,9320,9320,0.47,0.48,0,0,37311104,0.37,0.63,0.4839,0.4654,0.0,0.0,CAD,37745436,0.0,44499953,78549696,2671,15878,1690761600,1693440000,0.0,0.22295,0.21993999,0.11,-0.019,1664496000,1696032000,1688083200,-9101208,-0.13,1:15,1542326400,-4.281,VAN,EQUITY,CPS.V,CPS.V,CANADIAN PREMIUM SAND INC,Canadian Premium Sand Inc.,1271943000,America/Toronto,EDT,-14400000,0.475,none,2500572,0.032,-8815977,2934918,0.608,0.65,-2.3672,-5443837,-8510543,0.0,0.0,0.0,CAD,
3,715 – 5th Avenue SW,Suite 2000,Calgary,AB,T2P 2X6,Canada,https://cpsglass.com,Other Industrial Metals & Mining,Basic Materials,"Canadian Premium Sand Inc., an exploration stage company, explores for and develops silica sand deposits. Its flagship project is the Wanipigow Sand Project consists of 41 contiguous quarry leases covering 2,148 hectares located to the North-East of Winnipeg, Manitoba. The company was formerly known as Claim Post Resources Inc. and changed its name to Canadian Premium Sand Inc. in November 2018. Canadian Premium Sand Inc. was founded in 2005 and is headquartered in Calgary, Canada.","{'maxAge': 1, 'name': 'Mr. Richard David Williams B.A., L.L.B., LLB', 'age': 68, 'title': 'Sec. & Independent Director', 'yearBorn': 1954, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.48,0.49,0.475,0.49,0.48,0.49,0.475,0.49,0.0,2.381497,13954,13954,30514,9320,9320,0.47,0.48,0,0,37311104,0.37,0.63,0.4839,0.4654,0.0,0.0,CAD,37745436,0.0,44499953,78549696,2671,15878,1690761600,1693440000,0.0,0.22295,0.21993999,0.11,-0.019,1664496000,1696032000,1688083200,-9101208,-0.13,1:15,1542326400,-4.281,VAN,EQUITY,CPS.V,CPS.V,CANADIAN PREMIUM SAND INC,Canadian Premium Sand Inc.,1271943000,America/Toronto,EDT,-14400000,0.475,none,2500572,0.032,-8815977,2934918,0.608,0.65,-2.3672,-5443837,-8510543,0.0,0.0,0.0,CAD,
4,715 – 5th Avenue SW,Suite 2000,Calgary,AB,T2P 2X6,Canada,https://cpsglass.com,Other Industrial Metals & Mining,Basic Materials,"Canadian Premium Sand Inc., an exploration stage company, explores for and develops silica sand deposits. Its flagship project is the Wanipigow Sand Project consists of 41 contiguous quarry leases covering 2,148 hectares located to the North-East of Winnipeg, Manitoba. The company was formerly known as Claim Post Resources Inc. and changed its name to Canadian Premium Sand Inc. in November 2018. Canadian Premium Sand Inc. was founded in 2005 and is headquartered in Calgary, Canada.","{'maxAge': 1, 'name': 'Mr. Denelle  Bushie', 'title': 'Operations Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.48,0.49,0.475,0.49,0.48,0.49,0.475,0.49,0.0,2.381497,13954,13954,30514,9320,9320,0.47,0.48,0,0,37311104,0.37,0.63,0.4839,0.4654,0.0,0.0,CAD,37745436,0.0,44499953,78549696,2671,15878,1690761600,1693440000,0.0,0.22295,0.21993999,0.11,-0.019,1664496000,1696032000,1688083200,-9101208,-0.13,1:15,1542326400,-4.281,VAN,EQUITY,CPS.V,CPS.V,CANADIAN PREMIUM SAND INC,Canadian Premium Sand Inc.,1271943000,America/Toronto,EDT,-14400000,0.475,none,2500572,0.032,-8815977,2934918,0.608,0.65,-2.3672,-5443837,-8510543,0.0,0.0,0.0,CAD,
