,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,grossProfits,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Punnaiah Plaza, Plot No. 83 and 84",4th Floor Road No. 2 Banjara Hills,Hyderabad,500034,India,91 40 6730 9999,91 40 6730 9988,https://www.pvpglobal.com,Conglomerates,Industrials,"PVP Ventures Limited, together with its subsidiaries, develops urban infrastructure in India. The company operates through Real Estate, Media Related Activities, and Other Segments. It is also involved in the movie production and financing related activities. PVP Ventures Limited was incorporated in 1991 and is based in Hyderabad, India. PVP Ventures Limited is a subsidiary of Platex Limited.",24,"{'maxAge': 1, 'name': 'Mr. Prasad Veera Potluri BME, MES', 'age': 52, 'title': 'Chairman & MD', 'yearBorn': 1970, 'fiscalYear': 2023, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,10.09,10.29,10.29,10.29,10.09,10.29,10.29,10.29,1079654400,0.0,-0.631648,25033,25033,43297,46125,46125,10.29,0.0,2546816256,5.93,14.7,15.789608,10.5458,9.83745,0.0,0.0,INR,3266779392,-0.88566,68182666,247504000,0.67710996,0.0,6.376,1.6138645,1680220800,1711843200,1688083200,-142855008,-1.44,20.253,-19.821,BSE,EQUITY,PVP.BO,PVP.BO,PVP VENTURES LTD.,PVP Ventures Limited,946871100,Asia/Kolkata,IST,19800000,10.29,none,36956000,0.151,-164817248,1192023040,161296992,110.2,1.094,1442465000,3273157120,-0.997,-0.23972,-1.02182,-1.1019,INR,
1,"Punnaiah Plaza, Plot No. 83 and 84",4th Floor Road No. 2 Banjara Hills,Hyderabad,500034,India,91 40 6730 9999,91 40 6730 9988,https://www.pvpglobal.com,Conglomerates,Industrials,"PVP Ventures Limited, together with its subsidiaries, develops urban infrastructure in India. The company operates through Real Estate, Media Related Activities, and Other Segments. It is also involved in the movie production and financing related activities. PVP Ventures Limited was incorporated in 1991 and is based in Hyderabad, India. PVP Ventures Limited is a subsidiary of Platex Limited.",24,"{'maxAge': 1, 'name': 'Mr. Ramani  Sabesan', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,10.09,10.29,10.29,10.29,10.09,10.29,10.29,10.29,1079654400,0.0,-0.631648,25033,25033,43297,46125,46125,10.29,0.0,2546816256,5.93,14.7,15.789608,10.5458,9.83745,0.0,0.0,INR,3266779392,-0.88566,68182666,247504000,0.67710996,0.0,6.376,1.6138645,1680220800,1711843200,1688083200,-142855008,-1.44,20.253,-19.821,BSE,EQUITY,PVP.BO,PVP.BO,PVP VENTURES LTD.,PVP Ventures Limited,946871100,Asia/Kolkata,IST,19800000,10.29,none,36956000,0.151,-164817248,1192023040,161296992,110.2,1.094,1442465000,3273157120,-0.997,-0.23972,-1.02182,-1.1019,INR,
2,"Punnaiah Plaza, Plot No. 83 and 84",4th Floor Road No. 2 Banjara Hills,Hyderabad,500034,India,91 40 6730 9999,91 40 6730 9988,https://www.pvpglobal.com,Conglomerates,Industrials,"PVP Ventures Limited, together with its subsidiaries, develops urban infrastructure in India. The company operates through Real Estate, Media Related Activities, and Other Segments. It is also involved in the movie production and financing related activities. PVP Ventures Limited was incorporated in 1991 and is based in Hyderabad, India. PVP Ventures Limited is a subsidiary of Platex Limited.",24,"{'maxAge': 1, 'name': 'Mr. Arjun  Ananth', 'age': 52, 'title': 'CEO & Whole-Time Director', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,10.09,10.29,10.29,10.29,10.09,10.29,10.29,10.29,1079654400,0.0,-0.631648,25033,25033,43297,46125,46125,10.29,0.0,2546816256,5.93,14.7,15.789608,10.5458,9.83745,0.0,0.0,INR,3266779392,-0.88566,68182666,247504000,0.67710996,0.0,6.376,1.6138645,1680220800,1711843200,1688083200,-142855008,-1.44,20.253,-19.821,BSE,EQUITY,PVP.BO,PVP.BO,PVP VENTURES LTD.,PVP Ventures Limited,946871100,Asia/Kolkata,IST,19800000,10.29,none,36956000,0.151,-164817248,1192023040,161296992,110.2,1.094,1442465000,3273157120,-0.997,-0.23972,-1.02182,-1.1019,INR,
3,"Punnaiah Plaza, Plot No. 83 and 84",4th Floor Road No. 2 Banjara Hills,Hyderabad,500034,India,91 40 6730 9999,91 40 6730 9988,https://www.pvpglobal.com,Conglomerates,Industrials,"PVP Ventures Limited, together with its subsidiaries, develops urban infrastructure in India. The company operates through Real Estate, Media Related Activities, and Other Segments. It is also involved in the movie production and financing related activities. PVP Ventures Limited was incorporated in 1991 and is based in Hyderabad, India. PVP Ventures Limited is a subsidiary of Platex Limited.",24,"{'maxAge': 1, 'name': 'Abhay Paramal Singh', 'age': 28, 'title': 'Gen. Mang. of Operations', 'yearBorn': 1994, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,10.09,10.29,10.29,10.29,10.09,10.29,10.29,10.29,1079654400,0.0,-0.631648,25033,25033,43297,46125,46125,10.29,0.0,2546816256,5.93,14.7,15.789608,10.5458,9.83745,0.0,0.0,INR,3266779392,-0.88566,68182666,247504000,0.67710996,0.0,6.376,1.6138645,1680220800,1711843200,1688083200,-142855008,-1.44,20.253,-19.821,BSE,EQUITY,PVP.BO,PVP.BO,PVP VENTURES LTD.,PVP Ventures Limited,946871100,Asia/Kolkata,IST,19800000,10.29,none,36956000,0.151,-164817248,1192023040,161296992,110.2,1.094,1442465000,3273157120,-0.997,-0.23972,-1.02182,-1.1019,INR,
4,"Punnaiah Plaza, Plot No. 83 and 84",4th Floor Road No. 2 Banjara Hills,Hyderabad,500034,India,91 40 6730 9999,91 40 6730 9988,https://www.pvpglobal.com,Conglomerates,Industrials,"PVP Ventures Limited, together with its subsidiaries, develops urban infrastructure in India. The company operates through Real Estate, Media Related Activities, and Other Segments. It is also involved in the movie production and financing related activities. PVP Ventures Limited was incorporated in 1991 and is based in Hyderabad, India. PVP Ventures Limited is a subsidiary of Platex Limited.",24,"{'maxAge': 1, 'name': 'S.  Murugan', 'age': 31, 'title': 'Assistant Mang. of Fin. & Accounts', 'yearBorn': 1991, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,10.09,10.29,10.29,10.29,10.09,10.29,10.29,10.29,1079654400,0.0,-0.631648,25033,25033,43297,46125,46125,10.29,0.0,2546816256,5.93,14.7,15.789608,10.5458,9.83745,0.0,0.0,INR,3266779392,-0.88566,68182666,247504000,0.67710996,0.0,6.376,1.6138645,1680220800,1711843200,1688083200,-142855008,-1.44,20.253,-19.821,BSE,EQUITY,PVP.BO,PVP.BO,PVP VENTURES LTD.,PVP Ventures Limited,946871100,Asia/Kolkata,IST,19800000,10.29,none,36956000,0.151,-164817248,1192023040,161296992,110.2,1.094,1442465000,3273157120,-0.997,-0.23972,-1.02182,-1.1019,INR,
5,"Punnaiah Plaza, Plot No. 83 and 84",4th Floor Road No. 2 Banjara Hills,Hyderabad,500034,India,91 40 6730 9999,91 40 6730 9988,https://www.pvpglobal.com,Conglomerates,Industrials,"PVP Ventures Limited, together with its subsidiaries, develops urban infrastructure in India. The company operates through Real Estate, Media Related Activities, and Other Segments. It is also involved in the movie production and financing related activities. PVP Ventures Limited was incorporated in 1991 and is based in Hyderabad, India. PVP Ventures Limited is a subsidiary of Platex Limited.",24,"{'maxAge': 1, 'name': 'Subhash  Chowdary', 'age': 34, 'title': 'Assistant Mang. Admin.', 'yearBorn': 1988, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,10.09,10.29,10.29,10.29,10.09,10.29,10.29,10.29,1079654400,0.0,-0.631648,25033,25033,43297,46125,46125,10.29,0.0,2546816256,5.93,14.7,15.789608,10.5458,9.83745,0.0,0.0,INR,3266779392,-0.88566,68182666,247504000,0.67710996,0.0,6.376,1.6138645,1680220800,1711843200,1688083200,-142855008,-1.44,20.253,-19.821,BSE,EQUITY,PVP.BO,PVP.BO,PVP VENTURES LTD.,PVP Ventures Limited,946871100,Asia/Kolkata,IST,19800000,10.29,none,36956000,0.151,-164817248,1192023040,161296992,110.2,1.094,1442465000,3273157120,-0.997,-0.23972,-1.02182,-1.1019,INR,
6,"Punnaiah Plaza, Plot No. 83 and 84",4th Floor Road No. 2 Banjara Hills,Hyderabad,500034,India,91 40 6730 9999,91 40 6730 9988,https://www.pvpglobal.com,Conglomerates,Industrials,"PVP Ventures Limited, together with its subsidiaries, develops urban infrastructure in India. The company operates through Real Estate, Media Related Activities, and Other Segments. It is also involved in the movie production and financing related activities. PVP Ventures Limited was incorporated in 1991 and is based in Hyderabad, India. PVP Ventures Limited is a subsidiary of Platex Limited.",24,"{'maxAge': 1, 'name': 'Mr. M.  Kumar', 'title': 'Company Sec. & Compliance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,10.09,10.29,10.29,10.29,10.09,10.29,10.29,10.29,1079654400,0.0,-0.631648,25033,25033,43297,46125,46125,10.29,0.0,2546816256,5.93,14.7,15.789608,10.5458,9.83745,0.0,0.0,INR,3266779392,-0.88566,68182666,247504000,0.67710996,0.0,6.376,1.6138645,1680220800,1711843200,1688083200,-142855008,-1.44,20.253,-19.821,BSE,EQUITY,PVP.BO,PVP.BO,PVP VENTURES LTD.,PVP Ventures Limited,946871100,Asia/Kolkata,IST,19800000,10.29,none,36956000,0.151,-164817248,1192023040,161296992,110.2,1.094,1442465000,3273157120,-0.997,-0.23972,-1.02182,-1.1019,INR,
