,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,shortRatio,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,grossMargins,ebitdaMargins,operatingMargins,trailingPegRatio
0,Bay Wellington Tower,"Brookfield Place Suite 2930 P.O. Box 793, 181 Bay Street",Toronto,ON,M5J 2T3,Canada,416-642-9061,416-642-6001,https://www.bromptongroup.com/funds/fund/osp/overview,Asset Management,Financial Services,"Brompton Oil Split Corp. is a closed-ended equity mutual fund launched and managed by Brompton Funds Limited. The fund invests in public equity markets of North America. It primarily invests in dividend paying stocks of large-cap companies having market capitalization of at least $2 billion. The fund invests in stocks of companies which are a constituent of the S&P 500 Index and S&P/TSX Composite Index. It invests in stocks of companies operating in the oil and gas sectors. Brompton Oil Split Corp. was formed on February 24, 2015 and is domiciled in Canada.","{'maxAge': 1, 'name': 'Mr. Mark A. Caranci B.Com., C.A., C.P.A., BComm, CPA, CA', 'title': 'Pres, CEO & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.79,4.62,4.5,4.84,4.79,4.62,4.5,4.84,1.39,0.2897,1669680000,8814,8814,3788,9120,9120,4.65,4.84,0,0,3800014,2.95,7.24537,4.0604,4.549301,0.0,0.0,CAD,0.0,822414,100,338,1690761600,1693440000,0.0001,0.03,-0.4,TOR,EQUITY,OSP.TO,OSP.TO,BROMPTON OIL SPLIT CORP,Brompton Oil Split Corp.,1424788200,America/Toronto,EDT,-14400000,4.62,none,0.0,0.0,0.0,
1,Bay Wellington Tower,"Brookfield Place Suite 2930 P.O. Box 793, 181 Bay Street",Toronto,ON,M5J 2T3,Canada,416-642-9061,416-642-6001,https://www.bromptongroup.com/funds/fund/osp/overview,Asset Management,Financial Services,"Brompton Oil Split Corp. is a closed-ended equity mutual fund launched and managed by Brompton Funds Limited. The fund invests in public equity markets of North America. It primarily invests in dividend paying stocks of large-cap companies having market capitalization of at least $2 billion. The fund invests in stocks of companies which are a constituent of the S&P 500 Index and S&P/TSX Composite Index. It invests in stocks of companies operating in the oil and gas sectors. Brompton Oil Split Corp. was formed on February 24, 2015 and is domiciled in Canada.","{'maxAge': 1, 'name': 'Mr. Christopher Z. Cullen BASc, C.F.A., M.B.A., MBA', 'title': 'Sr. VP', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.79,4.62,4.5,4.84,4.79,4.62,4.5,4.84,1.39,0.2897,1669680000,8814,8814,3788,9120,9120,4.65,4.84,0,0,3800014,2.95,7.24537,4.0604,4.549301,0.0,0.0,CAD,0.0,822414,100,338,1690761600,1693440000,0.0001,0.03,-0.4,TOR,EQUITY,OSP.TO,OSP.TO,BROMPTON OIL SPLIT CORP,Brompton Oil Split Corp.,1424788200,America/Toronto,EDT,-14400000,4.62,none,0.0,0.0,0.0,
2,Bay Wellington Tower,"Brookfield Place Suite 2930 P.O. Box 793, 181 Bay Street",Toronto,ON,M5J 2T3,Canada,416-642-9061,416-642-6001,https://www.bromptongroup.com/funds/fund/osp/overview,Asset Management,Financial Services,"Brompton Oil Split Corp. is a closed-ended equity mutual fund launched and managed by Brompton Funds Limited. The fund invests in public equity markets of North America. It primarily invests in dividend paying stocks of large-cap companies having market capitalization of at least $2 billion. The fund invests in stocks of companies which are a constituent of the S&P 500 Index and S&P/TSX Composite Index. It invests in stocks of companies operating in the oil and gas sectors. Brompton Oil Split Corp. was formed on February 24, 2015 and is domiciled in Canada.","{'maxAge': 1, 'name': 'Ms. Ann P. Wong (Delaware)CFA, B.A., BA, C.A., C.F.A., C.P.A., CA', 'title': 'VP & Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.79,4.62,4.5,4.84,4.79,4.62,4.5,4.84,1.39,0.2897,1669680000,8814,8814,3788,9120,9120,4.65,4.84,0,0,3800014,2.95,7.24537,4.0604,4.549301,0.0,0.0,CAD,0.0,822414,100,338,1690761600,1693440000,0.0001,0.03,-0.4,TOR,EQUITY,OSP.TO,OSP.TO,BROMPTON OIL SPLIT CORP,Brompton Oil Split Corp.,1424788200,America/Toronto,EDT,-14400000,4.62,none,0.0,0.0,0.0,
3,Bay Wellington Tower,"Brookfield Place Suite 2930 P.O. Box 793, 181 Bay Street",Toronto,ON,M5J 2T3,Canada,416-642-9061,416-642-6001,https://www.bromptongroup.com/funds/fund/osp/overview,Asset Management,Financial Services,"Brompton Oil Split Corp. is a closed-ended equity mutual fund launched and managed by Brompton Funds Limited. The fund invests in public equity markets of North America. It primarily invests in dividend paying stocks of large-cap companies having market capitalization of at least $2 billion. The fund invests in stocks of companies which are a constituent of the S&P 500 Index and S&P/TSX Composite Index. It invests in stocks of companies operating in the oil and gas sectors. Brompton Oil Split Corp. was formed on February 24, 2015 and is domiciled in Canada.","{'maxAge': 1, 'name': 'Ms. Laura Wing-Sze W. Lau BASc (Hons), CFA, DMS', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.79,4.62,4.5,4.84,4.79,4.62,4.5,4.84,1.39,0.2897,1669680000,8814,8814,3788,9120,9120,4.65,4.84,0,0,3800014,2.95,7.24537,4.0604,4.549301,0.0,0.0,CAD,0.0,822414,100,338,1690761600,1693440000,0.0001,0.03,-0.4,TOR,EQUITY,OSP.TO,OSP.TO,BROMPTON OIL SPLIT CORP,Brompton Oil Split Corp.,1424788200,America/Toronto,EDT,-14400000,4.62,none,0.0,0.0,0.0,
4,Bay Wellington Tower,"Brookfield Place Suite 2930 P.O. Box 793, 181 Bay Street",Toronto,ON,M5J 2T3,Canada,416-642-9061,416-642-6001,https://www.bromptongroup.com/funds/fund/osp/overview,Asset Management,Financial Services,"Brompton Oil Split Corp. is a closed-ended equity mutual fund launched and managed by Brompton Funds Limited. The fund invests in public equity markets of North America. It primarily invests in dividend paying stocks of large-cap companies having market capitalization of at least $2 billion. The fund invests in stocks of companies which are a constituent of the S&P 500 Index and S&P/TSX Composite Index. It invests in stocks of companies operating in the oil and gas sectors. Brompton Oil Split Corp. was formed on February 24, 2015 and is domiciled in Canada.","{'maxAge': 1, 'name': 'Mr. Michael D. Clare B.Com., BComm (Hons), C.A., C.F.A., C.P.A., CA, CF', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.79,4.62,4.5,4.84,4.79,4.62,4.5,4.84,1.39,0.2897,1669680000,8814,8814,3788,9120,9120,4.65,4.84,0,0,3800014,2.95,7.24537,4.0604,4.549301,0.0,0.0,CAD,0.0,822414,100,338,1690761600,1693440000,0.0001,0.03,-0.4,TOR,EQUITY,OSP.TO,OSP.TO,BROMPTON OIL SPLIT CORP,Brompton Oil Split Corp.,1424788200,America/Toronto,EDT,-14400000,4.62,none,0.0,0.0,0.0,
