,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"No. 57, Jalan Tun Dr.Ismail",Seremban,70200,Malaysia,60 6 792 2877,https://www.mchb.com.my,Real Estate—Development,Real Estate,"Matrix Concepts Holdings Berhad, an investment holding company, engages in the property development, construction, education, and hospitality business. It develops residential and commercial, and infrastructure projects; and operates private and international schools. The company provides healthcare and hotel management services, as well as clubhouse operator services. Matrix Concepts Holdings Berhad was incorporated in 1996 and is based in Seremban, Malaysia.","{'maxAge': 1, 'name': 'Mr. Kong Soon Ho', 'age': 55, 'title': 'Group MD & Non-Independent Exec. Director', 'yearBorn': 1967, 'fiscalYear': 2023, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,1.5,1.49,1.48,1.5,1.5,1.49,1.48,1.5,0.1,0.0671,1695168000,0.39099997,6.15,0.462101,7.0476193,8.705882,1472600,1472600,2601300,4669100,4669100,1.48,1.49,0,0,1851998080,1.37,1.68,1.5239922,1.4478,1.46345,0.087,0.058,MYR,1790319104,0.18496999,738545423,1251350016,0.5736,0.14296,1.637,0.9040929,1680220800,1711843200,1688083200,0.373,224784000,0.21,0.17,5:4,1505779200,1.473,6.528,KLS,EQUITY,5236.KL,5236.KL,MATRIX,Matrix Concepts Holdings Berhad,1369702800,Asia/Kuala_Lumpur,MYT,28800000,1.48,1.92,1.74,1.84,1.84,1.3,strong_buy,6,292632992,0.234,274262016,235112000,2.258,3.184,1215228032,11.574,1.155,0.06397,0.11176,43741876,273775008,0.373,0.446,0.43756,0.22569,0.2182,MYR,
1,"No. 57, Jalan Tun Dr.Ismail",Seremban,70200,Malaysia,60 6 792 2877,https://www.mchb.com.my,Real Estate—Development,Real Estate,"Matrix Concepts Holdings Berhad, an investment holding company, engages in the property development, construction, education, and hospitality business. It develops residential and commercial, and infrastructure projects; and operates private and international schools. The company provides healthcare and hotel management services, as well as clubhouse operator services. Matrix Concepts Holdings Berhad was incorporated in 1996 and is based in Seremban, Malaysia.","{'maxAge': 1, 'name': 'Mr. Tian Hock  Lee', 'age': 64, 'title': 'Founder & Group Exec. Deputy Chairman', 'yearBorn': 1958, 'fiscalYear': 2023, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,1.5,1.49,1.48,1.5,1.5,1.49,1.48,1.5,0.1,0.0671,1695168000,0.39099997,6.15,0.462101,7.0476193,8.705882,1472600,1472600,2601300,4669100,4669100,1.48,1.49,0,0,1851998080,1.37,1.68,1.5239922,1.4478,1.46345,0.087,0.058,MYR,1790319104,0.18496999,738545423,1251350016,0.5736,0.14296,1.637,0.9040929,1680220800,1711843200,1688083200,0.373,224784000,0.21,0.17,5:4,1505779200,1.473,6.528,KLS,EQUITY,5236.KL,5236.KL,MATRIX,Matrix Concepts Holdings Berhad,1369702800,Asia/Kuala_Lumpur,MYT,28800000,1.48,1.92,1.74,1.84,1.84,1.3,strong_buy,6,292632992,0.234,274262016,235112000,2.258,3.184,1215228032,11.574,1.155,0.06397,0.11176,43741876,273775008,0.373,0.446,0.43756,0.22569,0.2182,MYR,
2,"No. 57, Jalan Tun Dr.Ismail",Seremban,70200,Malaysia,60 6 792 2877,https://www.mchb.com.my,Real Estate—Development,Real Estate,"Matrix Concepts Holdings Berhad, an investment holding company, engages in the property development, construction, education, and hospitality business. It develops residential and commercial, and infrastructure projects; and operates private and international schools. The company provides healthcare and hotel management services, as well as clubhouse operator services. Matrix Concepts Holdings Berhad was incorporated in 1996 and is based in Seremban, Malaysia.","{'maxAge': 1, 'name': 'Mr. Say Kuan  Tan', 'age': 48, 'title': 'Chief Financial Officer', 'yearBorn': 1974, 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,1.5,1.49,1.48,1.5,1.5,1.49,1.48,1.5,0.1,0.0671,1695168000,0.39099997,6.15,0.462101,7.0476193,8.705882,1472600,1472600,2601300,4669100,4669100,1.48,1.49,0,0,1851998080,1.37,1.68,1.5239922,1.4478,1.46345,0.087,0.058,MYR,1790319104,0.18496999,738545423,1251350016,0.5736,0.14296,1.637,0.9040929,1680220800,1711843200,1688083200,0.373,224784000,0.21,0.17,5:4,1505779200,1.473,6.528,KLS,EQUITY,5236.KL,5236.KL,MATRIX,Matrix Concepts Holdings Berhad,1369702800,Asia/Kuala_Lumpur,MYT,28800000,1.48,1.92,1.74,1.84,1.84,1.3,strong_buy,6,292632992,0.234,274262016,235112000,2.258,3.184,1215228032,11.574,1.155,0.06397,0.11176,43741876,273775008,0.373,0.446,0.43756,0.22569,0.2182,MYR,
3,"No. 57, Jalan Tun Dr.Ismail",Seremban,70200,Malaysia,60 6 792 2877,https://www.mchb.com.my,Real Estate—Development,Real Estate,"Matrix Concepts Holdings Berhad, an investment holding company, engages in the property development, construction, education, and hospitality business. It develops residential and commercial, and infrastructure projects; and operates private and international schools. The company provides healthcare and hotel management services, as well as clubhouse operator services. Matrix Concepts Holdings Berhad was incorporated in 1996 and is based in Seremban, Malaysia.","{'maxAge': 1, 'name': 'Mr. Yee Ming Ng', 'age': 55, 'title': 'Sr. Gen. Mang. of Group HR & Admin.', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,1.5,1.49,1.48,1.5,1.5,1.49,1.48,1.5,0.1,0.0671,1695168000,0.39099997,6.15,0.462101,7.0476193,8.705882,1472600,1472600,2601300,4669100,4669100,1.48,1.49,0,0,1851998080,1.37,1.68,1.5239922,1.4478,1.46345,0.087,0.058,MYR,1790319104,0.18496999,738545423,1251350016,0.5736,0.14296,1.637,0.9040929,1680220800,1711843200,1688083200,0.373,224784000,0.21,0.17,5:4,1505779200,1.473,6.528,KLS,EQUITY,5236.KL,5236.KL,MATRIX,Matrix Concepts Holdings Berhad,1369702800,Asia/Kuala_Lumpur,MYT,28800000,1.48,1.92,1.74,1.84,1.84,1.3,strong_buy,6,292632992,0.234,274262016,235112000,2.258,3.184,1215228032,11.574,1.155,0.06397,0.11176,43741876,273775008,0.373,0.446,0.43756,0.22569,0.2182,MYR,
4,"No. 57, Jalan Tun Dr.Ismail",Seremban,70200,Malaysia,60 6 792 2877,https://www.mchb.com.my,Real Estate—Development,Real Estate,"Matrix Concepts Holdings Berhad, an investment holding company, engages in the property development, construction, education, and hospitality business. It develops residential and commercial, and infrastructure projects; and operates private and international schools. The company provides healthcare and hotel management services, as well as clubhouse operator services. Matrix Concepts Holdings Berhad was incorporated in 1996 and is based in Seremban, Malaysia.","{'maxAge': 1, 'name': 'Fadzli  Suhaimi', 'title': 'Investor Relations Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,1.5,1.49,1.48,1.5,1.5,1.49,1.48,1.5,0.1,0.0671,1695168000,0.39099997,6.15,0.462101,7.0476193,8.705882,1472600,1472600,2601300,4669100,4669100,1.48,1.49,0,0,1851998080,1.37,1.68,1.5239922,1.4478,1.46345,0.087,0.058,MYR,1790319104,0.18496999,738545423,1251350016,0.5736,0.14296,1.637,0.9040929,1680220800,1711843200,1688083200,0.373,224784000,0.21,0.17,5:4,1505779200,1.473,6.528,KLS,EQUITY,5236.KL,5236.KL,MATRIX,Matrix Concepts Holdings Berhad,1369702800,Asia/Kuala_Lumpur,MYT,28800000,1.48,1.92,1.74,1.84,1.84,1.3,strong_buy,6,292632992,0.234,274262016,235112000,2.258,3.184,1215228032,11.574,1.155,0.06397,0.11176,43741876,273775008,0.373,0.446,0.43756,0.22569,0.2182,MYR,
5,"No. 57, Jalan Tun Dr.Ismail",Seremban,70200,Malaysia,60 6 792 2877,https://www.mchb.com.my,Real Estate—Development,Real Estate,"Matrix Concepts Holdings Berhad, an investment holding company, engages in the property development, construction, education, and hospitality business. It develops residential and commercial, and infrastructure projects; and operates private and international schools. The company provides healthcare and hotel management services, as well as clubhouse operator services. Matrix Concepts Holdings Berhad was incorporated in 1996 and is based in Seremban, Malaysia.","{'maxAge': 1, 'name': 'Ms. Poh Choo Lim', 'title': 'Gen. Mang. of Group Legal', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,1.5,1.49,1.48,1.5,1.5,1.49,1.48,1.5,0.1,0.0671,1695168000,0.39099997,6.15,0.462101,7.0476193,8.705882,1472600,1472600,2601300,4669100,4669100,1.48,1.49,0,0,1851998080,1.37,1.68,1.5239922,1.4478,1.46345,0.087,0.058,MYR,1790319104,0.18496999,738545423,1251350016,0.5736,0.14296,1.637,0.9040929,1680220800,1711843200,1688083200,0.373,224784000,0.21,0.17,5:4,1505779200,1.473,6.528,KLS,EQUITY,5236.KL,5236.KL,MATRIX,Matrix Concepts Holdings Berhad,1369702800,Asia/Kuala_Lumpur,MYT,28800000,1.48,1.92,1.74,1.84,1.84,1.3,strong_buy,6,292632992,0.234,274262016,235112000,2.258,3.184,1215228032,11.574,1.155,0.06397,0.11176,43741876,273775008,0.373,0.446,0.43756,0.22569,0.2182,MYR,
6,"No. 57, Jalan Tun Dr.Ismail",Seremban,70200,Malaysia,60 6 792 2877,https://www.mchb.com.my,Real Estate—Development,Real Estate,"Matrix Concepts Holdings Berhad, an investment holding company, engages in the property development, construction, education, and hospitality business. It develops residential and commercial, and infrastructure projects; and operates private and international schools. The company provides healthcare and hotel management services, as well as clubhouse operator services. Matrix Concepts Holdings Berhad was incorporated in 1996 and is based in Seremban, Malaysia.","{'maxAge': 1, 'name': 'Mr. Thian Long Lee', 'title': 'Gen. Mang. of Group Sales & Marketing', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,1.5,1.49,1.48,1.5,1.5,1.49,1.48,1.5,0.1,0.0671,1695168000,0.39099997,6.15,0.462101,7.0476193,8.705882,1472600,1472600,2601300,4669100,4669100,1.48,1.49,0,0,1851998080,1.37,1.68,1.5239922,1.4478,1.46345,0.087,0.058,MYR,1790319104,0.18496999,738545423,1251350016,0.5736,0.14296,1.637,0.9040929,1680220800,1711843200,1688083200,0.373,224784000,0.21,0.17,5:4,1505779200,1.473,6.528,KLS,EQUITY,5236.KL,5236.KL,MATRIX,Matrix Concepts Holdings Berhad,1369702800,Asia/Kuala_Lumpur,MYT,28800000,1.48,1.92,1.74,1.84,1.84,1.3,strong_buy,6,292632992,0.234,274262016,235112000,2.258,3.184,1215228032,11.574,1.155,0.06397,0.11176,43741876,273775008,0.373,0.446,0.43756,0.22569,0.2182,MYR,
7,"No. 57, Jalan Tun Dr.Ismail",Seremban,70200,Malaysia,60 6 792 2877,https://www.mchb.com.my,Real Estate—Development,Real Estate,"Matrix Concepts Holdings Berhad, an investment holding company, engages in the property development, construction, education, and hospitality business. It develops residential and commercial, and infrastructure projects; and operates private and international schools. The company provides healthcare and hotel management services, as well as clubhouse operator services. Matrix Concepts Holdings Berhad was incorporated in 1996 and is based in Seremban, Malaysia.","{'maxAge': 1, 'name': 'Mr. Kok Yee Lim', 'title': 'Chief Marketing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,1.5,1.49,1.48,1.5,1.5,1.49,1.48,1.5,0.1,0.0671,1695168000,0.39099997,6.15,0.462101,7.0476193,8.705882,1472600,1472600,2601300,4669100,4669100,1.48,1.49,0,0,1851998080,1.37,1.68,1.5239922,1.4478,1.46345,0.087,0.058,MYR,1790319104,0.18496999,738545423,1251350016,0.5736,0.14296,1.637,0.9040929,1680220800,1711843200,1688083200,0.373,224784000,0.21,0.17,5:4,1505779200,1.473,6.528,KLS,EQUITY,5236.KL,5236.KL,MATRIX,Matrix Concepts Holdings Berhad,1369702800,Asia/Kuala_Lumpur,MYT,28800000,1.48,1.92,1.74,1.84,1.84,1.3,strong_buy,6,292632992,0.234,274262016,235112000,2.258,3.184,1215228032,11.574,1.155,0.06397,0.11176,43741876,273775008,0.373,0.446,0.43756,0.22569,0.2182,MYR,
8,"No. 57, Jalan Tun Dr.Ismail",Seremban,70200,Malaysia,60 6 792 2877,https://www.mchb.com.my,Real Estate—Development,Real Estate,"Matrix Concepts Holdings Berhad, an investment holding company, engages in the property development, construction, education, and hospitality business. It develops residential and commercial, and infrastructure projects; and operates private and international schools. The company provides healthcare and hotel management services, as well as clubhouse operator services. Matrix Concepts Holdings Berhad was incorporated in 1996 and is based in Seremban, Malaysia.","{'maxAge': 1, 'name': 'Ms. Kam Mee Tee', 'age': 47, 'title': 'Gen. Mang. of Group Fin.', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,1.5,1.49,1.48,1.5,1.5,1.49,1.48,1.5,0.1,0.0671,1695168000,0.39099997,6.15,0.462101,7.0476193,8.705882,1472600,1472600,2601300,4669100,4669100,1.48,1.49,0,0,1851998080,1.37,1.68,1.5239922,1.4478,1.46345,0.087,0.058,MYR,1790319104,0.18496999,738545423,1251350016,0.5736,0.14296,1.637,0.9040929,1680220800,1711843200,1688083200,0.373,224784000,0.21,0.17,5:4,1505779200,1.473,6.528,KLS,EQUITY,5236.KL,5236.KL,MATRIX,Matrix Concepts Holdings Berhad,1369702800,Asia/Kuala_Lumpur,MYT,28800000,1.48,1.92,1.74,1.84,1.84,1.3,strong_buy,6,292632992,0.234,274262016,235112000,2.258,3.184,1215228032,11.574,1.155,0.06397,0.11176,43741876,273775008,0.373,0.446,0.43756,0.22569,0.2182,MYR,
9,"No. 57, Jalan Tun Dr.Ismail",Seremban,70200,Malaysia,60 6 792 2877,https://www.mchb.com.my,Real Estate—Development,Real Estate,"Matrix Concepts Holdings Berhad, an investment holding company, engages in the property development, construction, education, and hospitality business. It develops residential and commercial, and infrastructure projects; and operates private and international schools. The company provides healthcare and hotel management services, as well as clubhouse operator services. Matrix Concepts Holdings Berhad was incorporated in 1996 and is based in Seremban, Malaysia.","{'maxAge': 1, 'name': 'Mr. Mustaza  Bin Musa', 'title': 'Gen. Mang. of Land Matters', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,1.5,1.49,1.48,1.5,1.5,1.49,1.48,1.5,0.1,0.0671,1695168000,0.39099997,6.15,0.462101,7.0476193,8.705882,1472600,1472600,2601300,4669100,4669100,1.48,1.49,0,0,1851998080,1.37,1.68,1.5239922,1.4478,1.46345,0.087,0.058,MYR,1790319104,0.18496999,738545423,1251350016,0.5736,0.14296,1.637,0.9040929,1680220800,1711843200,1688083200,0.373,224784000,0.21,0.17,5:4,1505779200,1.473,6.528,KLS,EQUITY,5236.KL,5236.KL,MATRIX,Matrix Concepts Holdings Berhad,1369702800,Asia/Kuala_Lumpur,MYT,28800000,1.48,1.92,1.74,1.84,1.84,1.3,strong_buy,6,292632992,0.234,274262016,235112000,2.258,3.184,1215228032,11.574,1.155,0.06397,0.11176,43741876,273775008,0.373,0.446,0.43756,0.22569,0.2182,MYR,
