,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,85 New Hampshire Avenue,Suite 150,Portsmouth,NH,03801,United States,617 535 4766,https://www.ironmountain.com,REIT—Specialty,Real Estate,"Iron Mountain Incorporated (NYSE: IRM) is a global leader in innovative storage, data center infrastructure, asset lifecycle management and information management services. Founded in 1951 and trusted by more than 225,000 customers worldwide, Iron Mountain helps customers CLIMB HIGHER to transform their businesses. Through a range of offerings including digital transformation, data centers, secure records storage, information management, asset lifecycle management, secure destruction, and art storage and logistics, Iron Mountain helps businesses bring light to their dark data, enabling customers to unlock value and intelligence from their stored digital and physical assets at speed and with security, while helping them meet their environmental goals.",26000,"{'maxAge': 1, 'name': 'Mr. William L. Meaney BSc, MEng, MSIA', 'age': 62, 'title': 'Pres, CEO & Director', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 3678809, 'exercisedValue': 1395148, 'unexercisedValue': 40415660}",7,2,3,5,4,1693526400,1672444800,86400,2,63.82,63.41,62.58,63.64,63.82,63.41,62.58,63.64,2.6,0.040700004,1694649600,1.9178,6.52,0.944329,48.720932,32.396904,3148977,3148977,1390700,1563670,1563670,58.35,67.12,1300,1000,18342897664,43.33,64.37,3.501703,61.2652,55.47215,2.474,0.038765278,USD,32645113856,0.07241,289106078,291852000,12121951,12641708,1690761600,1693440000,0.041500002,0.00816,0.79083,9.47,0.0499,1.426,44.074333,1672444800,1703980800,1688083200,-0.999,379310016,1.29,1.94,6.44,1082:1000,1411689600,6.232,18.481,NYQ,EQUITY,IRM,IRM,Iron Mountain Incorporated (Del,Iron Mountain Incorporated,823185000,America/New_York,EDT,-14400000,62.85,75.0,20.0,62.75,68.0,2.2,buy,8,149492992,0.512,1766402048,14064402432,0.646,0.781,5238279168,2702.603,17.979,0.04156,0.60855997,2914454000,86270872,1027865024,-0.999,0.053,0.57041,0.33721,0.20503001,USD,
1,85 New Hampshire Avenue,Suite 150,Portsmouth,NH,03801,United States,617 535 4766,https://www.ironmountain.com,REIT—Specialty,Real Estate,"Iron Mountain Incorporated (NYSE: IRM) is a global leader in innovative storage, data center infrastructure, asset lifecycle management and information management services. Founded in 1951 and trusted by more than 225,000 customers worldwide, Iron Mountain helps customers CLIMB HIGHER to transform their businesses. Through a range of offerings including digital transformation, data centers, secure records storage, information management, asset lifecycle management, secure destruction, and art storage and logistics, Iron Mountain helps businesses bring light to their dark data, enabling customers to unlock value and intelligence from their stored digital and physical assets at speed and with security, while helping them meet their environmental goals.",26000,"{'maxAge': 1, 'name': 'Mr. Barry A. Hytinen', 'age': 47, 'title': 'Exec. VP & CFO', 'yearBorn': 1975, 'fiscalYear': 2022, 'totalPay': 1778006, 'exercisedValue': 0, 'unexercisedValue': 0}",7,2,3,5,4,1693526400,1672444800,86400,2,63.82,63.41,62.58,63.64,63.82,63.41,62.58,63.64,2.6,0.040700004,1694649600,1.9178,6.52,0.944329,48.720932,32.396904,3148977,3148977,1390700,1563670,1563670,58.35,67.12,1300,1000,18342897664,43.33,64.37,3.501703,61.2652,55.47215,2.474,0.038765278,USD,32645113856,0.07241,289106078,291852000,12121951,12641708,1690761600,1693440000,0.041500002,0.00816,0.79083,9.47,0.0499,1.426,44.074333,1672444800,1703980800,1688083200,-0.999,379310016,1.29,1.94,6.44,1082:1000,1411689600,6.232,18.481,NYQ,EQUITY,IRM,IRM,Iron Mountain Incorporated (Del,Iron Mountain Incorporated,823185000,America/New_York,EDT,-14400000,62.85,75.0,20.0,62.75,68.0,2.2,buy,8,149492992,0.512,1766402048,14064402432,0.646,0.781,5238279168,2702.603,17.979,0.04156,0.60855997,2914454000,86270872,1027865024,-0.999,0.053,0.57041,0.33721,0.20503001,USD,
2,85 New Hampshire Avenue,Suite 150,Portsmouth,NH,03801,United States,617 535 4766,https://www.ironmountain.com,REIT—Specialty,Real Estate,"Iron Mountain Incorporated (NYSE: IRM) is a global leader in innovative storage, data center infrastructure, asset lifecycle management and information management services. Founded in 1951 and trusted by more than 225,000 customers worldwide, Iron Mountain helps customers CLIMB HIGHER to transform their businesses. Through a range of offerings including digital transformation, data centers, secure records storage, information management, asset lifecycle management, secure destruction, and art storage and logistics, Iron Mountain helps businesses bring light to their dark data, enabling customers to unlock value and intelligence from their stored digital and physical assets at speed and with security, while helping them meet their environmental goals.",26000,"{'maxAge': 1, 'name': 'Mr. John  Tomovcsik', 'age': 54, 'title': 'Exec. VP & COO', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 1206014, 'exercisedValue': 0, 'unexercisedValue': 442682}",7,2,3,5,4,1693526400,1672444800,86400,2,63.82,63.41,62.58,63.64,63.82,63.41,62.58,63.64,2.6,0.040700004,1694649600,1.9178,6.52,0.944329,48.720932,32.396904,3148977,3148977,1390700,1563670,1563670,58.35,67.12,1300,1000,18342897664,43.33,64.37,3.501703,61.2652,55.47215,2.474,0.038765278,USD,32645113856,0.07241,289106078,291852000,12121951,12641708,1690761600,1693440000,0.041500002,0.00816,0.79083,9.47,0.0499,1.426,44.074333,1672444800,1703980800,1688083200,-0.999,379310016,1.29,1.94,6.44,1082:1000,1411689600,6.232,18.481,NYQ,EQUITY,IRM,IRM,Iron Mountain Incorporated (Del,Iron Mountain Incorporated,823185000,America/New_York,EDT,-14400000,62.85,75.0,20.0,62.75,68.0,2.2,buy,8,149492992,0.512,1766402048,14064402432,0.646,0.781,5238279168,2702.603,17.979,0.04156,0.60855997,2914454000,86270872,1027865024,-0.999,0.053,0.57041,0.33721,0.20503001,USD,
3,85 New Hampshire Avenue,Suite 150,Portsmouth,NH,03801,United States,617 535 4766,https://www.ironmountain.com,REIT—Specialty,Real Estate,"Iron Mountain Incorporated (NYSE: IRM) is a global leader in innovative storage, data center infrastructure, asset lifecycle management and information management services. Founded in 1951 and trusted by more than 225,000 customers worldwide, Iron Mountain helps customers CLIMB HIGHER to transform their businesses. Through a range of offerings including digital transformation, data centers, secure records storage, information management, asset lifecycle management, secure destruction, and art storage and logistics, Iron Mountain helps businesses bring light to their dark data, enabling customers to unlock value and intelligence from their stored digital and physical assets at speed and with security, while helping them meet their environmental goals.",26000,"{'maxAge': 1, 'name': 'Ms. Deirdre J. Evens', 'age': 58, 'title': 'Exec. Officer', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 1457277, 'exercisedValue': 617907, 'unexercisedValue': 883536}",7,2,3,5,4,1693526400,1672444800,86400,2,63.82,63.41,62.58,63.64,63.82,63.41,62.58,63.64,2.6,0.040700004,1694649600,1.9178,6.52,0.944329,48.720932,32.396904,3148977,3148977,1390700,1563670,1563670,58.35,67.12,1300,1000,18342897664,43.33,64.37,3.501703,61.2652,55.47215,2.474,0.038765278,USD,32645113856,0.07241,289106078,291852000,12121951,12641708,1690761600,1693440000,0.041500002,0.00816,0.79083,9.47,0.0499,1.426,44.074333,1672444800,1703980800,1688083200,-0.999,379310016,1.29,1.94,6.44,1082:1000,1411689600,6.232,18.481,NYQ,EQUITY,IRM,IRM,Iron Mountain Incorporated (Del,Iron Mountain Incorporated,823185000,America/New_York,EDT,-14400000,62.85,75.0,20.0,62.75,68.0,2.2,buy,8,149492992,0.512,1766402048,14064402432,0.646,0.781,5238279168,2702.603,17.979,0.04156,0.60855997,2914454000,86270872,1027865024,-0.999,0.053,0.57041,0.33721,0.20503001,USD,
4,85 New Hampshire Avenue,Suite 150,Portsmouth,NH,03801,United States,617 535 4766,https://www.ironmountain.com,REIT—Specialty,Real Estate,"Iron Mountain Incorporated (NYSE: IRM) is a global leader in innovative storage, data center infrastructure, asset lifecycle management and information management services. Founded in 1951 and trusted by more than 225,000 customers worldwide, Iron Mountain helps customers CLIMB HIGHER to transform their businesses. Through a range of offerings including digital transformation, data centers, secure records storage, information management, asset lifecycle management, secure destruction, and art storage and logistics, Iron Mountain helps businesses bring light to their dark data, enabling customers to unlock value and intelligence from their stored digital and physical assets at speed and with security, while helping them meet their environmental goals.",26000,"{'maxAge': 1, 'name': 'Mr. Greg W. McIntosh CA', 'age': 49, 'title': 'Exec. VP, Chief Commercial Officer and GM of Global Records & Information Management', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 1206743, 'exercisedValue': 0, 'unexercisedValue': 517129}",7,2,3,5,4,1693526400,1672444800,86400,2,63.82,63.41,62.58,63.64,63.82,63.41,62.58,63.64,2.6,0.040700004,1694649600,1.9178,6.52,0.944329,48.720932,32.396904,3148977,3148977,1390700,1563670,1563670,58.35,67.12,1300,1000,18342897664,43.33,64.37,3.501703,61.2652,55.47215,2.474,0.038765278,USD,32645113856,0.07241,289106078,291852000,12121951,12641708,1690761600,1693440000,0.041500002,0.00816,0.79083,9.47,0.0499,1.426,44.074333,1672444800,1703980800,1688083200,-0.999,379310016,1.29,1.94,6.44,1082:1000,1411689600,6.232,18.481,NYQ,EQUITY,IRM,IRM,Iron Mountain Incorporated (Del,Iron Mountain Incorporated,823185000,America/New_York,EDT,-14400000,62.85,75.0,20.0,62.75,68.0,2.2,buy,8,149492992,0.512,1766402048,14064402432,0.646,0.781,5238279168,2702.603,17.979,0.04156,0.60855997,2914454000,86270872,1027865024,-0.999,0.053,0.57041,0.33721,0.20503001,USD,
5,85 New Hampshire Avenue,Suite 150,Portsmouth,NH,03801,United States,617 535 4766,https://www.ironmountain.com,REIT—Specialty,Real Estate,"Iron Mountain Incorporated (NYSE: IRM) is a global leader in innovative storage, data center infrastructure, asset lifecycle management and information management services. Founded in 1951 and trusted by more than 225,000 customers worldwide, Iron Mountain helps customers CLIMB HIGHER to transform their businesses. Through a range of offerings including digital transformation, data centers, secure records storage, information management, asset lifecycle management, secure destruction, and art storage and logistics, Iron Mountain helps businesses bring light to their dark data, enabling customers to unlock value and intelligence from their stored digital and physical assets at speed and with security, while helping them meet their environmental goals.",26000,"{'maxAge': 1, 'name': 'Mr. Daniel  Borges', 'age': 53, 'title': 'Chief Accounting Officer & Sr. VP', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",7,2,3,5,4,1693526400,1672444800,86400,2,63.82,63.41,62.58,63.64,63.82,63.41,62.58,63.64,2.6,0.040700004,1694649600,1.9178,6.52,0.944329,48.720932,32.396904,3148977,3148977,1390700,1563670,1563670,58.35,67.12,1300,1000,18342897664,43.33,64.37,3.501703,61.2652,55.47215,2.474,0.038765278,USD,32645113856,0.07241,289106078,291852000,12121951,12641708,1690761600,1693440000,0.041500002,0.00816,0.79083,9.47,0.0499,1.426,44.074333,1672444800,1703980800,1688083200,-0.999,379310016,1.29,1.94,6.44,1082:1000,1411689600,6.232,18.481,NYQ,EQUITY,IRM,IRM,Iron Mountain Incorporated (Del,Iron Mountain Incorporated,823185000,America/New_York,EDT,-14400000,62.85,75.0,20.0,62.75,68.0,2.2,buy,8,149492992,0.512,1766402048,14064402432,0.646,0.781,5238279168,2702.603,17.979,0.04156,0.60855997,2914454000,86270872,1027865024,-0.999,0.053,0.57041,0.33721,0.20503001,USD,
6,85 New Hampshire Avenue,Suite 150,Portsmouth,NH,03801,United States,617 535 4766,https://www.ironmountain.com,REIT—Specialty,Real Estate,"Iron Mountain Incorporated (NYSE: IRM) is a global leader in innovative storage, data center infrastructure, asset lifecycle management and information management services. Founded in 1951 and trusted by more than 225,000 customers worldwide, Iron Mountain helps customers CLIMB HIGHER to transform their businesses. Through a range of offerings including digital transformation, data centers, secure records storage, information management, asset lifecycle management, secure destruction, and art storage and logistics, Iron Mountain helps businesses bring light to their dark data, enabling customers to unlock value and intelligence from their stored digital and physical assets at speed and with security, while helping them meet their environmental goals.",26000,"{'maxAge': 1, 'name': 'Ms. Gillian  Tiltman', 'title': 'Sr. VP & Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",7,2,3,5,4,1693526400,1672444800,86400,2,63.82,63.41,62.58,63.64,63.82,63.41,62.58,63.64,2.6,0.040700004,1694649600,1.9178,6.52,0.944329,48.720932,32.396904,3148977,3148977,1390700,1563670,1563670,58.35,67.12,1300,1000,18342897664,43.33,64.37,3.501703,61.2652,55.47215,2.474,0.038765278,USD,32645113856,0.07241,289106078,291852000,12121951,12641708,1690761600,1693440000,0.041500002,0.00816,0.79083,9.47,0.0499,1.426,44.074333,1672444800,1703980800,1688083200,-0.999,379310016,1.29,1.94,6.44,1082:1000,1411689600,6.232,18.481,NYQ,EQUITY,IRM,IRM,Iron Mountain Incorporated (Del,Iron Mountain Incorporated,823185000,America/New_York,EDT,-14400000,62.85,75.0,20.0,62.75,68.0,2.2,buy,8,149492992,0.512,1766402048,14064402432,0.646,0.781,5238279168,2702.603,17.979,0.04156,0.60855997,2914454000,86270872,1027865024,-0.999,0.053,0.57041,0.33721,0.20503001,USD,
7,85 New Hampshire Avenue,Suite 150,Portsmouth,NH,03801,United States,617 535 4766,https://www.ironmountain.com,REIT—Specialty,Real Estate,"Iron Mountain Incorporated (NYSE: IRM) is a global leader in innovative storage, data center infrastructure, asset lifecycle management and information management services. Founded in 1951 and trusted by more than 225,000 customers worldwide, Iron Mountain helps customers CLIMB HIGHER to transform their businesses. Through a range of offerings including digital transformation, data centers, secure records storage, information management, asset lifecycle management, secure destruction, and art storage and logistics, Iron Mountain helps businesses bring light to their dark data, enabling customers to unlock value and intelligence from their stored digital and physical assets at speed and with security, while helping them meet their environmental goals.",26000,"{'maxAge': 1, 'name': 'Ms. Deborah  Marson', 'age': 68, 'title': 'Exec. VP, Gen. Counsel & Sec.', 'yearBorn': 1954, 'exercisedValue': 0, 'unexercisedValue': 0}",7,2,3,5,4,1693526400,1672444800,86400,2,63.82,63.41,62.58,63.64,63.82,63.41,62.58,63.64,2.6,0.040700004,1694649600,1.9178,6.52,0.944329,48.720932,32.396904,3148977,3148977,1390700,1563670,1563670,58.35,67.12,1300,1000,18342897664,43.33,64.37,3.501703,61.2652,55.47215,2.474,0.038765278,USD,32645113856,0.07241,289106078,291852000,12121951,12641708,1690761600,1693440000,0.041500002,0.00816,0.79083,9.47,0.0499,1.426,44.074333,1672444800,1703980800,1688083200,-0.999,379310016,1.29,1.94,6.44,1082:1000,1411689600,6.232,18.481,NYQ,EQUITY,IRM,IRM,Iron Mountain Incorporated (Del,Iron Mountain Incorporated,823185000,America/New_York,EDT,-14400000,62.85,75.0,20.0,62.75,68.0,2.2,buy,8,149492992,0.512,1766402048,14064402432,0.646,0.781,5238279168,2702.603,17.979,0.04156,0.60855997,2914454000,86270872,1027865024,-0.999,0.053,0.57041,0.33721,0.20503001,USD,
8,85 New Hampshire Avenue,Suite 150,Portsmouth,NH,03801,United States,617 535 4766,https://www.ironmountain.com,REIT—Specialty,Real Estate,"Iron Mountain Incorporated (NYSE: IRM) is a global leader in innovative storage, data center infrastructure, asset lifecycle management and information management services. Founded in 1951 and trusted by more than 225,000 customers worldwide, Iron Mountain helps customers CLIMB HIGHER to transform their businesses. Through a range of offerings including digital transformation, data centers, secure records storage, information management, asset lifecycle management, secure destruction, and art storage and logistics, Iron Mountain helps businesses bring light to their dark data, enabling customers to unlock value and intelligence from their stored digital and physical assets at speed and with security, while helping them meet their environmental goals.",26000,"{'maxAge': 1, 'name': 'Mr. Edward E. Greene', 'age': 59, 'title': 'Exec. VP & Chief HR Officer', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",7,2,3,5,4,1693526400,1672444800,86400,2,63.82,63.41,62.58,63.64,63.82,63.41,62.58,63.64,2.6,0.040700004,1694649600,1.9178,6.52,0.944329,48.720932,32.396904,3148977,3148977,1390700,1563670,1563670,58.35,67.12,1300,1000,18342897664,43.33,64.37,3.501703,61.2652,55.47215,2.474,0.038765278,USD,32645113856,0.07241,289106078,291852000,12121951,12641708,1690761600,1693440000,0.041500002,0.00816,0.79083,9.47,0.0499,1.426,44.074333,1672444800,1703980800,1688083200,-0.999,379310016,1.29,1.94,6.44,1082:1000,1411689600,6.232,18.481,NYQ,EQUITY,IRM,IRM,Iron Mountain Incorporated (Del,Iron Mountain Incorporated,823185000,America/New_York,EDT,-14400000,62.85,75.0,20.0,62.75,68.0,2.2,buy,8,149492992,0.512,1766402048,14064402432,0.646,0.781,5238279168,2702.603,17.979,0.04156,0.60855997,2914454000,86270872,1027865024,-0.999,0.053,0.57041,0.33721,0.20503001,USD,
9,85 New Hampshire Avenue,Suite 150,Portsmouth,NH,03801,United States,617 535 4766,https://www.ironmountain.com,REIT—Specialty,Real Estate,"Iron Mountain Incorporated (NYSE: IRM) is a global leader in innovative storage, data center infrastructure, asset lifecycle management and information management services. Founded in 1951 and trusted by more than 225,000 customers worldwide, Iron Mountain helps customers CLIMB HIGHER to transform their businesses. Through a range of offerings including digital transformation, data centers, secure records storage, information management, asset lifecycle management, secure destruction, and art storage and logistics, Iron Mountain helps businesses bring light to their dark data, enabling customers to unlock value and intelligence from their stored digital and physical assets at speed and with security, while helping them meet their environmental goals.",26000,"{'maxAge': 1, 'name': 'Mr. Garry B. Watzke', 'title': 'Sr. VP', 'exercisedValue': 0, 'unexercisedValue': 0}",7,2,3,5,4,1693526400,1672444800,86400,2,63.82,63.41,62.58,63.64,63.82,63.41,62.58,63.64,2.6,0.040700004,1694649600,1.9178,6.52,0.944329,48.720932,32.396904,3148977,3148977,1390700,1563670,1563670,58.35,67.12,1300,1000,18342897664,43.33,64.37,3.501703,61.2652,55.47215,2.474,0.038765278,USD,32645113856,0.07241,289106078,291852000,12121951,12641708,1690761600,1693440000,0.041500002,0.00816,0.79083,9.47,0.0499,1.426,44.074333,1672444800,1703980800,1688083200,-0.999,379310016,1.29,1.94,6.44,1082:1000,1411689600,6.232,18.481,NYQ,EQUITY,IRM,IRM,Iron Mountain Incorporated (Del,Iron Mountain Incorporated,823185000,America/New_York,EDT,-14400000,62.85,75.0,20.0,62.75,68.0,2.2,buy,8,149492992,0.512,1766402048,14064402432,0.646,0.781,5238279168,2702.603,17.979,0.04156,0.60855997,2914454000,86270872,1027865024,-0.999,0.053,0.57041,0.33721,0.20503001,USD,
