,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,201 Miller Street,Suite 202,North Sydney,NSW,2060,Australia,61 2 8021 7492,61 2 8021 7492,https://www.kingstonresources.com.au,Gold,Basic Materials,"Kingston Resources Limited engages in the exploration, production, and evaluation of mineral properties in Australia and Papua New Guinea. The company's flagship project includes the Misima Gold project located in the Papua New Guinea. It also has interests in the Mineral Hill gold and copper mine located in Cobar, New South Wales. Kingston Resources Limited was incorporated in 1985 and is based in North Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Andrew  Corbett B Eng (Mining, B.E., Hons), M.B.A., MBA', 'title': 'MD, CEO & Director', 'fiscalYear': 2022, 'totalPay': 402130, 'exercisedValue': 0, 'unexercisedValue': 242931}",1672444800,86400,4,0.082,0.082,0.081,0.089,0.082,0.082,0.081,0.089,0.0,1.4666667,1252461,1252461,651656,420603,420603,0.086,0.088,0,0,43820656,0.076,0.13,0.97868073,0.08156,0.094665,0.0,0.0,AUD,25623286,0.21903,256077095,497961984,0.44139,0.02375,0.182,0.48351648,1688083200,1719705600,1688083200,9807227,-0.01,0.06,1:10,1573171200,0.572,1.74,ASX,EQUITY,KSN.AX,KSN.AX,KINGSTON FPO,Kingston Resources Limited,570409200,Australia/Sydney,AEST,36000000,0.088,0.25,0.25,0.25,0.25,none,1,18475916,0.044,14725639,9625993,1.074,1.253,44775232,12.59,0.108,0.06421,0.14255999,23789251,12085757,15494238,1.008,0.5313,0.32888,0.22947,AUD,
1,201 Miller Street,Suite 202,North Sydney,NSW,2060,Australia,61 2 8021 7492,61 2 8021 7492,https://www.kingstonresources.com.au,Gold,Basic Materials,"Kingston Resources Limited engages in the exploration, production, and evaluation of mineral properties in Australia and Papua New Guinea. The company's flagship project includes the Misima Gold project located in the Papua New Guinea. It also has interests in the Mineral Hill gold and copper mine located in Cobar, New South Wales. Kingston Resources Limited was incorporated in 1985 and is based in North Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Stuart  Hayward', 'title': 'Chief Geologist', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.082,0.082,0.081,0.089,0.082,0.082,0.081,0.089,0.0,1.4666667,1252461,1252461,651656,420603,420603,0.086,0.088,0,0,43820656,0.076,0.13,0.97868073,0.08156,0.094665,0.0,0.0,AUD,25623286,0.21903,256077095,497961984,0.44139,0.02375,0.182,0.48351648,1688083200,1719705600,1688083200,9807227,-0.01,0.06,1:10,1573171200,0.572,1.74,ASX,EQUITY,KSN.AX,KSN.AX,KINGSTON FPO,Kingston Resources Limited,570409200,Australia/Sydney,AEST,36000000,0.088,0.25,0.25,0.25,0.25,none,1,18475916,0.044,14725639,9625993,1.074,1.253,44775232,12.59,0.108,0.06421,0.14255999,23789251,12085757,15494238,1.008,0.5313,0.32888,0.22947,AUD,
2,201 Miller Street,Suite 202,North Sydney,NSW,2060,Australia,61 2 8021 7492,61 2 8021 7492,https://www.kingstonresources.com.au,Gold,Basic Materials,"Kingston Resources Limited engages in the exploration, production, and evaluation of mineral properties in Australia and Papua New Guinea. The company's flagship project includes the Misima Gold project located in the Papua New Guinea. It also has interests in the Mineral Hill gold and copper mine located in Cobar, New South Wales. Kingston Resources Limited was incorporated in 1985 and is based in North Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Andrew  Harwood', 'title': 'Misima Exploration Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.082,0.082,0.081,0.089,0.082,0.082,0.081,0.089,0.0,1.4666667,1252461,1252461,651656,420603,420603,0.086,0.088,0,0,43820656,0.076,0.13,0.97868073,0.08156,0.094665,0.0,0.0,AUD,25623286,0.21903,256077095,497961984,0.44139,0.02375,0.182,0.48351648,1688083200,1719705600,1688083200,9807227,-0.01,0.06,1:10,1573171200,0.572,1.74,ASX,EQUITY,KSN.AX,KSN.AX,KINGSTON FPO,Kingston Resources Limited,570409200,Australia/Sydney,AEST,36000000,0.088,0.25,0.25,0.25,0.25,none,1,18475916,0.044,14725639,9625993,1.074,1.253,44775232,12.59,0.108,0.06421,0.14255999,23789251,12085757,15494238,1.008,0.5313,0.32888,0.22947,AUD,
3,201 Miller Street,Suite 202,North Sydney,NSW,2060,Australia,61 2 8021 7492,61 2 8021 7492,https://www.kingstonresources.com.au,Gold,Basic Materials,"Kingston Resources Limited engages in the exploration, production, and evaluation of mineral properties in Australia and Papua New Guinea. The company's flagship project includes the Misima Gold project located in the Papua New Guinea. It also has interests in the Mineral Hill gold and copper mine located in Cobar, New South Wales. Kingston Resources Limited was incorporated in 1985 and is based in North Sydney, Australia.","{'maxAge': 1, 'name': 'Ms. Robyn  Slaughter', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.082,0.082,0.081,0.089,0.082,0.082,0.081,0.089,0.0,1.4666667,1252461,1252461,651656,420603,420603,0.086,0.088,0,0,43820656,0.076,0.13,0.97868073,0.08156,0.094665,0.0,0.0,AUD,25623286,0.21903,256077095,497961984,0.44139,0.02375,0.182,0.48351648,1688083200,1719705600,1688083200,9807227,-0.01,0.06,1:10,1573171200,0.572,1.74,ASX,EQUITY,KSN.AX,KSN.AX,KINGSTON FPO,Kingston Resources Limited,570409200,Australia/Sydney,AEST,36000000,0.088,0.25,0.25,0.25,0.25,none,1,18475916,0.044,14725639,9625993,1.074,1.253,44775232,12.59,0.108,0.06421,0.14255999,23789251,12085757,15494238,1.008,0.5313,0.32888,0.22947,AUD,
4,201 Miller Street,Suite 202,North Sydney,NSW,2060,Australia,61 2 8021 7492,61 2 8021 7492,https://www.kingstonresources.com.au,Gold,Basic Materials,"Kingston Resources Limited engages in the exploration, production, and evaluation of mineral properties in Australia and Papua New Guinea. The company's flagship project includes the Misima Gold project located in the Papua New Guinea. It also has interests in the Mineral Hill gold and copper mine located in Cobar, New South Wales. Kingston Resources Limited was incorporated in 1985 and is based in North Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Barry  Bourne B.Sc., BSc(Hons)Geol, FAIG, M.A.I.C.D., MAICD', 'title': 'Consultant', 'fiscalYear': 2017, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.082,0.082,0.081,0.089,0.082,0.082,0.081,0.089,0.0,1.4666667,1252461,1252461,651656,420603,420603,0.086,0.088,0,0,43820656,0.076,0.13,0.97868073,0.08156,0.094665,0.0,0.0,AUD,25623286,0.21903,256077095,497961984,0.44139,0.02375,0.182,0.48351648,1688083200,1719705600,1688083200,9807227,-0.01,0.06,1:10,1573171200,0.572,1.74,ASX,EQUITY,KSN.AX,KSN.AX,KINGSTON FPO,Kingston Resources Limited,570409200,Australia/Sydney,AEST,36000000,0.088,0.25,0.25,0.25,0.25,none,1,18475916,0.044,14725639,9625993,1.074,1.253,44775232,12.59,0.108,0.06421,0.14255999,23789251,12085757,15494238,1.008,0.5313,0.32888,0.22947,AUD,
