,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,7000-36 Nakagawa,Hosoe-cho Kita-ku,Hamamatsu,431-1394,Japan,81 53 523 2400,81 53 523 2405,https://www.fcc-net.co.jp,Auto Parts,Consumer Cyclical,"F.C.C. Co., Ltd. manufactures and sells clutches and material parts for automobiles, motorcycles, and general-purpose machinery in Japan and internationally. The company operates through two segments, Motorcycle Clutches and Automobile Clutches. It offers clutches, such as wet-type multi-disc, wet-type multi-disc assisted and slipper, wet-type and dry centrifugal, and racing clutches, as well as pulleys for belt converters for use in motorcycles, road sports bikes, scooters, ATVs, and racing vehicles. The company provides automobiles clutches, including automatic transmission, CVT, torque converter lockup, manual transmission, and 4WD vehicle clutches. In addition, it offers general-purpose clutches, such as FCCTRAC, a cam-type torque-sensitive limited slip differential for four-wheel ATVs, and hydraulic static transmissions for snow throwers and lawn mowers. The company was formerly known as Fuji Chemical Co., Ltd. and changed its name to F.C.C. Co., Ltd. in July 1984. F.C.C. Co., Ltd. was incorporated in 1939 and is headquartered in Hamamatsu, Japan.",7970,"{'maxAge': 1, 'name': 'Mr. Yoshitaka  Saito', 'age': 49, 'title': 'Pres, CEO & Director', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.9,12.0,12.0,12.0,11.9,12.0,12.0,12.0,0.41,0.0342,1695859200,0.2543,2.97,0.742117,8.633094,251,251,3,0,0,11.9,12.6,50000,50000,616755584,9.05,12.2,0.0027177273,11.676,10.67075,56.0,4.7058825,EUR,-55215267840,0.04824,32522306,49727700,0.30764,0.17799,3441.192,0.003487164,1680220800,1711843200,1688083200,0.91,10947999744,1.39,2:1,1143504000,-0.243,-2.055,FRA,EQUITY,FCV.F,FCV.F,F.C.C. CO. LTD,"F.C.C. Co., Ltd.",1078297200,Europe/Berlin,CEST,7200000,12.0,none,63120998400,1269.337,26866999296,6099999744,2.608,3.555,226937995264,3.54,4563.838,0.039130002,0.06829,13093250048,24938000384,0.909,0.165,0.15386,0.118389994,0.05923,JPY,
1,7000-36 Nakagawa,Hosoe-cho Kita-ku,Hamamatsu,431-1394,Japan,81 53 523 2400,81 53 523 2405,https://www.fcc-net.co.jp,Auto Parts,Consumer Cyclical,"F.C.C. Co., Ltd. manufactures and sells clutches and material parts for automobiles, motorcycles, and general-purpose machinery in Japan and internationally. The company operates through two segments, Motorcycle Clutches and Automobile Clutches. It offers clutches, such as wet-type multi-disc, wet-type multi-disc assisted and slipper, wet-type and dry centrifugal, and racing clutches, as well as pulleys for belt converters for use in motorcycles, road sports bikes, scooters, ATVs, and racing vehicles. The company provides automobiles clutches, including automatic transmission, CVT, torque converter lockup, manual transmission, and 4WD vehicle clutches. In addition, it offers general-purpose clutches, such as FCCTRAC, a cam-type torque-sensitive limited slip differential for four-wheel ATVs, and hydraulic static transmissions for snow throwers and lawn mowers. The company was formerly known as Fuji Chemical Co., Ltd. and changed its name to F.C.C. Co., Ltd. in July 1984. F.C.C. Co., Ltd. was incorporated in 1939 and is headquartered in Hamamatsu, Japan.",7970,"{'maxAge': 1, 'name': 'Mr. Kazuto  Suzuki', 'age': 61, 'title': 'Sr. MD of Gen. Mgt Asst. Devp. Supervisory, Risk Management Officer and Director', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.9,12.0,12.0,12.0,11.9,12.0,12.0,12.0,0.41,0.0342,1695859200,0.2543,2.97,0.742117,8.633094,251,251,3,0,0,11.9,12.6,50000,50000,616755584,9.05,12.2,0.0027177273,11.676,10.67075,56.0,4.7058825,EUR,-55215267840,0.04824,32522306,49727700,0.30764,0.17799,3441.192,0.003487164,1680220800,1711843200,1688083200,0.91,10947999744,1.39,2:1,1143504000,-0.243,-2.055,FRA,EQUITY,FCV.F,FCV.F,F.C.C. CO. LTD,"F.C.C. Co., Ltd.",1078297200,Europe/Berlin,CEST,7200000,12.0,none,63120998400,1269.337,26866999296,6099999744,2.608,3.555,226937995264,3.54,4563.838,0.039130002,0.06829,13093250048,24938000384,0.909,0.165,0.15386,0.118389994,0.05923,JPY,
2,7000-36 Nakagawa,Hosoe-cho Kita-ku,Hamamatsu,431-1394,Japan,81 53 523 2400,81 53 523 2405,https://www.fcc-net.co.jp,Auto Parts,Consumer Cyclical,"F.C.C. Co., Ltd. manufactures and sells clutches and material parts for automobiles, motorcycles, and general-purpose machinery in Japan and internationally. The company operates through two segments, Motorcycle Clutches and Automobile Clutches. It offers clutches, such as wet-type multi-disc, wet-type multi-disc assisted and slipper, wet-type and dry centrifugal, and racing clutches, as well as pulleys for belt converters for use in motorcycles, road sports bikes, scooters, ATVs, and racing vehicles. The company provides automobiles clutches, including automatic transmission, CVT, torque converter lockup, manual transmission, and 4WD vehicle clutches. In addition, it offers general-purpose clutches, such as FCCTRAC, a cam-type torque-sensitive limited slip differential for four-wheel ATVs, and hydraulic static transmissions for snow throwers and lawn mowers. The company was formerly known as Fuji Chemical Co., Ltd. and changed its name to F.C.C. Co., Ltd. in July 1984. F.C.C. Co., Ltd. was incorporated in 1939 and is headquartered in Hamamatsu, Japan.",7970,"{'maxAge': 1, 'name': 'Mr. Atsuhiro  Mukoyama', 'age': 59, 'title': 'MD of Automobile Bus. Management & Director', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.9,12.0,12.0,12.0,11.9,12.0,12.0,12.0,0.41,0.0342,1695859200,0.2543,2.97,0.742117,8.633094,251,251,3,0,0,11.9,12.6,50000,50000,616755584,9.05,12.2,0.0027177273,11.676,10.67075,56.0,4.7058825,EUR,-55215267840,0.04824,32522306,49727700,0.30764,0.17799,3441.192,0.003487164,1680220800,1711843200,1688083200,0.91,10947999744,1.39,2:1,1143504000,-0.243,-2.055,FRA,EQUITY,FCV.F,FCV.F,F.C.C. CO. LTD,"F.C.C. Co., Ltd.",1078297200,Europe/Berlin,CEST,7200000,12.0,none,63120998400,1269.337,26866999296,6099999744,2.608,3.555,226937995264,3.54,4563.838,0.039130002,0.06829,13093250048,24938000384,0.909,0.165,0.15386,0.118389994,0.05923,JPY,
