,country,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,grossMargins,ebitdaMargins,operatingMargins,trailingPegRatio
0,Kazakhstan,Oil & Gas Equipment & Services,Energy,"RTS Oil LLP distributes oil and gas products. The company also owns and operates approximately 20 petrol stations for retail sales, and 6 crude oil and fuel storage tank farms located throughout Kazakhstan for the wholesale distribution of petroleum products. RTS Oil LLP is based in Kazakhstan. RTS Oil Holdings, Inc. was formerly known as RTS Oil LLP. As a result of the acquisition of RTS Oil LLP  by Geo Point Technologies, Inc., RTS Oil LLP's name was changed.","{'maxAge': 1, 'name': 'Mr. Rafael Zaemonovich Gavrielov', 'age': 66, 'title': 'Chairman, Chief Exec. Officer and Acting Chief Financial Officer', 'yearBorn': 1956, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0,Infinity,2947,2947,47,0,0,32899998,0.0002,0.06,0.0002,0.038173,0.0,0.0,USD,0.0,33333400,0.0,1:3,1369353600,PNK,EQUITY,RTSO,RTSO,RTS OIL HOLDINGS INC,"RTS Oil Holdings, Inc.",1245072600,America/New_York,EDT,-14400000,0.0002,none,0.0,0.0,0.0,
