,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Silurveien 2,Oslo,0380,Norway,47 91 50 22 24,https://www.selvaagboligasa.no,Real Estate Services,Real Estate,"Selvaag Bolig ASA, a housing development company, engages in the development, construction, and sale of residential properties in Greater Oslo, Bergen, Stavanger, Trondheim, and Stockholm. The company also offers project management services. Selvaag Bolig ASA was incorporated in 2008 and is headquartered in Oslo, Norway. Selvaag Bolig ASA is a subsidiary of Selvaag AS.",82,"{'maxAge': 1, 'name': 'Mr. Sverre  Molvik', 'age': 51, 'title': 'Pres & CEO', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 7590000, 'exercisedValue': 0, 'unexercisedValue': 0}",7,5,8,6,7,1693526400,1672444800,86400,2,29.35,30.1,29.05,30.1,29.35,30.1,29.05,30.1,3.0,0.105299994,1692057600,1.5503999,10.13,0.922672,11.046512,11.445783,98797,98797,42779,30009,30009,29.25,29.35,2400,199000,2672322304,28.05,39.85,0.85071856,31.131,32.899,3.0,0.10221465,NOK,4739393024,0.07679,38602326,93765696,0.65686,0.21761999,24.24,1.1757426,1672444800,1703980800,1688083200,-0.708,241204992,2.58,2.49,1.509,13.688,OSL,EQUITY,SBO.OL,SBO.OL,SELVAAG BOLIG,Selvaag Bolig ASA,1339657200,Europe/Oslo,CEST,7200000,28.5,40.0,25.0,32.5,32.5,4.0,underperform,2,391753984,4.18,346252000,2452047872,0.318,2.006,3141253120,107.554,33.634,0.03684,0.10321,582644000,112360752,212352000,-0.711,-0.134,0.18983,0.11023,0.10985,NOK,
1,Silurveien 2,Oslo,0380,Norway,47 91 50 22 24,https://www.selvaagboligasa.no,Real Estate Services,Real Estate,"Selvaag Bolig ASA, a housing development company, engages in the development, construction, and sale of residential properties in Greater Oslo, Bergen, Stavanger, Trondheim, and Stockholm. The company also offers project management services. Selvaag Bolig ASA was incorporated in 2008 and is headquartered in Oslo, Norway. Selvaag Bolig ASA is a subsidiary of Selvaag AS.",82,"{'maxAge': 1, 'name': 'Mr. Christopher  Brunvoll', 'age': 45, 'title': 'Chief Financial Officer', 'yearBorn': 1977, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",7,5,8,6,7,1693526400,1672444800,86400,2,29.35,30.1,29.05,30.1,29.35,30.1,29.05,30.1,3.0,0.105299994,1692057600,1.5503999,10.13,0.922672,11.046512,11.445783,98797,98797,42779,30009,30009,29.25,29.35,2400,199000,2672322304,28.05,39.85,0.85071856,31.131,32.899,3.0,0.10221465,NOK,4739393024,0.07679,38602326,93765696,0.65686,0.21761999,24.24,1.1757426,1672444800,1703980800,1688083200,-0.708,241204992,2.58,2.49,1.509,13.688,OSL,EQUITY,SBO.OL,SBO.OL,SELVAAG BOLIG,Selvaag Bolig ASA,1339657200,Europe/Oslo,CEST,7200000,28.5,40.0,25.0,32.5,32.5,4.0,underperform,2,391753984,4.18,346252000,2452047872,0.318,2.006,3141253120,107.554,33.634,0.03684,0.10321,582644000,112360752,212352000,-0.711,-0.134,0.18983,0.11023,0.10985,NOK,
2,Silurveien 2,Oslo,0380,Norway,47 91 50 22 24,https://www.selvaagboligasa.no,Real Estate Services,Real Estate,"Selvaag Bolig ASA, a housing development company, engages in the development, construction, and sale of residential properties in Greater Oslo, Bergen, Stavanger, Trondheim, and Stockholm. The company also offers project management services. Selvaag Bolig ASA was incorporated in 2008 and is headquartered in Oslo, Norway. Selvaag Bolig ASA is a subsidiary of Selvaag AS.",82,"{'maxAge': 1, 'name': 'Mr. Oystein  Klungland', 'title': 'Chief Operating Officer', 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",7,5,8,6,7,1693526400,1672444800,86400,2,29.35,30.1,29.05,30.1,29.35,30.1,29.05,30.1,3.0,0.105299994,1692057600,1.5503999,10.13,0.922672,11.046512,11.445783,98797,98797,42779,30009,30009,29.25,29.35,2400,199000,2672322304,28.05,39.85,0.85071856,31.131,32.899,3.0,0.10221465,NOK,4739393024,0.07679,38602326,93765696,0.65686,0.21761999,24.24,1.1757426,1672444800,1703980800,1688083200,-0.708,241204992,2.58,2.49,1.509,13.688,OSL,EQUITY,SBO.OL,SBO.OL,SELVAAG BOLIG,Selvaag Bolig ASA,1339657200,Europe/Oslo,CEST,7200000,28.5,40.0,25.0,32.5,32.5,4.0,underperform,2,391753984,4.18,346252000,2452047872,0.318,2.006,3141253120,107.554,33.634,0.03684,0.10321,582644000,112360752,212352000,-0.711,-0.134,0.18983,0.11023,0.10985,NOK,
3,Silurveien 2,Oslo,0380,Norway,47 91 50 22 24,https://www.selvaagboligasa.no,Real Estate Services,Real Estate,"Selvaag Bolig ASA, a housing development company, engages in the development, construction, and sale of residential properties in Greater Oslo, Bergen, Stavanger, Trondheim, and Stockholm. The company also offers project management services. Selvaag Bolig ASA was incorporated in 2008 and is headquartered in Oslo, Norway. Selvaag Bolig ASA is a subsidiary of Selvaag AS.",82,"{'maxAge': 1, 'name': 'Mr. Kristoffer  Gregersen', 'title': 'Exec. VP of Communications, Sustainability & Corp. Strategy', 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",7,5,8,6,7,1693526400,1672444800,86400,2,29.35,30.1,29.05,30.1,29.35,30.1,29.05,30.1,3.0,0.105299994,1692057600,1.5503999,10.13,0.922672,11.046512,11.445783,98797,98797,42779,30009,30009,29.25,29.35,2400,199000,2672322304,28.05,39.85,0.85071856,31.131,32.899,3.0,0.10221465,NOK,4739393024,0.07679,38602326,93765696,0.65686,0.21761999,24.24,1.1757426,1672444800,1703980800,1688083200,-0.708,241204992,2.58,2.49,1.509,13.688,OSL,EQUITY,SBO.OL,SBO.OL,SELVAAG BOLIG,Selvaag Bolig ASA,1339657200,Europe/Oslo,CEST,7200000,28.5,40.0,25.0,32.5,32.5,4.0,underperform,2,391753984,4.18,346252000,2452047872,0.318,2.006,3141253120,107.554,33.634,0.03684,0.10321,582644000,112360752,212352000,-0.711,-0.134,0.18983,0.11023,0.10985,NOK,
4,Silurveien 2,Oslo,0380,Norway,47 91 50 22 24,https://www.selvaagboligasa.no,Real Estate Services,Real Estate,"Selvaag Bolig ASA, a housing development company, engages in the development, construction, and sale of residential properties in Greater Oslo, Bergen, Stavanger, Trondheim, and Stockholm. The company also offers project management services. Selvaag Bolig ASA was incorporated in 2008 and is headquartered in Oslo, Norway. Selvaag Bolig ASA is a subsidiary of Selvaag AS.",82,"{'maxAge': 1, 'name': 'Ms. Line Lian Mjell', 'title': 'Exec. VP of Market', 'exercisedValue': 0, 'unexercisedValue': 0}",7,5,8,6,7,1693526400,1672444800,86400,2,29.35,30.1,29.05,30.1,29.35,30.1,29.05,30.1,3.0,0.105299994,1692057600,1.5503999,10.13,0.922672,11.046512,11.445783,98797,98797,42779,30009,30009,29.25,29.35,2400,199000,2672322304,28.05,39.85,0.85071856,31.131,32.899,3.0,0.10221465,NOK,4739393024,0.07679,38602326,93765696,0.65686,0.21761999,24.24,1.1757426,1672444800,1703980800,1688083200,-0.708,241204992,2.58,2.49,1.509,13.688,OSL,EQUITY,SBO.OL,SBO.OL,SELVAAG BOLIG,Selvaag Bolig ASA,1339657200,Europe/Oslo,CEST,7200000,28.5,40.0,25.0,32.5,32.5,4.0,underperform,2,391753984,4.18,346252000,2452047872,0.318,2.006,3141253120,107.554,33.634,0.03684,0.10321,582644000,112360752,212352000,-0.711,-0.134,0.18983,0.11023,0.10985,NOK,
