,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,52 Rue d'Odin,CS 40900 Cedex 2,Montpellier,34965,France,33 4 99 77 21 40,https://www.mint.eco,Telecom Services,Communication Services,"MINT Société anonyme provides renewable electricity in France. The company was formerly known as Budget Telecom S.A. and changed its name to MINT Société anonyme in January 2020. MINT Société anonyme was founded in 1999 and is headquartered in Montpellier, France. MINT Société anonyme operates as a subsidiary of Mercure Energie.",71,"{'maxAge': 1, 'name': 'Mr. Kaled  Zourray', 'age': 56, 'title': 'Co-Founder, Chairman & CEO', 'yearBorn': 1966, 'fiscalYear': 2015, 'totalPay': 4500, 'exercisedValue': 0, 'unexercisedValue': 0}",1451520000,86400,4,2.84,2.75,2.75,2.75,2.84,2.75,2.75,2.75,1390867200,0.0,1.317192,4.246154,1600,1600,2206,2302,2302,16742132,1.8,3.6,0.120554484,2.8346,3.03545,0.0,0.0,EUR,-6271497,-0.03241,5895120,0.0,0.01918,2.641,1.0450587,1640908800,1672444800,1656547200,-4501398,0.65,-0.045,2.077,PAR,EQUITY,ALBUD.PA,ALBUD.PA,MINT,MINT Société anonyme,1160463600,Europe/Paris,CEST,7200000,2.76,none,36332096,6.163,-3019081,13790078,1.345,1.416,138876064,88.562,23.563,-0.04087,-0.40827,3298968,0.633,0.03073,-0.02174,-0.03141,EUR,
