,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"WTC Schiphol, Tower A, 3rd floor",Schiphol Boulevard 233,Schiphol,1118 BH,Netherlands,31 20 7027800,31 20 7027801,https://www.wereldhave.com,REIT—Retail,Real Estate,"Wereldhave N.V. (the Company) is an investment company which invests in real estate (shopping centers and offices). The property portfolio of Wereldhave N.V. and its subsidiaries (the Group') is located in Belgium, France and the Netherlands. The Group is principally involved in leasing investment property under operating leases. The property management is performed by Group management companies. The Company is a limited liability company incorporated and domiciled in the Netherlands. The address of the Company's registered office is Schiphol Boulevard 233, 1118 BH Schiphol. The shares of the Company are listed on the Euronext Stock Exchange in Amsterdam.",93,"{'maxAge': 1, 'name': 'Mr. Matthijs  Storm', 'age': 43, 'title': 'CEO & Member of the Management Board', 'yearBorn': 1979, 'fiscalYear': 2022, 'totalPay': 1043298, 'exercisedValue': 0, 'unexercisedValue': 0}",8,2,3,5,2,1693526400,1672444800,86400,2,11.75,11.75,11.75,11.75,11.75,11.75,11.75,11.75,1.16,0.098400004,1682380800,1.441066,104,104,0,0,0,0.0,0.0,0,0,587786688,11.75,12.7,3.4247715,11.75,11.75,1.16,0.098723404,USD,1620358784,0.43877,40026706,40056700,0.15094,0.27822,22.09,0.5319149,1672444800,1703980800,1688083200,0.538,75305000,-4.28,1149:1000,1417478400,9.441,16.124,PNK,EQUITY,WRDEF,WRDEF,WERELDHAVE NV,Wereldhave N.V.,1373290200,America/New_York,EDT,-14400000,11.75,none,19484000,0.486,100492000,938788992,0.214,0.228,171628000,84.178,4.275,0.02913,0.08004,115168000,59804624,81823000,0.551,0.11,0.71107,0.58551997,0.57504004,EUR,
1,"WTC Schiphol, Tower A, 3rd floor",Schiphol Boulevard 233,Schiphol,1118 BH,Netherlands,31 20 7027800,31 20 7027801,https://www.wereldhave.com,REIT—Retail,Real Estate,"Wereldhave N.V. (the Company) is an investment company which invests in real estate (shopping centers and offices). The property portfolio of Wereldhave N.V. and its subsidiaries (the Group') is located in Belgium, France and the Netherlands. The Group is principally involved in leasing investment property under operating leases. The property management is performed by Group management companies. The Company is a limited liability company incorporated and domiciled in the Netherlands. The address of the Company's registered office is Schiphol Boulevard 233, 1118 BH Schiphol. The shares of the Company are listed on the Euronext Stock Exchange in Amsterdam.",93,"{'maxAge': 1, 'name': 'Mr. A. W. de Vreede', 'age': 52, 'title': 'CFO & Member of the Management Board', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 765784, 'exercisedValue': 0, 'unexercisedValue': 0}",8,2,3,5,2,1693526400,1672444800,86400,2,11.75,11.75,11.75,11.75,11.75,11.75,11.75,11.75,1.16,0.098400004,1682380800,1.441066,104,104,0,0,0,0.0,0.0,0,0,587786688,11.75,12.7,3.4247715,11.75,11.75,1.16,0.098723404,USD,1620358784,0.43877,40026706,40056700,0.15094,0.27822,22.09,0.5319149,1672444800,1703980800,1688083200,0.538,75305000,-4.28,1149:1000,1417478400,9.441,16.124,PNK,EQUITY,WRDEF,WRDEF,WERELDHAVE NV,Wereldhave N.V.,1373290200,America/New_York,EDT,-14400000,11.75,none,19484000,0.486,100492000,938788992,0.214,0.228,171628000,84.178,4.275,0.02913,0.08004,115168000,59804624,81823000,0.551,0.11,0.71107,0.58551997,0.57504004,EUR,
2,"WTC Schiphol, Tower A, 3rd floor",Schiphol Boulevard 233,Schiphol,1118 BH,Netherlands,31 20 7027800,31 20 7027801,https://www.wereldhave.com,REIT—Retail,Real Estate,"Wereldhave N.V. (the Company) is an investment company which invests in real estate (shopping centers and offices). The property portfolio of Wereldhave N.V. and its subsidiaries (the Group') is located in Belgium, France and the Netherlands. The Group is principally involved in leasing investment property under operating leases. The property management is performed by Group management companies. The Company is a limited liability company incorporated and domiciled in the Netherlands. The address of the Company's registered office is Schiphol Boulevard 233, 1118 BH Schiphol. The shares of the Company are listed on the Euronext Stock Exchange in Amsterdam.",93,"{'maxAge': 1, 'name': 'Mr. Jeroen  Piket', 'age': 57, 'title': 'Director Treasury & Investor Relations', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",8,2,3,5,2,1693526400,1672444800,86400,2,11.75,11.75,11.75,11.75,11.75,11.75,11.75,11.75,1.16,0.098400004,1682380800,1.441066,104,104,0,0,0,0.0,0.0,0,0,587786688,11.75,12.7,3.4247715,11.75,11.75,1.16,0.098723404,USD,1620358784,0.43877,40026706,40056700,0.15094,0.27822,22.09,0.5319149,1672444800,1703980800,1688083200,0.538,75305000,-4.28,1149:1000,1417478400,9.441,16.124,PNK,EQUITY,WRDEF,WRDEF,WERELDHAVE NV,Wereldhave N.V.,1373290200,America/New_York,EDT,-14400000,11.75,none,19484000,0.486,100492000,938788992,0.214,0.228,171628000,84.178,4.275,0.02913,0.08004,115168000,59804624,81823000,0.551,0.11,0.71107,0.58551997,0.57504004,EUR,
3,"WTC Schiphol, Tower A, 3rd floor",Schiphol Boulevard 233,Schiphol,1118 BH,Netherlands,31 20 7027800,31 20 7027801,https://www.wereldhave.com,REIT—Retail,Real Estate,"Wereldhave N.V. (the Company) is an investment company which invests in real estate (shopping centers and offices). The property portfolio of Wereldhave N.V. and its subsidiaries (the Group') is located in Belgium, France and the Netherlands. The Group is principally involved in leasing investment property under operating leases. The property management is performed by Group management companies. The Company is a limited liability company incorporated and domiciled in the Netherlands. The address of the Company's registered office is Schiphol Boulevard 233, 1118 BH Schiphol. The shares of the Company are listed on the Euronext Stock Exchange in Amsterdam.",93,"{'maxAge': 1, 'name': 'Rik  Janssen', 'title': 'Mang. of Marketing & Communication', 'exercisedValue': 0, 'unexercisedValue': 0}",8,2,3,5,2,1693526400,1672444800,86400,2,11.75,11.75,11.75,11.75,11.75,11.75,11.75,11.75,1.16,0.098400004,1682380800,1.441066,104,104,0,0,0,0.0,0.0,0,0,587786688,11.75,12.7,3.4247715,11.75,11.75,1.16,0.098723404,USD,1620358784,0.43877,40026706,40056700,0.15094,0.27822,22.09,0.5319149,1672444800,1703980800,1688083200,0.538,75305000,-4.28,1149:1000,1417478400,9.441,16.124,PNK,EQUITY,WRDEF,WRDEF,WERELDHAVE NV,Wereldhave N.V.,1373290200,America/New_York,EDT,-14400000,11.75,none,19484000,0.486,100492000,938788992,0.214,0.228,171628000,84.178,4.275,0.02913,0.08004,115168000,59804624,81823000,0.551,0.11,0.71107,0.58551997,0.57504004,EUR,
4,"WTC Schiphol, Tower A, 3rd floor",Schiphol Boulevard 233,Schiphol,1118 BH,Netherlands,31 20 7027800,31 20 7027801,https://www.wereldhave.com,REIT—Retail,Real Estate,"Wereldhave N.V. (the Company) is an investment company which invests in real estate (shopping centers and offices). The property portfolio of Wereldhave N.V. and its subsidiaries (the Group') is located in Belgium, France and the Netherlands. The Group is principally involved in leasing investment property under operating leases. The property management is performed by Group management companies. The Company is a limited liability company incorporated and domiciled in the Netherlands. The address of the Company's registered office is Schiphol Boulevard 233, 1118 BH Schiphol. The shares of the Company are listed on the Euronext Stock Exchange in Amsterdam.",93,"{'maxAge': 1, 'name': 'Ms. Katja  Stello', 'age': 47, 'title': 'Chief Marketing Officer', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",8,2,3,5,2,1693526400,1672444800,86400,2,11.75,11.75,11.75,11.75,11.75,11.75,11.75,11.75,1.16,0.098400004,1682380800,1.441066,104,104,0,0,0,0.0,0.0,0,0,587786688,11.75,12.7,3.4247715,11.75,11.75,1.16,0.098723404,USD,1620358784,0.43877,40026706,40056700,0.15094,0.27822,22.09,0.5319149,1672444800,1703980800,1688083200,0.538,75305000,-4.28,1149:1000,1417478400,9.441,16.124,PNK,EQUITY,WRDEF,WRDEF,WERELDHAVE NV,Wereldhave N.V.,1373290200,America/New_York,EDT,-14400000,11.75,none,19484000,0.486,100492000,938788992,0.214,0.228,171628000,84.178,4.275,0.02913,0.08004,115168000,59804624,81823000,0.551,0.11,0.71107,0.58551997,0.57504004,EUR,
5,"WTC Schiphol, Tower A, 3rd floor",Schiphol Boulevard 233,Schiphol,1118 BH,Netherlands,31 20 7027800,31 20 7027801,https://www.wereldhave.com,REIT—Retail,Real Estate,"Wereldhave N.V. (the Company) is an investment company which invests in real estate (shopping centers and offices). The property portfolio of Wereldhave N.V. and its subsidiaries (the Group') is located in Belgium, France and the Netherlands. The Group is principally involved in leasing investment property under operating leases. The property management is performed by Group management companies. The Company is a limited liability company incorporated and domiciled in the Netherlands. The address of the Company's registered office is Schiphol Boulevard 233, 1118 BH Schiphol. The shares of the Company are listed on the Euronext Stock Exchange in Amsterdam.",93,"{'maxAge': 1, 'name': 'Ms. Belinde P. Bakker', 'age': 54, 'title': 'Chief Operating Officer and Managing Director of Wereldhave Netherlands', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",8,2,3,5,2,1693526400,1672444800,86400,2,11.75,11.75,11.75,11.75,11.75,11.75,11.75,11.75,1.16,0.098400004,1682380800,1.441066,104,104,0,0,0,0.0,0.0,0,0,587786688,11.75,12.7,3.4247715,11.75,11.75,1.16,0.098723404,USD,1620358784,0.43877,40026706,40056700,0.15094,0.27822,22.09,0.5319149,1672444800,1703980800,1688083200,0.538,75305000,-4.28,1149:1000,1417478400,9.441,16.124,PNK,EQUITY,WRDEF,WRDEF,WERELDHAVE NV,Wereldhave N.V.,1373290200,America/New_York,EDT,-14400000,11.75,none,19484000,0.486,100492000,938788992,0.214,0.228,171628000,84.178,4.275,0.02913,0.08004,115168000,59804624,81823000,0.551,0.11,0.71107,0.58551997,0.57504004,EUR,
6,"WTC Schiphol, Tower A, 3rd floor",Schiphol Boulevard 233,Schiphol,1118 BH,Netherlands,31 20 7027800,31 20 7027801,https://www.wereldhave.com,REIT—Retail,Real Estate,"Wereldhave N.V. (the Company) is an investment company which invests in real estate (shopping centers and offices). The property portfolio of Wereldhave N.V. and its subsidiaries (the Group') is located in Belgium, France and the Netherlands. The Group is principally involved in leasing investment property under operating leases. The property management is performed by Group management companies. The Company is a limited liability company incorporated and domiciled in the Netherlands. The address of the Company's registered office is Schiphol Boulevard 233, 1118 BH Schiphol. The shares of the Company are listed on the Euronext Stock Exchange in Amsterdam.",93,"{'maxAge': 1, 'name': 'Mr. Pieter  Polman', 'title': 'Managing Director for Netherlands', 'exercisedValue': 0, 'unexercisedValue': 0}",8,2,3,5,2,1693526400,1672444800,86400,2,11.75,11.75,11.75,11.75,11.75,11.75,11.75,11.75,1.16,0.098400004,1682380800,1.441066,104,104,0,0,0,0.0,0.0,0,0,587786688,11.75,12.7,3.4247715,11.75,11.75,1.16,0.098723404,USD,1620358784,0.43877,40026706,40056700,0.15094,0.27822,22.09,0.5319149,1672444800,1703980800,1688083200,0.538,75305000,-4.28,1149:1000,1417478400,9.441,16.124,PNK,EQUITY,WRDEF,WRDEF,WERELDHAVE NV,Wereldhave N.V.,1373290200,America/New_York,EDT,-14400000,11.75,none,19484000,0.486,100492000,938788992,0.214,0.228,171628000,84.178,4.275,0.02913,0.08004,115168000,59804624,81823000,0.551,0.11,0.71107,0.58551997,0.57504004,EUR,
7,"WTC Schiphol, Tower A, 3rd floor",Schiphol Boulevard 233,Schiphol,1118 BH,Netherlands,31 20 7027800,31 20 7027801,https://www.wereldhave.com,REIT—Retail,Real Estate,"Wereldhave N.V. (the Company) is an investment company which invests in real estate (shopping centers and offices). The property portfolio of Wereldhave N.V. and its subsidiaries (the Group') is located in Belgium, France and the Netherlands. The Group is principally involved in leasing investment property under operating leases. The property management is performed by Group management companies. The Company is a limited liability company incorporated and domiciled in the Netherlands. The address of the Company's registered office is Schiphol Boulevard 233, 1118 BH Schiphol. The shares of the Company are listed on the Euronext Stock Exchange in Amsterdam.",93,"{'maxAge': 1, 'name': 'Joost  van der Zee', 'title': 'Chief Strategy Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",8,2,3,5,2,1693526400,1672444800,86400,2,11.75,11.75,11.75,11.75,11.75,11.75,11.75,11.75,1.16,0.098400004,1682380800,1.441066,104,104,0,0,0,0.0,0.0,0,0,587786688,11.75,12.7,3.4247715,11.75,11.75,1.16,0.098723404,USD,1620358784,0.43877,40026706,40056700,0.15094,0.27822,22.09,0.5319149,1672444800,1703980800,1688083200,0.538,75305000,-4.28,1149:1000,1417478400,9.441,16.124,PNK,EQUITY,WRDEF,WRDEF,WERELDHAVE NV,Wereldhave N.V.,1373290200,America/New_York,EDT,-14400000,11.75,none,19484000,0.486,100492000,938788992,0.214,0.228,171628000,84.178,4.275,0.02913,0.08004,115168000,59804624,81823000,0.551,0.11,0.71107,0.58551997,0.57504004,EUR,
8,"WTC Schiphol, Tower A, 3rd floor",Schiphol Boulevard 233,Schiphol,1118 BH,Netherlands,31 20 7027800,31 20 7027801,https://www.wereldhave.com,REIT—Retail,Real Estate,"Wereldhave N.V. (the Company) is an investment company which invests in real estate (shopping centers and offices). The property portfolio of Wereldhave N.V. and its subsidiaries (the Group') is located in Belgium, France and the Netherlands. The Group is principally involved in leasing investment property under operating leases. The property management is performed by Group management companies. The Company is a limited liability company incorporated and domiciled in the Netherlands. The address of the Company's registered office is Schiphol Boulevard 233, 1118 BH Schiphol. The shares of the Company are listed on the Euronext Stock Exchange in Amsterdam.",93,"{'maxAge': 1, 'name': 'Ms. Doris  Slegtenhorst', 'age': 39, 'title': 'Commercial Director & Head of Devel. Netherlands', 'yearBorn': 1983, 'exercisedValue': 0, 'unexercisedValue': 0}",8,2,3,5,2,1693526400,1672444800,86400,2,11.75,11.75,11.75,11.75,11.75,11.75,11.75,11.75,1.16,0.098400004,1682380800,1.441066,104,104,0,0,0,0.0,0.0,0,0,587786688,11.75,12.7,3.4247715,11.75,11.75,1.16,0.098723404,USD,1620358784,0.43877,40026706,40056700,0.15094,0.27822,22.09,0.5319149,1672444800,1703980800,1688083200,0.538,75305000,-4.28,1149:1000,1417478400,9.441,16.124,PNK,EQUITY,WRDEF,WRDEF,WERELDHAVE NV,Wereldhave N.V.,1373290200,America/New_York,EDT,-14400000,11.75,none,19484000,0.486,100492000,938788992,0.214,0.228,171628000,84.178,4.275,0.02913,0.08004,115168000,59804624,81823000,0.551,0.11,0.71107,0.58551997,0.57504004,EUR,
