,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,500 South Buena Vista Street,Burbank,CA,91521,United States,818 560 1000,https://www.thewaltdisneycompany.com,Entertainment,Communication Services,"The Walt Disney Company, together with its subsidiaries, operates as an entertainment company worldwide. It operates through two segments, Disney Media and Entertainment Distribution; and Disney Parks, Experiences and Products. The company engages in the film and episodic television content production and distribution activities, as well as operates television networks under the ABC, Disney, ESPN, Freeform, FX, Fox, National Geographic, and Star brands; and studios that produces films under the Walt Disney Pictures, Twentieth Century Studios, Marvel, Lucasfilm, Pixar, and Searchlight Pictures banners. It also offers direct-to-consumer streaming services through Disney+, Disney+ Hotstar, ESPN+, Hulu, and Star+; sale/licensing of film and television content to third-party television and subscription video-on-demand services; theatrical, home entertainment, and music distribution services; staging and licensing of live entertainment events; and post-production services by Industrial Light & Magic and Skywalker Sound. In addition, the company operates theme parks and resorts, such as Walt Disney World Resort in Florida; Disneyland Resort in California; Disneyland Paris; Hong Kong Disneyland Resort; and Shanghai Disney Resort; Disney Cruise Line, Disney Vacation Club, National Geographic Expeditions, and Adventures by Disney, as well as Aulani, a Disney resort and spa in Hawaii. Further, it licenses its intellectual property to a third party for the operations of the Tokyo Disney Resort; provides consumer products, including licensing of trade names, characters, visual, literary, and other IP for use on merchandise, published materials, and games; operates a direct-to-home satellite distribution platform; sells branded merchandise through retail, online, and wholesale businesses; and develops and publishes books, comic books, and magazines. The Walt Disney Company was founded in 1923 and is based in Burbank, California.",171600,"{'maxAge': 1, 'name': 'Mr. Robert A. Iger', 'age': 71, 'title': 'CEO & Director', 'yearBorn': 1951, 'fiscalYear': 2022, 'totalPay': 11268271, 'exercisedValue': 34866408, 'unexercisedValue': 778341}",6,1,3,4,1,1693526400,1672444800,86400,2,84.48,85.22,84.61,86.19,84.48,85.22,84.61,86.19,1576195200,0.0,1.284578,69.01613,17.429737,21372918,21372918,16131090,18383330,18383330,85.63,86.1,1100,900,156592570368,79.75,118.18,1.7833723,85.9176,93.9449,0.0,0.0,USD,203642716160,0.02565,1828333264,1829779968,20052968,22335351,1690761600,1693440000,0.011,0.00058,0.65004,1.21,0.011,53.339,1.6044545,1664582400,1696118400,1688169600,2252000000,1.24,4.91,1.13,10000:9865,1181692800,2.319,15.662,NYQ,EQUITY,DIS,DIS,Walt Disney Company (The),The Walt Disney Company,-252322200,America/New_York,EDT,-14400000,85.58,135.0,65.0,108.28,110.0,2.2,buy,25,11457999872,6.262,13002000384,47189000192,0.87,1.069,87807000576,42.535,48.074,0.02368,0.027209999,28321000000,5497874944,7587999744,0.038,0.32772,0.14807001,0.08798,USD,0.7721
1,500 South Buena Vista Street,Burbank,CA,91521,United States,818 560 1000,https://www.thewaltdisneycompany.com,Entertainment,Communication Services,"The Walt Disney Company, together with its subsidiaries, operates as an entertainment company worldwide. It operates through two segments, Disney Media and Entertainment Distribution; and Disney Parks, Experiences and Products. The company engages in the film and episodic television content production and distribution activities, as well as operates television networks under the ABC, Disney, ESPN, Freeform, FX, Fox, National Geographic, and Star brands; and studios that produces films under the Walt Disney Pictures, Twentieth Century Studios, Marvel, Lucasfilm, Pixar, and Searchlight Pictures banners. It also offers direct-to-consumer streaming services through Disney+, Disney+ Hotstar, ESPN+, Hulu, and Star+; sale/licensing of film and television content to third-party television and subscription video-on-demand services; theatrical, home entertainment, and music distribution services; staging and licensing of live entertainment events; and post-production services by Industrial Light & Magic and Skywalker Sound. In addition, the company operates theme parks and resorts, such as Walt Disney World Resort in Florida; Disneyland Resort in California; Disneyland Paris; Hong Kong Disneyland Resort; and Shanghai Disney Resort; Disney Cruise Line, Disney Vacation Club, National Geographic Expeditions, and Adventures by Disney, as well as Aulani, a Disney resort and spa in Hawaii. Further, it licenses its intellectual property to a third party for the operations of the Tokyo Disney Resort; provides consumer products, including licensing of trade names, characters, visual, literary, and other IP for use on merchandise, published materials, and games; operates a direct-to-home satellite distribution platform; sells branded merchandise through retail, online, and wholesale businesses; and develops and publishes books, comic books, and magazines. The Walt Disney Company was founded in 1923 and is based in Burbank, California.",171600,"{'maxAge': 1, 'name': 'Mr. Horacio E. Gutierrez', 'age': 57, 'title': 'Sr. EVP & Gen. Counsel', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 6746194, 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,3,4,1,1693526400,1672444800,86400,2,84.48,85.22,84.61,86.19,84.48,85.22,84.61,86.19,1576195200,0.0,1.284578,69.01613,17.429737,21372918,21372918,16131090,18383330,18383330,85.63,86.1,1100,900,156592570368,79.75,118.18,1.7833723,85.9176,93.9449,0.0,0.0,USD,203642716160,0.02565,1828333264,1829779968,20052968,22335351,1690761600,1693440000,0.011,0.00058,0.65004,1.21,0.011,53.339,1.6044545,1664582400,1696118400,1688169600,2252000000,1.24,4.91,1.13,10000:9865,1181692800,2.319,15.662,NYQ,EQUITY,DIS,DIS,Walt Disney Company (The),The Walt Disney Company,-252322200,America/New_York,EDT,-14400000,85.58,135.0,65.0,108.28,110.0,2.2,buy,25,11457999872,6.262,13002000384,47189000192,0.87,1.069,87807000576,42.535,48.074,0.02368,0.027209999,28321000000,5497874944,7587999744,0.038,0.32772,0.14807001,0.08798,USD,0.7721
2,500 South Buena Vista Street,Burbank,CA,91521,United States,818 560 1000,https://www.thewaltdisneycompany.com,Entertainment,Communication Services,"The Walt Disney Company, together with its subsidiaries, operates as an entertainment company worldwide. It operates through two segments, Disney Media and Entertainment Distribution; and Disney Parks, Experiences and Products. The company engages in the film and episodic television content production and distribution activities, as well as operates television networks under the ABC, Disney, ESPN, Freeform, FX, Fox, National Geographic, and Star brands; and studios that produces films under the Walt Disney Pictures, Twentieth Century Studios, Marvel, Lucasfilm, Pixar, and Searchlight Pictures banners. It also offers direct-to-consumer streaming services through Disney+, Disney+ Hotstar, ESPN+, Hulu, and Star+; sale/licensing of film and television content to third-party television and subscription video-on-demand services; theatrical, home entertainment, and music distribution services; staging and licensing of live entertainment events; and post-production services by Industrial Light & Magic and Skywalker Sound. In addition, the company operates theme parks and resorts, such as Walt Disney World Resort in Florida; Disneyland Resort in California; Disneyland Paris; Hong Kong Disneyland Resort; and Shanghai Disney Resort; Disney Cruise Line, Disney Vacation Club, National Geographic Expeditions, and Adventures by Disney, as well as Aulani, a Disney resort and spa in Hawaii. Further, it licenses its intellectual property to a third party for the operations of the Tokyo Disney Resort; provides consumer products, including licensing of trade names, characters, visual, literary, and other IP for use on merchandise, published materials, and games; operates a direct-to-home satellite distribution platform; sells branded merchandise through retail, online, and wholesale businesses; and develops and publishes books, comic books, and magazines. The Walt Disney Company was founded in 1923 and is based in Burbank, California.",171600,"{'maxAge': 1, 'name': 'Ms. Kristina K. Schake', 'age': 51, 'title': 'Sr. EVP & Chief Communications Officer', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 3186694, 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,3,4,1,1693526400,1672444800,86400,2,84.48,85.22,84.61,86.19,84.48,85.22,84.61,86.19,1576195200,0.0,1.284578,69.01613,17.429737,21372918,21372918,16131090,18383330,18383330,85.63,86.1,1100,900,156592570368,79.75,118.18,1.7833723,85.9176,93.9449,0.0,0.0,USD,203642716160,0.02565,1828333264,1829779968,20052968,22335351,1690761600,1693440000,0.011,0.00058,0.65004,1.21,0.011,53.339,1.6044545,1664582400,1696118400,1688169600,2252000000,1.24,4.91,1.13,10000:9865,1181692800,2.319,15.662,NYQ,EQUITY,DIS,DIS,Walt Disney Company (The),The Walt Disney Company,-252322200,America/New_York,EDT,-14400000,85.58,135.0,65.0,108.28,110.0,2.2,buy,25,11457999872,6.262,13002000384,47189000192,0.87,1.069,87807000576,42.535,48.074,0.02368,0.027209999,28321000000,5497874944,7587999744,0.038,0.32772,0.14807001,0.08798,USD,0.7721
3,500 South Buena Vista Street,Burbank,CA,91521,United States,818 560 1000,https://www.thewaltdisneycompany.com,Entertainment,Communication Services,"The Walt Disney Company, together with its subsidiaries, operates as an entertainment company worldwide. It operates through two segments, Disney Media and Entertainment Distribution; and Disney Parks, Experiences and Products. The company engages in the film and episodic television content production and distribution activities, as well as operates television networks under the ABC, Disney, ESPN, Freeform, FX, Fox, National Geographic, and Star brands; and studios that produces films under the Walt Disney Pictures, Twentieth Century Studios, Marvel, Lucasfilm, Pixar, and Searchlight Pictures banners. It also offers direct-to-consumer streaming services through Disney+, Disney+ Hotstar, ESPN+, Hulu, and Star+; sale/licensing of film and television content to third-party television and subscription video-on-demand services; theatrical, home entertainment, and music distribution services; staging and licensing of live entertainment events; and post-production services by Industrial Light & Magic and Skywalker Sound. In addition, the company operates theme parks and resorts, such as Walt Disney World Resort in Florida; Disneyland Resort in California; Disneyland Paris; Hong Kong Disneyland Resort; and Shanghai Disney Resort; Disney Cruise Line, Disney Vacation Club, National Geographic Expeditions, and Adventures by Disney, as well as Aulani, a Disney resort and spa in Hawaii. Further, it licenses its intellectual property to a third party for the operations of the Tokyo Disney Resort; provides consumer products, including licensing of trade names, characters, visual, literary, and other IP for use on merchandise, published materials, and games; operates a direct-to-home satellite distribution platform; sells branded merchandise through retail, online, and wholesale businesses; and develops and publishes books, comic books, and magazines. The Walt Disney Company was founded in 1923 and is based in Burbank, California.",171600,"{'maxAge': 1, 'name': 'Mr. Kevin  Lansberry', 'age': 58, 'title': 'Interim Chief Financial Officer', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,3,4,1,1693526400,1672444800,86400,2,84.48,85.22,84.61,86.19,84.48,85.22,84.61,86.19,1576195200,0.0,1.284578,69.01613,17.429737,21372918,21372918,16131090,18383330,18383330,85.63,86.1,1100,900,156592570368,79.75,118.18,1.7833723,85.9176,93.9449,0.0,0.0,USD,203642716160,0.02565,1828333264,1829779968,20052968,22335351,1690761600,1693440000,0.011,0.00058,0.65004,1.21,0.011,53.339,1.6044545,1664582400,1696118400,1688169600,2252000000,1.24,4.91,1.13,10000:9865,1181692800,2.319,15.662,NYQ,EQUITY,DIS,DIS,Walt Disney Company (The),The Walt Disney Company,-252322200,America/New_York,EDT,-14400000,85.58,135.0,65.0,108.28,110.0,2.2,buy,25,11457999872,6.262,13002000384,47189000192,0.87,1.069,87807000576,42.535,48.074,0.02368,0.027209999,28321000000,5497874944,7587999744,0.038,0.32772,0.14807001,0.08798,USD,0.7721
4,500 South Buena Vista Street,Burbank,CA,91521,United States,818 560 1000,https://www.thewaltdisneycompany.com,Entertainment,Communication Services,"The Walt Disney Company, together with its subsidiaries, operates as an entertainment company worldwide. It operates through two segments, Disney Media and Entertainment Distribution; and Disney Parks, Experiences and Products. The company engages in the film and episodic television content production and distribution activities, as well as operates television networks under the ABC, Disney, ESPN, Freeform, FX, Fox, National Geographic, and Star brands; and studios that produces films under the Walt Disney Pictures, Twentieth Century Studios, Marvel, Lucasfilm, Pixar, and Searchlight Pictures banners. It also offers direct-to-consumer streaming services through Disney+, Disney+ Hotstar, ESPN+, Hulu, and Star+; sale/licensing of film and television content to third-party television and subscription video-on-demand services; theatrical, home entertainment, and music distribution services; staging and licensing of live entertainment events; and post-production services by Industrial Light & Magic and Skywalker Sound. In addition, the company operates theme parks and resorts, such as Walt Disney World Resort in Florida; Disneyland Resort in California; Disneyland Paris; Hong Kong Disneyland Resort; and Shanghai Disney Resort; Disney Cruise Line, Disney Vacation Club, National Geographic Expeditions, and Adventures by Disney, as well as Aulani, a Disney resort and spa in Hawaii. Further, it licenses its intellectual property to a third party for the operations of the Tokyo Disney Resort; provides consumer products, including licensing of trade names, characters, visual, literary, and other IP for use on merchandise, published materials, and games; operates a direct-to-home satellite distribution platform; sells branded merchandise through retail, online, and wholesale businesses; and develops and publishes books, comic books, and magazines. The Walt Disney Company was founded in 1923 and is based in Burbank, California.",171600,"{'maxAge': 1, 'name': 'Ms. Diane  Jurgens M.B.A., BSEE, MSEE, MBA', 'age': 60, 'title': 'Exec. VP of Enterprise Technology & Chief Information Officer', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,3,4,1,1693526400,1672444800,86400,2,84.48,85.22,84.61,86.19,84.48,85.22,84.61,86.19,1576195200,0.0,1.284578,69.01613,17.429737,21372918,21372918,16131090,18383330,18383330,85.63,86.1,1100,900,156592570368,79.75,118.18,1.7833723,85.9176,93.9449,0.0,0.0,USD,203642716160,0.02565,1828333264,1829779968,20052968,22335351,1690761600,1693440000,0.011,0.00058,0.65004,1.21,0.011,53.339,1.6044545,1664582400,1696118400,1688169600,2252000000,1.24,4.91,1.13,10000:9865,1181692800,2.319,15.662,NYQ,EQUITY,DIS,DIS,Walt Disney Company (The),The Walt Disney Company,-252322200,America/New_York,EDT,-14400000,85.58,135.0,65.0,108.28,110.0,2.2,buy,25,11457999872,6.262,13002000384,47189000192,0.87,1.069,87807000576,42.535,48.074,0.02368,0.027209999,28321000000,5497874944,7587999744,0.038,0.32772,0.14807001,0.08798,USD,0.7721
5,500 South Buena Vista Street,Burbank,CA,91521,United States,818 560 1000,https://www.thewaltdisneycompany.com,Entertainment,Communication Services,"The Walt Disney Company, together with its subsidiaries, operates as an entertainment company worldwide. It operates through two segments, Disney Media and Entertainment Distribution; and Disney Parks, Experiences and Products. The company engages in the film and episodic television content production and distribution activities, as well as operates television networks under the ABC, Disney, ESPN, Freeform, FX, Fox, National Geographic, and Star brands; and studios that produces films under the Walt Disney Pictures, Twentieth Century Studios, Marvel, Lucasfilm, Pixar, and Searchlight Pictures banners. It also offers direct-to-consumer streaming services through Disney+, Disney+ Hotstar, ESPN+, Hulu, and Star+; sale/licensing of film and television content to third-party television and subscription video-on-demand services; theatrical, home entertainment, and music distribution services; staging and licensing of live entertainment events; and post-production services by Industrial Light & Magic and Skywalker Sound. In addition, the company operates theme parks and resorts, such as Walt Disney World Resort in Florida; Disneyland Resort in California; Disneyland Paris; Hong Kong Disneyland Resort; and Shanghai Disney Resort; Disney Cruise Line, Disney Vacation Club, National Geographic Expeditions, and Adventures by Disney, as well as Aulani, a Disney resort and spa in Hawaii. Further, it licenses its intellectual property to a third party for the operations of the Tokyo Disney Resort; provides consumer products, including licensing of trade names, characters, visual, literary, and other IP for use on merchandise, published materials, and games; operates a direct-to-home satellite distribution platform; sells branded merchandise through retail, online, and wholesale businesses; and develops and publishes books, comic books, and magazines. The Walt Disney Company was founded in 1923 and is based in Burbank, California.",171600,"{'maxAge': 1, 'name': 'Ms. Alexia Skouras Quadrani', 'title': 'Exec. VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,3,4,1,1693526400,1672444800,86400,2,84.48,85.22,84.61,86.19,84.48,85.22,84.61,86.19,1576195200,0.0,1.284578,69.01613,17.429737,21372918,21372918,16131090,18383330,18383330,85.63,86.1,1100,900,156592570368,79.75,118.18,1.7833723,85.9176,93.9449,0.0,0.0,USD,203642716160,0.02565,1828333264,1829779968,20052968,22335351,1690761600,1693440000,0.011,0.00058,0.65004,1.21,0.011,53.339,1.6044545,1664582400,1696118400,1688169600,2252000000,1.24,4.91,1.13,10000:9865,1181692800,2.319,15.662,NYQ,EQUITY,DIS,DIS,Walt Disney Company (The),The Walt Disney Company,-252322200,America/New_York,EDT,-14400000,85.58,135.0,65.0,108.28,110.0,2.2,buy,25,11457999872,6.262,13002000384,47189000192,0.87,1.069,87807000576,42.535,48.074,0.02368,0.027209999,28321000000,5497874944,7587999744,0.038,0.32772,0.14807001,0.08798,USD,0.7721
6,500 South Buena Vista Street,Burbank,CA,91521,United States,818 560 1000,https://www.thewaltdisneycompany.com,Entertainment,Communication Services,"The Walt Disney Company, together with its subsidiaries, operates as an entertainment company worldwide. It operates through two segments, Disney Media and Entertainment Distribution; and Disney Parks, Experiences and Products. The company engages in the film and episodic television content production and distribution activities, as well as operates television networks under the ABC, Disney, ESPN, Freeform, FX, Fox, National Geographic, and Star brands; and studios that produces films under the Walt Disney Pictures, Twentieth Century Studios, Marvel, Lucasfilm, Pixar, and Searchlight Pictures banners. It also offers direct-to-consumer streaming services through Disney+, Disney+ Hotstar, ESPN+, Hulu, and Star+; sale/licensing of film and television content to third-party television and subscription video-on-demand services; theatrical, home entertainment, and music distribution services; staging and licensing of live entertainment events; and post-production services by Industrial Light & Magic and Skywalker Sound. In addition, the company operates theme parks and resorts, such as Walt Disney World Resort in Florida; Disneyland Resort in California; Disneyland Paris; Hong Kong Disneyland Resort; and Shanghai Disney Resort; Disney Cruise Line, Disney Vacation Club, National Geographic Expeditions, and Adventures by Disney, as well as Aulani, a Disney resort and spa in Hawaii. Further, it licenses its intellectual property to a third party for the operations of the Tokyo Disney Resort; provides consumer products, including licensing of trade names, characters, visual, literary, and other IP for use on merchandise, published materials, and games; operates a direct-to-home satellite distribution platform; sells branded merchandise through retail, online, and wholesale businesses; and develops and publishes books, comic books, and magazines. The Walt Disney Company was founded in 1923 and is based in Burbank, California.",171600,"{'maxAge': 1, 'name': 'Ms. Alicia  Schwarz', 'title': 'Sr. VP & Chief Compliance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,3,4,1,1693526400,1672444800,86400,2,84.48,85.22,84.61,86.19,84.48,85.22,84.61,86.19,1576195200,0.0,1.284578,69.01613,17.429737,21372918,21372918,16131090,18383330,18383330,85.63,86.1,1100,900,156592570368,79.75,118.18,1.7833723,85.9176,93.9449,0.0,0.0,USD,203642716160,0.02565,1828333264,1829779968,20052968,22335351,1690761600,1693440000,0.011,0.00058,0.65004,1.21,0.011,53.339,1.6044545,1664582400,1696118400,1688169600,2252000000,1.24,4.91,1.13,10000:9865,1181692800,2.319,15.662,NYQ,EQUITY,DIS,DIS,Walt Disney Company (The),The Walt Disney Company,-252322200,America/New_York,EDT,-14400000,85.58,135.0,65.0,108.28,110.0,2.2,buy,25,11457999872,6.262,13002000384,47189000192,0.87,1.069,87807000576,42.535,48.074,0.02368,0.027209999,28321000000,5497874944,7587999744,0.038,0.32772,0.14807001,0.08798,USD,0.7721
7,500 South Buena Vista Street,Burbank,CA,91521,United States,818 560 1000,https://www.thewaltdisneycompany.com,Entertainment,Communication Services,"The Walt Disney Company, together with its subsidiaries, operates as an entertainment company worldwide. It operates through two segments, Disney Media and Entertainment Distribution; and Disney Parks, Experiences and Products. The company engages in the film and episodic television content production and distribution activities, as well as operates television networks under the ABC, Disney, ESPN, Freeform, FX, Fox, National Geographic, and Star brands; and studios that produces films under the Walt Disney Pictures, Twentieth Century Studios, Marvel, Lucasfilm, Pixar, and Searchlight Pictures banners. It also offers direct-to-consumer streaming services through Disney+, Disney+ Hotstar, ESPN+, Hulu, and Star+; sale/licensing of film and television content to third-party television and subscription video-on-demand services; theatrical, home entertainment, and music distribution services; staging and licensing of live entertainment events; and post-production services by Industrial Light & Magic and Skywalker Sound. In addition, the company operates theme parks and resorts, such as Walt Disney World Resort in Florida; Disneyland Resort in California; Disneyland Paris; Hong Kong Disneyland Resort; and Shanghai Disney Resort; Disney Cruise Line, Disney Vacation Club, National Geographic Expeditions, and Adventures by Disney, as well as Aulani, a Disney resort and spa in Hawaii. Further, it licenses its intellectual property to a third party for the operations of the Tokyo Disney Resort; provides consumer products, including licensing of trade names, characters, visual, literary, and other IP for use on merchandise, published materials, and games; operates a direct-to-home satellite distribution platform; sells branded merchandise through retail, online, and wholesale businesses; and develops and publishes books, comic books, and magazines. The Walt Disney Company was founded in 1923 and is based in Burbank, California.",171600,"{'maxAge': 1, 'name': 'Ms. Sonia  Coleman', 'title': 'Sr. EVP & Chief HR Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,3,4,1,1693526400,1672444800,86400,2,84.48,85.22,84.61,86.19,84.48,85.22,84.61,86.19,1576195200,0.0,1.284578,69.01613,17.429737,21372918,21372918,16131090,18383330,18383330,85.63,86.1,1100,900,156592570368,79.75,118.18,1.7833723,85.9176,93.9449,0.0,0.0,USD,203642716160,0.02565,1828333264,1829779968,20052968,22335351,1690761600,1693440000,0.011,0.00058,0.65004,1.21,0.011,53.339,1.6044545,1664582400,1696118400,1688169600,2252000000,1.24,4.91,1.13,10000:9865,1181692800,2.319,15.662,NYQ,EQUITY,DIS,DIS,Walt Disney Company (The),The Walt Disney Company,-252322200,America/New_York,EDT,-14400000,85.58,135.0,65.0,108.28,110.0,2.2,buy,25,11457999872,6.262,13002000384,47189000192,0.87,1.069,87807000576,42.535,48.074,0.02368,0.027209999,28321000000,5497874944,7587999744,0.038,0.32772,0.14807001,0.08798,USD,0.7721
8,500 South Buena Vista Street,Burbank,CA,91521,United States,818 560 1000,https://www.thewaltdisneycompany.com,Entertainment,Communication Services,"The Walt Disney Company, together with its subsidiaries, operates as an entertainment company worldwide. It operates through two segments, Disney Media and Entertainment Distribution; and Disney Parks, Experiences and Products. The company engages in the film and episodic television content production and distribution activities, as well as operates television networks under the ABC, Disney, ESPN, Freeform, FX, Fox, National Geographic, and Star brands; and studios that produces films under the Walt Disney Pictures, Twentieth Century Studios, Marvel, Lucasfilm, Pixar, and Searchlight Pictures banners. It also offers direct-to-consumer streaming services through Disney+, Disney+ Hotstar, ESPN+, Hulu, and Star+; sale/licensing of film and television content to third-party television and subscription video-on-demand services; theatrical, home entertainment, and music distribution services; staging and licensing of live entertainment events; and post-production services by Industrial Light & Magic and Skywalker Sound. In addition, the company operates theme parks and resorts, such as Walt Disney World Resort in Florida; Disneyland Resort in California; Disneyland Paris; Hong Kong Disneyland Resort; and Shanghai Disney Resort; Disney Cruise Line, Disney Vacation Club, National Geographic Expeditions, and Adventures by Disney, as well as Aulani, a Disney resort and spa in Hawaii. Further, it licenses its intellectual property to a third party for the operations of the Tokyo Disney Resort; provides consumer products, including licensing of trade names, characters, visual, literary, and other IP for use on merchandise, published materials, and games; operates a direct-to-home satellite distribution platform; sells branded merchandise through retail, online, and wholesale businesses; and develops and publishes books, comic books, and magazines. The Walt Disney Company was founded in 1923 and is based in Burbank, California.",171600,"{'maxAge': 1, 'name': 'Mr. Ronald L. Iden', 'age': 75, 'title': 'Sr. VP & Chief Security Officer', 'yearBorn': 1947, 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,3,4,1,1693526400,1672444800,86400,2,84.48,85.22,84.61,86.19,84.48,85.22,84.61,86.19,1576195200,0.0,1.284578,69.01613,17.429737,21372918,21372918,16131090,18383330,18383330,85.63,86.1,1100,900,156592570368,79.75,118.18,1.7833723,85.9176,93.9449,0.0,0.0,USD,203642716160,0.02565,1828333264,1829779968,20052968,22335351,1690761600,1693440000,0.011,0.00058,0.65004,1.21,0.011,53.339,1.6044545,1664582400,1696118400,1688169600,2252000000,1.24,4.91,1.13,10000:9865,1181692800,2.319,15.662,NYQ,EQUITY,DIS,DIS,Walt Disney Company (The),The Walt Disney Company,-252322200,America/New_York,EDT,-14400000,85.58,135.0,65.0,108.28,110.0,2.2,buy,25,11457999872,6.262,13002000384,47189000192,0.87,1.069,87807000576,42.535,48.074,0.02368,0.027209999,28321000000,5497874944,7587999744,0.038,0.32772,0.14807001,0.08798,USD,0.7721
9,500 South Buena Vista Street,Burbank,CA,91521,United States,818 560 1000,https://www.thewaltdisneycompany.com,Entertainment,Communication Services,"The Walt Disney Company, together with its subsidiaries, operates as an entertainment company worldwide. It operates through two segments, Disney Media and Entertainment Distribution; and Disney Parks, Experiences and Products. The company engages in the film and episodic television content production and distribution activities, as well as operates television networks under the ABC, Disney, ESPN, Freeform, FX, Fox, National Geographic, and Star brands; and studios that produces films under the Walt Disney Pictures, Twentieth Century Studios, Marvel, Lucasfilm, Pixar, and Searchlight Pictures banners. It also offers direct-to-consumer streaming services through Disney+, Disney+ Hotstar, ESPN+, Hulu, and Star+; sale/licensing of film and television content to third-party television and subscription video-on-demand services; theatrical, home entertainment, and music distribution services; staging and licensing of live entertainment events; and post-production services by Industrial Light & Magic and Skywalker Sound. In addition, the company operates theme parks and resorts, such as Walt Disney World Resort in Florida; Disneyland Resort in California; Disneyland Paris; Hong Kong Disneyland Resort; and Shanghai Disney Resort; Disney Cruise Line, Disney Vacation Club, National Geographic Expeditions, and Adventures by Disney, as well as Aulani, a Disney resort and spa in Hawaii. Further, it licenses its intellectual property to a third party for the operations of the Tokyo Disney Resort; provides consumer products, including licensing of trade names, characters, visual, literary, and other IP for use on merchandise, published materials, and games; operates a direct-to-home satellite distribution platform; sells branded merchandise through retail, online, and wholesale businesses; and develops and publishes books, comic books, and magazines. The Walt Disney Company was founded in 1923 and is based in Burbank, California.",171600,"{'maxAge': 1, 'name': 'Mr. Brent A. Woodford', 'age': 59, 'title': 'Exec. VP of Controllership, Financial Planning & Tax', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,3,4,1,1693526400,1672444800,86400,2,84.48,85.22,84.61,86.19,84.48,85.22,84.61,86.19,1576195200,0.0,1.284578,69.01613,17.429737,21372918,21372918,16131090,18383330,18383330,85.63,86.1,1100,900,156592570368,79.75,118.18,1.7833723,85.9176,93.9449,0.0,0.0,USD,203642716160,0.02565,1828333264,1829779968,20052968,22335351,1690761600,1693440000,0.011,0.00058,0.65004,1.21,0.011,53.339,1.6044545,1664582400,1696118400,1688169600,2252000000,1.24,4.91,1.13,10000:9865,1181692800,2.319,15.662,NYQ,EQUITY,DIS,DIS,Walt Disney Company (The),The Walt Disney Company,-252322200,America/New_York,EDT,-14400000,85.58,135.0,65.0,108.28,110.0,2.2,buy,25,11457999872,6.262,13002000384,47189000192,0.87,1.069,87807000576,42.535,48.074,0.02368,0.027209999,28321000000,5497874944,7587999744,0.038,0.32772,0.14807001,0.08798,USD,0.7721
