,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,grossMargins,ebitdaMargins,operatingMargins,trailingPegRatio
0,30 Coleman Street,London,EC2R 5AL,United Kingdom,44 203 327 5100,44 207 600 2426,https://microcap.riverandmercantile.com/,Asset Management,Financial Services,"River and Mercantile UK Micro Cap Investment Company Limited is a closed-ended equity mutual fund launched by Carne Global AIFM Solutions. The fund is managed by River and Mercantile Asset Management LLP. It invests in the public equity markets of the United Kingdom. The fund seeks to invest in stocks of companies operating across diversified sectors. It primarily invests in stocks of micro cap companies having market capitalizations of less than £100 million. The fund employs fundamental analysis, focusing on financial analysis, business analysis, and management interrogation to create its portfolio. It benchmarks the performance of its portfolio against the Numis Smaller Companies plus AIM (excluding investment companies) Index. River and Mercantile UK Micro Cap Investment Company Limited was formed on October 2, 2014 and is domiciled in the Channel Islands.","{'maxAge': 1, 'name': 'Mr. George  Ensor', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,146.0,150.368,147.5,150.368,146.0,150.368,147.5,150.368,0.0,26446,26446,27345,12735,12735,142.0,0.0,0,0,49830064,132.0,169.0,144.56,151.94,0.0,0.0,GBp,0.0,33898000,0.0052,0.51952,-0.73,LSE,EQUITY,RMMC.L,RMMC.L,RIVER AND MERCANTILE UK MICRO C,River and Mercantile UK Micro Cap Investment Company Limited,1417420800,Europe/London,BST,3600000,147.0,none,0.0,0.0,0.0,
