,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,BjOerkeveien 20,Bjørkelangen,1940,Norway,47 63 85 70 70,https://hsbank.no,Banks—Regional,Financial Services,"Høland og Setskog Sparebank provides banking services for the retail and corporate markets in Norway. It offers deposits and loans, as well as insurance products. The company was formerly known as Holand Sparebank and changed its name to Høland og Setskog Sparebank in 2010. The company was founded in 1849 and is headquartered in Bjørkelangen, Norway.",38,"{'maxAge': 1, 'name': 'Mr. John Sigurd Bjørknes', 'age': 60, 'title': 'Chief Exec. Officer', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,7.0,0.055999998,1678406400,0.814,-0.111486,14.5348835,8.245382,523,523,85,112,112,125.0,128.0,56000,961500,85987504,125.0,160.0,0.5931727,132.82,140.83,7.0,0.056,NOK,945606528,0.29744,474507,687900,0.35224998,0.062230002,1136.295,0.11000664,1672444800,1703980800,1688083200,-0.161,3062000,8.6,15.16,6.523,OSL,EQUITY,HSPG.OL,HSPG.OL,HØLAND OG SETSKOG SPAREBANK,Høland og Setskog Sparebank,946886400,Europe/Oslo,CEST,7200000,125.0,135.0,135.0,135.0,135.0,5.0,sell,1,1425787008,2072.666,2285405952,144962000,210.731,0.0053600003,0.05199,147485000,-326043008,-0.161,-0.093,0.0,0.0,0.36495999,NOK,
1,BjOerkeveien 20,Bjørkelangen,1940,Norway,47 63 85 70 70,https://hsbank.no,Banks—Regional,Financial Services,"Høland og Setskog Sparebank provides banking services for the retail and corporate markets in Norway. It offers deposits and loans, as well as insurance products. The company was formerly known as Holand Sparebank and changed its name to Høland og Setskog Sparebank in 2010. The company was founded in 1849 and is headquartered in Bjørkelangen, Norway.",38,"{'maxAge': 1, 'name': 'Hege Bakken Bergersen', 'title': 'Leader Risk & Compliance', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,7.0,0.055999998,1678406400,0.814,-0.111486,14.5348835,8.245382,523,523,85,112,112,125.0,128.0,56000,961500,85987504,125.0,160.0,0.5931727,132.82,140.83,7.0,0.056,NOK,945606528,0.29744,474507,687900,0.35224998,0.062230002,1136.295,0.11000664,1672444800,1703980800,1688083200,-0.161,3062000,8.6,15.16,6.523,OSL,EQUITY,HSPG.OL,HSPG.OL,HØLAND OG SETSKOG SPAREBANK,Høland og Setskog Sparebank,946886400,Europe/Oslo,CEST,7200000,125.0,135.0,135.0,135.0,135.0,5.0,sell,1,1425787008,2072.666,2285405952,144962000,210.731,0.0053600003,0.05199,147485000,-326043008,-0.161,-0.093,0.0,0.0,0.36495999,NOK,
2,BjOerkeveien 20,Bjørkelangen,1940,Norway,47 63 85 70 70,https://hsbank.no,Banks—Regional,Financial Services,"Høland og Setskog Sparebank provides banking services for the retail and corporate markets in Norway. It offers deposits and loans, as well as insurance products. The company was formerly known as Holand Sparebank and changed its name to Høland og Setskog Sparebank in 2010. The company was founded in 1849 and is headquartered in Bjørkelangen, Norway.",38,"{'maxAge': 1, 'name': 'Mr. Jørn-Erik  Sether', 'age': 57, 'title': 'Head of Non-Life Insurance', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,7.0,0.055999998,1678406400,0.814,-0.111486,14.5348835,8.245382,523,523,85,112,112,125.0,128.0,56000,961500,85987504,125.0,160.0,0.5931727,132.82,140.83,7.0,0.056,NOK,945606528,0.29744,474507,687900,0.35224998,0.062230002,1136.295,0.11000664,1672444800,1703980800,1688083200,-0.161,3062000,8.6,15.16,6.523,OSL,EQUITY,HSPG.OL,HSPG.OL,HØLAND OG SETSKOG SPAREBANK,Høland og Setskog Sparebank,946886400,Europe/Oslo,CEST,7200000,125.0,135.0,135.0,135.0,135.0,5.0,sell,1,1425787008,2072.666,2285405952,144962000,210.731,0.0053600003,0.05199,147485000,-326043008,-0.161,-0.093,0.0,0.0,0.36495999,NOK,
3,BjOerkeveien 20,Bjørkelangen,1940,Norway,47 63 85 70 70,https://hsbank.no,Banks—Regional,Financial Services,"Høland og Setskog Sparebank provides banking services for the retail and corporate markets in Norway. It offers deposits and loans, as well as insurance products. The company was formerly known as Holand Sparebank and changed its name to Høland og Setskog Sparebank in 2010. The company was founded in 1849 and is headquartered in Bjørkelangen, Norway.",38,"{'maxAge': 1, 'name': 'Simen Fjuk Vestreng', 'title': 'Head of placement & pension and Authorized Financial Advisor', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,7.0,0.055999998,1678406400,0.814,-0.111486,14.5348835,8.245382,523,523,85,112,112,125.0,128.0,56000,961500,85987504,125.0,160.0,0.5931727,132.82,140.83,7.0,0.056,NOK,945606528,0.29744,474507,687900,0.35224998,0.062230002,1136.295,0.11000664,1672444800,1703980800,1688083200,-0.161,3062000,8.6,15.16,6.523,OSL,EQUITY,HSPG.OL,HSPG.OL,HØLAND OG SETSKOG SPAREBANK,Høland og Setskog Sparebank,946886400,Europe/Oslo,CEST,7200000,125.0,135.0,135.0,135.0,135.0,5.0,sell,1,1425787008,2072.666,2285405952,144962000,210.731,0.0053600003,0.05199,147485000,-326043008,-0.161,-0.093,0.0,0.0,0.36495999,NOK,
