,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Taj Krishna,Road No.1 Banjara Hills,Hyderabad,500034,India,91 40 6666 2323,91 40 6662 5364,https://www.tajgvk.in,Lodging,Consumer Cyclical,"TAJGVK Hotels & Resorts Limited engages in the business of owning, operating, and managing hotels, palaces, and resorts under the TAJ brand in India. It operates Taj Krishna, Taj Deccan, and Vivanta Begumpet in Hyderabad, as well as Taj Chandigarh in Chandigarh and Taj Club House in Chennai. The company was incorporated in 1995 and is based in Hyderabad, India.",382,"{'maxAge': 1, 'name': 'Ms. Gunapati Indira-Krishna Reddy B.Sc.', 'age': 78, 'title': 'MD & Director', 'yearBorn': 1944, 'fiscalYear': 2023, 'totalPay': 55036000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,234.45,234.75,232.35,237.0,234.45,234.75,232.35,237.0,1.0,0.0043,1694131200,0.0,0.75,18.975609,11786,11786,18539,12760,12760,0.0,233.95,0,0,14634529792,169.35,284.1,3.5035982,244.259,216.025,0.0,0.0,INR,15634015232,0.21709,14213179,62701500,0.78524,0.042480003,72.24,3.230897,1680220800,1711843200,1688083200,-0.138,906800000,12.3,5:1,1128902400,3.743,10.952,BSE,EQUITY,TAJGVK.BO,TAJGVK.BO,TAJGVK HOTELS & RESORTS LTD.,TAJGVK Hotels & Resorts Limited,983504700,Asia/Kolkata,IST,19800000,233.4,220.0,220.0,220.0,220.0,none,1,381980000,6.103,1427501056,1408528000,4176999936,30.532,66.389,2739112000,-0.138,0.062,0.66847,0.34175,0.3091,INR,
1,Taj Krishna,Road No.1 Banjara Hills,Hyderabad,500034,India,91 40 6666 2323,91 40 6662 5364,https://www.tajgvk.in,Lodging,Consumer Cyclical,"TAJGVK Hotels & Resorts Limited engages in the business of owning, operating, and managing hotels, palaces, and resorts under the TAJ brand in India. It operates Taj Krishna, Taj Deccan, and Vivanta Begumpet in Hyderabad, as well as Taj Chandigarh in Chandigarh and Taj Club House in Chennai. The company was incorporated in 1995 and is based in Hyderabad, India.",382,"{'maxAge': 1, 'name': 'Ms. Shalini  Bhupal', 'age': 59, 'title': 'Joint MD & Exec. Director', 'yearBorn': 1963, 'fiscalYear': 2023, 'totalPay': 55055000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,234.45,234.75,232.35,237.0,234.45,234.75,232.35,237.0,1.0,0.0043,1694131200,0.0,0.75,18.975609,11786,11786,18539,12760,12760,0.0,233.95,0,0,14634529792,169.35,284.1,3.5035982,244.259,216.025,0.0,0.0,INR,15634015232,0.21709,14213179,62701500,0.78524,0.042480003,72.24,3.230897,1680220800,1711843200,1688083200,-0.138,906800000,12.3,5:1,1128902400,3.743,10.952,BSE,EQUITY,TAJGVK.BO,TAJGVK.BO,TAJGVK HOTELS & RESORTS LTD.,TAJGVK Hotels & Resorts Limited,983504700,Asia/Kolkata,IST,19800000,233.4,220.0,220.0,220.0,220.0,none,1,381980000,6.103,1427501056,1408528000,4176999936,30.532,66.389,2739112000,-0.138,0.062,0.66847,0.34175,0.3091,INR,
2,Taj Krishna,Road No.1 Banjara Hills,Hyderabad,500034,India,91 40 6666 2323,91 40 6662 5364,https://www.tajgvk.in,Lodging,Consumer Cyclical,"TAJGVK Hotels & Resorts Limited engages in the business of owning, operating, and managing hotels, palaces, and resorts under the TAJ brand in India. It operates Taj Krishna, Taj Deccan, and Vivanta Begumpet in Hyderabad, as well as Taj Chandigarh in Chandigarh and Taj Club House in Chennai. The company was incorporated in 1995 and is based in Hyderabad, India.",382,"{'maxAge': 1, 'name': 'Mala  Paropkari', 'title': 'VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,234.45,234.75,232.35,237.0,234.45,234.75,232.35,237.0,1.0,0.0043,1694131200,0.0,0.75,18.975609,11786,11786,18539,12760,12760,0.0,233.95,0,0,14634529792,169.35,284.1,3.5035982,244.259,216.025,0.0,0.0,INR,15634015232,0.21709,14213179,62701500,0.78524,0.042480003,72.24,3.230897,1680220800,1711843200,1688083200,-0.138,906800000,12.3,5:1,1128902400,3.743,10.952,BSE,EQUITY,TAJGVK.BO,TAJGVK.BO,TAJGVK HOTELS & RESORTS LTD.,TAJGVK Hotels & Resorts Limited,983504700,Asia/Kolkata,IST,19800000,233.4,220.0,220.0,220.0,220.0,none,1,381980000,6.103,1427501056,1408528000,4176999936,30.532,66.389,2739112000,-0.138,0.062,0.66847,0.34175,0.3091,INR,
3,Taj Krishna,Road No.1 Banjara Hills,Hyderabad,500034,India,91 40 6666 2323,91 40 6662 5364,https://www.tajgvk.in,Lodging,Consumer Cyclical,"TAJGVK Hotels & Resorts Limited engages in the business of owning, operating, and managing hotels, palaces, and resorts under the TAJ brand in India. It operates Taj Krishna, Taj Deccan, and Vivanta Begumpet in Hyderabad, as well as Taj Chandigarh in Chandigarh and Taj Club House in Chennai. The company was incorporated in 1995 and is based in Hyderabad, India.",382,"{'maxAge': 1, 'name': 'Mr. Srinivas Lahari Panditha', 'title': 'Gen. Mang. of Taj Deccan', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,234.45,234.75,232.35,237.0,234.45,234.75,232.35,237.0,1.0,0.0043,1694131200,0.0,0.75,18.975609,11786,11786,18539,12760,12760,0.0,233.95,0,0,14634529792,169.35,284.1,3.5035982,244.259,216.025,0.0,0.0,INR,15634015232,0.21709,14213179,62701500,0.78524,0.042480003,72.24,3.230897,1680220800,1711843200,1688083200,-0.138,906800000,12.3,5:1,1128902400,3.743,10.952,BSE,EQUITY,TAJGVK.BO,TAJGVK.BO,TAJGVK HOTELS & RESORTS LTD.,TAJGVK Hotels & Resorts Limited,983504700,Asia/Kolkata,IST,19800000,233.4,220.0,220.0,220.0,220.0,none,1,381980000,6.103,1427501056,1408528000,4176999936,30.532,66.389,2739112000,-0.138,0.062,0.66847,0.34175,0.3091,INR,
