,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,900 Isom Road,Suite 306,San Antonio,TX,78216,United States,210 858 3970,https://www.mirageenergycorp.com,Oil & Gas Midstream,Energy,"Mirage Energy Corporation, through its subsidiaries, focuses on developing an integrated pipeline and natural gas storage facility in Mexico and the United States. The company was formerly known as Bridgewater Platforms Inc. and changed its name to Mirage Energy Corporation in November 2016. Mirage Energy Corporation was incorporated in 2014 and is based in San Antonio, Texas.",5,"{'maxAge': 1, 'name': 'Mr. Michael R. Ward', 'age': 66, 'title': 'Chairman, Pres, CEO, CFO, Principal Accounting Officer, Sec. & Treasurer', 'yearBorn': 1956, 'fiscalYear': 2021, 'totalPay': 270000, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.0436,0.043,0.032,0.0435,0.0436,0.043,0.032,0.0435,0.0,-0.515214,159188,159188,122362,48950,48950,15894785,0.001,0.1,0.04764,0.02521,0.0,0.0,USD,21986428,0.0,262849934,496712000,0.0,0.0,-0.006,1627689600,1659225600,1627689600,-4222660,-0.01,36:1,1480291200,-6.837,PNK,EQUITY,MRGE,MRGE,MIRAGE ENERGY CORPORATION,Mirage Energy Corporation,1610116200,America/New_York,EDT,-14400000,0.032,7.0,7.0,7.0,7.0,5.0,sell,1,99158,0.0,-3215622,418952,0.031,0.046,-11.780069,342632,-821595,0.0,0.0,0.0,USD,
