,address1,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalDebt,totalRevenue,debtToEquity,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,115 South Macquesten Parkway,Mount Vernon,NY,10550-1724,United States,914-699-0000,914-664-4884,https://www.michaelanthonyjewelers.com,Luxury Goods,Luxury Goods,Consumer Cyclical,Consumer Cyclical,"Michael Anthony Holdings, Inc. owns and operates jewelry stores for customers in the United States. It offers engagement rings, wedding bands, fashion rings, and gem stone and sterling silver rings. The company also offers diamond, gem stone, and sterling silver earrings, bracelets, and necklaces, as well as watches and fashion related jewelry. In addition, it provides jewelry and watches repair and appraisal services. Michael Anthony Holdings, Inc. was formerly known as Michael Anthony Jewelers, Inc. and changed its name to Michael Anthony Holdings, Inc. in August 2005. The company was incorporated in 1977 and is based in Mount Vernon, New York with store locations in New Jersey.","{'maxAge': 1, 'name': 'Mr. Allan  Corn', 'age': 78, 'title': 'Chief Financial Officer, Sr. VP and Director', 'yearBorn': 1944, 'fiscalYear': 2003, 'totalPay': 177762, 'exercisedValue': 0, 'unexercisedValue': 0}",1072828800,86400,2,1800.0,0.0,1800.0,1800.0,1800.0,0.0,1800.0,1800.0,1290729600,0.102351,0,0,0,0,0,0.0,0.0,0,0,5391000,1800.0,1800.0,0.04792,1800.0,1800.0,0.0,0.0,USD,0.0070700003,2995,0.0,0.04019,1103932800,1135468800,1067644800,795000,0.0,0.14113986,PNK,EQUITY,MAJJ,MAJJ,MICHAEL ANTHONY JEWELLERS INC,"Michael Anthony Holdings, Inc.",1352385000,America/New_York,EDT,99559ad3-d0c9-35c0-bd9a-083164563d39,finmb_287126,-14400000,1800.0,none,244000,20048000,112500000,52.647,22474000,-0.264,0.19976999,0.0,0.03215,USD,
