,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1 Matonga Street,Tallangatta,VIC,3700,Australia,61 2 9597 1198,https://dartmining.com.au,Other Industrial Metals & Mining,Basic Materials,"Dart Mining NL engages in the exploration of gold and base metal in Australia. The company primarily explores for lithium, silver, copper, molybdenum, zinc, tungsten, tin, and tantalum ores. Its flagship project is the Granite Flat located between Mitta Mitta and Glen Wills. The company was incorporated in 2006 and is based in Tallangatta, Australia.","{'maxAge': 1, 'name': 'Mr. James Miller Chirnside', 'age': 61, 'title': 'Exec. Chairman & MD', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 214500, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.027,0.029,0.027,0.029,0.027,0.029,0.027,0.029,0.0,1.269144,160000,160000,234384,157614,157614,0.027,0.029,0,0,4671324,0.024,0.094,335.72833,0.03285,0.0477675,0.0,0.0,AUD,3378796,0.0,87779437,173012000,0.25382,0.0,0.124,0.21774195,1656547200,1688083200,1672444800,-1100027,-0.01,1:20,1575331200,242.834,-3.128,ASX,EQUITY,DTM.AX,DTM.AX,DARTMIN FPO,Dart Mining NL,1178755200,Australia/Sydney,AEST,36000000,0.027,none,813228,0.005,-1080171,0,1.571,1.65,13914,0.0,-0.03679,-0.06005,253886,-3329310,-723599,-0.996,-0.99375,0.0,-79.936615,AUD,
1,1 Matonga Street,Tallangatta,VIC,3700,Australia,61 2 9597 1198,https://dartmining.com.au,Other Industrial Metals & Mining,Basic Materials,"Dart Mining NL engages in the exploration of gold and base metal in Australia. The company primarily explores for lithium, silver, copper, molybdenum, zinc, tungsten, tin, and tantalum ores. Its flagship project is the Granite Flat located between Mitta Mitta and Glen Wills. The company was incorporated in 2006 and is based in Tallangatta, Australia.","{'maxAge': 1, 'name': 'Ms. Julie  Edwards', 'title': 'Company Sec. & CFO', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.027,0.029,0.027,0.029,0.027,0.029,0.027,0.029,0.0,1.269144,160000,160000,234384,157614,157614,0.027,0.029,0,0,4671324,0.024,0.094,335.72833,0.03285,0.0477675,0.0,0.0,AUD,3378796,0.0,87779437,173012000,0.25382,0.0,0.124,0.21774195,1656547200,1688083200,1672444800,-1100027,-0.01,1:20,1575331200,242.834,-3.128,ASX,EQUITY,DTM.AX,DTM.AX,DARTMIN FPO,Dart Mining NL,1178755200,Australia/Sydney,AEST,36000000,0.027,none,813228,0.005,-1080171,0,1.571,1.65,13914,0.0,-0.03679,-0.06005,253886,-3329310,-723599,-0.996,-0.99375,0.0,-79.936615,AUD,
2,1 Matonga Street,Tallangatta,VIC,3700,Australia,61 2 9597 1198,https://dartmining.com.au,Other Industrial Metals & Mining,Basic Materials,"Dart Mining NL engages in the exploration of gold and base metal in Australia. The company primarily explores for lithium, silver, copper, molybdenum, zinc, tungsten, tin, and tantalum ores. Its flagship project is the Granite Flat located between Mitta Mitta and Glen Wills. The company was incorporated in 2006 and is based in Tallangatta, Australia.","{'maxAge': 1, 'name': 'Ms. Pam  Noonan', 'title': 'Mang. of Fin. and Admin.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.027,0.029,0.027,0.029,0.027,0.029,0.027,0.029,0.0,1.269144,160000,160000,234384,157614,157614,0.027,0.029,0,0,4671324,0.024,0.094,335.72833,0.03285,0.0477675,0.0,0.0,AUD,3378796,0.0,87779437,173012000,0.25382,0.0,0.124,0.21774195,1656547200,1688083200,1672444800,-1100027,-0.01,1:20,1575331200,242.834,-3.128,ASX,EQUITY,DTM.AX,DTM.AX,DARTMIN FPO,Dart Mining NL,1178755200,Australia/Sydney,AEST,36000000,0.027,none,813228,0.005,-1080171,0,1.571,1.65,13914,0.0,-0.03679,-0.06005,253886,-3329310,-723599,-0.996,-0.99375,0.0,-79.936615,AUD,
3,1 Matonga Street,Tallangatta,VIC,3700,Australia,61 2 9597 1198,https://dartmining.com.au,Other Industrial Metals & Mining,Basic Materials,"Dart Mining NL engages in the exploration of gold and base metal in Australia. The company primarily explores for lithium, silver, copper, molybdenum, zinc, tungsten, tin, and tantalum ores. Its flagship project is the Granite Flat located between Mitta Mitta and Glen Wills. The company was incorporated in 2006 and is based in Tallangatta, Australia.","{'maxAge': 1, 'name': 'Dr. Benjamin  Hines', 'title': 'Head of Exploration', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.027,0.029,0.027,0.029,0.027,0.029,0.027,0.029,0.0,1.269144,160000,160000,234384,157614,157614,0.027,0.029,0,0,4671324,0.024,0.094,335.72833,0.03285,0.0477675,0.0,0.0,AUD,3378796,0.0,87779437,173012000,0.25382,0.0,0.124,0.21774195,1656547200,1688083200,1672444800,-1100027,-0.01,1:20,1575331200,242.834,-3.128,ASX,EQUITY,DTM.AX,DTM.AX,DARTMIN FPO,Dart Mining NL,1178755200,Australia/Sydney,AEST,36000000,0.027,none,813228,0.005,-1080171,0,1.571,1.65,13914,0.0,-0.03679,-0.06005,253886,-3329310,-723599,-0.996,-0.99375,0.0,-79.936615,AUD,
