,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,498 North Oak Street,Inglewood,CA,90302,United States,800-765-3937,310-330-2765,https://www.signatureeyewear.com,Medical Instruments & Supplies,Healthcare,"Signature Eyewear, Inc. operates as an eyewear company worldwide. The company also offers sunwear products. It offers its products under the Bobby Jones, Carmen Marc Valvo, Cutter & Buck, Dakota Smith, Hart Schaffner Marx, Hickey Freeman, Laura Ashley, Laura Ashley Girls, Michael Stars, Rough Justice, Y-Sport, and Calligraphy brands. The company was founded in 1983 and is headquartered in Inglewood, California.",105,"{'maxAge': 1, 'name': 'Mr. Michael  Prince', 'age': 72, 'title': 'CEO, Pres, CFO, Principal Accounting Officer & Director', 'yearBorn': 1950, 'fiscalYear': 2010, 'totalPay': 416018, 'exercisedValue': 0, 'unexercisedValue': 0}",1293753600,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,60.499653,Infinity,86300,86300,0,0,0,0.0,0.0,0,0,1159,1e-06,0.0003,6.0846258e-05,0.0003,0.0003,0.0,0.0,USD,3815177,0.0136,6955640,0.305,3.2786884e-06,1288483200,1320019200,1304121600,-0.943,240477,0.0,0.2,6.252,PNK,EQUITY,SEYE,SEYE,SIGNATURE EYEWEAR,"Signature Eyewear, Inc.",873984600,America/New_York,EDT,-14400000,1e-06,none,407258,0.059,610281,4221228,0.586,1.718,19048008,198.914,2.738,0.02533,0.12998,13196190,-762171,290500,-0.967,-0.23,0.62244,0.03204,0.02217,USD,
1,498 North Oak Street,Inglewood,CA,90302,United States,800-765-3937,310-330-2765,https://www.signatureeyewear.com,Medical Instruments & Supplies,Healthcare,"Signature Eyewear, Inc. operates as an eyewear company worldwide. The company also offers sunwear products. It offers its products under the Bobby Jones, Carmen Marc Valvo, Cutter & Buck, Dakota Smith, Hart Schaffner Marx, Hickey Freeman, Laura Ashley, Laura Ashley Girls, Michael Stars, Rough Justice, Y-Sport, and Calligraphy brands. The company was founded in 1983 and is headquartered in Inglewood, California.",105,"{'maxAge': 1, 'name': 'Mr. Kevin D. Seifert', 'age': 59, 'title': 'Exec. VP', 'yearBorn': 1963, 'fiscalYear': 2005, 'exercisedValue': 0, 'unexercisedValue': 0}",1293753600,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,60.499653,Infinity,86300,86300,0,0,0,0.0,0.0,0,0,1159,1e-06,0.0003,6.0846258e-05,0.0003,0.0003,0.0,0.0,USD,3815177,0.0136,6955640,0.305,3.2786884e-06,1288483200,1320019200,1304121600,-0.943,240477,0.0,0.2,6.252,PNK,EQUITY,SEYE,SEYE,SIGNATURE EYEWEAR,"Signature Eyewear, Inc.",873984600,America/New_York,EDT,-14400000,1e-06,none,407258,0.059,610281,4221228,0.586,1.718,19048008,198.914,2.738,0.02533,0.12998,13196190,-762171,290500,-0.967,-0.23,0.62244,0.03204,0.02217,USD,
2,498 North Oak Street,Inglewood,CA,90302,United States,800-765-3937,310-330-2765,https://www.signatureeyewear.com,Medical Instruments & Supplies,Healthcare,"Signature Eyewear, Inc. operates as an eyewear company worldwide. The company also offers sunwear products. It offers its products under the Bobby Jones, Carmen Marc Valvo, Cutter & Buck, Dakota Smith, Hart Schaffner Marx, Hickey Freeman, Laura Ashley, Laura Ashley Girls, Michael Stars, Rough Justice, Y-Sport, and Calligraphy brands. The company was founded in 1983 and is headquartered in Inglewood, California.",105,"{'maxAge': 1, 'name': 'Mr. Raul  Khantzis', 'age': 68, 'title': 'Sr. VP', 'yearBorn': 1954, 'fiscalYear': 2006, 'exercisedValue': 0, 'unexercisedValue': 0}",1293753600,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,60.499653,Infinity,86300,86300,0,0,0,0.0,0.0,0,0,1159,1e-06,0.0003,6.0846258e-05,0.0003,0.0003,0.0,0.0,USD,3815177,0.0136,6955640,0.305,3.2786884e-06,1288483200,1320019200,1304121600,-0.943,240477,0.0,0.2,6.252,PNK,EQUITY,SEYE,SEYE,SIGNATURE EYEWEAR,"Signature Eyewear, Inc.",873984600,America/New_York,EDT,-14400000,1e-06,none,407258,0.059,610281,4221228,0.586,1.718,19048008,198.914,2.738,0.02533,0.12998,13196190,-762171,290500,-0.967,-0.23,0.62244,0.03204,0.02217,USD,
3,498 North Oak Street,Inglewood,CA,90302,United States,800-765-3937,310-330-2765,https://www.signatureeyewear.com,Medical Instruments & Supplies,Healthcare,"Signature Eyewear, Inc. operates as an eyewear company worldwide. The company also offers sunwear products. It offers its products under the Bobby Jones, Carmen Marc Valvo, Cutter & Buck, Dakota Smith, Hart Schaffner Marx, Hickey Freeman, Laura Ashley, Laura Ashley Girls, Michael Stars, Rough Justice, Y-Sport, and Calligraphy brands. The company was founded in 1983 and is headquartered in Inglewood, California.",105,"{'maxAge': 1, 'name': 'Mr. Ted  Pasternack', 'age': 79, 'title': 'Corp. Sec. and Director', 'yearBorn': 1943, 'fiscalYear': 2010, 'totalPay': 15000, 'exercisedValue': 0, 'unexercisedValue': 0}",1293753600,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,60.499653,Infinity,86300,86300,0,0,0,0.0,0.0,0,0,1159,1e-06,0.0003,6.0846258e-05,0.0003,0.0003,0.0,0.0,USD,3815177,0.0136,6955640,0.305,3.2786884e-06,1288483200,1320019200,1304121600,-0.943,240477,0.0,0.2,6.252,PNK,EQUITY,SEYE,SEYE,SIGNATURE EYEWEAR,"Signature Eyewear, Inc.",873984600,America/New_York,EDT,-14400000,1e-06,none,407258,0.059,610281,4221228,0.586,1.718,19048008,198.914,2.738,0.02533,0.12998,13196190,-762171,290500,-0.967,-0.23,0.62244,0.03204,0.02217,USD,
4,498 North Oak Street,Inglewood,CA,90302,United States,800-765-3937,310-330-2765,https://www.signatureeyewear.com,Medical Instruments & Supplies,Healthcare,"Signature Eyewear, Inc. operates as an eyewear company worldwide. The company also offers sunwear products. It offers its products under the Bobby Jones, Carmen Marc Valvo, Cutter & Buck, Dakota Smith, Hart Schaffner Marx, Hickey Freeman, Laura Ashley, Laura Ashley Girls, Michael Stars, Rough Justice, Y-Sport, and Calligraphy brands. The company was founded in 1983 and is headquartered in Inglewood, California.",105,"{'maxAge': 1, 'name': 'Ms. Sheptanya  Page', 'age': 58, 'title': 'Director of HR', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",1293753600,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,60.499653,Infinity,86300,86300,0,0,0,0.0,0.0,0,0,1159,1e-06,0.0003,6.0846258e-05,0.0003,0.0003,0.0,0.0,USD,3815177,0.0136,6955640,0.305,3.2786884e-06,1288483200,1320019200,1304121600,-0.943,240477,0.0,0.2,6.252,PNK,EQUITY,SEYE,SEYE,SIGNATURE EYEWEAR,"Signature Eyewear, Inc.",873984600,America/New_York,EDT,-14400000,1e-06,none,407258,0.059,610281,4221228,0.586,1.718,19048008,198.914,2.738,0.02533,0.12998,13196190,-762171,290500,-0.967,-0.23,0.62244,0.03204,0.02217,USD,
