,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1499 & 1500 (Lot Baru 10030),Mukim 11 Jalan Changkat,Nibong Tebal,14300,Malaysia,60 4 585 6666,60 4 585 6687,https://www.astino.com.my,Building Materials,Basic Materials,"Astino Berhad, an investment holding company, manufactures, processes, trades, and sells in metal building materials and other steel products under the Astino brand name in Malaysia, Indonesia, the Philippines, and internationally. The company offers metal roofing, c-purlin, small c-purlin, truss and batten, piping, scaffolding, and slitting and levelling coils, as well as agro facilities and related products. It also manufactures and sells insect screens and other building related products. In addition, the company designs, constructs, manufactures, and sells poultry house and equipment systems. Astino Berhad was incorporated in 2000 and is based in Penang, Malaysia.","{'maxAge': 1, 'name': 'Mr. Back Teng Ng', 'age': 75, 'title': 'Exec. Chairman', 'yearBorn': 1947, 'fiscalYear': 2022, 'totalPay': 2844000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.55,0.56,0.55,0.58,0.55,0.56,0.55,0.58,0.01,0.0172,1678320000,0.15720001,1.58,1.014627,9.666667,233400,233400,182493,301780,301780,0.555,0.575,0,0,283726144,0.44,0.605,0.45367292,0.538,0.51165,0.01,0.018181818,MYR,220131760,0.05005,177501849,489183008,0.63053,0.038110003,1.057,0.54872274,1659225600,1690761600,1682812800,0.081,31302000,0.06,0.352,4.435,KLS,EQUITY,7162.KL,7162.KL,ASTINO,Astino Berhad,1058490000,Asia/Kuala_Lumpur,MYT,28800000,0.58,none,87106000,0.177,49638000,21952000,4.566,8.693,625398016,4.223,1.27,0.04369,0.061690003,113197000,74743504,98775000,0.084,-0.004,0.14953,0.07937,0.06345,MYR,
1,1499 & 1500 (Lot Baru 10030),Mukim 11 Jalan Changkat,Nibong Tebal,14300,Malaysia,60 4 585 6666,60 4 585 6687,https://www.astino.com.my,Building Materials,Basic Materials,"Astino Berhad, an investment holding company, manufactures, processes, trades, and sells in metal building materials and other steel products under the Astino brand name in Malaysia, Indonesia, the Philippines, and internationally. The company offers metal roofing, c-purlin, small c-purlin, truss and batten, piping, scaffolding, and slitting and levelling coils, as well as agro facilities and related products. It also manufactures and sells insect screens and other building related products. In addition, the company designs, constructs, manufactures, and sells poultry house and equipment systems. Astino Berhad was incorporated in 2000 and is based in Penang, Malaysia.","{'maxAge': 1, 'name': 'Mr. Hung Seh Ng', 'age': 56, 'title': 'CEO & Exec. Director', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 2799000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.55,0.56,0.55,0.58,0.55,0.56,0.55,0.58,0.01,0.0172,1678320000,0.15720001,1.58,1.014627,9.666667,233400,233400,182493,301780,301780,0.555,0.575,0,0,283726144,0.44,0.605,0.45367292,0.538,0.51165,0.01,0.018181818,MYR,220131760,0.05005,177501849,489183008,0.63053,0.038110003,1.057,0.54872274,1659225600,1690761600,1682812800,0.081,31302000,0.06,0.352,4.435,KLS,EQUITY,7162.KL,7162.KL,ASTINO,Astino Berhad,1058490000,Asia/Kuala_Lumpur,MYT,28800000,0.58,none,87106000,0.177,49638000,21952000,4.566,8.693,625398016,4.223,1.27,0.04369,0.061690003,113197000,74743504,98775000,0.084,-0.004,0.14953,0.07937,0.06345,MYR,
2,1499 & 1500 (Lot Baru 10030),Mukim 11 Jalan Changkat,Nibong Tebal,14300,Malaysia,60 4 585 6666,60 4 585 6687,https://www.astino.com.my,Building Materials,Basic Materials,"Astino Berhad, an investment holding company, manufactures, processes, trades, and sells in metal building materials and other steel products under the Astino brand name in Malaysia, Indonesia, the Philippines, and internationally. The company offers metal roofing, c-purlin, small c-purlin, truss and batten, piping, scaffolding, and slitting and levelling coils, as well as agro facilities and related products. It also manufactures and sells insect screens and other building related products. In addition, the company designs, constructs, manufactures, and sells poultry house and equipment systems. Astino Berhad was incorporated in 2000 and is based in Penang, Malaysia.","{'maxAge': 1, 'name': 'Mr. Hung Weng Ng', 'age': 58, 'title': 'Exec. Director', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 835000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.55,0.56,0.55,0.58,0.55,0.56,0.55,0.58,0.01,0.0172,1678320000,0.15720001,1.58,1.014627,9.666667,233400,233400,182493,301780,301780,0.555,0.575,0,0,283726144,0.44,0.605,0.45367292,0.538,0.51165,0.01,0.018181818,MYR,220131760,0.05005,177501849,489183008,0.63053,0.038110003,1.057,0.54872274,1659225600,1690761600,1682812800,0.081,31302000,0.06,0.352,4.435,KLS,EQUITY,7162.KL,7162.KL,ASTINO,Astino Berhad,1058490000,Asia/Kuala_Lumpur,MYT,28800000,0.58,none,87106000,0.177,49638000,21952000,4.566,8.693,625398016,4.223,1.27,0.04369,0.061690003,113197000,74743504,98775000,0.084,-0.004,0.14953,0.07937,0.06345,MYR,
3,1499 & 1500 (Lot Baru 10030),Mukim 11 Jalan Changkat,Nibong Tebal,14300,Malaysia,60 4 585 6666,60 4 585 6687,https://www.astino.com.my,Building Materials,Basic Materials,"Astino Berhad, an investment holding company, manufactures, processes, trades, and sells in metal building materials and other steel products under the Astino brand name in Malaysia, Indonesia, the Philippines, and internationally. The company offers metal roofing, c-purlin, small c-purlin, truss and batten, piping, scaffolding, and slitting and levelling coils, as well as agro facilities and related products. It also manufactures and sells insect screens and other building related products. In addition, the company designs, constructs, manufactures, and sells poultry house and equipment systems. Astino Berhad was incorporated in 2000 and is based in Penang, Malaysia.","{'maxAge': 1, 'name': 'Mr. Hong Thiew  Beh', 'age': 77, 'title': 'CFO & Director', 'yearBorn': 1945, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.55,0.56,0.55,0.58,0.55,0.56,0.55,0.58,0.01,0.0172,1678320000,0.15720001,1.58,1.014627,9.666667,233400,233400,182493,301780,301780,0.555,0.575,0,0,283726144,0.44,0.605,0.45367292,0.538,0.51165,0.01,0.018181818,MYR,220131760,0.05005,177501849,489183008,0.63053,0.038110003,1.057,0.54872274,1659225600,1690761600,1682812800,0.081,31302000,0.06,0.352,4.435,KLS,EQUITY,7162.KL,7162.KL,ASTINO,Astino Berhad,1058490000,Asia/Kuala_Lumpur,MYT,28800000,0.58,none,87106000,0.177,49638000,21952000,4.566,8.693,625398016,4.223,1.27,0.04369,0.061690003,113197000,74743504,98775000,0.084,-0.004,0.14953,0.07937,0.06345,MYR,
4,1499 & 1500 (Lot Baru 10030),Mukim 11 Jalan Changkat,Nibong Tebal,14300,Malaysia,60 4 585 6666,60 4 585 6687,https://www.astino.com.my,Building Materials,Basic Materials,"Astino Berhad, an investment holding company, manufactures, processes, trades, and sells in metal building materials and other steel products under the Astino brand name in Malaysia, Indonesia, the Philippines, and internationally. The company offers metal roofing, c-purlin, small c-purlin, truss and batten, piping, scaffolding, and slitting and levelling coils, as well as agro facilities and related products. It also manufactures and sells insect screens and other building related products. In addition, the company designs, constructs, manufactures, and sells poultry house and equipment systems. Astino Berhad was incorporated in 2000 and is based in Penang, Malaysia.","{'maxAge': 1, 'name': 'Ms. Phaik See  Chua', 'age': 48, 'title': 'Sr. Accounts & Fin. Mang.', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.55,0.56,0.55,0.58,0.55,0.56,0.55,0.58,0.01,0.0172,1678320000,0.15720001,1.58,1.014627,9.666667,233400,233400,182493,301780,301780,0.555,0.575,0,0,283726144,0.44,0.605,0.45367292,0.538,0.51165,0.01,0.018181818,MYR,220131760,0.05005,177501849,489183008,0.63053,0.038110003,1.057,0.54872274,1659225600,1690761600,1682812800,0.081,31302000,0.06,0.352,4.435,KLS,EQUITY,7162.KL,7162.KL,ASTINO,Astino Berhad,1058490000,Asia/Kuala_Lumpur,MYT,28800000,0.58,none,87106000,0.177,49638000,21952000,4.566,8.693,625398016,4.223,1.27,0.04369,0.061690003,113197000,74743504,98775000,0.084,-0.004,0.14953,0.07937,0.06345,MYR,
5,1499 & 1500 (Lot Baru 10030),Mukim 11 Jalan Changkat,Nibong Tebal,14300,Malaysia,60 4 585 6666,60 4 585 6687,https://www.astino.com.my,Building Materials,Basic Materials,"Astino Berhad, an investment holding company, manufactures, processes, trades, and sells in metal building materials and other steel products under the Astino brand name in Malaysia, Indonesia, the Philippines, and internationally. The company offers metal roofing, c-purlin, small c-purlin, truss and batten, piping, scaffolding, and slitting and levelling coils, as well as agro facilities and related products. It also manufactures and sells insect screens and other building related products. In addition, the company designs, constructs, manufactures, and sells poultry house and equipment systems. Astino Berhad was incorporated in 2000 and is based in Penang, Malaysia.","{'maxAge': 1, 'name': ""Ms. Lay Hoon Ch'ng MAICSA"", 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.55,0.56,0.55,0.58,0.55,0.56,0.55,0.58,0.01,0.0172,1678320000,0.15720001,1.58,1.014627,9.666667,233400,233400,182493,301780,301780,0.555,0.575,0,0,283726144,0.44,0.605,0.45367292,0.538,0.51165,0.01,0.018181818,MYR,220131760,0.05005,177501849,489183008,0.63053,0.038110003,1.057,0.54872274,1659225600,1690761600,1682812800,0.081,31302000,0.06,0.352,4.435,KLS,EQUITY,7162.KL,7162.KL,ASTINO,Astino Berhad,1058490000,Asia/Kuala_Lumpur,MYT,28800000,0.58,none,87106000,0.177,49638000,21952000,4.566,8.693,625398016,4.223,1.27,0.04369,0.061690003,113197000,74743504,98775000,0.084,-0.004,0.14953,0.07937,0.06345,MYR,
