,address1,address2,city,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,AtatUerk Organized Industrial Zone,75. Yil Caddesi No:21 HadimkOey - ArnavutkOey,Istanbul,Turkey,90 212 771 46 36,https://www.prizmapress.com.tr,Specialty Business Services,Industrials,"Prizma Pres Matbaacilik Yayincilik Sanayi ve Ticaret A.S. provides printing services. It prints courses and supplementary textbooks, children's stories and fairy tale books, and question bank and test books. The company was founded in 1975 and is based in Istanbul, Turkey.",29,"{'maxAge': 1, 'name': 'Ms. Senay  Ergün', 'title': 'Investor Relations Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,45.02,45.02,44.92,46.3,45.02,45.02,44.92,46.3,0.0,0.018617,38.84483,1062958,1062958,830188,1261021,1261021,45.04,45.1,0,0,1068192384,4.07,46.3,17.144579,33.7444,19.48115,0.0,0.0,TRY,1092724352,0.27089,17280480,23706000,0.25805,0.0,4.806,9.37578,1672444800,1703980800,1688083200,16877940,1.16,176:100,1372636800,17.538,144.579,IST,EQUITY,PRZMA.IS,PRZMA.IS,PRIZMA PRESS MATBAACILIK,Prizma Pres Matbaacilik Yayincilik Sanayi ve Ticaret A.S.,1345617000,Europe/Istanbul,TRT,10800000,45.06,none,921596,0.038,7558000,12205971,0.431,1.223,62304964,10.583,2.596,0.03325,0.20103,4812736,6884675,5457710,-0.18,0.121309996,0.121309996,0.11987001,TRY,
