,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Sixty Circular Road,1st Floor,Douglas,IM1 1AE,Isle of Man,44 20 3823 3635,https://www.tomcoenergy.com,Oil & Gas E&P,Energy,"TomCo Energy Plc engages in the oil shale exploration and evaluation activities primarily in the United Kingdom and the United States. It holds 100% interests in nine oil shale leases covering approximately 15,488 acres located in Uintah County, Utah. The company is based in Douglas, the Isle of Man.","{'maxAge': 1, 'name': 'Mr. John David Potter', 'age': 52, 'title': 'CEO & Exec. Director', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 233000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.057,0.0584,0.0584,0.0584,0.057,0.0584,0.0584,0.0584,850089600,0.0,0.411036,61385,61385,19278863,12378680,12378680,0.055,0.06,0,0,1816787,0.055,0.567,13.358728,0.08234,0.22362,0.0,0.0,GBp,1754367,0.0,1863477805,3062409984,0.17559,0.07912,0.003,19.166666,1664496000,1696032000,1680220800,-1457000,-0.0,200:25000,1497225600,12.9,LSE,EQUITY,TOM.L,TOM.L,TOMCO ENERGY PLC ORD NPV,TomCo Energy Plc,819014400,Europe/London,BST,3600000,0.0575,none,132000,0.0,607000,0.336,0.336,136000,10.533,0.0,-0.11156,-0.26617,73000,-1589000,-1609000,2.739,1.0,0.0,-8.71324,GBP,
