,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1500 DeKoven Avenue,Racine,WI,53403,United States,262 636 1200,https://www.modine.com,Auto Parts,Consumer Cyclical,"Modine Manufacturing Company provides engineered heat transfer systems and heat transfer components for use in on- and off-highway original equipment manufacturer (OEM) vehicular applications. It operates through Climate Solutions and Performance Technologies segments. The company offers gas-fired, hydronic, electric, and oil-fired unit heaters; indoor and outdoor duct furnaces; infrared units; perimeter heating products, such as commercial fin-tube radiation, cabinet unit heaters, and convectors; roof-mounted direct- and indirect-fired makeup air units; unit ventilators; single packaged vertical units; precision air conditioning units for data center applications; air handler units; fan walls; chillers; ceiling cassettes; hybrid fan coils; and condensers and condensing units. It also provides heat recovery, round tube plate fin, and motor and generator cooling coils; evaporator unit, fluid, transformer oil, gas, and dry and brine coolers, as well as remote condensers; and coatings to protect against corrosion. In addition, the company offers powertrain cooling products, including engine cooling modules, radiators, charge air coolers, condensers, oil coolers, fan shrouds, and surge tanks; on-engine cooling products comprising exhaust gas recirculation, engine oil, fuel, and charge air coolers; liquid-cooled products, such as engine oil, EGR, liquid charge air, transmission and retarder oil, fuel coolers, and condensers; and complete battery thermal management systems and electronics cooling packages. It serves heating, ventilation, and cooling OEMs; construction architects and contractors; wholesalers of heating equipment; automobile, truck, bus, and specialty vehicle OEMs; agricultural, industrial, and construction equipment OEMs; and commercial and industrial equipment OEMs. The company has operations in North America, South America, Europe, and Asia. Modine Manufacturing Company was incorporated in 1916 and is headquartered in Racine, Wisconsin.",11000,"{'maxAge': 1, 'name': 'Mr. Neil D. Brinker', 'age': 46, 'title': 'Pres, CEO & Director', 'yearBorn': 1976, 'fiscalYear': 2023, 'totalPay': 3339121, 'exercisedValue': 0, 'unexercisedValue': 193875}",6,2,4,4,3,1693526400,1703980800,86400,2,45.2,44.81,44.3209,45.1,45.2,44.81,44.3209,45.1,1227052800,0.0,2.252766,12.678873,13.316567,547105,547105,673054,620290,620290,43.42,45.34,900,1300,2353271296,12.85,49.6,0.9890603,41.8618,28.19415,0.0,0.0,USD,2694103296,0.07716,51117862,52283300,1255866,1415422,1690761600,1693440000,0.024,0.022739999,0.95223,1.54,0.024500001,12.22,3.6833057,1680220800,1711843200,1688083200,2.133,183600000,3.55,3.38,1.79,2:1,730339200,1.132,10.916,NYQ,EQUITY,MOD,MOD,Modine Manufacturing Company,Modine Manufacturing Company,401376600,America/New_York,EDT,-14400000,45.01,57.0,45.0,51.25,51.5,2.0,buy,4,92500000,1.769,246800000,416800000,1.024,1.765,2379300096,64.67,45.472,0.07935,0.33822,44250000,134700000,2.148,0.15,0.18236,0.10373,0.08091,USD,0.7471
1,1500 DeKoven Avenue,Racine,WI,53403,United States,262 636 1200,https://www.modine.com,Auto Parts,Consumer Cyclical,"Modine Manufacturing Company provides engineered heat transfer systems and heat transfer components for use in on- and off-highway original equipment manufacturer (OEM) vehicular applications. It operates through Climate Solutions and Performance Technologies segments. The company offers gas-fired, hydronic, electric, and oil-fired unit heaters; indoor and outdoor duct furnaces; infrared units; perimeter heating products, such as commercial fin-tube radiation, cabinet unit heaters, and convectors; roof-mounted direct- and indirect-fired makeup air units; unit ventilators; single packaged vertical units; precision air conditioning units for data center applications; air handler units; fan walls; chillers; ceiling cassettes; hybrid fan coils; and condensers and condensing units. It also provides heat recovery, round tube plate fin, and motor and generator cooling coils; evaporator unit, fluid, transformer oil, gas, and dry and brine coolers, as well as remote condensers; and coatings to protect against corrosion. In addition, the company offers powertrain cooling products, including engine cooling modules, radiators, charge air coolers, condensers, oil coolers, fan shrouds, and surge tanks; on-engine cooling products comprising exhaust gas recirculation, engine oil, fuel, and charge air coolers; liquid-cooled products, such as engine oil, EGR, liquid charge air, transmission and retarder oil, fuel coolers, and condensers; and complete battery thermal management systems and electronics cooling packages. It serves heating, ventilation, and cooling OEMs; construction architects and contractors; wholesalers of heating equipment; automobile, truck, bus, and specialty vehicle OEMs; agricultural, industrial, and construction equipment OEMs; and commercial and industrial equipment OEMs. The company has operations in North America, South America, Europe, and Asia. Modine Manufacturing Company was incorporated in 1916 and is headquartered in Racine, Wisconsin.",11000,"{'maxAge': 1, 'name': 'Mr. Michael B. Lucareli', 'age': 53, 'title': 'Exec. VP & CFO', 'yearBorn': 1969, 'fiscalYear': 2023, 'totalPay': 2042102, 'exercisedValue': 219794, 'unexercisedValue': 1735489}",6,2,4,4,3,1693526400,1703980800,86400,2,45.2,44.81,44.3209,45.1,45.2,44.81,44.3209,45.1,1227052800,0.0,2.252766,12.678873,13.316567,547105,547105,673054,620290,620290,43.42,45.34,900,1300,2353271296,12.85,49.6,0.9890603,41.8618,28.19415,0.0,0.0,USD,2694103296,0.07716,51117862,52283300,1255866,1415422,1690761600,1693440000,0.024,0.022739999,0.95223,1.54,0.024500001,12.22,3.6833057,1680220800,1711843200,1688083200,2.133,183600000,3.55,3.38,1.79,2:1,730339200,1.132,10.916,NYQ,EQUITY,MOD,MOD,Modine Manufacturing Company,Modine Manufacturing Company,401376600,America/New_York,EDT,-14400000,45.01,57.0,45.0,51.25,51.5,2.0,buy,4,92500000,1.769,246800000,416800000,1.024,1.765,2379300096,64.67,45.472,0.07935,0.33822,44250000,134700000,2.148,0.15,0.18236,0.10373,0.08091,USD,0.7471
2,1500 DeKoven Avenue,Racine,WI,53403,United States,262 636 1200,https://www.modine.com,Auto Parts,Consumer Cyclical,"Modine Manufacturing Company provides engineered heat transfer systems and heat transfer components for use in on- and off-highway original equipment manufacturer (OEM) vehicular applications. It operates through Climate Solutions and Performance Technologies segments. The company offers gas-fired, hydronic, electric, and oil-fired unit heaters; indoor and outdoor duct furnaces; infrared units; perimeter heating products, such as commercial fin-tube radiation, cabinet unit heaters, and convectors; roof-mounted direct- and indirect-fired makeup air units; unit ventilators; single packaged vertical units; precision air conditioning units for data center applications; air handler units; fan walls; chillers; ceiling cassettes; hybrid fan coils; and condensers and condensing units. It also provides heat recovery, round tube plate fin, and motor and generator cooling coils; evaporator unit, fluid, transformer oil, gas, and dry and brine coolers, as well as remote condensers; and coatings to protect against corrosion. In addition, the company offers powertrain cooling products, including engine cooling modules, radiators, charge air coolers, condensers, oil coolers, fan shrouds, and surge tanks; on-engine cooling products comprising exhaust gas recirculation, engine oil, fuel, and charge air coolers; liquid-cooled products, such as engine oil, EGR, liquid charge air, transmission and retarder oil, fuel coolers, and condensers; and complete battery thermal management systems and electronics cooling packages. It serves heating, ventilation, and cooling OEMs; construction architects and contractors; wholesalers of heating equipment; automobile, truck, bus, and specialty vehicle OEMs; agricultural, industrial, and construction equipment OEMs; and commercial and industrial equipment OEMs. The company has operations in North America, South America, Europe, and Asia. Modine Manufacturing Company was incorporated in 1916 and is headquartered in Racine, Wisconsin.",11000,"{'maxAge': 1, 'name': 'Mr. Brian Jon Agen', 'age': 53, 'title': 'VP of HR', 'yearBorn': 1969, 'fiscalYear': 2023, 'totalPay': 1063175, 'exercisedValue': 49407, 'unexercisedValue': 494649}",6,2,4,4,3,1693526400,1703980800,86400,2,45.2,44.81,44.3209,45.1,45.2,44.81,44.3209,45.1,1227052800,0.0,2.252766,12.678873,13.316567,547105,547105,673054,620290,620290,43.42,45.34,900,1300,2353271296,12.85,49.6,0.9890603,41.8618,28.19415,0.0,0.0,USD,2694103296,0.07716,51117862,52283300,1255866,1415422,1690761600,1693440000,0.024,0.022739999,0.95223,1.54,0.024500001,12.22,3.6833057,1680220800,1711843200,1688083200,2.133,183600000,3.55,3.38,1.79,2:1,730339200,1.132,10.916,NYQ,EQUITY,MOD,MOD,Modine Manufacturing Company,Modine Manufacturing Company,401376600,America/New_York,EDT,-14400000,45.01,57.0,45.0,51.25,51.5,2.0,buy,4,92500000,1.769,246800000,416800000,1.024,1.765,2379300096,64.67,45.472,0.07935,0.33822,44250000,134700000,2.148,0.15,0.18236,0.10373,0.08091,USD,0.7471
3,1500 DeKoven Avenue,Racine,WI,53403,United States,262 636 1200,https://www.modine.com,Auto Parts,Consumer Cyclical,"Modine Manufacturing Company provides engineered heat transfer systems and heat transfer components for use in on- and off-highway original equipment manufacturer (OEM) vehicular applications. It operates through Climate Solutions and Performance Technologies segments. The company offers gas-fired, hydronic, electric, and oil-fired unit heaters; indoor and outdoor duct furnaces; infrared units; perimeter heating products, such as commercial fin-tube radiation, cabinet unit heaters, and convectors; roof-mounted direct- and indirect-fired makeup air units; unit ventilators; single packaged vertical units; precision air conditioning units for data center applications; air handler units; fan walls; chillers; ceiling cassettes; hybrid fan coils; and condensers and condensing units. It also provides heat recovery, round tube plate fin, and motor and generator cooling coils; evaporator unit, fluid, transformer oil, gas, and dry and brine coolers, as well as remote condensers; and coatings to protect against corrosion. In addition, the company offers powertrain cooling products, including engine cooling modules, radiators, charge air coolers, condensers, oil coolers, fan shrouds, and surge tanks; on-engine cooling products comprising exhaust gas recirculation, engine oil, fuel, and charge air coolers; liquid-cooled products, such as engine oil, EGR, liquid charge air, transmission and retarder oil, fuel coolers, and condensers; and complete battery thermal management systems and electronics cooling packages. It serves heating, ventilation, and cooling OEMs; construction architects and contractors; wholesalers of heating equipment; automobile, truck, bus, and specialty vehicle OEMs; agricultural, industrial, and construction equipment OEMs; and commercial and industrial equipment OEMs. The company has operations in North America, South America, Europe, and Asia. Modine Manufacturing Company was incorporated in 1916 and is headquartered in Racine, Wisconsin.",11000,"{'maxAge': 1, 'name': 'Mr. Eric S. McGinnis', 'age': 51, 'title': 'Pres of Climate Solutions', 'yearBorn': 1971, 'fiscalYear': 2023, 'totalPay': 1163990, 'exercisedValue': 0, 'unexercisedValue': 106042}",6,2,4,4,3,1693526400,1703980800,86400,2,45.2,44.81,44.3209,45.1,45.2,44.81,44.3209,45.1,1227052800,0.0,2.252766,12.678873,13.316567,547105,547105,673054,620290,620290,43.42,45.34,900,1300,2353271296,12.85,49.6,0.9890603,41.8618,28.19415,0.0,0.0,USD,2694103296,0.07716,51117862,52283300,1255866,1415422,1690761600,1693440000,0.024,0.022739999,0.95223,1.54,0.024500001,12.22,3.6833057,1680220800,1711843200,1688083200,2.133,183600000,3.55,3.38,1.79,2:1,730339200,1.132,10.916,NYQ,EQUITY,MOD,MOD,Modine Manufacturing Company,Modine Manufacturing Company,401376600,America/New_York,EDT,-14400000,45.01,57.0,45.0,51.25,51.5,2.0,buy,4,92500000,1.769,246800000,416800000,1.024,1.765,2379300096,64.67,45.472,0.07935,0.33822,44250000,134700000,2.148,0.15,0.18236,0.10373,0.08091,USD,0.7471
4,1500 DeKoven Avenue,Racine,WI,53403,United States,262 636 1200,https://www.modine.com,Auto Parts,Consumer Cyclical,"Modine Manufacturing Company provides engineered heat transfer systems and heat transfer components for use in on- and off-highway original equipment manufacturer (OEM) vehicular applications. It operates through Climate Solutions and Performance Technologies segments. The company offers gas-fired, hydronic, electric, and oil-fired unit heaters; indoor and outdoor duct furnaces; infrared units; perimeter heating products, such as commercial fin-tube radiation, cabinet unit heaters, and convectors; roof-mounted direct- and indirect-fired makeup air units; unit ventilators; single packaged vertical units; precision air conditioning units for data center applications; air handler units; fan walls; chillers; ceiling cassettes; hybrid fan coils; and condensers and condensing units. It also provides heat recovery, round tube plate fin, and motor and generator cooling coils; evaporator unit, fluid, transformer oil, gas, and dry and brine coolers, as well as remote condensers; and coatings to protect against corrosion. In addition, the company offers powertrain cooling products, including engine cooling modules, radiators, charge air coolers, condensers, oil coolers, fan shrouds, and surge tanks; on-engine cooling products comprising exhaust gas recirculation, engine oil, fuel, and charge air coolers; liquid-cooled products, such as engine oil, EGR, liquid charge air, transmission and retarder oil, fuel coolers, and condensers; and complete battery thermal management systems and electronics cooling packages. It serves heating, ventilation, and cooling OEMs; construction architects and contractors; wholesalers of heating equipment; automobile, truck, bus, and specialty vehicle OEMs; agricultural, industrial, and construction equipment OEMs; and commercial and industrial equipment OEMs. The company has operations in North America, South America, Europe, and Asia. Modine Manufacturing Company was incorporated in 1916 and is headquartered in Racine, Wisconsin.",11000,"{'maxAge': 1, 'name': 'Ms. Kathleen T. Powers', 'age': 54, 'title': 'VP of Investor Relations & Tax and Treasurer', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",6,2,4,4,3,1693526400,1703980800,86400,2,45.2,44.81,44.3209,45.1,45.2,44.81,44.3209,45.1,1227052800,0.0,2.252766,12.678873,13.316567,547105,547105,673054,620290,620290,43.42,45.34,900,1300,2353271296,12.85,49.6,0.9890603,41.8618,28.19415,0.0,0.0,USD,2694103296,0.07716,51117862,52283300,1255866,1415422,1690761600,1693440000,0.024,0.022739999,0.95223,1.54,0.024500001,12.22,3.6833057,1680220800,1711843200,1688083200,2.133,183600000,3.55,3.38,1.79,2:1,730339200,1.132,10.916,NYQ,EQUITY,MOD,MOD,Modine Manufacturing Company,Modine Manufacturing Company,401376600,America/New_York,EDT,-14400000,45.01,57.0,45.0,51.25,51.5,2.0,buy,4,92500000,1.769,246800000,416800000,1.024,1.765,2379300096,64.67,45.472,0.07935,0.33822,44250000,134700000,2.148,0.15,0.18236,0.10373,0.08091,USD,0.7471
5,1500 DeKoven Avenue,Racine,WI,53403,United States,262 636 1200,https://www.modine.com,Auto Parts,Consumer Cyclical,"Modine Manufacturing Company provides engineered heat transfer systems and heat transfer components for use in on- and off-highway original equipment manufacturer (OEM) vehicular applications. It operates through Climate Solutions and Performance Technologies segments. The company offers gas-fired, hydronic, electric, and oil-fired unit heaters; indoor and outdoor duct furnaces; infrared units; perimeter heating products, such as commercial fin-tube radiation, cabinet unit heaters, and convectors; roof-mounted direct- and indirect-fired makeup air units; unit ventilators; single packaged vertical units; precision air conditioning units for data center applications; air handler units; fan walls; chillers; ceiling cassettes; hybrid fan coils; and condensers and condensing units. It also provides heat recovery, round tube plate fin, and motor and generator cooling coils; evaporator unit, fluid, transformer oil, gas, and dry and brine coolers, as well as remote condensers; and coatings to protect against corrosion. In addition, the company offers powertrain cooling products, including engine cooling modules, radiators, charge air coolers, condensers, oil coolers, fan shrouds, and surge tanks; on-engine cooling products comprising exhaust gas recirculation, engine oil, fuel, and charge air coolers; liquid-cooled products, such as engine oil, EGR, liquid charge air, transmission and retarder oil, fuel coolers, and condensers; and complete battery thermal management systems and electronics cooling packages. It serves heating, ventilation, and cooling OEMs; construction architects and contractors; wholesalers of heating equipment; automobile, truck, bus, and specialty vehicle OEMs; agricultural, industrial, and construction equipment OEMs; and commercial and industrial equipment OEMs. The company has operations in North America, South America, Europe, and Asia. Modine Manufacturing Company was incorporated in 1916 and is headquartered in Racine, Wisconsin.",11000,"{'maxAge': 1, 'name': 'Mr. Adrian Ian Peace', 'age': 55, 'title': 'Pres of Performance Technologies', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",6,2,4,4,3,1693526400,1703980800,86400,2,45.2,44.81,44.3209,45.1,45.2,44.81,44.3209,45.1,1227052800,0.0,2.252766,12.678873,13.316567,547105,547105,673054,620290,620290,43.42,45.34,900,1300,2353271296,12.85,49.6,0.9890603,41.8618,28.19415,0.0,0.0,USD,2694103296,0.07716,51117862,52283300,1255866,1415422,1690761600,1693440000,0.024,0.022739999,0.95223,1.54,0.024500001,12.22,3.6833057,1680220800,1711843200,1688083200,2.133,183600000,3.55,3.38,1.79,2:1,730339200,1.132,10.916,NYQ,EQUITY,MOD,MOD,Modine Manufacturing Company,Modine Manufacturing Company,401376600,America/New_York,EDT,-14400000,45.01,57.0,45.0,51.25,51.5,2.0,buy,4,92500000,1.769,246800000,416800000,1.024,1.765,2379300096,64.67,45.472,0.07935,0.33822,44250000,134700000,2.148,0.15,0.18236,0.10373,0.08091,USD,0.7471
6,1500 DeKoven Avenue,Racine,WI,53403,United States,262 636 1200,https://www.modine.com,Auto Parts,Consumer Cyclical,"Modine Manufacturing Company provides engineered heat transfer systems and heat transfer components for use in on- and off-highway original equipment manufacturer (OEM) vehicular applications. It operates through Climate Solutions and Performance Technologies segments. The company offers gas-fired, hydronic, electric, and oil-fired unit heaters; indoor and outdoor duct furnaces; infrared units; perimeter heating products, such as commercial fin-tube radiation, cabinet unit heaters, and convectors; roof-mounted direct- and indirect-fired makeup air units; unit ventilators; single packaged vertical units; precision air conditioning units for data center applications; air handler units; fan walls; chillers; ceiling cassettes; hybrid fan coils; and condensers and condensing units. It also provides heat recovery, round tube plate fin, and motor and generator cooling coils; evaporator unit, fluid, transformer oil, gas, and dry and brine coolers, as well as remote condensers; and coatings to protect against corrosion. In addition, the company offers powertrain cooling products, including engine cooling modules, radiators, charge air coolers, condensers, oil coolers, fan shrouds, and surge tanks; on-engine cooling products comprising exhaust gas recirculation, engine oil, fuel, and charge air coolers; liquid-cooled products, such as engine oil, EGR, liquid charge air, transmission and retarder oil, fuel coolers, and condensers; and complete battery thermal management systems and electronics cooling packages. It serves heating, ventilation, and cooling OEMs; construction architects and contractors; wholesalers of heating equipment; automobile, truck, bus, and specialty vehicle OEMs; agricultural, industrial, and construction equipment OEMs; and commercial and industrial equipment OEMs. The company has operations in North America, South America, Europe, and Asia. Modine Manufacturing Company was incorporated in 1916 and is headquartered in Racine, Wisconsin.",11000,"{'maxAge': 1, 'name': 'Mr. Mark D. Hudson', 'age': 50, 'title': 'VP & Corp. Controller', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",6,2,4,4,3,1693526400,1703980800,86400,2,45.2,44.81,44.3209,45.1,45.2,44.81,44.3209,45.1,1227052800,0.0,2.252766,12.678873,13.316567,547105,547105,673054,620290,620290,43.42,45.34,900,1300,2353271296,12.85,49.6,0.9890603,41.8618,28.19415,0.0,0.0,USD,2694103296,0.07716,51117862,52283300,1255866,1415422,1690761600,1693440000,0.024,0.022739999,0.95223,1.54,0.024500001,12.22,3.6833057,1680220800,1711843200,1688083200,2.133,183600000,3.55,3.38,1.79,2:1,730339200,1.132,10.916,NYQ,EQUITY,MOD,MOD,Modine Manufacturing Company,Modine Manufacturing Company,401376600,America/New_York,EDT,-14400000,45.01,57.0,45.0,51.25,51.5,2.0,buy,4,92500000,1.769,246800000,416800000,1.024,1.765,2379300096,64.67,45.472,0.07935,0.33822,44250000,134700000,2.148,0.15,0.18236,0.10373,0.08091,USD,0.7471
7,1500 DeKoven Avenue,Racine,WI,53403,United States,262 636 1200,https://www.modine.com,Auto Parts,Consumer Cyclical,"Modine Manufacturing Company provides engineered heat transfer systems and heat transfer components for use in on- and off-highway original equipment manufacturer (OEM) vehicular applications. It operates through Climate Solutions and Performance Technologies segments. The company offers gas-fired, hydronic, electric, and oil-fired unit heaters; indoor and outdoor duct furnaces; infrared units; perimeter heating products, such as commercial fin-tube radiation, cabinet unit heaters, and convectors; roof-mounted direct- and indirect-fired makeup air units; unit ventilators; single packaged vertical units; precision air conditioning units for data center applications; air handler units; fan walls; chillers; ceiling cassettes; hybrid fan coils; and condensers and condensing units. It also provides heat recovery, round tube plate fin, and motor and generator cooling coils; evaporator unit, fluid, transformer oil, gas, and dry and brine coolers, as well as remote condensers; and coatings to protect against corrosion. In addition, the company offers powertrain cooling products, including engine cooling modules, radiators, charge air coolers, condensers, oil coolers, fan shrouds, and surge tanks; on-engine cooling products comprising exhaust gas recirculation, engine oil, fuel, and charge air coolers; liquid-cooled products, such as engine oil, EGR, liquid charge air, transmission and retarder oil, fuel coolers, and condensers; and complete battery thermal management systems and electronics cooling packages. It serves heating, ventilation, and cooling OEMs; construction architects and contractors; wholesalers of heating equipment; automobile, truck, bus, and specialty vehicle OEMs; agricultural, industrial, and construction equipment OEMs; and commercial and industrial equipment OEMs. The company has operations in North America, South America, Europe, and Asia. Modine Manufacturing Company was incorporated in 1916 and is headquartered in Racine, Wisconsin.",11000,"{'maxAge': 1, 'name': 'Mr. Thomas F. Marry', 'age': 61, 'title': 'Adviser', 'yearBorn': 1961, 'fiscalYear': 2019, 'exercisedValue': 0, 'unexercisedValue': 0}",6,2,4,4,3,1693526400,1703980800,86400,2,45.2,44.81,44.3209,45.1,45.2,44.81,44.3209,45.1,1227052800,0.0,2.252766,12.678873,13.316567,547105,547105,673054,620290,620290,43.42,45.34,900,1300,2353271296,12.85,49.6,0.9890603,41.8618,28.19415,0.0,0.0,USD,2694103296,0.07716,51117862,52283300,1255866,1415422,1690761600,1693440000,0.024,0.022739999,0.95223,1.54,0.024500001,12.22,3.6833057,1680220800,1711843200,1688083200,2.133,183600000,3.55,3.38,1.79,2:1,730339200,1.132,10.916,NYQ,EQUITY,MOD,MOD,Modine Manufacturing Company,Modine Manufacturing Company,401376600,America/New_York,EDT,-14400000,45.01,57.0,45.0,51.25,51.5,2.0,buy,4,92500000,1.769,246800000,416800000,1.024,1.765,2379300096,64.67,45.472,0.07935,0.33822,44250000,134700000,2.148,0.15,0.18236,0.10373,0.08091,USD,0.7471
