,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Gedung Graha Irama,"Lantai 2-E Jl. HR. Rasuna Said Blok X-1 Kav 1-2, Kuningan Timur",Jakarta Selatan,12950,Indonesia,62 21 526 1172,62 21 526 1173,https://yanaprima.com,Packaging & Containers,Consumer Cyclical,"PT Yanaprima Hastapersada Tbk engages in the manufacture and sale of polypropylene (PP) and BOPP laminated woven bags in Indonesia, rest of Asia, and internationally. The company operates through four segments: Plastic Bags, Cement Bags, Roll Sheet and Sandwich Sheet, and Others. It provides cement bags, block-bottom bags, laminated woven bags, resin bags, and PP woven fabrics for packing semi-finished products. The company was founded in 1995 and is headquartered in Jakarta Selatan, Indonesia. PT Yanaprima Hastapersada Tbk is a subsidiary of PT Hastagraha Bumipersada.",19,"{'maxAge': 1, 'name': 'Mr. Jap Irwan Susanto', 'age': 73, 'title': 'Pres Director & GM', 'yearBorn': 1949, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,545.0,0.0,545.0,545.0,545.0,0.0,545.0,545.0,1275955200,0.0,-0.207779,46.30416,0,0,3965,1260,1260,505.0,545.0,0,0,364059983872,498.0,1220.0,0.97126716,532.7,590.4,0.0,0.0,IDR,484612308992,0.0208,68002409,668000000,0.8982,0.0,181.491,3.0029037,1672444800,1703980800,1688083200,7795126272,11.77,1.293,23.147,JKT,EQUITY,YPAS.JK,YPAS.JK,Yanaprima Hastapersada Tbk,PT Yanaprima Hastapersada Tbk,1204682400,Asia/Jakarta,WIB,25200000,545.0,none,280146400,0.419,20935936000,120832393216,0.959,1.626,374829907968,99.667,561.123,0.01683,0.066420004,14253514752,32260872192,-0.097,0.09664,0.05585,0.01995,IDR,
1,Gedung Graha Irama,"Lantai 2-E Jl. HR. Rasuna Said Blok X-1 Kav 1-2, Kuningan Timur",Jakarta Selatan,12950,Indonesia,62 21 526 1172,62 21 526 1173,https://yanaprima.com,Packaging & Containers,Consumer Cyclical,"PT Yanaprima Hastapersada Tbk engages in the manufacture and sale of polypropylene (PP) and BOPP laminated woven bags in Indonesia, rest of Asia, and internationally. The company operates through four segments: Plastic Bags, Cement Bags, Roll Sheet and Sandwich Sheet, and Others. It provides cement bags, block-bottom bags, laminated woven bags, resin bags, and PP woven fabrics for packing semi-finished products. The company was founded in 1995 and is headquartered in Jakarta Selatan, Indonesia. PT Yanaprima Hastapersada Tbk is a subsidiary of PT Hastagraha Bumipersada.",19,"{'maxAge': 1, 'name': 'Ms. -  Rinawati', 'age': 49, 'title': 'Fin. Director & Director', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,545.0,0.0,545.0,545.0,545.0,0.0,545.0,545.0,1275955200,0.0,-0.207779,46.30416,0,0,3965,1260,1260,505.0,545.0,0,0,364059983872,498.0,1220.0,0.97126716,532.7,590.4,0.0,0.0,IDR,484612308992,0.0208,68002409,668000000,0.8982,0.0,181.491,3.0029037,1672444800,1703980800,1688083200,7795126272,11.77,1.293,23.147,JKT,EQUITY,YPAS.JK,YPAS.JK,Yanaprima Hastapersada Tbk,PT Yanaprima Hastapersada Tbk,1204682400,Asia/Jakarta,WIB,25200000,545.0,none,280146400,0.419,20935936000,120832393216,0.959,1.626,374829907968,99.667,561.123,0.01683,0.066420004,14253514752,32260872192,-0.097,0.09664,0.05585,0.01995,IDR,
2,Gedung Graha Irama,"Lantai 2-E Jl. HR. Rasuna Said Blok X-1 Kav 1-2, Kuningan Timur",Jakarta Selatan,12950,Indonesia,62 21 526 1172,62 21 526 1173,https://yanaprima.com,Packaging & Containers,Consumer Cyclical,"PT Yanaprima Hastapersada Tbk engages in the manufacture and sale of polypropylene (PP) and BOPP laminated woven bags in Indonesia, rest of Asia, and internationally. The company operates through four segments: Plastic Bags, Cement Bags, Roll Sheet and Sandwich Sheet, and Others. It provides cement bags, block-bottom bags, laminated woven bags, resin bags, and PP woven fabrics for packing semi-finished products. The company was founded in 1995 and is headquartered in Jakarta Selatan, Indonesia. PT Yanaprima Hastapersada Tbk is a subsidiary of PT Hastagraha Bumipersada.",19,"{'maxAge': 1, 'name': '-  Bernard', 'title': 'Marketing Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,545.0,0.0,545.0,545.0,545.0,0.0,545.0,545.0,1275955200,0.0,-0.207779,46.30416,0,0,3965,1260,1260,505.0,545.0,0,0,364059983872,498.0,1220.0,0.97126716,532.7,590.4,0.0,0.0,IDR,484612308992,0.0208,68002409,668000000,0.8982,0.0,181.491,3.0029037,1672444800,1703980800,1688083200,7795126272,11.77,1.293,23.147,JKT,EQUITY,YPAS.JK,YPAS.JK,Yanaprima Hastapersada Tbk,PT Yanaprima Hastapersada Tbk,1204682400,Asia/Jakarta,WIB,25200000,545.0,none,280146400,0.419,20935936000,120832393216,0.959,1.626,374829907968,99.667,561.123,0.01683,0.066420004,14253514752,32260872192,-0.097,0.09664,0.05585,0.01995,IDR,
3,Gedung Graha Irama,"Lantai 2-E Jl. HR. Rasuna Said Blok X-1 Kav 1-2, Kuningan Timur",Jakarta Selatan,12950,Indonesia,62 21 526 1172,62 21 526 1173,https://yanaprima.com,Packaging & Containers,Consumer Cyclical,"PT Yanaprima Hastapersada Tbk engages in the manufacture and sale of polypropylene (PP) and BOPP laminated woven bags in Indonesia, rest of Asia, and internationally. The company operates through four segments: Plastic Bags, Cement Bags, Roll Sheet and Sandwich Sheet, and Others. It provides cement bags, block-bottom bags, laminated woven bags, resin bags, and PP woven fabrics for packing semi-finished products. The company was founded in 1995 and is headquartered in Jakarta Selatan, Indonesia. PT Yanaprima Hastapersada Tbk is a subsidiary of PT Hastagraha Bumipersada.",19,"{'maxAge': 1, 'name': 'Mr. Lauw Jang Shia', 'age': 52, 'title': 'Head of Internal Audit', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,545.0,0.0,545.0,545.0,545.0,0.0,545.0,545.0,1275955200,0.0,-0.207779,46.30416,0,0,3965,1260,1260,505.0,545.0,0,0,364059983872,498.0,1220.0,0.97126716,532.7,590.4,0.0,0.0,IDR,484612308992,0.0208,68002409,668000000,0.8982,0.0,181.491,3.0029037,1672444800,1703980800,1688083200,7795126272,11.77,1.293,23.147,JKT,EQUITY,YPAS.JK,YPAS.JK,Yanaprima Hastapersada Tbk,PT Yanaprima Hastapersada Tbk,1204682400,Asia/Jakarta,WIB,25200000,545.0,none,280146400,0.419,20935936000,120832393216,0.959,1.626,374829907968,99.667,561.123,0.01683,0.066420004,14253514752,32260872192,-0.097,0.09664,0.05585,0.01995,IDR,
4,Gedung Graha Irama,"Lantai 2-E Jl. HR. Rasuna Said Blok X-1 Kav 1-2, Kuningan Timur",Jakarta Selatan,12950,Indonesia,62 21 526 1172,62 21 526 1173,https://yanaprima.com,Packaging & Containers,Consumer Cyclical,"PT Yanaprima Hastapersada Tbk engages in the manufacture and sale of polypropylene (PP) and BOPP laminated woven bags in Indonesia, rest of Asia, and internationally. The company operates through four segments: Plastic Bags, Cement Bags, Roll Sheet and Sandwich Sheet, and Others. It provides cement bags, block-bottom bags, laminated woven bags, resin bags, and PP woven fabrics for packing semi-finished products. The company was founded in 1995 and is headquartered in Jakarta Selatan, Indonesia. PT Yanaprima Hastapersada Tbk is a subsidiary of PT Hastagraha Bumipersada.",19,"{'maxAge': 1, 'name': 'Mr. Lukas  Lucky', 'age': 53, 'title': 'Corp. Sec.', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,545.0,0.0,545.0,545.0,545.0,0.0,545.0,545.0,1275955200,0.0,-0.207779,46.30416,0,0,3965,1260,1260,505.0,545.0,0,0,364059983872,498.0,1220.0,0.97126716,532.7,590.4,0.0,0.0,IDR,484612308992,0.0208,68002409,668000000,0.8982,0.0,181.491,3.0029037,1672444800,1703980800,1688083200,7795126272,11.77,1.293,23.147,JKT,EQUITY,YPAS.JK,YPAS.JK,Yanaprima Hastapersada Tbk,PT Yanaprima Hastapersada Tbk,1204682400,Asia/Jakarta,WIB,25200000,545.0,none,280146400,0.419,20935936000,120832393216,0.959,1.626,374829907968,99.667,561.123,0.01683,0.066420004,14253514752,32260872192,-0.097,0.09664,0.05585,0.01995,IDR,
