,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,grossProfits,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,100 Sky Park Drive,Monterey,CA,93940,United States,203-661-8080,https://www.starstreamentertainment.com,Staffing & Employment Services,Industrials,"Starstream Entertainment, Inc., an independent entertainment production company, is engaged in the development, production, marketing, and distribution of feature-length motion pictures and entertainment projects. It exploits motion pictures and entertainment projects, and their ancillary rights through various avenues, including theatrical releases, video-on-demand, digital distribution, and television outlets. The company is based in Monterey, California.",2,"{'maxAge': 1, 'name': 'Mr. Charles  Bonan', 'age': 70, 'title': 'Co-Founder and Chairman', 'yearBorn': 1952, 'fiscalYear': 2013, 'totalPay': 80208, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,0.00225,0.00225,0.00225,0.00225,0.00225,0.00225,0.00225,0.00225,0.0,1.19917,100,100,102287,19860,19860,0.0,0.0,0,0,315022,0.001,0.01,0.3563037,0.00336,0.00465,0.0,0.0,USD,-141442,-0.17683001,135010432,140010000,0.03571,0.0,0.004,0.56249994,1609372800,1640908800,1632960000,-156347,-0.07,1:3,1399507200,-0.16,PNK,EQUITY,SSET,SSET,STARSTREAM ENT INC,"Starstream Entertainment, Inc.",1382448600,America/New_York,EDT,-14400000,0.00225,none,589456,0.004,125990,4.161,4.285,884139,24.558,0.007,278950,-139890,3.875,0.24776,0.0,-0.17650999,USD,
1,100 Sky Park Drive,Monterey,CA,93940,United States,203-661-8080,https://www.starstreamentertainment.com,Staffing & Employment Services,Industrials,"Starstream Entertainment, Inc., an independent entertainment production company, is engaged in the development, production, marketing, and distribution of feature-length motion pictures and entertainment projects. It exploits motion pictures and entertainment projects, and their ancillary rights through various avenues, including theatrical releases, video-on-demand, digital distribution, and television outlets. The company is based in Monterey, California.",2,"{'maxAge': 1, 'name': 'Ms. Kimberley  Leadford', 'age': 47, 'title': 'Co-Founder, Chief Exec. Officer and Director', 'yearBorn': 1975, 'fiscalYear': 2013, 'totalPay': 59328, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,0.00225,0.00225,0.00225,0.00225,0.00225,0.00225,0.00225,0.00225,0.0,1.19917,100,100,102287,19860,19860,0.0,0.0,0,0,315022,0.001,0.01,0.3563037,0.00336,0.00465,0.0,0.0,USD,-141442,-0.17683001,135010432,140010000,0.03571,0.0,0.004,0.56249994,1609372800,1640908800,1632960000,-156347,-0.07,1:3,1399507200,-0.16,PNK,EQUITY,SSET,SSET,STARSTREAM ENT INC,"Starstream Entertainment, Inc.",1382448600,America/New_York,EDT,-14400000,0.00225,none,589456,0.004,125990,4.161,4.285,884139,24.558,0.007,278950,-139890,3.875,0.24776,0.0,-0.17650999,USD,
2,100 Sky Park Drive,Monterey,CA,93940,United States,203-661-8080,https://www.starstreamentertainment.com,Staffing & Employment Services,Industrials,"Starstream Entertainment, Inc., an independent entertainment production company, is engaged in the development, production, marketing, and distribution of feature-length motion pictures and entertainment projects. It exploits motion pictures and entertainment projects, and their ancillary rights through various avenues, including theatrical releases, video-on-demand, digital distribution, and television outlets. The company is based in Monterey, California.",2,"{'maxAge': 1, 'name': 'Mr. Daniel  McCarney', 'title': 'Co-Founder, Chief Content Officer & Partner', 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,0.00225,0.00225,0.00225,0.00225,0.00225,0.00225,0.00225,0.00225,0.0,1.19917,100,100,102287,19860,19860,0.0,0.0,0,0,315022,0.001,0.01,0.3563037,0.00336,0.00465,0.0,0.0,USD,-141442,-0.17683001,135010432,140010000,0.03571,0.0,0.004,0.56249994,1609372800,1640908800,1632960000,-156347,-0.07,1:3,1399507200,-0.16,PNK,EQUITY,SSET,SSET,STARSTREAM ENT INC,"Starstream Entertainment, Inc.",1382448600,America/New_York,EDT,-14400000,0.00225,none,589456,0.004,125990,4.161,4.285,884139,24.558,0.007,278950,-139890,3.875,0.24776,0.0,-0.17650999,USD,
3,100 Sky Park Drive,Monterey,CA,93940,United States,203-661-8080,https://www.starstreamentertainment.com,Staffing & Employment Services,Industrials,"Starstream Entertainment, Inc., an independent entertainment production company, is engaged in the development, production, marketing, and distribution of feature-length motion pictures and entertainment projects. It exploits motion pictures and entertainment projects, and their ancillary rights through various avenues, including theatrical releases, video-on-demand, digital distribution, and television outlets. The company is based in Monterey, California.",2,"{'maxAge': 1, 'name': 'Mr. Mark  Corrao', 'age': 64, 'title': 'Chief Financial Officer', 'yearBorn': 1958, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,0.00225,0.00225,0.00225,0.00225,0.00225,0.00225,0.00225,0.00225,0.0,1.19917,100,100,102287,19860,19860,0.0,0.0,0,0,315022,0.001,0.01,0.3563037,0.00336,0.00465,0.0,0.0,USD,-141442,-0.17683001,135010432,140010000,0.03571,0.0,0.004,0.56249994,1609372800,1640908800,1632960000,-156347,-0.07,1:3,1399507200,-0.16,PNK,EQUITY,SSET,SSET,STARSTREAM ENT INC,"Starstream Entertainment, Inc.",1382448600,America/New_York,EDT,-14400000,0.00225,none,589456,0.004,125990,4.161,4.285,884139,24.558,0.007,278950,-139890,3.875,0.24776,0.0,-0.17650999,USD,
4,100 Sky Park Drive,Monterey,CA,93940,United States,203-661-8080,https://www.starstreamentertainment.com,Staffing & Employment Services,Industrials,"Starstream Entertainment, Inc., an independent entertainment production company, is engaged in the development, production, marketing, and distribution of feature-length motion pictures and entertainment projects. It exploits motion pictures and entertainment projects, and their ancillary rights through various avenues, including theatrical releases, video-on-demand, digital distribution, and television outlets. The company is based in Monterey, California.",2,"{'maxAge': 1, 'name': 'Ms. Fran  Fornabia', 'title': 'Bus. Relations Director', 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,0.00225,0.00225,0.00225,0.00225,0.00225,0.00225,0.00225,0.00225,0.0,1.19917,100,100,102287,19860,19860,0.0,0.0,0,0,315022,0.001,0.01,0.3563037,0.00336,0.00465,0.0,0.0,USD,-141442,-0.17683001,135010432,140010000,0.03571,0.0,0.004,0.56249994,1609372800,1640908800,1632960000,-156347,-0.07,1:3,1399507200,-0.16,PNK,EQUITY,SSET,SSET,STARSTREAM ENT INC,"Starstream Entertainment, Inc.",1382448600,America/New_York,EDT,-14400000,0.00225,none,589456,0.004,125990,4.161,4.285,884139,24.558,0.007,278950,-139890,3.875,0.24776,0.0,-0.17650999,USD,
