,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,18604 West Creek Drive,Tinley Park,IL,60477-6243,United States,708-687-5000,708-687-0315,https://www.g-w.com,Publishing,Communication Services,"The Goodheart-Willcox Company, Inc. publishes print and digital textbooks. It also produces online courses and other instructional resources for middle school, high school, higher education, and professional training. The company publishes books in the areas of anatomy/physiology, FCS comprehensive, journalism, applied mathematics, FCS family living, life management, automotive, finance, manufacturing/metals, CAD/drafting, floral design, marketing, career education, food/nutrition, print reading, child care/human development/parenting, health, professional, clothing and fashion, health sciences, software certification, communication, hospitality, technology/engineering, construction, HVAC-R, video game design, culinary arts, information technology, visual technology, electricity/electronics, interior design/housing, and welding. In addition, it offers online textbooks, G-W online courses, companion Websites, and CourseSmart eTextbooks. The Goodheart-Willcox Company, Inc. was founded in 1921 and is based in Tinley Park, Illinois.",63,"{'maxAge': 1, 'name': 'Mr. John F. Flanagan', 'age': 78, 'title': 'Chairman, CEO & Pres', 'yearBorn': 1944, 'fiscalYear': 1999, 'totalPay': 459689, 'exercisedValue': 0, 'unexercisedValue': 0}",946598400,86400,2,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,20.0,0.0563,1682467200,0.681535,68.27936,30,30,24,60,60,0.0,0.0,0,0,35977552,185.0,400.0,1.931577,358.9214,341.34036,1.05,0.0029999998,USD,200208992,0.1609,0,22.81,15.344148,925430400,957052800,925430400,2997000,5.126,10.749,41.069,PNK,EQUITY,GWOX,GWOX,GOODHEART-WILLCOX CO INC,"The Goodheart-Willcox Company, Inc.",1287149400,America/New_York,EDT,-14400000,350.0,none,4436000,7.587,4875000,0,2.172,3.684,18626000,31.856,0.19007,0.24675,11464000,3198125,3188000,0.177,0.61548,0.26173002,0.24079001,USD,
1,18604 West Creek Drive,Tinley Park,IL,60477-6243,United States,708-687-5000,708-687-0315,https://www.g-w.com,Publishing,Communication Services,"The Goodheart-Willcox Company, Inc. publishes print and digital textbooks. It also produces online courses and other instructional resources for middle school, high school, higher education, and professional training. The company publishes books in the areas of anatomy/physiology, FCS comprehensive, journalism, applied mathematics, FCS family living, life management, automotive, finance, manufacturing/metals, CAD/drafting, floral design, marketing, career education, food/nutrition, print reading, child care/human development/parenting, health, professional, clothing and fashion, health sciences, software certification, communication, hospitality, technology/engineering, construction, HVAC-R, video game design, culinary arts, information technology, visual technology, electricity/electronics, interior design/housing, and welding. In addition, it offers online textbooks, G-W online courses, companion Websites, and CourseSmart eTextbooks. The Goodheart-Willcox Company, Inc. was founded in 1921 and is based in Tinley Park, Illinois.",63,"{'maxAge': 1, 'name': 'Mr. Todd J. Scheffers', 'age': 57, 'title': 'Chief Sales & Marketing Officer', 'yearBorn': 1965, 'fiscalYear': 1999, 'totalPay': 89273, 'exercisedValue': 0, 'unexercisedValue': 0}",946598400,86400,2,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,20.0,0.0563,1682467200,0.681535,68.27936,30,30,24,60,60,0.0,0.0,0,0,35977552,185.0,400.0,1.931577,358.9214,341.34036,1.05,0.0029999998,USD,200208992,0.1609,0,22.81,15.344148,925430400,957052800,925430400,2997000,5.126,10.749,41.069,PNK,EQUITY,GWOX,GWOX,GOODHEART-WILLCOX CO INC,"The Goodheart-Willcox Company, Inc.",1287149400,America/New_York,EDT,-14400000,350.0,none,4436000,7.587,4875000,0,2.172,3.684,18626000,31.856,0.19007,0.24675,11464000,3198125,3188000,0.177,0.61548,0.26173002,0.24079001,USD,
2,18604 West Creek Drive,Tinley Park,IL,60477-6243,United States,708-687-5000,708-687-0315,https://www.g-w.com,Publishing,Communication Services,"The Goodheart-Willcox Company, Inc. publishes print and digital textbooks. It also produces online courses and other instructional resources for middle school, high school, higher education, and professional training. The company publishes books in the areas of anatomy/physiology, FCS comprehensive, journalism, applied mathematics, FCS family living, life management, automotive, finance, manufacturing/metals, CAD/drafting, floral design, marketing, career education, food/nutrition, print reading, child care/human development/parenting, health, professional, clothing and fashion, health sciences, software certification, communication, hospitality, technology/engineering, construction, HVAC-R, video game design, culinary arts, information technology, visual technology, electricity/electronics, interior design/housing, and welding. In addition, it offers online textbooks, G-W online courses, companion Websites, and CourseSmart eTextbooks. The Goodheart-Willcox Company, Inc. was founded in 1921 and is based in Tinley Park, Illinois.",63,"{'maxAge': 1, 'name': 'Mr. Clois E. Kicklighter Ed.D.', 'age': 83, 'title': 'Consultant and Director', 'yearBorn': 1939, 'exercisedValue': 0, 'unexercisedValue': 0}",946598400,86400,2,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,20.0,0.0563,1682467200,0.681535,68.27936,30,30,24,60,60,0.0,0.0,0,0,35977552,185.0,400.0,1.931577,358.9214,341.34036,1.05,0.0029999998,USD,200208992,0.1609,0,22.81,15.344148,925430400,957052800,925430400,2997000,5.126,10.749,41.069,PNK,EQUITY,GWOX,GWOX,GOODHEART-WILLCOX CO INC,"The Goodheart-Willcox Company, Inc.",1287149400,America/New_York,EDT,-14400000,350.0,none,4436000,7.587,4875000,0,2.172,3.684,18626000,31.856,0.19007,0.24675,11464000,3198125,3188000,0.177,0.61548,0.26173002,0.24079001,USD,
3,18604 West Creek Drive,Tinley Park,IL,60477-6243,United States,708-687-5000,708-687-0315,https://www.g-w.com,Publishing,Communication Services,"The Goodheart-Willcox Company, Inc. publishes print and digital textbooks. It also produces online courses and other instructional resources for middle school, high school, higher education, and professional training. The company publishes books in the areas of anatomy/physiology, FCS comprehensive, journalism, applied mathematics, FCS family living, life management, automotive, finance, manufacturing/metals, CAD/drafting, floral design, marketing, career education, food/nutrition, print reading, child care/human development/parenting, health, professional, clothing and fashion, health sciences, software certification, communication, hospitality, technology/engineering, construction, HVAC-R, video game design, culinary arts, information technology, visual technology, electricity/electronics, interior design/housing, and welding. In addition, it offers online textbooks, G-W online courses, companion Websites, and CourseSmart eTextbooks. The Goodheart-Willcox Company, Inc. was founded in 1921 and is based in Tinley Park, Illinois.",63,"{'maxAge': 1, 'name': 'Dr. Wilma Pitts Griffin Ph.D., CFCS', 'age': 85, 'title': 'Consultant and Director', 'yearBorn': 1937, 'exercisedValue': 0, 'unexercisedValue': 0}",946598400,86400,2,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,20.0,0.0563,1682467200,0.681535,68.27936,30,30,24,60,60,0.0,0.0,0,0,35977552,185.0,400.0,1.931577,358.9214,341.34036,1.05,0.0029999998,USD,200208992,0.1609,0,22.81,15.344148,925430400,957052800,925430400,2997000,5.126,10.749,41.069,PNK,EQUITY,GWOX,GWOX,GOODHEART-WILLCOX CO INC,"The Goodheart-Willcox Company, Inc.",1287149400,America/New_York,EDT,-14400000,350.0,none,4436000,7.587,4875000,0,2.172,3.684,18626000,31.856,0.19007,0.24675,11464000,3198125,3188000,0.177,0.61548,0.26173002,0.24079001,USD,
