,address1,address2,city,country,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Eton Building,Room B 3rd Floor 288 Des Voeux Road,Central,Hong Kong,https://www.chinahaisheng.com,Beverages—Non-Alcoholic,Consumer Defensive,"China Haisheng Juice Holdings Co., Ltd. engages in fruit juice processing and fruit cultivation activities in the People's Republic of China and internationally. The company products includes concentrate juice of apple, pear, sweet potato, strawberry, essence, pectin, and other processing products. The company is headquartered in Central, Hong Kong.",2547,"{'maxAge': 1, 'name': 'Mr. Liang  Gao', 'age': 61, 'title': 'Founder, Chairman & Acting CEO', 'yearBorn': 1961, 'fiscalYear': 2020, 'totalPay': 159842, 'exercisedValue': 0, 'unexercisedValue': 0}",1609372800,86400,3,0.05,0.052,0.052,0.052,0.05,0.052,0.052,0.052,1341878400,0.0,0.127627,210,210,0,0,0,0.045,0.052,0,0,63199704,0.049,0.052,0.048913527,0.049,0.049,0.0,0.0,HKD,8103158784,-0.18339,589407320,1289789952,0.0,0.0,0.681,0.071953006,1609372800,1640908800,1625011200,-236956000,-0.2,6.271,-51.441,HKG,EQUITY,0359.HK,0359.HK,HAISHENG JUICE,"China Haisheng Juice Holdings Co., Ltd",1131067800,Asia/Hong_Kong,HKT,28800000,0.049,none,185060992,0.143,-157523008,7019249152,0.157,0.37,1292070016,336.814,1.002,-0.014529999,-0.08748,43969000,-1126402432,-212368992,0.228,0.037100002,-0.12191,-0.18982,CNY,
